,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Jason Day,76,2.89,246,85
1,2,2,J.B. Holmes,57,2.92,222,76
2,3,3,Gary Woodland,93,2.93,234,80
3,4,4,Scott Gutschewski,67,2.94,247,84
4,T5,T5,Luke Donald,73,2.95,118,40
5,T5,T5,Davis Love III,70,2.95,189,64
6,T7,T7,Justin Hicks,60,2.96,201,68
7,T7,T7,Jerry Kelly,85,2.96,337,114
8,T7,T7,Chris Riley,76,2.96,266,90
9,T10,T10,Bill Haas,93,2.97,336,113
10,T10,T10,Billy Horschel,75,2.97,264,89
11,T10,T10,Marc Leishman,87,2.97,425,143
12,T10,T10,John Senden,94,2.97,327,110
13,T14,T14,Briny Baird,60,2.98,250,84
14,T14,T14,K.J. Choi,77,2.98,179,60
15,T14,T14,Ben Martin,74,2.98,265,89
16,T14,T14,Scott Piercy,78,2.98,298,100
17,T14,T14,Heath Slocum,89,2.98,352,118
18,T14,T14,Steve Stricker,70,2.98,143,48
19,T14,T14,Mark Wilson,89,2.98,363,122
20,T21,T21,D.J. Brigman,67,2.99,275,92
21,T21,T21,Chad Campbell,99,2.99,419,140
22,T21,T21,Billy Mayfair,94,2.99,412,138
23,T21,T21,Bryce Molder,82,2.99,248,83
24,T21,T21,Aron Price,58,2.99,215,72
25,T21,T21,David Toms,78,2.99,245,82
26,T27,T27,J.J. Henry,96,3.0,399,133
27,T27,T27,John Merrick,71,3.0,216,72
28,T27,T27,Phil Mickelson,79,3.0,243,81
29,T27,T27,Ryan Moore,79,3.0,291,97
30,T27,T27,Brandt Snedeker,85,3.0,222,74
31,T32,T32,Robert Allenby,84,3.01,469,156
32,T32,T32,Stewart Cink,72,3.01,283,94
33,T32,T32,Ben Curtis,66,3.01,340,113
34,T32,T32,Nathan Green,81,3.01,373,124
35,T32,T32,Ian Poulter,52,3.01,238,79
36,T32,T32,Charl Schwartzel,58,3.01,265,88
37,T32,T32,Michael Thompson,79,3.01,229,76
38,T32,T32,D.J. Trahan,91,3.01,385,128
39,T32,T32,Johnson Wagner,81,3.01,337,112
40,T41,T41,Shane Bertsch,62,3.02,172,57
41,T41,T41,Ángel Cabrera,50,3.02,181,60
42,T41,T41,Ben Crane,76,3.02,356,118
43,T41,T41,Brian Davis,105,3.02,353,117
44,T41,T41,Steve Elkington,50,3.02,163,54
45,T41,T41,Richard Johnson,64,3.02,314,104
46,T41,T41,Shaun Micheel,77,3.02,347,115
47,T41,T41,Brendan Steele,89,3.02,305,101
48,T49,T49,Steven Bowditch,86,3.03,324,107
49,T49,T49,Joe Durant,71,3.03,261,86
50,T49,T49,Brian Gay,90,3.03,379,125
51,T49,T49,Charles Howell III,108,3.03,355,117
52,T49,T49,Freddie Jacobson,92,3.03,364,120
53,T49,T49,Brandt Jobe,100,3.03,440,145
54,T49,T49,Matt Kuchar,94,3.03,194,64
55,T49,T49,David Mathis,83,3.03,342,113
56,T49,T49,Alexandre Rocha,65,3.03,242,80
57,T49,T49,Andres Romero,77,3.03,300,99
58,T49,T49,Will Strickler,51,3.03,233,77
59,T60,T60,Kevin Chappell,78,3.04,210,69
60,T60,T60,Chris DiMarco,93,3.04,392,129
61,T60,T60,James Driscoll,71,3.04,292,96
62,T60,T60,Zach Johnson,79,3.04,343,113
63,T60,T60,Colt Knost,80,3.04,231,76
64,T60,T60,Martin Laird,77,3.04,271,89
65,T60,T60,Kevin Na,84,3.04,389,128
66,T60,T60,Ryan Palmer,82,3.04,328,108
67,T60,T60,Chez Reavie,92,3.04,422,139
68,T60,T60,Dean Wilson,62,3.04,228,75
69,T70,T70,Jason Bohn,74,3.05,329,108
70,T70,T70,Michael Bradley,74,3.05,409,134
71,T70,T70,Brendon de Jonge,105,3.05,360,118
72,T70,T70,David Hearn,88,3.05,293,96
73,T70,T70,Bill Lunde,92,3.05,409,134
74,T70,T70,Rod Pampling,72,3.05,256,84
75,T70,T70,Michael Putnam,67,3.05,296,97
76,T70,T70,Chris Stroud,88,3.05,332,109
77,T70,T70,Cameron Tringale,110,3.05,396,130
78,T70,T70,Jimmy Walker,79,3.05,360,118
79,T80,T80,Blake Adams,116,3.06,579,189
80,T80,T80,Cameron Beckman,71,3.06,291,95
81,T80,T80,Greg Chalmers,88,3.06,309,101
82,T80,T80,Chris Couch,73,3.06,220,72
83,T80,T80,Trevor Immelman,84,3.06,285,93
84,T80,T80,Bio Kim,71,3.06,324,106
85,T80,T80,Chris Kirk,87,3.06,379,124
86,T80,T80,Spencer Levin,113,3.06,450,147
87,T80,T80,Steve Marino,76,3.06,245,80
88,T80,T80,Scott McCarron,65,3.06,272,89
89,T80,T80,Kyle Stanley,98,3.06,472,154
90,T80,T80,Marc Turnesa,54,3.06,236,77
91,T80,T80,Bo Van Pelt,92,3.06,416,136
92,T80,T80,Nick Watney,80,3.06,159,52
93,T80,T80,Garrett Willis,71,3.06,272,89
94,T80,T80,Y.E. Yang,63,3.06,257,84
95,T96,T96,Keegan Bradley,91,3.07,295,96
96,T96,T96,Andres Gonzales,60,3.07,282,92
97,T96,T96,Retief Goosen,50,3.07,255,83
98,T96,T96,George McNeill,69,3.07,292,95
99,T96,T96,Troy Merritt,63,3.07,295,96
100,T96,T96,Boo Weekley,66,3.07,335,109
101,T96,T96,Charlie Wi,83,3.07,282,92
102,T103,T103,Jason Dufner,78,3.08,293,95
103,T103,T103,Steve Flesch,88,3.08,271,88
