,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
55,56,56,Jimmy Walker,69.82,768,11
56,57,57,Hunter Mahan,69.83,838,12
57,T58,T58,Ben Crane,69.86,489,7
58,T58,T58,Kevin Na,69.86,489,7
59,T60,T60,Tommy Gainey,69.88,559,8
60,T60,T60,John Rollins,69.88,559,8
61,62,62,Chad Campbell,69.92,839,12
62,T63,T63,Greg Chalmers,70.0,630,9
63,T63,T63,Ben Curtis,70.0,560,8
64,T63,T63,Jason Dufner,70.0,350,5
65,T63,T63,Steve Elkington,70.0,210,3
66,T63,T63,Andres Gonzales,70.0,490,7
67,T63,T63,Billy Mayfair,70.0,560,8
68,T63,T63,Rod Pampling,70.0,630,9
69,T63,T63,Alex Prugh,70.0,490,7
70,T63,T63,Webb Simpson,70.0,280,4
71,T63,T63,Garrett Willis,70.0,210,3
72,T73,T73,Woody Austin,70.1,701,10
73,T73,T73,Paul Stankowski,70.1,701,10
74,75,75,Jason Day,70.11,631,9
75,T76,T76,Tom Gillis,70.14,491,7
76,T76,T76,Johnson Wagner,70.14,491,7
77,T78,T78,Matt Bettencourt,70.17,421,6
78,T78,T78,Matt Jones,70.17,421,6
79,T78,T78,Rory Sabbatini,70.17,842,12
80,T78,T78,Vaughn Taylor,70.17,421,6
81,T82,T82,Jason Bohn,70.22,632,9
82,T82,T82,Chris Couch,70.22,632,9
83,84,84,Nathan Green,70.25,562,8
84,85,85,Y.E. Yang,70.29,492,7
85,T86,T86,James Driscoll,70.33,633,9
86,T86,T86,Trevor Immelman,70.33,633,9
87,T86,T86,Sung Kang,70.33,633,9
88,T86,T86,Joe Ogilvie,70.33,422,6
89,T86,T86,Scott Piercy,70.33,633,9
90,91,91,Keegan Bradley,70.38,563,8
91,T92,T92,Heath Slocum,70.4,704,10
92,T92,T92,Mark Wilson,70.4,704,10
93,94,94,Kevin Streelman,70.42,845,12
94,T95,T95,Kris Blanks,70.43,493,7
95,T95,T95,Boo Weekley,70.43,493,7
96,T97,T97,Retief Goosen,70.44,634,9
97,T97,T97,Zack Miller,70.44,634,9
98,T99,T99,Billy Horschel,70.5,423,6
99,T99,T99,Chris Riley,70.5,423,6
100,T99,T99,Adam Scott,70.5,141,2
101,102,102,Shane Bertsch,70.57,494,7
102,103,103,Colt Knost,70.63,565,8
103,104,104,Charley Hoffman,70.64,989,14
104,T105,T105,Ben Martin,70.67,424,6
105,T105,T105,Charl Schwartzel,70.67,424,6
106,107,107,Tim Herron,70.71,495,7
107,T108,T108,Bill Lunde,70.73,778,11
108,T108,T108,Pat Perez,70.73,778,11
109,110,110,Gary Woodland,70.75,566,8
110,111,111,Robert Garrigus,70.78,637,9
111,T112,T112,Michael Bradley,70.8,708,10
112,T112,T112,Michael Putnam,70.8,708,10
113,T112,T112,Vijay Singh,70.8,354,5
114,T115,T115,David Mathis,70.82,779,11
115,T115,T115,Justin Rose,70.82,779,11
116,117,117,Stephen Ames,70.83,425,6
117,T118,T118,Joe Durant,70.88,567,8
118,T118,T118,Troy Matteson,70.88,567,8
119,T118,T118,Josh Teater,70.88,1134,16
120,T121,T121,Stuart Appleby,71.0,213,3
121,T121,T121,Stewart Cink,71.0,568,8
122,T121,T121,Rickie Fowler,71.0,355,5
123,T121,T121,Jim Furyk,71.0,426,6
124,T121,T121,Fabián Gómez,71.0,710,10
125,T121,T121,Kevin Kisner,71.0,710,10
126,T121,T121,Derek Lamely,71.0,284,4
127,T121,T121,Ryan Moore,71.0,639,9
128,T121,T121,Nate Smith,71.0,284,4
129,T121,T121,Michael Thompson,71.0,497,7
130,T121,T121,Camilo Villegas,71.0,355,5
131,T132,T132,Bill Haas,71.13,569,8
132,T132,T132,Robert Karlsson,71.13,569,8
133,T134,T134,Geoff Ogilvy,71.17,427,6
134,T134,T134,Chez Reavie,71.17,854,12
135,136,136,Jonathan Byrd,71.2,712,10
136,137,137,Aaron Baddeley,71.25,570,8
137,138,138,J.P. Hayes,71.29,499,7
138,139,139,Blake Adams,71.33,856,12
139,140,140,Bubba Watson,71.4,714,10
140,141,141,D.J. Brigman,71.43,500,7
141,142,142,Arjun Atwal,71.45,786,11
142,143,143,Nick Watney,71.5,286,4
143,144,144,Scott Stallings,71.56,644,9
144,T145,T145,K.J. Choi,71.57,501,7
145,T145,T145,Jhonattan Vegas,71.57,501,7
146,147,147,Jim Herman,71.6,358,5
147,148,148,David Duval,71.63,573,8
148,149,149,Tag Ridings,71.64,788,11
149,T150,T150,Ricky Barnes,71.67,430,6
150,T150,T150,Hunter Haas,71.67,645,9
151,T150,T150,Aron Price,71.67,430,6
152,153,153,Troy Merritt,71.71,502,7
153,T154,T154,Steve Marino,71.75,287,4
154,T154,T154,D.A. Points,71.75,574,8
155,156,156,Padraig Harrington,71.8,359,5
156,157,157,Jeff Overton,71.89,647,9
157,158,158,Steven Bowditch,71.9,719,10
158,159,159,Steve Flesch,71.92,863,12
159,T160,T160,Kevin Chappell,72.0,504,7
160,T160,T160,Bio Kim,72.0,648,9
161,T160,T160,Justin Leonard,72.0,504,7
162,T160,T160,Rocco Mediate,72.0,288,4
163,164,164,Joseph Bramlett,72.11,649,9
164,165,165,Lee Janzen,72.13,577,8
165,166,166,Marc Turnesa,72.2,361,5
166,167,167,Scott Gutschewski,72.22,650,9
167,168,168,Rich Beem,72.25,289,4
168,169,169,Alexandre Rocha,72.33,434,6
169,T170,T170,Ernie Els,72.4,724,10
170,T170,T170,Jarrod Lyle,72.4,362,5
171,T172,T172,Lucas Glover,72.5,145,2
172,T172,T172,Anthony Kim,72.5,580,8
173,T172,T172,Will Strickler,72.5,435,6
174,175,175,Tim Petrovic,72.6,726,10
175,T176,T176,Richard Johnson,72.67,436,6
176,T176,T176,Matt McQuillan,72.67,218,3
177,T176,T176,Shaun Micheel,72.67,654,9
178,179,179,J.B. Holmes,72.75,291,4
179,180,180,George McNeill,73.14,512,7
180,181,181,Paul Goydos,73.3,733,10
181,182,182,Brendan Steele,73.4,367,5
182,183,183,Ian Poulter,73.5,294,4
183,184,184,Daniel Summerhays,74.0,296,4
184,185,185,Martin Piller,74.67,224,3
185,186,186,Justin Hicks,75.0,150,2
