,Tenth_Tee_Early_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Early_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Early_Lowest_Round_PLAYER NAME,Tenth_Tee_Early_Lowest_Round_ROUNDS,Tenth_Tee_Early_Lowest_Round_LOW RND
0,1,1,Hunter Haas,96,61
1,T2,T2,Blake Adams,116,62
2,T2,T2,Brian Gay,90,62
3,T2,T2,Jeff Maggert,49,62
4,T2,T2,Chez Reavie,92,62
5,T2,T2,Jim Renner,65,62
6,T2,T2,David Toms,78,62
7,T8,T8,Jason Day,76,63
8,T8,T8,James Driscoll,71,63
9,T8,T8,Rickie Fowler,84,63
10,T8,T8,Jeff Quinney,42,63
11,T8,T8,Justin Rose,79,63
12,T8,T8,Webb Simpson,98,63
13,T8,T8,Heath Slocum,89,63
14,T8,T8,Brandt Snedeker,85,63
15,T8,T8,Kevin Streelman,90,63
16,T8,T8,Steve Stricker,70,63
17,T8,T8,Chris Tidland,30,63
18,T19,T19,Paul Casey,48,64
19,T19,T19,Alex Cejka,59,64
20,T19,T19,K.J. Choi,77,64
21,T19,T19,Tim Clark,11,64
22,T19,T19,Brian Davis,105,64
23,T19,T19,Brendon de Jonge,105,64
24,T19,T19,Chris DiMarco,93,64
25,T19,T19,David Duval,67,64
26,T19,T19,Steve Elkington,50,64
27,T19,T19,Lucas Glover,74,64
28,T19,T19,Billy Horschel,75,64
29,T19,T19,Trevor Immelman,84,64
30,T19,T19,Sung Kang,63,64
31,T19,T19,Anthony Kim,72,64
32,T19,T19,Colt Knost,80,64
33,T19,T19,Justin Leonard,82,64
34,T19,T19,Frank Lickliter II,39,64
35,T19,T19,Davis Love III,70,64
36,T19,T19,Scott McCarron,65,64
37,T19,T19,William McGirt,103,64
38,T19,T19,Ryan Palmer,82,64
39,T19,T19,Scott Piercy,78,64
40,T19,T19,Kyle Stanley,98,64
41,T19,T19,Daniel Summerhays,75,64
42,T19,T19,Josh Teater,104,64
43,T19,T19,Jhonattan Vegas,84,64
44,T19,T19,Nick Watney,80,64
45,T19,T19,Bubba Watson,85,64
46,T47,T47,Woody Austin,59,65
47,T47,T47,Ricky Barnes,78,65
48,T47,T47,Kris Blanks,92,65
49,T47,T47,Jason Bohn,74,65
50,T47,T47,Keegan Bradley,91,65
51,T47,T47,Greg Chalmers,88,65
52,T47,T47,Chris Couch,73,65
53,T47,T47,Ernie Els,71,65
54,T47,T47,Steve Flesch,88,65
55,T47,T47,Harrison Frazar,58,65
56,T47,T47,Tommy Gainey,104,65
57,T47,T47,Sergio Garcia,61,65
58,T47,T47,Paul Goydos,81,65
59,T47,T47,Bill Haas,93,65
60,T47,T47,J.J. Henry,96,65
61,T47,T47,Charles Howell III,108,65
62,T47,T47,Freddie Jacobson,92,65
63,T47,T47,Lee Janzen,62,65
64,T47,T47,Brandt Jobe,100,65
65,T47,T47,Zach Johnson,79,65
66,T47,T47,Richard Johnson,64,65
67,T47,T47,Robert Karlsson,61,65
68,T47,T47,Jerry Kelly,85,65
69,T47,T47,Chris Kirk,87,65
70,T47,T47,Matt Kuchar,94,65
71,T47,T47,Derek Lamely,65,65
