,Par_4_Eagle_Leaders_RANK THIS WEEK,Par_4_Eagle_Leaders_RANK LAST WEEK,Par_4_Eagle_Leaders_PLAYER NAME,Par_4_Eagle_Leaders_ROUNDS,Par_4_Eagle_Leaders_TOTAL,Par_4_Eagle_Leaders_TOTAL PAR 4 HOLES,Par_4_Eagle_Leaders_TOTAL HOLE OUTS
0,T1,T1,Kris Blanks,92,4,995,3.0
1,T1,T1,Fabián Gómez,84,4,900,4.0
2,T3,T3,Greg Chalmers,88,3,959,3.0
3,T3,T3,Rickie Fowler,84,3,889,3.0
4,T3,T3,Zach Johnson,79,3,860,1.0
5,T3,T3,Chris Kirk,87,3,948,3.0
6,T3,T3,Troy Matteson,91,3,970,3.0
7,T3,T3,George McNeill,69,3,751,2.0
8,T3,T3,Andres Romero,77,3,845,2.0
9,T3,T3,Chris Stroud,88,3,957,1.0
10,T11,T11,Blake Adams,116,2,1252,2.0
11,T11,T11,Briny Baird,60,2,662,1.0
12,T11,T11,Ricky Barnes,78,2,860,2.0
13,T11,T11,Shane Bertsch,62,2,682,1.0
14,T11,T11,Steven Bowditch,86,2,938,1.0
15,T11,T11,Keegan Bradley,91,2,992,1.0
16,T11,T11,Joseph Bramlett,73,2,790,2.0
17,T11,T11,Jonathan Byrd,83,2,899,2.0
18,T11,T11,Kevin Chappell,78,2,843,2.0
19,T11,T11,Chris Couch,73,2,783,1.0
20,T11,T11,Bobby Gates,82,2,876,1.0
21,T11,T11,Hunter Haas,96,2,1026,1.0
22,T11,T11,David Hearn,88,2,971,
23,T11,T11,Billy Horschel,75,2,808,
24,T11,T11,Brandt Jobe,100,2,1078,
25,T11,T11,Dustin Johnson,72,2,771,1.0
26,T11,T11,Derek Lamely,65,2,698,1.0
27,T11,T11,William McGirt,103,2,1129,1.0
28,T11,T11,Phil Mickelson,79,2,829,2.0
29,T11,T11,Joe Ogilvie,75,2,817,2.0
30,T11,T11,Jeff Overton,92,2,1002,1.0
31,T11,T11,Pat Perez,76,2,809,1.0
32,T11,T11,Rory Sabbatini,85,2,923,1.0
33,T11,T11,Webb Simpson,98,2,1071,2.0
34,T11,T11,Josh Teater,104,2,1131,1.0
35,T11,T11,Jimmy Walker,79,2,873,2.0
36,T11,T11,Gary Woodland,93,2,1009,1.0
37,T38,T38,Robert Allenby,84,1,915,1.0
38,T38,T38,Stephen Ames,69,1,746,1.0
39,T38,T38,Stuart Appleby,65,1,715,1.0
40,T38,T38,Woody Austin,59,1,634,1.0
41,T38,T38,Aaron Baddeley,77,1,837,1.0
42,T38,T38,Michael Bradley,74,1,808,1.0
43,T38,T38,Ángel Cabrera,50,1,540,
44,T38,T38,Chad Campbell,99,1,1085,1.0
