,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
66,T66,T66,Nick O'Hern,89,-88,4.69,1410
67,T66,T66,Scott Stallings,84,-88,4.66,1300
68,T69,T69,Chris DiMarco,93,-87,4.7,1430
69,T69,T69,Chris Kirk,87,-87,4.67,1325
70,T69,T69,Chez Reavie,92,-87,4.7,1450
71,T69,T69,Vaughn Taylor,89,-87,4.69,1385
72,T73,T73,Steve Flesch,88,-86,4.67,1285
73,T73,T73,Freddie Jacobson,92,-86,4.68,1345
74,T73,T73,Vijay Singh,79,-86,4.64,1210
75,T76,T76,Steve Marino,76,-85,4.65,1200
76,T76,T76,Charlie Wi,83,-85,4.67,1290
77,T78,T78,Jason Bohn,74,-84,4.64,1180
78,T78,T78,Dustin Johnson,72,-84,4.63,1130
79,80,80,Alex Prugh,82,-83,4.69,1320
80,81,81,Troy Matteson,91,-82,4.72,1490
81,82,82,Justin Leonard,82,-81,4.68,1275
82,T83,T83,Trevor Immelman,84,-80,4.68,1255
83,T83,T83,Marc Leishman,87,-80,4.7,1350
84,T85,T85,Jason Dufner,78,-79,4.66,1155
85,T85,T85,Bio Kim,71,-79,4.65,1130
86,T85,T85,Andres Romero,77,-79,4.65,1140
87,T85,T85,Boo Weekley,66,-79,4.61,1020
88,T89,T89,Matt Bettencourt,84,-78,4.7,1290
89,T89,T89,Tim Petrovic,88,-78,4.72,1395
90,T91,T91,Stewart Cink,72,-77,4.67,1165
91,T91,T91,Bryce Molder,82,-77,4.7,1290
92,T93,T93,K.J. Choi,77,-76,4.67,1160
93,T93,T93,J.B. Holmes,57,-76,4.57,885
94,T93,T93,Matt Jones,71,-76,4.68,1195
95,T93,T93,John Merrick,71,-76,4.63,1030
96,T97,T97,Tim Herron,85,-75,4.7,1265
97,T97,T97,Heath Slocum,89,-75,4.71,1310
98,T97,T97,Paul Stankowski,78,-75,4.69,1220
99,T100,T100,Kevin Chappell,78,-74,4.7,1230
100,T100,T100,Jim Herman,69,-74,4.66,1095
101,T100,T100,Zack Miller,86,-74,4.73,1355
102,T100,T100,Scott Piercy,78,-74,4.69,1210
103,T100,T100,Adam Scott,60,-74,4.56,835
104,T100,T100,Jimmy Walker,79,-74,4.68,1150
105,T106,T106,Sung Kang,63,-73,4.62,965
106,T106,T106,Joe Ogilvie,75,-73,4.68,1155
107,T106,T106,Pat Perez,76,-73,4.71,1250
108,T109,T109,Anthony Kim,72,-72,4.65,1025
109,T109,T109,George McNeill,69,-72,4.66,1050
110,111,111,Roland Thatcher,67,-71,4.66,1050
111,T112,T112,Woody Austin,59,-70,4.63,935
112,T112,T112,Ryuji Imada,83,-70,4.73,1280
113,T112,T112,Robert Karlsson,61,-70,4.6,885
114,T115,T115,Ángel Cabrera,50,-69,4.57,800
115,T115,T115,David Hearn,88,-69,4.73,1300
116,T115,T115,Davis Love III,70,-69,4.67,1035
117,T115,T115,Ben Martin,74,-69,4.71,1195
118,T115,T115,Rod Pampling,72,-69,4.68,1095
119,T115,T115,Johnson Wagner,81,-69,4.71,1195
120,T121,T121,Arjun Atwal,91,-68,4.75,1380
121,T121,T121,Joseph Bramlett,73,-68,4.7,1145
122,T123,T123,Robert Allenby,84,-67,4.73,1235
123,T123,T123,Ricky Barnes,78,-67,4.71,1140
124,T123,T123,Cameron Beckman,71,-67,4.7,1105
125,T123,T123,Sergio Garcia,61,-67,4.62,885
126,T123,T123,Michael Thompson,79,-67,4.72,1210
127,T123,T123,Y.E. Yang,63,-67,4.61,855
128,T129,T129,Kent Jones,76,-66,4.7,1095
129,T129,T129,Ryan Moore,79,-66,4.71,1150
130,T129,T129,Chris Riley,76,-66,4.72,1195
131,132,132,Michael Bradley,74,-64,4.71,1115
132,T133,T133,Alex Cejka,59,-63,4.69,1010
133,T133,T133,James Driscoll,71,-63,4.72,1130
134,T133,T133,Ernie Els,71,-63,4.7,1045
135,T133,T133,Billy Horschel,75,-63,4.74,1190
136,T133,T133,Derek Lamely,65,-63,4.7,1060
137,T133,T133,David Mathis,83,-63,4.75,1250
138,T133,T133,Jim Renner,65,-63,4.7,1035
139,140,140,Alexandre Rocha,65,-62,4.68,965
140,141,141,Michael Connell,76,-60,4.74,1135
141,T142,T142,Stuart Appleby,65,-59,4.7,970
142,T142,T142,Sean O'Hair,71,-59,4.69,965
143,T142,T142,Dean Wilson,62,-59,4.7,995
144,T145,T145,Ben Crane,76,-58,4.73,1060
145,T145,T145,Joe Durant,71,-58,4.74,1100
146,T145,T145,Kevin Kisner,70,-58,4.73,1080
147,T145,T145,Camilo Villegas,69,-58,4.72,1030
148,149,149,Nate Smith,66,-57,4.72,1030
149,T150,T150,Shane Bertsch,62,-56,4.7,925
150,T150,T150,D.J. Brigman,67,-56,4.72,995
151,T150,T150,Nathan Green,81,-56,4.77,1215
152,T153,T153,Scott Gutschewski,67,-55,4.74,1065
153,T153,T153,Aron Price,58,-55,4.68,850
154,T155,T155,Colt Knost,80,-54,4.78,1225
155,T155,T155,Martin Piller,63,-54,4.73,990
156,T157,T157,Stephen Ames,69,-53,4.75,1080
157,T157,T157,Ben Curtis,66,-53,4.73,980
158,T157,T157,Graeme McDowell,50,-53,4.63,725
159,T160,T160,Lee Janzen,62,-52,4.73,980
160,T160,T160,Scott McCarron,65,-52,4.74,985
161,T160,T160,Charl Schwartzel,58,-52,4.7,860
162,T163,T163,Harrison Frazar,58,-51,4.69,825
163,T163,T163,Troy Merritt,63,-51,4.74,985
164,T163,T163,Garrett Willis,71,-51,4.77,1095
165,T166,T166,J.P. Hayes,56,-50,4.73,935
166,T166,T166,Daniel Summerhays,75,-50,4.79,1195
167,T168,T168,David Duval,67,-47,4.78,1085
168,T168,T168,Geoff Ogilvy,69,-47,4.75,955
169,T168,T168,Michael Putnam,67,-47,4.77,1025
170,T171,T171,Steve Elkington,50,-46,4.73,845
171,T171,T171,Shaun Micheel,77,-46,4.81,1200
172,T173,T173,Andres Gonzales,60,-44,4.76,920
173,T173,T173,Padraig Harrington,60,-44,4.75,880
174,T173,T173,Ian Poulter,52,-44,4.71,765
175,T176,T176,Tom Gillis,55,-43,4.71,735
176,T176,T176,Paul Goydos,81,-43,4.83,1300
177,178,178,Will Strickler,51,-40,4.75,785
178,T179,T179,Briny Baird,60,-39,4.78,885
179,T179,T179,Rocco Mediate,53,-39,4.78,890
180,T181,T181,Richard Johnson,64,-36,4.82,1005
181,T181,T181,Matt McQuillan,59,-36,4.8,900
182,183,183,Retief Goosen,50,-35,4.77,765
183,184,184,Rich Beem,53,-34,4.8,850
184,185,185,Marc Turnesa,54,-33,4.8,835
185,186,186,Justin Hicks,60,-29,4.84,910
