,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Bubba Watson,85,4.46,584,131
1,2,2,Phil Mickelson,79,4.47,581,130
2,3,3,Webb Simpson,98,4.48,681,152
3,4,4,Kyle Stanley,98,4.49,709,158
4,T5,T5,Sergio Garcia,61,4.52,416,92
5,T5,T5,Steve Stricker,70,4.52,497,110
6,T5,T5,Bo Van Pelt,92,4.52,619,137
7,T8,T8,Charles Howell III,108,4.54,772,170
8,T8,T8,David Toms,78,4.54,545,120
9,10,10,Chris Couch,73,4.55,560,123
10,T11,T11,Jonathan Byrd,83,4.56,602,132
11,T11,T11,Brendan Steele,89,4.56,671,147
12,13,13,Boo Weekley,66,4.57,471,103
13,T14,T14,Brendon de Jonge,105,4.58,806,176
14,T14,T14,Lucas Glover,74,4.58,504,110
15,T14,T14,Kevin Na,84,4.58,632,138
16,17,17,Spencer Levin,113,4.59,808,176
17,T18,T18,Keegan Bradley,91,4.6,672,146
18,T18,T18,Luke Donald,73,4.6,460,100
19,T18,T18,Hunter Mahan,92,4.6,653,142
20,T18,T18,Vaughn Taylor,89,4.6,699,152
21,T22,T22,Greg Chalmers,88,4.61,646,140
22,T22,T22,Sung Kang,63,4.61,456,99
23,T22,T22,John Rollins,85,4.61,650,141
24,T22,T22,John Senden,94,4.61,714,155
25,T22,T22,Josh Teater,104,4.61,798,173
26,T22,T22,Nick Watney,80,4.61,562,122
27,T28,T28,Steven Bowditch,86,4.62,647,140
28,T28,T28,Robert Garrigus,83,4.62,610,132
29,T28,T28,Rory Sabbatini,85,4.62,615,133
30,T28,T28,Kevin Stadler,88,4.62,693,150
31,T28,T28,Will Strickler,51,4.62,397,86
32,T33,T33,Rickie Fowler,84,4.63,583,126
33,T33,T33,J.J. Henry,96,4.63,731,158
34,T33,T33,J.B. Holmes,57,4.63,440,95
35,T33,T33,Martin Laird,77,4.63,611,132
36,T33,T33,Adam Scott,60,4.63,389,84
37,T33,T33,Brandt Snedeker,85,4.63,593,128
38,T33,T33,Chris Stroud,88,4.63,672,145
39,T33,T33,Jhonattan Vegas,84,4.63,630,136
40,T33,T33,Gary Woodland,93,4.63,694,150
41,T33,T33,Y.E. Yang,63,4.63,407,88
42,T43,T43,Woody Austin,59,4.64,464,100
43,T43,T43,Bobby Gates,82,4.64,640,138
44,T43,T43,Bill Haas,93,4.64,687,148
45,T43,T43,Trevor Immelman,84,4.64,627,135
46,T43,T43,Zach Johnson,79,4.64,548,118
47,T43,T43,Carl Pettersson,95,4.64,686,148
