,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Sergio Garcia,65.0,65,1
1,T2,T2,Zach Johnson,66.0,66,1
2,T2,T2,Martin Laird,66.0,66,1
3,T2,T2,Paul Stankowski,66.0,66,1
4,T2,T2,Steve Stricker,66.0,66,1
5,T2,T2,Gary Woodland,66.0,66,1
6,T7,T7,John Rollins,66.5,133,2
7,T7,T7,Jhonattan Vegas,66.5,133,2
8,T9,T9,Briny Baird,67.0,67,1
9,T9,T9,Brendon de Jonge,67.0,201,3
10,T9,T9,Luke Donald,67.0,67,1
11,T9,T9,Andres Gonzales,67.0,67,1
12,T9,T9,Troy Merritt,67.0,67,1
13,T9,T9,Ryan Palmer,67.0,67,1
14,T9,T9,Ian Poulter,67.0,67,1
15,T9,T9,Scott Stallings,67.0,67,1
16,T9,T9,Daniel Summerhays,67.0,134,2
17,T18,T18,Brandt Jobe,68.0,136,2
18,T18,T18,Marc Leishman,68.0,68,1
19,T18,T18,Phil Mickelson,68.0,68,1
20,T18,T18,Rod Pampling,68.0,68,1
21,T18,T18,Charl Schwartzel,68.0,68,1
22,T18,T18,Webb Simpson,68.0,68,1
23,T18,T18,Heath Slocum,68.0,68,1
24,T25,T25,Cameron Beckman,68.5,137,2
25,T25,T25,Chris DiMarco,68.5,137,2
26,T25,T25,Kevin Na,68.5,137,2
27,T25,T25,Brandt Snedeker,68.5,137,2
28,T29,T29,Hunter Haas,68.67,206,3
29,T29,T29,Jeff Overton,68.67,206,3
30,31,31,Carl Pettersson,68.75,275,4
31,T32,T32,Ricky Barnes,69.0,69,1
32,T32,T32,Jonathan Byrd,69.0,138,2
33,T32,T32,Alex Cejka,69.0,69,1
34,T32,T32,Steve Elkington,69.0,69,1
35,T32,T32,Ryuji Imada,69.0,69,1
36,T32,T32,Tim Petrovic,69.0,69,1
37,T32,T32,Kevin Stadler,69.0,138,2
38,T32,T32,Roland Thatcher,69.0,69,1
39,T32,T32,Boo Weekley,69.0,138,2
40,41,41,Chris Kirk,69.4,347,5
41,T42,T42,Kevin Chappell,69.5,139,2
42,T42,T42,Paul Goydos,69.5,139,2
43,T42,T42,John Merrick,69.5,139,2
44,T42,T42,Rory Sabbatini,69.5,139,2
45,T42,T42,John Senden,69.5,139,2
46,47,47,Vaughn Taylor,69.75,279,4
47,T48,T48,Greg Chalmers,70.0,280,4
48,T48,T48,Brian Davis,70.0,210,3
49,T48,T48,Jason Day,70.0,70,1
50,T48,T48,Joe Durant,70.0,70,1
51,T48,T48,Ernie Els,70.0,140,2
52,T48,T48,Rickie Fowler,70.0,70,1
53,T48,T48,Lucas Glover,70.0,70,1
54,T48,T48,Nathan Green,70.0,70,1
55,T48,T48,Billy Mayfair,70.0,280,4
56,T48,T48,Matt McQuillan,70.0,70,1
57,T48,T48,D.A. Points,70.0,70,1
58,T48,T48,Chris Riley,70.0,280,4
59,T48,T48,Brendan Steele,70.0,70,1
60,61,61,Chad Campbell,70.33,211,3
61,T62,T62,Ben Crane,70.5,141,2
62,T62,T62,Ben Curtis,70.5,141,2
63,T62,T62,Charley Hoffman,70.5,141,2
64,T62,T62,Troy Matteson,70.5,141,2
65,T62,T62,Nick O'Hern,70.5,141,2
66,T62,T62,Joe Ogilvie,70.5,141,2
67,T62,T62,Alex Prugh,70.5,141,2
68,T62,T62,Vijay Singh,70.5,141,2
69,T70,T70,Blake Adams,70.67,212,3
70,T70,T70,Ben Martin,70.67,212,3
71,72,72,Stephen Ames,70.75,283,4
72,T73,T73,Michael Bradley,71.0,71,1
73,T73,T73,Chris Couch,71.0,213,3
74,T73,T73,Steve Flesch,71.0,213,3
75,T73,T73,Robert Garrigus,71.0,71,1
76,T73,T73,David Hearn,71.0,142,2
77,T73,T73,Tim Herron,71.0,213,3
78,T73,T73,Jerry Kelly,71.0,71,1
79,T73,T73,Colt Knost,71.0,71,1
80,T73,T73,Hunter Mahan,71.0,142,2
81,T73,T73,Steve Marino,71.0,71,1
82,T73,T73,Alexandre Rocha,71.0,71,1
83,T73,T73,Josh Teater,71.0,71,1
84,T73,T73,Bubba Watson,71.0,142,2
85,T73,T73,Charlie Wi,71.0,284,4
86,87,87,William McGirt,71.25,285,4
87,T88,T88,Jason Bohn,71.5,143,2
88,T88,T88,D.J. Brigman,71.5,286,4
89,T88,T88,K.J. Choi,71.5,143,2
90,T88,T88,Brian Gay,71.5,143,2
91,T88,T88,Fabián Gómez,71.5,143,2
92,T88,T88,Kent Jones,71.5,143,2
93,T88,T88,Matt Jones,71.5,143,2
94,T88,T88,Jarrod Lyle,71.5,429,6
95,T88,T88,Pat Perez,71.5,143,2
96,T88,T88,Martin Piller,71.5,143,2
97,T88,T88,Justin Rose,71.5,143,2
98,T99,T99,Michael Putnam,71.67,215,3
99,T99,T99,Michael Thompson,71.67,215,3
100,T99,T99,Marc Turnesa,71.67,215,3
101,102,102,Arjun Atwal,71.75,287,4
102,T103,T103,J.P. Hayes,72.0,72,1
103,T103,T103,Trevor Immelman,72.0,216,3
104,T103,T103,Derek Lamely,72.0,72,1
105,T103,T103,Justin Leonard,72.0,144,2
106,T103,T103,Sean O'Hair,72.0,72,1
107,T103,T103,Kevin Streelman,72.0,288,4
108,T103,T103,Chris Stroud,72.0,72,1
109,T103,T103,Dean Wilson,72.0,72,1
110,111,111,Cameron Tringale,72.25,289,4
111,112,112,Scott McCarron,72.33,217,3
112,T113,T113,Joseph Bramlett,72.5,145,2
113,T113,T113,Bryce Molder,72.5,145,2
114,T113,T113,D.J. Trahan,72.5,145,2
115,T116,T116,Woody Austin,73.0,73,1
116,T116,T116,Matt Bettencourt,73.0,73,1
117,T116,T116,Michael Connell,73.0,146,2
118,T116,T116,James Driscoll,73.0,73,1
119,T116,T116,Richard Johnson,73.0,73,1
120,T116,T116,Bill Lunde,73.0,219,3
121,T116,T116,Geoff Ogilvy,73.0,73,1
122,T116,T116,Tag Ridings,73.0,146,2
123,T116,T116,Camilo Villegas,73.0,73,1
124,T125,T125,Stuart Appleby,74.0,74,1
125,T125,T125,Stewart Cink,74.0,74,1
126,T125,T125,Jason Dufner,74.0,148,2
127,T125,T125,Tommy Gainey,74.0,74,1
128,T125,T125,Jim Herman,74.0,74,1
129,T125,T125,Dustin Johnson,74.0,74,1
130,T125,T125,Robert Karlsson,74.0,74,1
131,T125,T125,Bio Kim,74.0,74,1
132,T125,T125,Kevin Kisner,74.0,148,2
133,T125,T125,Matt Kuchar,74.0,74,1
134,T125,T125,Davis Love III,74.0,74,1
135,T136,T136,Bobby Gates,74.5,149,2
136,T136,T136,David Mathis,74.5,298,4
137,138,138,Shaun Micheel,74.67,224,3
138,139,139,Padraig Harrington,75.0,150,2
139,T140,T140,Retief Goosen,76.0,76,1
140,T140,T140,J.B. Holmes,76.0,76,1
141,T140,T140,Freddie Jacobson,76.0,76,1
142,T143,T143,Jim Renner,78.0,78,1
143,T143,T143,Andres Romero,78.0,78,1
144,T143,T143,Jimmy Walker,78.0,78,1
145,146,146,Shane Bertsch,79.0,79,1
146,147,147,Billy Horschel,80.0,80,1
