,Birdie_or_Better_Percentage_-_125-150_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_125-150_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_125-150_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_125-150_ya_ROUNDS,Birdie_or_Better_Percentage_-_125-150_ya_%,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL HOLES
89,90,90,Greg Chalmers,88,18.83,42,223
90,91,91,D.J. Trahan,91,18.82,48,255
91,92,92,Chris Kirk,87,18.8,50,266
92,93,93,Jim Furyk,87,18.72,38,203
93,94,94,Nate Smith,66,18.71,29,155
94,95,95,Matt Bettencourt,84,18.7,43,230
95,T96,T96,Ryan Moore,79,18.64,33,177
96,T96,T96,Michael Thompson,79,18.64,44,236
97,98,98,Andres Gonzales,60,18.59,29,156
98,99,99,Troy Matteson,91,18.47,46,249
99,100,100,Scott Piercy,78,18.46,36,195
100,101,101,Kevin Na,84,18.39,32,174
101,102,102,Kyle Stanley,98,18.37,45,245
102,103,103,Pat Perez,76,18.35,40,218
103,104,104,Bo Van Pelt,92,18.3,41,224
104,105,105,Steven Bowditch,86,18.29,45,246
105,106,106,Tim Petrovic,88,18.22,41,225
106,107,107,Alex Prugh,82,18.18,40,220
107,108,108,Will Strickler,51,18.0,27,150
108,109,109,Padraig Harrington,60,17.97,23,128
109,110,110,David Duval,67,17.88,32,179
110,111,111,Chad Campbell,99,17.82,49,275
111,112,112,Jerry Kelly,85,17.8,34,191
112,113,113,Scott Stallings,84,17.76,38,214
113,114,114,Ryan Palmer,82,17.68,32,181
114,115,115,Steve Flesch,88,17.67,41,232
115,116,116,David Hearn,88,17.58,48,273
116,117,117,Ángel Cabrera,50,17.53,17,97
117,118,118,Billy Mayfair,94,17.41,43,247
118,119,119,Ben Martin,74,17.39,36,207
119,120,120,Stephen Ames,69,17.37,37,213
120,121,121,Shaun Micheel,77,17.27,38,220
121,122,122,J.J. Henry,96,17.13,43,251
122,123,123,Kevin Kisner,70,17.07,35,205
123,124,124,Sung Kang,63,17.06,29,170
124,125,125,J.B. Holmes,57,17.04,23,135
125,126,126,Joe Durant,71,17.02,32,188
126,127,127,Johnson Wagner,81,17.0,34,200
127,128,128,Camilo Villegas,69,16.99,35,206
128,129,129,Geoff Ogilvy,69,16.98,27,159
129,130,130,Michael Bradley,74,16.94,31,183
130,131,131,Bobby Gates,82,16.9,36,213
131,132,132,Fabián Gómez,84,16.89,38,225
132,133,133,Michael Putnam,67,16.84,32,190
133,134,134,Stewart Cink,72,16.78,25,149
134,135,135,George McNeill,69,16.76,29,173
135,136,136,Jason Bohn,74,16.75,33,197
136,T137,T137,James Driscoll,71,16.67,33,198
137,T137,T137,Kent Jones,76,16.67,33,198
138,T137,T137,Roland Thatcher,67,16.67,33,198
139,140,140,Tim Herron,85,16.6,39,235
140,141,141,Alexandre Rocha,65,16.56,27,163
141,142,142,D.J. Brigman,67,16.49,31,188
142,143,143,Keegan Bradley,91,16.36,44,269
143,144,144,K.J. Choi,77,16.35,26,159
144,145,145,Cameron Tringale,110,16.25,46,283
145,T146,T146,Ernie Els,71,16.2,29,179
146,T146,T146,Jimmy Walker,79,16.2,35,216
147,148,148,Kris Blanks,92,16.0,40,250
148,149,149,Kevin Streelman,90,15.98,39,244
149,150,150,Bio Kim,71,15.88,27,170
150,151,151,Jim Renner,65,15.7,27,172
151,152,152,Heath Slocum,89,15.65,36,230
152,153,153,Ricky Barnes,78,15.63,35,224
153,154,154,Davis Love III,70,15.52,27,174
154,155,155,Charles Howell III,108,15.49,44,284
155,156,156,Charley Hoffman,93,15.35,35,228
156,157,157,Y.E. Yang,63,15.15,20,132
157,158,158,Scott Gutschewski,67,15.14,28,185
158,159,159,Brendan Steele,89,15.13,36,238
159,160,160,Steve Elkington,50,15.11,21,139
160,161,161,Justin Leonard,82,14.88,32,215
161,162,162,Zack Miller,86,14.86,33,222
162,163,163,Sean O'Hair,71,14.85,30,202
163,164,164,Colt Knost,80,14.73,33,224
164,165,165,Trevor Immelman,84,14.62,25,171
165,166,166,Michael Connell,76,14.59,34,233
166,167,167,Daniel Summerhays,75,14.52,27,186
167,168,168,Tom Gillis,55,14.47,23,159
168,169,169,Graeme McDowell,50,14.43,14,97
169,T170,T170,Jarrod Lyle,83,14.36,27,188
170,T170,T170,Scott McCarron,65,14.36,26,181
171,172,172,Bubba Watson,85,14.11,23,163
172,173,173,Robert Garrigus,83,14.04,32,228
173,174,174,J.P. Hayes,56,14.0,21,150
174,175,175,Matt Jones,71,13.97,25,179
175,176,176,Marc Leishman,87,13.81,33,239
176,177,177,Jhonattan Vegas,84,13.78,31,225
177,178,178,Stuart Appleby,65,13.75,22,160
178,179,179,Rich Beem,53,13.73,21,153
179,180,180,Tag Ridings,87,13.6,31,228
180,181,181,Chris Riley,76,13.4,28,209
181,182,182,Boo Weekley,66,13.13,26,198
182,183,183,Justin Hicks,60,13.1,19,145
183,184,184,Jim Herman,69,12.83,24,187
184,185,185,Marc Turnesa,54,11.68,16,137
185,186,186,Martin Piller,63,11.45,19,166
