,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,J.P. Hayes,65.0,65,1
1,2,2,Matt McQuillan,67.0,134,2
2,3,3,David Toms,67.4,337,5
3,4,4,Luke Donald,67.5,135,2
4,5,5,Steven Bowditch,67.83,407,6
5,6,6,Sung Kang,68.0,204,3
6,7,7,Ben Curtis,68.25,273,4
7,8,8,Justin Hicks,68.33,205,3
8,9,9,Joe Durant,68.5,411,6
9,T10,T10,Shane Bertsch,68.67,206,3
10,T10,T10,Aron Price,68.67,412,6
11,T10,T10,Will Strickler,68.67,206,3
12,13,13,Vijay Singh,68.75,275,4
13,14,14,Charles Howell III,68.8,344,5
14,T15,T15,Chris Kirk,68.83,413,6
15,T15,T15,Chris Stroud,68.83,413,6
16,T17,T17,Kevin Chappell,69.0,69,1
17,T17,T17,Billy Horschel,69.0,414,6
18,T17,T17,Hunter Mahan,69.0,345,5
19,T17,T17,Gary Woodland,69.0,345,5
20,21,21,Spencer Levin,69.18,761,11
21,22,22,Justin Rose,69.22,623,9
22,23,23,Pat Perez,69.29,485,7
23,24,24,Jerry Kelly,69.33,416,6
24,25,25,Kevin Na,69.43,486,7
25,T26,T26,Derek Lamely,69.5,278,4
26,T26,T26,Heath Slocum,69.5,556,8
27,T26,T26,Brandt Snedeker,69.5,139,2
28,29,29,Briny Baird,69.6,348,5
29,T30,T30,Stewart Cink,69.67,418,6
30,T30,T30,Nick O'Hern,69.67,209,3
31,32,32,James Driscoll,69.71,488,7
32,33,33,Webb Simpson,69.75,279,4
33,T34,T34,Woody Austin,69.8,349,5
34,T34,T34,Trevor Immelman,69.8,349,5
35,T34,T34,Nick Watney,69.8,349,5
36,37,37,Charl Schwartzel,69.83,419,6
37,38,38,Geoff Ogilvy,69.86,489,7
38,39,39,Blake Adams,69.91,769,11
