,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
168,169,169,Alex Prugh,73.1,731,10
169,170,170,Jim Renner,73.17,439,6
170,T171,T171,Alex Cejka,73.33,660,9
171,T171,T171,Jimmy Walker,73.33,440,6
172,173,173,Kevin Kisner,73.5,441,6
173,174,174,Tommy Gainey,73.9,739,10
174,T175,T175,J.P. Hayes,74.0,222,3
175,T175,T175,Billy Horschel,74.0,296,4
176,T175,T175,Zach Johnson,74.0,296,4
177,T175,T175,Kent Jones,74.0,444,6
178,179,179,Will Strickler,74.14,519,7
179,T180,T180,David Duval,74.17,445,6
180,T180,T180,Rocco Mediate,74.17,445,6
181,182,182,Chris DiMarco,74.2,371,5
182,183,183,Daniel Summerhays,74.71,523,7
183,T184,T184,Padraig Harrington,75.0,150,2
184,T184,T184,Jhonattan Vegas,75.0,225,3
185,186,186,Paul Goydos,76.0,152,2
