,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
45,T44,T44,Nick Watney,35.19,739,21
46,T47,T47,Shane Bertsch,35.2,704,20
47,T47,T47,Brian Davis,35.2,1056,30
48,T47,T47,Ryan Moore,35.2,704,20
49,T47,T47,Ian Poulter,35.2,528,15
50,T51,T51,Blake Adams,35.21,1197,34
51,T51,T51,Chad Campbell,35.21,1021,29
52,T51,T51,Harrison Frazar,35.21,669,19
53,T51,T51,Trevor Immelman,35.21,845,24
54,T51,T51,Will Strickler,35.21,669,19
55,56,56,Brendan Steele,35.22,951,27
56,57,57,Jim Renner,35.27,776,22
57,T58,T58,Robert Garrigus,35.28,882,25
58,T58,T58,Aron Price,35.28,635,18
59,60,60,Heath Slocum,35.29,988,28
60,T61,T61,Brendon de Jonge,35.3,1059,30
61,T61,T61,Tim Petrovic,35.3,953,27
62,63,63,Alexandre Rocha,35.32,777,22
63,64,64,Jimmy Walker,35.33,848,24
64,T65,T65,Matt Kuchar,35.35,813,23
65,T65,T65,Justin Leonard,35.35,919,26
66,T65,T65,John Senden,35.35,919,26
67,T65,T65,Kevin Streelman,35.35,919,26
68,69,69,Billy Horschel,35.36,884,25
69,70,70,Carl Pettersson,35.37,955,27
70,T71,T71,Hunter Haas,35.4,1062,30
71,T71,T71,David Mathis,35.4,885,25
72,T71,T71,Michael Thompson,35.4,885,25
73,T74,T74,Rory Sabbatini,35.42,850,24
74,T74,T74,Josh Teater,35.42,1098,31
75,T76,T76,Stewart Cink,35.43,744,21
76,T76,T76,Kyle Stanley,35.43,992,28
77,T78,T78,Vaughn Taylor,35.44,957,27
78,T78,T78,Jhonattan Vegas,35.44,886,25
79,T80,T80,Ernie Els,35.45,709,20
80,T80,T80,Martin Laird,35.45,780,22
81,T80,T80,Billy Mayfair,35.45,1028,29
82,T83,T83,David Hearn,35.46,922,26
83,T83,T83,Kent Jones,35.46,851,24
84,T83,T83,Nick O'Hern,35.46,993,28
85,T83,T83,Paul Stankowski,35.46,851,24
86,T87,T87,Sean O'Hair,35.48,816,23
87,T87,T87,Vijay Singh,35.48,887,25
88,T87,T87,Gary Woodland,35.48,887,25
89,90,90,Dean Wilson,35.5,710,20
90,T91,T91,Rickie Fowler,35.52,817,23
91,T91,T91,John Merrick,35.52,746,21
92,T91,T91,Jeff Overton,35.52,888,25
93,T91,T91,Rod Pampling,35.52,746,21
94,T95,T95,Brian Gay,35.54,924,26
95,T95,T95,Paul Goydos,35.54,853,24
96,T95,T95,Brandt Jobe,35.54,995,28
97,T95,T95,Anthony Kim,35.54,853,24
98,T99,T99,Briny Baird,35.56,640,18
99,T99,T99,Chris Riley,35.56,889,25
100,T99,T99,Mark Wilson,35.56,889,25
101,T102,T102,J.B. Holmes,35.57,498,14
102,T102,T102,Sung Kang,35.57,747,21
103,T102,T102,Scott Piercy,35.57,818,23
104,T105,T105,Chris DiMarco,35.59,1032,29
105,T105,T105,Padraig Harrington,35.59,605,17
106,T105,T105,Jim Herman,35.59,783,22
107,108,108,Shaun Micheel,35.6,890,25
108,T109,T109,Keegan Bradley,35.61,997,28
109,T109,T109,Ben Curtis,35.61,819,23
110,T111,T111,K.J. Choi,35.62,748,21
111,T111,T111,D.A. Points,35.62,926,26
112,T111,T111,Alex Prugh,35.62,1033,29
113,T114,T114,Michael Bradley,35.63,855,24
114,T114,T114,Chez Reavie,35.63,962,27
115,T116,T116,Jonathan Byrd,35.64,891,25
116,T116,T116,Ben Crane,35.64,784,22
117,T116,T116,J.J. Henry,35.64,998,28
118,T116,T116,Pat Perez,35.64,784,22
119,T116,T116,Johnson Wagner,35.64,891,25
120,121,121,Nathan Green,35.65,927,26
121,122,122,Robert Allenby,35.67,856,24
122,123,123,Kris Blanks,35.69,1035,29
123,T124,T124,Matt Bettencourt,35.7,964,27
124,T124,T124,Dustin Johnson,35.7,714,20
125,T124,T124,Steve Marino,35.7,821,23
126,127,127,Kevin Kisner,35.71,857,24
127,128,128,D.J. Trahan,35.72,1036,29
128,T129,T129,Davis Love III,35.73,786,22
129,T129,T129,John Rollins,35.73,929,26
130,131,131,Chris Kirk,35.74,965,27
131,132,132,Bobby Gates,35.76,1037,29
132,133,133,Michael Connell,35.77,930,26
133,134,134,Garrett Willis,35.78,823,23
134,135,135,James Driscoll,35.79,859,24
135,136,136,Graeme McDowell,35.8,537,15
136,T137,T137,Richard Johnson,35.81,752,21
137,T137,T137,Matt McQuillan,35.81,752,21
138,T137,T137,Tag Ridings,35.81,967,27
139,T140,T140,Ryuji Imada,35.82,1003,28
140,T140,T140,Scott McCarron,35.82,788,22
141,T142,T142,Joseph Bramlett,35.84,896,25
142,T142,T142,Lee Janzen,35.84,681,19
143,T144,T144,Steve Flesch,35.85,932,26
144,T144,T144,Michael Putnam,35.85,717,20
145,T146,T146,Nate Smith,35.88,861,24
146,T146,T146,Y.E. Yang,35.88,610,17
147,148,148,Scott Stallings,35.89,1005,28
148,149,149,Stephen Ames,35.91,790,22
149,150,150,Tom Gillis,35.94,647,18
150,151,151,Stuart Appleby,35.95,755,21
151,152,152,Scott Gutschewski,35.96,827,23
152,T153,T153,Arjun Atwal,36.0,1044,29
153,T153,T153,D.J. Brigman,36.0,828,23
154,T153,T153,Joe Durant,36.0,864,24
155,156,156,Troy Merritt,36.04,829,23
156,T157,T157,Marc Turnesa,36.05,685,19
157,T157,T157,Camilo Villegas,36.05,793,22
158,T159,T159,Colt Knost,36.07,974,27
159,T159,T159,Jarrod Lyle,36.07,1046,29
160,161,161,Justin Hicks,36.13,831,23
161,162,162,Daniel Summerhays,36.14,1048,29
162,T163,T163,Rich Beem,36.15,723,20
163,T163,T163,Fabián Gómez,36.15,940,26
164,T163,T163,Charley Hoffman,36.15,940,26
165,T166,T166,Bio Kim,36.16,904,25
166,T166,T166,Ben Martin,36.16,904,25
167,T168,T168,Woody Austin,36.17,651,18
168,T168,T168,Cameron Beckman,36.17,832,23
169,T168,T168,Joe Ogilvie,36.17,868,24
170,171,171,Kevin Chappell,36.19,941,26
171,172,172,Marc Leishman,36.22,978,27
172,T173,T173,Retief Goosen,36.23,471,13
173,T173,T173,Zack Miller,36.23,1087,30
174,175,175,J.P. Hayes,36.26,689,19
175,176,176,Steve Elkington,36.29,617,17
176,177,177,Alex Cejka,36.35,618,17
177,178,178,Matt Jones,36.36,909,25
178,179,179,Ryan Palmer,36.39,837,23
179,180,180,Roland Thatcher,36.41,801,22
180,181,181,Martin Piller,36.48,839,23
181,182,182,Andres Gonzales,36.52,767,21
182,183,183,Ángel Cabrera,36.53,621,17
183,184,184,David Duval,36.54,877,24
184,185,185,Rocco Mediate,36.67,660,18
185,186,186,Derek Lamely,36.88,922,25
