,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
59,T58,T58,K.J. Choi,77,4.61,516,112
60,T58,T58,Stewart Cink,72,4.61,535,116
61,T58,T58,Bobby Gates,82,4.61,590,128
62,T58,T58,Brian Gay,90,4.61,613,133
63,T58,T58,Jim Herman,69,4.61,475,103
64,T58,T58,Justin Leonard,82,4.61,548,119
65,T58,T58,Phil Mickelson,79,4.61,544,118
66,T58,T58,Jeff Overton,92,4.61,590,128
67,T58,T58,Pat Perez,76,4.61,563,122
68,T58,T58,Tag Ridings,87,4.61,581,126
69,T58,T58,John Rollins,85,4.61,562,122
70,T71,T71,Alex Cejka,59,4.62,462,100
71,T71,T71,James Driscoll,71,4.62,490,106
72,T71,T71,Charley Hoffman,93,4.62,675,146
73,T71,T71,Brandt Jobe,100,4.62,689,149
74,T71,T71,Bill Lunde,92,4.62,675,146
75,T71,T71,Aron Price,58,4.62,351,76
76,T71,T71,Roland Thatcher,67,4.62,448,97
77,T78,T78,Ricky Barnes,78,4.63,491,106
78,T78,T78,Ernie Els,71,4.63,477,103
79,T78,T78,Anthony Kim,72,4.63,454,98
80,T78,T78,Ryan Moore,79,4.63,509,110
81,T78,T78,Rod Pampling,72,4.63,472,102
82,T78,T78,Scott Piercy,78,4.63,519,112
83,T78,T78,Chris Stroud,88,4.63,579,125
84,T78,T78,David Toms,78,4.63,551,119
85,T86,T86,Stuart Appleby,65,4.64,427,92
86,T86,T86,Joseph Bramlett,73,4.64,496,107
87,T86,T86,Chad Campbell,99,4.64,654,141
88,T86,T86,Chris DiMarco,93,4.64,622,134
89,T86,T86,Freddie Jacobson,92,4.64,635,137
90,T86,T86,Sung Kang,63,4.64,436,94
91,T86,T86,Alexandre Rocha,65,4.64,441,95
92,T86,T86,Vijay Singh,79,4.64,529,114
93,T86,T86,Gary Woodland,93,4.64,631,136
94,T95,T95,Brendon de Jonge,105,4.65,697,150
95,T95,T95,Kent Jones,76,4.65,488,105
96,T95,T95,Martin Laird,77,4.65,544,117
97,T95,T95,Heath Slocum,89,4.65,572,123
98,T95,T95,Scott Stallings,84,4.65,572,123
99,T95,T95,Boo Weekley,66,4.65,470,101
100,T101,T101,Robert Allenby,84,4.66,555,119
101,T101,T101,Kris Blanks,92,4.66,643,138
102,T101,T101,Keegan Bradley,91,4.66,610,131
103,T101,T101,Jonathan Byrd,83,4.66,540,116
104,T101,T101,Ben Crane,76,4.66,489,105
105,T101,T101,Jason Dufner,78,4.66,517,111
106,T101,T101,Harrison Frazar,58,4.66,368,79
107,T101,T101,Chris Kirk,87,4.66,569,122
108,T101,T101,Alex Prugh,82,4.66,573,123
109,T101,T101,Charl Schwartzel,58,4.66,410,88
110,T101,T101,Charlie Wi,83,4.66,569,122
111,T101,T101,Mark Wilson,89,4.66,587,126
112,T113,T113,Cameron Beckman,71,4.67,472,101
113,T113,T113,Tommy Gainey,104,4.67,687,147
114,T113,T113,Tim Herron,85,4.67,575,123
115,T113,T113,Ryuji Imada,83,4.67,560,120
116,T113,T113,Lee Janzen,62,4.67,434,93
117,T113,T113,David Mathis,83,4.67,556,119
118,T113,T113,D.A. Points,89,4.67,602,129
119,T113,T113,Ian Poulter,52,4.67,369,79
120,T113,T113,Rory Sabbatini,85,4.67,598,128
121,T113,T113,Paul Stankowski,78,4.67,537,115
122,T113,T113,Johnson Wagner,81,4.67,546,117
123,T124,T124,Rich Beem,53,4.68,370,79
124,T124,T124,Hunter Haas,96,4.68,674,144
125,T124,T124,Derek Lamely,65,4.68,449,96
126,T124,T124,Davis Love III,70,4.68,473,101
127,T124,T124,Zack Miller,86,4.68,609,130
128,T124,T124,Bryce Molder,82,4.68,552,118
129,T124,T124,Tim Petrovic,88,4.68,609,130
130,T131,T131,D.J. Brigman,67,4.69,446,95
131,T131,T131,Marc Leishman,87,4.69,600,128
132,T131,T131,Jim Renner,65,4.69,464,99
133,T131,T131,Nate Smith,66,4.69,455,97
134,T135,T135,Ben Curtis,66,4.7,423,90
135,T135,T135,Steve Elkington,50,4.7,362,77
136,T135,T135,Retief Goosen,50,4.7,343,73
137,T135,T135,Padraig Harrington,60,4.7,414,88
138,T135,T135,Scott McCarron,65,4.7,428,91
139,T135,T135,John Senden,94,4.7,668,142
140,T135,T135,Kevin Streelman,90,4.7,648,138
141,T142,T142,Stephen Ames,69,4.71,490,104
142,T142,T142,Brian Davis,105,4.71,726,154
143,T142,T142,William McGirt,103,4.71,687,146
144,T142,T142,Jimmy Walker,79,4.71,490,104
145,T146,T146,Greg Chalmers,88,4.72,609,129
146,T146,T146,Kevin Chappell,78,4.72,566,120
147,T146,T146,David Duval,67,4.72,477,101
148,T146,T146,Trevor Immelman,84,4.72,548,116
149,T146,T146,Richard Johnson,64,4.72,458,97
150,T146,T146,Nick O'Hern,89,4.72,642,136
151,T146,T146,Dean Wilson,62,4.72,439,93
152,T153,T153,Michael Connell,76,4.73,478,101
153,T153,T153,Joe Durant,71,4.73,506,107
154,T153,T153,Sergio Garcia,61,4.73,402,85
155,T153,T153,Billy Horschel,75,4.73,525,111
156,T153,T153,Ben Martin,74,4.73,530,112
157,T153,T153,Michael Putnam,67,4.73,459,97
158,T153,T153,Kevin Stadler,88,4.73,643,136
159,T153,T153,Michael Thompson,79,4.73,539,114
160,T161,T161,David Hearn,88,4.74,578,122
161,T161,T161,Troy Matteson,91,4.74,650,137
162,T161,T161,Martin Piller,63,4.74,431,91
163,T161,T161,Chris Riley,76,4.74,545,115
164,T161,T161,Daniel Summerhays,75,4.74,536,113
165,T166,T166,Arjun Atwal,91,4.75,608,128
166,T166,T166,Geoff Ogilvy,69,4.75,432,91
167,T166,T166,Camilo Villegas,69,4.75,475,100
168,T169,T169,Paul Goydos,81,4.76,576,121
169,T169,T169,Nathan Green,81,4.76,543,114
170,T169,T169,J.J. Henry,96,4.76,705,148
171,T169,T169,Kevin Kisner,70,4.76,490,103
172,T169,T169,Chez Reavie,92,4.76,642,135
173,T174,T174,Briny Baird,60,4.77,386,81
174,T174,T174,Tom Gillis,55,4.77,305,64
175,T174,T174,Andres Gonzales,60,4.77,420,88
176,T174,T174,Scott Gutschewski,67,4.77,487,102
177,178,178,Vaughn Taylor,89,4.79,599,125
178,T179,T179,Justin Hicks,60,4.8,432,90
179,T179,T179,Matt McQuillan,59,4.8,398,83
180,181,181,Colt Knost,80,4.81,563,117
181,T182,T182,Rocco Mediate,53,4.82,395,82
182,T182,T182,Marc Turnesa,54,4.82,400,83
183,T182,T182,Garrett Willis,71,4.82,492,102
184,185,185,Shaun Micheel,77,4.85,534,110
185,186,186,Will Strickler,51,4.9,348,71
