,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
57,T57,T57,Ricky Barnes,78,14.24,45,316
58,T57,T57,Chris Riley,76,14.24,44,309
59,T60,T60,K.J. Choi,77,14.19,43,303
60,T60,T60,Martin Laird,77,14.19,44,310
61,62,62,Brendan Steele,89,14.17,51,360
62,63,63,Cameron Tringale,110,14.16,63,445
63,64,64,Ryan Moore,79,14.14,43,304
64,T65,T65,Briny Baird,60,14.11,34,241
65,T65,T65,Kyle Stanley,98,14.11,56,397
66,T67,T67,Fabián Gómez,84,14.08,48,341
67,T67,T67,Mark Wilson,89,14.08,50,355
68,69,69,Tom Gillis,55,14.03,31,221
69,70,70,Vijay Singh,79,14.02,45,321
70,71,71,Tim Petrovic,88,14.01,50,357
71,72,72,Lucas Glover,74,14.0,42,300
72,T73,T73,Michael Bradley,74,13.95,42,301
73,T73,T73,Jerry Kelly,85,13.95,48,344
74,75,75,James Driscoll,71,13.94,40,287
75,76,76,Brandt Jobe,100,13.83,56,405
76,T77,T77,Padraig Harrington,60,13.81,33,239
77,T77,T77,Bryce Molder,82,13.81,46,333
78,79,79,Jason Dufner,78,13.79,44,319
79,80,80,Steven Bowditch,86,13.75,48,349
80,T81,T81,Andres Romero,77,13.74,43,313
81,T81,T81,Scott Stallings,84,13.74,47,342
82,83,83,Jason Bohn,74,13.7,40,292
83,T84,T84,Shane Bertsch,62,13.65,34,249
84,T84,T84,Kevin Stadler,88,13.65,49,359
85,86,86,Pat Perez,76,13.59,42,309
86,87,87,Stephen Ames,69,13.57,38,280
87,T88,T88,Chris DiMarco,93,13.56,51,376
88,T88,T88,Robert Karlsson,61,13.56,32,236
89,90,90,Bio Kim,71,13.54,39,288
90,91,91,Arjun Atwal,91,13.5,49,363
91,92,92,Johnson Wagner,81,13.46,44,327
92,93,93,Scott Gutschewski,67,13.38,36,269
93,94,94,Jhonattan Vegas,84,13.31,45,338
94,95,95,Troy Matteson,91,13.24,49,370
95,96,96,Bill Lunde,92,13.21,49,371
96,T97,T97,Steve Flesch,88,13.2,47,356
97,T97,T97,Trevor Immelman,84,13.2,45,341
98,T97,T97,Lee Janzen,62,13.2,33,250
99,T100,T100,Alex Cejka,59,13.17,32,243
100,T100,T100,Dustin Johnson,72,13.17,37,281
101,102,102,Zach Johnson,79,13.14,41,312
102,T103,T103,Ryuji Imada,83,13.1,44,336
103,T103,T103,Josh Teater,104,13.1,55,420
104,105,105,Jarrod Lyle,83,13.06,44,337
105,106,106,Alexandre Rocha,65,13.03,34,261
106,107,107,Brandt Snedeker,85,13.01,45,346
107,108,108,Martin Piller,63,12.99,33,254
108,109,109,Kevin Streelman,90,12.95,47,363
109,110,110,Dean Wilson,62,12.94,33,255
110,111,111,Billy Mayfair,94,12.93,49,379
111,112,112,Justin Hicks,60,12.86,31,241
112,T113,T113,Spencer Levin,113,12.85,59,459
113,T113,T113,Jimmy Walker,79,12.85,41,319
114,115,115,Charlie Wi,83,12.84,43,335
115,116,116,Paul Goydos,81,12.77,42,329
116,117,117,Marc Leishman,87,12.75,45,353
117,118,118,Sean O'Hair,71,12.72,36,283
118,119,119,Charley Hoffman,93,12.7,47,370
119,120,120,Derek Lamely,65,12.69,33,260
120,121,121,Will Strickler,51,12.68,26,205
121,122,122,Phil Mickelson,79,12.62,39,309
122,123,123,Nathan Green,81,12.54,41,327
123,T124,T124,Ben Crane,76,12.5,36,288
124,T124,T124,Retief Goosen,50,12.5,25,200
125,T124,T124,Anthony Kim,72,12.5,35,280
126,127,127,D.J. Trahan,91,12.47,46,369
127,128,128,Matt Bettencourt,84,12.46,42,337
128,129,129,Andres Gonzales,60,12.45,30,241
129,130,130,Chris Couch,73,12.42,37,298
130,131,131,Kris Blanks,92,12.33,46,373
131,T132,T132,Sung Kang,63,12.25,31,253
132,T132,T132,Zack Miller,86,12.25,43,351
133,134,134,Bill Haas,93,12.23,45,368
134,T135,T135,Brian Davis,105,12.18,52,427
135,T135,T135,Michael Putnam,67,12.18,33,271
136,137,137,Scott Piercy,78,12.14,38,313
137,138,138,Ryan Palmer,82,12.11,39,322
138,139,139,Justin Rose,79,12.01,37,308
139,140,140,Kent Jones,76,11.97,37,309
140,141,141,J.P. Hayes,56,11.84,27,228
141,142,142,Camilo Villegas,69,11.76,32,272
142,143,143,Roland Thatcher,67,11.68,32,274
143,144,144,Adam Scott,60,11.64,27,232
144,145,145,David Hearn,88,11.61,41,353
145,146,146,Cameron Beckman,71,11.58,33,285
146,147,147,Greg Chalmers,88,11.52,41,356
147,148,148,Robert Garrigus,83,11.48,38,331
148,149,149,Charles Howell III,108,11.47,50,436
149,150,150,Kevin Kisner,70,11.35,32,282
150,151,151,Matt Jones,71,11.34,33,291
151,152,152,Bo Van Pelt,92,11.33,41,362
152,153,153,Sergio Garcia,61,11.29,28,248
153,154,154,J.J. Henry,96,11.25,44,391
154,155,155,Joe Durant,71,11.07,32,289
155,156,156,William McGirt,103,11.06,46,416
156,157,157,Jonathan Byrd,83,10.94,36,329
157,158,158,Chris Stroud,88,10.92,39,357
158,159,159,Nate Smith,66,10.9,29,266
159,160,160,Graeme McDowell,50,10.87,20,184
160,161,161,Richard Johnson,64,10.85,28,258
161,162,162,Steve Elkington,50,10.84,22,203
162,T163,T163,Jim Herman,69,10.83,30,277
163,T163,T163,Nick O'Hern,89,10.83,39,360
164,165,165,Justin Leonard,82,10.75,36,335
165,166,166,Davis Love III,70,10.68,30,281
166,T167,T167,Jeff Overton,92,10.66,39,366
167,T167,T167,John Rollins,85,10.66,37,347
168,169,169,Joe Ogilvie,75,10.6,32,302
169,170,170,Ben Curtis,66,10.53,28,266
170,171,171,Rocco Mediate,53,10.43,22,211
171,172,172,Bubba Watson,85,10.41,33,317
172,T173,T173,Rod Pampling,72,10.38,30,289
173,T173,T173,Garrett Willis,71,10.38,30,289
174,175,175,Troy Merritt,63,10.2,26,255
175,176,176,Woody Austin,59,9.96,24,241
176,177,177,Kevin Chappell,78,9.84,31,315
177,178,178,Harrison Frazar,58,9.75,23,236
178,179,179,Tag Ridings,87,9.66,34,352
179,180,180,Bobby Gates,82,9.58,32,334
180,181,181,Rory Sabbatini,85,9.54,33,346
181,182,182,Joseph Bramlett,73,9.49,28,295
182,183,183,Alex Prugh,82,9.34,31,332
183,184,184,Stuart Appleby,65,9.2,24,261
184,185,185,Rich Beem,53,7.44,16,215
185,186,186,Daniel Summerhays,75,6.56,20,305
