,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
142,T143,T143,Padraig Harrington,71.23,926,13
143,T143,T143,Josh Teater,71.23,1567,22
144,145,145,Hunter Haas,71.26,1354,19
145,T146,T146,Lucas Glover,71.33,1070,15
146,T146,T146,D.A. Points,71.33,1284,18
147,148,148,Scott Piercy,71.35,1213,17
148,149,149,D.J. Brigman,71.36,785,11
149,150,150,Scott Gutschewski,71.42,857,12
150,151,151,David Duval,71.44,643,9
151,152,152,Jeff Overton,71.45,1429,20
152,T153,T153,Sergio Garcia,71.47,1072,15
153,T153,T153,Robert Garrigus,71.47,1215,17
154,T153,T153,Ryan Moore,71.47,1215,17
155,T156,T156,Ricky Barnes,71.5,1144,16
156,T156,T156,Fabián Gómez,71.5,1144,16
157,T156,T156,J.P. Hayes,71.5,715,10
158,T156,T156,Richard Johnson,71.5,715,10
159,T156,T156,Charl Schwartzel,71.5,1001,14
160,T156,T156,Brendan Steele,71.5,1287,18
161,162,162,Jarrod Lyle,71.54,930,13
162,163,163,Stewart Cink,71.57,1002,14
163,164,164,Garrett Willis,71.58,859,12
164,165,165,Steve Flesch,71.61,1289,18
165,166,166,Chris Riley,71.62,931,13
166,167,167,Stuart Appleby,71.7,717,10
167,168,168,Rocco Mediate,71.71,502,7
168,169,169,Bio Kim,71.73,789,11
169,170,170,Steven Bowditch,71.8,1077,15
170,171,171,Tim Petrovic,71.81,1149,16
171,T172,T172,Ian Poulter,71.82,790,11
172,T172,T172,Tag Ridings,71.82,1221,17
173,174,174,Shaun Micheel,71.83,862,12
174,175,175,Ernie Els,71.87,1078,15
175,T176,T176,Alexandre Rocha,72.0,792,11
176,T176,T176,Will Strickler,72.0,504,7
177,T176,T176,Marc Turnesa,72.0,576,8
178,179,179,Troy Merritt,72.11,649,9
179,T180,T180,Lee Janzen,72.25,867,12
180,T180,T180,Daniel Summerhays,72.25,578,8
181,182,182,Joseph Bramlett,72.42,869,12
182,183,183,Paul Goydos,72.47,1232,17
183,184,184,Martin Piller,73.0,657,9
184,185,185,Rich Beem,73.5,441,6
185,186,186,Justin Hicks,74.0,592,8
