,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
30,T30,T30,Rod Pampling,72,4.56,164,36
31,T30,T30,Kevin Stadler,88,4.56,301,66
32,T30,T30,Bo Van Pelt,92,4.56,246,54
33,T30,T30,Camilo Villegas,69,4.56,114,25
34,T35,T35,J.P. Hayes,56,4.57,160,35
35,T35,T35,Anthony Kim,72,4.57,96,21
36,T35,T35,Tag Ridings,87,4.57,233,51
37,T38,T38,Jason Bohn,74,4.58,174,38
38,T38,T38,Fabián Gómez,84,4.58,293,64
39,T38,T38,J.J. Henry,96,4.58,261,57
40,T38,T38,Matt Jones,71,4.58,275,60
41,T38,T38,Hunter Mahan,92,4.58,142,31
42,T38,T38,Graeme McDowell,50,4.58,55,12
43,T38,T38,Bryce Molder,82,4.58,229,50
44,T38,T38,Jimmy Walker,79,4.58,206,45
45,T46,T46,Jerry Kelly,85,4.59,257,56
46,T46,T46,Matt Kuchar,94,4.59,101,22
47,T48,T48,Brian Davis,105,4.6,198,43
48,T48,T48,Zach Johnson,79,4.6,138,30
49,T48,T48,John Rollins,85,4.6,244,53
50,T51,T51,Blake Adams,116,4.61,392,85
51,T51,T51,Chad Campbell,99,4.61,258,56
52,T51,T51,Chris DiMarco,93,4.61,212,46
53,T51,T51,Martin Laird,77,4.61,212,46
54,T51,T51,Vijay Singh,79,4.61,166,36
55,T51,T51,Josh Teater,104,4.61,258,56
56,T51,T51,Y.E. Yang,63,4.61,106,23
57,T58,T58,Shane Bertsch,62,4.62,120,26
58,T58,T58,Billy Horschel,75,4.62,171,37
59,T60,T60,Stuart Appleby,65,4.63,190,41
60,T60,T60,K.J. Choi,77,4.63,74,16
61,T60,T60,Bobby Gates,82,4.63,310,67
62,T60,T60,Tom Gillis,55,4.63,139,30
63,T60,T60,Rocco Mediate,53,4.63,125,27
64,T60,T60,Martin Piller,63,4.63,287,62
65,T60,T60,Aron Price,58,4.63,139,30
66,T60,T60,John Senden,94,4.63,250,54
67,T68,T68,Woody Austin,59,4.64,181,39
68,T68,T68,Michael Connell,76,4.64,204,44
69,T68,T68,Scott Gutschewski,67,4.64,181,39
70,T68,T68,Lee Janzen,62,4.64,181,39
71,T68,T68,Jarrod Lyle,83,4.64,320,69
72,T68,T68,George McNeill,69,4.64,167,36
73,T68,T68,Kevin Na,84,4.64,218,47
74,T68,T68,Sean O'Hair,71,4.64,218,47
75,T68,T68,Michael Thompson,79,4.64,209,45
76,T68,T68,Nick Watney,80,4.64,102,22
77,T78,T78,Ricky Barnes,78,4.65,172,37
78,T78,T78,Jim Furyk,87,4.65,172,37
79,T78,T78,Charley Hoffman,93,4.65,265,57
80,T78,T78,Brandt Jobe,100,4.65,302,65
81,T78,T78,Zack Miller,86,4.65,256,55
82,T78,T78,Mark Wilson,89,4.65,223,48
83,T84,T84,Matt Bettencourt,84,4.66,298,64
84,T84,T84,Roland Thatcher,67,4.66,163,35
85,T84,T84,D.J. Trahan,91,4.66,345,74
86,T87,T87,Derek Lamely,65,4.67,210,45
87,T87,T87,John Merrick,71,4.67,182,39
88,T87,T87,Troy Merritt,63,4.67,238,51
89,T87,T87,Brendan Steele,89,4.67,196,42
90,T91,T91,Kris Blanks,92,4.68,248,53
91,T91,T91,Steve Flesch,88,4.68,178,38
92,T91,T91,David Hearn,88,4.68,131,28
93,T91,T91,Bill Lunde,92,4.68,248,53
94,T91,T91,Billy Mayfair,94,4.68,309,66
95,T91,T91,Pat Perez,76,4.68,187,40
96,T91,T91,Andres Romero,77,4.68,206,44
97,T91,T91,Cameron Tringale,110,4.68,323,69
98,T99,T99,Joe Durant,71,4.69,183,39
99,T99,T99,Sergio Garcia,61,4.69,75,16
100,T99,T99,Hunter Haas,96,4.69,305,65
101,T99,T99,Ryan Palmer,82,4.69,211,45
102,T99,T99,Ian Poulter,52,4.69,122,26
103,T99,T99,Alex Prugh,82,4.69,319,68
104,T99,T99,Vaughn Taylor,89,4.69,225,48
105,T106,T106,Cameron Beckman,71,4.7,207,44
106,T106,T106,Keegan Bradley,91,4.7,174,37
107,T106,T106,Greg Chalmers,88,4.7,235,50
108,T106,T106,William McGirt,103,4.7,221,47
109,T106,T106,Michael Putnam,67,4.7,188,40
110,T111,T111,Steven Bowditch,86,4.71,292,62
111,T111,T111,D.J. Brigman,67,4.71,240,51
112,T111,T111,Alex Cejka,59,4.71,113,24
113,T111,T111,Brendon de Jonge,105,4.71,240,51
114,T111,T111,Bio Kim,71,4.71,320,68
115,T111,T111,Chris Kirk,87,4.71,273,58
116,T111,T111,David Mathis,83,4.71,273,58
117,T111,T111,Justin Rose,79,4.71,146,31
118,T111,T111,Charlie Wi,83,4.71,226,48
119,T120,T120,Ryuji Imada,83,4.72,288,61
120,T120,T120,Carl Pettersson,95,4.72,236,50
121,T122,T122,Nick O'Hern,89,4.73,260,55
122,T122,T122,Jeff Overton,92,4.73,189,40
123,T122,T122,D.A. Points,89,4.73,355,75
124,T122,T122,Chris Riley,76,4.73,156,33
125,T126,T126,Harrison Frazar,58,4.74,199,42
126,T126,T126,Justin Leonard,82,4.74,199,42
127,T126,T126,Shaun Micheel,77,4.74,199,42
128,T126,T126,Gary Woodland,93,4.74,128,27
129,T130,T130,Arjun Atwal,91,4.75,318,67
130,T130,T130,Tommy Gainey,104,4.75,323,68
131,T130,T130,Tim Herron,85,4.75,190,40
132,T130,T130,Johnson Wagner,81,4.75,171,36
133,T134,T134,Briny Baird,60,4.76,176,37
134,T134,T134,Rich Beem,53,4.76,214,45
135,T134,T134,James Driscoll,71,4.76,119,25
136,T134,T134,Andres Gonzales,60,4.76,200,42
137,T134,T134,Jim Herman,69,4.76,262,55
138,T134,T134,Richard Johnson,64,4.76,262,55
139,T134,T134,Sung Kang,63,4.76,162,34
140,T134,T134,Troy Matteson,91,4.76,262,55
141,T134,T134,Ryan Moore,79,4.76,138,29
142,T143,T143,Brian Gay,90,4.77,286,60
143,T143,T143,Nathan Green,81,4.77,267,56
144,T143,T143,Colt Knost,80,4.77,186,39
145,T143,T143,Rory Sabbatini,85,4.77,229,48
146,T143,T143,Brandt Snedeker,85,4.77,124,26
147,T143,T143,David Toms,78,4.77,105,22
148,T149,T149,Freddie Jacobson,92,4.78,215,45
149,T149,T149,Ben Martin,74,4.78,301,63
150,T149,T149,Chez Reavie,92,4.78,263,55
151,152,152,Nate Smith,66,4.79,297,62
152,T153,T153,Geoff Ogilvy,69,4.8,120,25
153,T153,T153,Tim Petrovic,88,4.8,245,51
154,T153,T153,Daniel Summerhays,75,4.8,269,56
155,T156,T156,Ben Curtis,66,4.81,260,54
156,T156,T156,David Duval,67,4.81,250,52
157,T156,T156,Scott McCarron,65,4.81,149,31
158,T156,T156,Matt McQuillan,59,4.81,274,57
159,T156,T156,Kevin Streelman,90,4.81,178,37
160,T161,T161,Stephen Ames,69,4.82,106,22
161,T161,T161,Scott Piercy,78,4.82,236,49
162,T161,T161,Scott Stallings,84,4.82,289,60
163,T164,T164,Ángel Cabrera,50,4.83,145,30
164,T164,T164,Kevin Chappell,78,4.83,290,60
165,T164,T164,Will Strickler,51,4.83,169,35
166,T164,T164,Marc Turnesa,54,4.83,198,41
167,T168,T168,Michael Bradley,74,4.84,295,61
168,T168,T168,Alexandre Rocha,65,4.84,155,32
169,T170,T170,Stewart Cink,72,4.85,131,27
170,T170,T170,Robert Karlsson,61,4.85,131,27
171,T170,T170,Charl Schwartzel,58,4.85,131,27
172,T170,T170,Heath Slocum,89,4.85,228,47
173,T174,T174,Retief Goosen,50,4.86,170,35
174,T174,T174,Justin Hicks,60,4.86,287,59
175,T174,T174,Marc Leishman,87,4.86,316,65
176,T177,T177,Jason Day,76,4.87,73,15
177,T177,T177,Garrett Willis,71,4.87,263,54
178,T177,T177,Dean Wilson,62,4.87,146,30
179,180,180,Adam Scott,60,4.88,39,8
180,181,181,Paul Goydos,81,4.9,250,51
181,182,182,Kent Jones,76,4.91,172,35
182,183,183,Kevin Kisner,70,4.92,246,50
183,184,184,Ernie Els,71,4.94,79,16
184,185,185,Robert Allenby,84,4.96,223,45
185,186,186,Padraig Harrington,60,5.06,91,18
