,Back_9_Lowest_Round_RANK THIS WEEK,Back_9_Lowest_Round_RANK LAST WEEK,Back_9_Lowest_Round_PLAYER NAME,Back_9_Lowest_Round_ROUNDS,Back_9_Lowest_Round_LOW RND
63,T15,T15,Vaughn Taylor,89,30
64,T15,T15,David Toms,78,30
65,T15,T15,Charlie Wi,83,30
66,T15,T15,Gary Woodland,93,30
67,T68,T68,Blake Adams,116,31
68,T68,T68,Robert Allenby,84,31
69,T68,T68,Shane Bertsch,62,31
70,T68,T68,Kris Blanks,92,31
71,T68,T68,Keegan Bradley,91,31
72,T68,T68,Joseph Bramlett,73,31
73,T68,T68,D.J. Brigman,67,31
74,T68,T68,Jonathan Byrd,83,31
75,T68,T68,Ángel Cabrera,50,31
76,T68,T68,Alex Cejka,59,31
77,T68,T68,Kevin Chappell,78,31
78,T68,T68,K.J. Choi,77,31
79,T68,T68,Michael Connell,76,31
80,T68,T68,Jason Day,76,31
81,T68,T68,Chris DiMarco,93,31
82,T68,T68,Joe Durant,71,31
83,T68,T68,Harrison Frazar,58,31
84,T68,T68,Robert Garrigus,83,31
85,T68,T68,Bobby Gates,82,31
86,T68,T68,Brian Gay,90,31
87,T68,T68,Lucas Glover,74,31
88,T68,T68,Fabián Gómez,84,31
89,T68,T68,Retief Goosen,50,31
90,T68,T68,Paul Goydos,81,31
91,T68,T68,Scott Gutschewski,67,31
92,T68,T68,J.J. Henry,96,31
93,T68,T68,Jim Herman,69,31
94,T68,T68,Charley Hoffman,93,31
95,T68,T68,J.B. Holmes,57,31
96,T68,T68,Charles Howell III,108,31
97,T68,T68,Freddie Jacobson,92,31
98,T68,T68,Lee Janzen,62,31
99,T68,T68,Brandt Jobe,100,31
100,T68,T68,Richard Johnson,64,31
101,T68,T68,Dustin Johnson,72,31
102,T68,T68,Matt Jones,71,31
103,T68,T68,Robert Karlsson,61,31
104,T68,T68,Jerry Kelly,85,31
105,T68,T68,Anthony Kim,72,31
106,T68,T68,Chris Kirk,87,31
107,T68,T68,Kevin Kisner,70,31
108,T68,T68,Matt Kuchar,94,31
109,T68,T68,Davis Love III,70,31
110,T68,T68,Bill Lunde,92,31
111,T68,T68,Jarrod Lyle,83,31
112,T68,T68,Billy Mayfair,94,31
113,T68,T68,Graeme McDowell,50,31
114,T68,T68,William McGirt,103,31
115,T68,T68,George McNeill,69,31
116,T68,T68,Matt McQuillan,59,31
117,T68,T68,Troy Merritt,63,31
118,T68,T68,Bryce Molder,82,31
119,T68,T68,Sean O'Hair,71,31
120,T68,T68,Joe Ogilvie,75,31
121,T68,T68,Carl Pettersson,95,31
122,T68,T68,Scott Piercy,78,31
123,T68,T68,Alex Prugh,82,31
124,T68,T68,Tag Ridings,87,31
125,T68,T68,Chris Riley,76,31
126,T68,T68,Rory Sabbatini,85,31
127,T68,T68,John Senden,94,31
128,T68,T68,Vijay Singh,79,31
129,T68,T68,Scott Stallings,84,31
130,T68,T68,Brendan Steele,89,31
131,T68,T68,Will Strickler,51,31
132,T68,T68,Daniel Summerhays,75,31
133,T68,T68,Josh Teater,104,31
134,T68,T68,Roland Thatcher,67,31
135,T68,T68,D.J. Trahan,91,31
136,T68,T68,Cameron Tringale,110,31
137,T68,T68,Jhonattan Vegas,84,31
138,T68,T68,Camilo Villegas,69,31
139,T68,T68,Johnson Wagner,81,31
140,T68,T68,Jimmy Walker,79,31
141,T68,T68,Bubba Watson,85,31
142,T68,T68,Boo Weekley,66,31
143,T68,T68,Dean Wilson,62,31
144,T68,T68,Mark Wilson,89,31
145,T146,T146,Stephen Ames,69,32
146,T146,T146,Arjun Atwal,91,32
147,T146,T146,Woody Austin,59,32
148,T146,T146,Aaron Baddeley,77,32
149,T146,T146,Briny Baird,60,32
150,T146,T146,Ricky Barnes,78,32
151,T146,T146,Matt Bettencourt,84,32
152,T146,T146,Greg Chalmers,88,32
153,T146,T146,Stewart Cink,72,32
154,T146,T146,Ben Curtis,66,32
155,T146,T146,Jason Dufner,78,32
156,T146,T146,David Duval,67,32
157,T146,T146,Steve Elkington,50,32
158,T146,T146,Ernie Els,71,32
159,T146,T146,Jim Furyk,87,32
160,T146,T146,Padraig Harrington,60,32
161,T146,T146,J.P. Hayes,56,32
162,T146,T146,Tim Herron,85,32
163,T146,T146,Kent Jones,76,32
164,T146,T146,Bio Kim,71,32
165,T146,T146,Colt Knost,80,32
166,T146,T146,Derek Lamely,65,32
167,T146,T146,Marc Leishman,87,32
168,T146,T146,David Mathis,83,32
169,T146,T146,Shaun Micheel,77,32
170,T146,T146,Ryan Palmer,82,32
171,T146,T146,Rod Pampling,72,32
172,T146,T146,Tim Petrovic,88,32
173,T146,T146,D.A. Points,89,32
174,T146,T146,Ian Poulter,52,32
175,T146,T146,Aron Price,58,32
176,T146,T146,Alexandre Rocha,65,32
177,T146,T146,Charl Schwartzel,58,32
178,T146,T146,Marc Turnesa,54,32
179,T146,T146,Garrett Willis,71,32
180,T146,T146,Y.E. Yang,63,32
181,T182,T182,Rich Beem,53,33
182,T182,T182,Tom Gillis,55,33
183,T182,T182,Justin Hicks,60,33
184,T182,T182,Ben Martin,74,33
185,186,186,Rocco Mediate,53,34
