,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
64,65,65,Kris Blanks,70.14,491,7
65,66,66,Steven Bowditch,70.17,421,6
66,T67,T67,Ricky Barnes,70.25,562,8
67,T67,T67,Richard Johnson,70.25,281,4
68,T67,T67,William McGirt,70.25,843,12
69,T70,T70,Ernie Els,70.29,492,7
70,T70,T70,Vaughn Taylor,70.29,492,7
71,T72,T72,Keegan Bradley,70.33,844,12
72,T72,T72,Brendon de Jonge,70.33,422,6
73,T72,T72,Harrison Frazar,70.33,211,3
74,T72,T72,Padraig Harrington,70.33,633,9
75,T72,T72,Kent Jones,70.33,422,6
76,T72,T72,Nate Smith,70.33,211,3
77,T78,T78,Joseph Bramlett,70.4,352,5
78,T78,T78,Billy Horschel,70.4,704,10
79,T80,T80,Rickie Fowler,70.5,423,6
80,T80,T80,David Mathis,70.5,282,4
81,82,82,Chez Reavie,70.56,635,9
82,T83,T83,Robert Allenby,70.6,353,5
83,T83,T83,Paul Goydos,70.6,353,5
84,T83,T83,Pat Perez,70.6,353,5
85,T83,T83,Kevin Streelman,70.6,353,5
86,T87,T87,D.J. Brigman,70.8,354,5
87,T87,T87,Dustin Johnson,70.8,354,5
88,T87,T87,Martin Laird,70.8,354,5
89,T87,T87,Rod Pampling,70.8,354,5
90,91,91,Steve Flesch,70.85,921,13
91,92,92,Charles Howell III,70.86,496,7
92,93,93,Shane Bertsch,70.88,567,8
93,T94,T94,Jonathan Byrd,71.0,426,6
94,T94,T94,Bill Haas,71.0,639,9
95,T94,T94,David Hearn,71.0,923,13
96,T94,T94,Ryuji Imada,71.0,284,4
97,T94,T94,Davis Love III,71.0,426,6
98,T94,T94,Steve Marino,71.0,284,4
99,T94,T94,Charl Schwartzel,71.0,142,2
100,101,101,Jhonattan Vegas,71.17,427,6
101,T102,T102,James Driscoll,71.2,712,10
102,T102,T102,Dean Wilson,71.2,356,5
103,104,104,Scott Piercy,71.22,641,9
104,T105,T105,Briny Baird,71.25,285,4
105,T105,T105,Tom Gillis,71.25,285,4
106,T105,T105,George McNeill,71.25,285,4
107,T105,T105,Geoff Ogilvy,71.25,285,4
108,109,109,Tommy Gainey,71.27,784,11
109,T110,T110,Matt Bettencourt,71.33,428,6
110,T110,T110,Andres Gonzales,71.33,214,3
111,T110,T110,Tim Herron,71.33,642,9
112,T110,T110,Tim Petrovic,71.33,428,6
113,T114,T114,Woody Austin,71.4,357,5
114,T114,T114,Jim Herman,71.4,357,5
115,T114,T114,Zack Miller,71.4,714,10
116,117,117,Heath Slocum,71.43,500,7
117,118,118,Camilo Villegas,71.44,643,9
118,T119,T119,Justin Hicks,71.5,286,4
119,T119,T119,Justin Rose,71.5,286,4
120,T119,T119,Cameron Tringale,71.5,286,4
121,T122,T122,Justin Leonard,71.57,501,7
122,T122,T122,Charlie Wi,71.57,501,7
123,T124,T124,Michael Connell,71.6,358,5
124,T124,T124,Ben Curtis,71.6,358,5
125,T124,T124,Zach Johnson,71.6,358,5
126,127,127,Alexandre Rocha,71.63,573,8
127,T128,T128,Alex Cejka,71.67,430,6
128,T128,T128,Brian Davis,71.67,645,9
129,T130,T130,Fabián Gómez,71.71,502,7
130,T130,T130,J.P. Hayes,71.71,502,7
131,T130,T130,Phil Mickelson,71.71,502,7
132,T133,T133,Nathan Green,71.75,287,4
133,T133,T133,Scott Gutschewski,71.75,287,4
134,T133,T133,Bryce Molder,71.75,287,4
135,136,136,Jason Dufner,71.83,431,6
136,T137,T137,Chris DiMarco,71.88,575,8
137,T137,T137,Joe Ogilvie,71.88,575,8
138,T139,T139,Arjun Atwal,72.0,288,4
139,T139,T139,Ben Crane,72.0,216,3
140,T139,T139,Jerry Kelly,72.0,432,6
141,T139,T139,Derek Lamely,72.0,504,7
142,T139,T139,Graeme McDowell,72.0,360,5
143,T139,T139,Vijay Singh,72.0,432,6
144,T139,T139,Scott Stallings,72.0,216,3
145,146,146,Stephen Ames,72.1,721,10
146,147,147,Stuart Appleby,72.13,577,8
147,148,148,Shaun Micheel,72.14,505,7
148,149,149,Steve Elkington,72.2,361,5
149,150,150,Anthony Kim,72.22,650,9
150,151,151,Retief Goosen,72.25,289,4
151,T152,T152,J.J. Henry,72.33,651,9
152,T152,T152,Matt Jones,72.33,217,3
153,T152,T152,Chris Riley,72.33,434,6
154,T152,T152,Johnson Wagner,72.33,434,6
155,T156,T156,Bobby Gates,72.4,362,5
156,T156,T156,Kevin Na,72.4,362,5
157,T156,T156,Paul Stankowski,72.4,362,5
158,T159,T159,Stewart Cink,72.5,435,6
159,T159,T159,Joe Durant,72.5,435,6
160,T159,T159,Troy Merritt,72.5,290,4
161,T159,T159,Will Strickler,72.5,145,2
162,T159,T159,Michael Thompson,72.5,435,6
163,T159,T159,Marc Turnesa,72.5,290,4
164,165,165,Ben Martin,72.57,508,7
165,T166,T166,Charley Hoffman,72.67,654,9
166,T166,T166,Martin Piller,72.67,436,6
167,T166,T166,Aron Price,72.67,218,3
168,169,169,Roland Thatcher,72.71,509,7
169,170,170,Chris Kirk,72.75,291,4
170,171,171,Bio Kim,72.8,364,5
171,T172,T172,Blake Adams,73.0,292,4
172,T172,T172,Ángel Cabrera,73.0,365,5
173,T172,T172,Sung Kang,73.0,657,9
174,T172,T172,Daniel Summerhays,73.0,292,4
175,T172,T172,Y.E. Yang,73.0,219,3
176,T177,T177,Alex Prugh,73.33,220,3
177,T177,T177,Brendan Steele,73.33,440,6
178,179,179,David Duval,73.5,441,6
179,180,180,Kevin Chappell,73.57,515,7
180,181,181,Marc Leishman,73.75,295,4
181,182,182,Tag Ridings,73.86,517,7
182,183,183,Colt Knost,74.44,670,9
183,184,184,Rocco Mediate,74.71,523,7
184,185,185,Ryan Palmer,74.8,374,5
185,186,186,Rory Sabbatini,75.0,375,5
