,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Marc Turnesa,66.0,66,1
1,2,2,Scott McCarron,67.0,134,2
2,3,3,Tom Gillis,67.5,135,2
3,4,4,Tim Herron,67.75,271,4
4,5,5,Derek Lamely,68.0,136,2
5,6,6,Kevin Streelman,68.2,341,5
6,7,7,Luke Donald,68.42,821,12
7,8,8,Ian Poulter,68.5,137,2
8,9,9,Stephen Ames,68.67,206,3
9,10,10,Jason Dufner,68.86,482,7
10,11,11,Carl Pettersson,68.88,551,8
11,12,12,Webb Simpson,68.93,1034,15
12,T13,T13,Shane Bertsch,69.0,345,5
13,T13,T13,Jason Bohn,69.0,69,1
14,T13,T13,Chris Kirk,69.0,276,4
15,T13,T13,Billy Mayfair,69.0,207,3
16,T13,T13,George McNeill,69.0,345,5
17,T13,T13,Matt McQuillan,69.0,276,4
18,T13,T13,Jeff Overton,69.0,276,4
19,T13,T13,Jim Renner,69.0,207,3
20,21,21,Bryce Molder,69.11,622,9
21,22,22,Andres Romero,69.17,415,6
22,23,23,Kevin Stadler,69.2,346,5
23,24,24,Ryuji Imada,69.25,277,4
24,25,25,Camilo Villegas,69.29,485,7
25,T26,T26,David Duval,69.33,208,3
26,T26,T26,Kevin Na,69.33,416,6
27,28,28,Chez Reavie,69.43,486,7
28,T29,T29,Tommy Gainey,69.5,695,10
29,T29,T29,Paul Goydos,69.5,278,4
30,T29,T29,Brandt Snedeker,69.5,834,12
31,32,32,Ben Crane,69.6,348,5
32,T33,T33,Robert Allenby,69.71,488,7
33,T33,T33,Robert Karlsson,69.71,488,7
34,T33,T33,Charl Schwartzel,69.71,488,7
35,T36,T36,Ángel Cabrera,69.75,279,4
36,T36,T36,Ernie Els,69.75,279,4
37,T36,T36,Phil Mickelson,69.75,837,12
38,T36,T36,Heath Slocum,69.75,279,4
39,40,40,Roland Thatcher,69.83,419,6
40,T41,T41,K.J. Choi,69.89,629,9
41,T41,T41,Jason Day,69.89,629,9
42,T43,T43,Woody Austin,70.0,210,3
43,T43,T43,Michael Bradley,70.0,280,4
44,T43,T43,Andres Gonzales,70.0,70,1
45,T43,T43,Zach Johnson,70.0,630,9
46,T43,T43,Dustin Johnson,70.0,560,8
47,T43,T43,Sung Kang,70.0,350,5
48,T43,T43,David Mathis,70.0,560,8
49,T43,T43,Graeme McDowell,70.0,210,3
50,T43,T43,Geoff Ogilvy,70.0,350,5
51,T43,T43,Tag Ridings,70.0,140,2
52,T43,T43,Alexandre Rocha,70.0,140,2
53,T43,T43,Scott Stallings,70.0,420,6
54,T43,T43,Johnson Wagner,70.0,420,6
55,56,56,Matt Kuchar,70.06,1121,16
56,57,57,Charles Howell III,70.12,1192,17
57,58,58,Michael Thompson,70.13,561,8
58,T59,T59,Hunter Haas,70.2,351,5
59,T59,T59,Adam Scott,70.2,702,10
60,61,61,Jhonattan Vegas,70.25,281,4
61,T62,T62,Kris Blanks,70.29,492,7
62,T62,T62,Jerry Kelly,70.29,492,7
63,T62,T62,Brendan Steele,70.29,492,7
64,T62,T62,Bo Van Pelt,70.29,984,14
65,T66,T66,Lucas Glover,70.33,422,6
66,T66,T66,Padraig Harrington,70.33,211,3
67,T66,T66,Justin Leonard,70.33,422,6
68,T69,T69,Greg Chalmers,70.4,352,5
69,T69,T69,Robert Garrigus,70.4,352,5
70,T71,T71,Davis Love III,70.43,493,7
71,T71,T71,D.J. Trahan,70.43,493,7
72,T73,T73,Jonathan Byrd,70.5,564,8
73,T73,T73,Chris DiMarco,70.5,423,6
74,T73,T73,Retief Goosen,70.5,282,4
75,T73,T73,Billy Horschel,70.5,282,4
76,T73,T73,Bio Kim,70.5,282,4
77,T73,T73,Jarrod Lyle,70.5,141,2
78,T73,T73,William McGirt,70.5,282,4
79,T73,T73,John Rollins,70.5,423,6
80,T73,T73,Rory Sabbatini,70.5,423,6
81,82,82,Josh Teater,70.57,494,7
82,83,83,Justin Rose,70.6,353,5
83,84,84,Colt Knost,70.67,212,3
84,T85,T85,Blake Adams,70.71,495,7
85,T85,T85,Chris Stroud,70.71,495,7
86,87,87,Aaron Baddeley,70.73,778,11
87,T88,T88,Steven Bowditch,70.75,283,4
88,T88,T88,Bobby Gates,70.75,283,4
89,T88,T88,Brian Gay,70.75,566,8
90,T88,T88,Bill Lunde,70.75,283,4
91,T88,T88,Ryan Moore,70.75,566,8
92,T88,T88,Joe Ogilvie,70.75,283,4
93,T88,T88,Jimmy Walker,70.75,566,8
94,95,95,Ricky Barnes,70.83,425,6
95,T96,T96,Jim Furyk,70.9,709,10
96,T96,T96,David Toms,70.9,709,10
97,98,98,Nick Watney,70.91,780,11
98,99,99,Hunter Mahan,70.92,922,13
99,T100,T100,Briny Baird,71.0,284,4
100,T100,T100,Kevin Chappell,71.0,284,4
101,T100,T100,Spencer Levin,71.0,852,12
102,T100,T100,Pat Perez,71.0,355,5
103,T100,T100,Michael Putnam,71.0,142,2
104,T100,T100,Kyle Stanley,71.0,568,8
105,T100,T100,Steve Stricker,71.0,923,13
106,T100,T100,Daniel Summerhays,71.0,71,1
107,108,108,Nick O'Hern,71.1,711,10
108,109,109,Mark Wilson,71.11,640,9
109,110,110,Sergio Garcia,71.13,569,8
110,T111,T111,D.A. Points,71.14,498,7
111,T111,T111,John Senden,71.14,996,14
112,T113,T113,Brian Davis,71.18,783,11
113,T113,T113,Brandt Jobe,71.18,783,11
114,T115,T115,Stuart Appleby,71.2,356,5
115,T115,T115,Keegan Bradley,71.2,712,10
116,T117,T117,Arjun Atwal,71.25,285,4
117,T117,T117,Trevor Immelman,71.25,570,8
118,T117,T117,Kevin Kisner,71.25,285,4
119,T117,T117,Rod Pampling,71.25,570,8
120,T117,T117,Y.E. Yang,71.25,570,8
121,122,122,Gary Woodland,71.33,856,12
122,123,123,Vijay Singh,71.38,571,8
123,124,124,Dean Wilson,71.4,357,5
124,T125,T125,Chad Campbell,71.5,429,6
125,T125,T125,Steve Flesch,71.5,286,4
126,T125,T125,Matt Jones,71.5,286,4
127,128,128,Cameron Tringale,71.56,644,9
128,129,129,Freddie Jacobson,71.64,788,11
129,T130,T130,Ben Curtis,71.67,215,3
130,T130,T130,Zack Miller,71.67,215,3
131,T130,T130,Sean O'Hair,71.67,430,6
132,133,133,Bill Haas,71.69,932,13
133,134,134,Martin Laird,71.7,717,10
134,135,135,Troy Matteson,71.75,574,8
135,T136,T136,Joseph Bramlett,72.0,72,1
136,T136,T136,Joe Durant,72.0,144,2
137,T136,T136,Rickie Fowler,72.0,792,11
138,T136,T136,Harrison Frazar,72.0,288,4
139,T136,T136,David Hearn,72.0,360,5
140,T136,T136,J.J. Henry,72.0,504,7
141,T136,T136,Justin Hicks,72.0,72,1
142,T136,T136,Charley Hoffman,72.0,360,5
143,T136,T136,Tim Petrovic,72.0,360,5
144,T136,T136,Scott Piercy,72.0,432,6
145,T136,T136,Garrett Willis,72.0,144,2
146,147,147,Brendon de Jonge,72.18,794,11
147,148,148,Fabián Gómez,72.2,361,5
148,T149,T149,Anthony Kim,72.25,289,4
149,T149,T149,Steve Marino,72.25,578,8
150,T151,T151,Cameron Beckman,72.33,217,3
151,T151,T151,James Driscoll,72.33,217,3
152,153,153,Bubba Watson,72.38,579,8
153,154,154,Matt Bettencourt,72.4,362,5
154,155,155,Chris Couch,72.44,652,9
155,T156,T156,John Merrick,72.5,580,8
156,T156,T156,Boo Weekley,72.5,145,2
157,T158,T158,Stewart Cink,72.67,436,6
158,T158,T158,J.B. Holmes,72.67,218,3
159,T158,T158,Ryan Palmer,72.67,654,9
160,161,161,Michael Connell,72.75,291,4
161,T162,T162,Rich Beem,73.0,146,2
162,T162,T162,Jim Herman,73.0,292,4
163,T162,T162,Kent Jones,73.0,292,4
164,T162,T162,Martin Piller,73.0,73,1
165,T162,T162,Will Strickler,73.0,146,2
166,167,167,Charlie Wi,73.17,439,6
167,T168,T168,Scott Gutschewski,73.33,220,3
168,T168,T168,Aron Price,73.33,220,3
169,T168,T168,Paul Stankowski,73.33,220,3
170,171,171,J.P. Hayes,73.4,367,5
171,T172,T172,Alex Cejka,73.5,441,6
172,T172,T172,Steve Elkington,73.5,147,2
173,T172,T172,Lee Janzen,73.5,147,2
174,175,175,Marc Leishman,73.67,442,6
175,176,176,Ben Martin,74.25,297,4
176,177,177,Vaughn Taylor,74.5,596,8
177,T178,T178,Nathan Green,75.0,150,2
178,T178,T178,Shaun Micheel,75.0,75,1
179,T178,T178,Nate Smith,75.0,150,2
180,181,181,Chris Riley,75.5,151,2
