,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
35,T36,T36,Chad Campbell,99,4.02,4367,1085
36,T36,T36,Rickie Fowler,84,4.02,3575,889
37,T36,T36,Retief Goosen,50,4.02,2125,529
38,T36,T36,Hunter Haas,96,4.02,4121,1026
39,T36,T36,Brandt Jobe,100,4.02,4334,1078
40,T36,T36,Dustin Johnson,72,4.02,3103,771
41,T36,T36,Spencer Levin,113,4.02,4994,1242
42,T36,T36,John Rollins,85,4.02,3694,920
43,T36,T36,Charl Schwartzel,58,4.02,2458,612
44,T36,T36,Kevin Streelman,90,4.02,3928,977
45,T36,T36,Bo Van Pelt,92,4.02,3979,989
46,T36,T36,Gary Woodland,93,4.02,4053,1009
47,T48,T48,Stephen Ames,69,4.03,3004,746
48,T48,T48,Woody Austin,59,4.03,2552,634
49,T48,T48,Shane Bertsch,62,4.03,2750,682
50,T48,T48,Kris Blanks,92,4.03,4011,995
51,T48,T48,Jonathan Byrd,83,4.03,3626,899
52,T48,T48,Greg Chalmers,88,4.03,3863,959
53,T48,T48,K.J. Choi,77,4.03,3285,815
54,T48,T48,Brian Gay,90,4.03,3950,980
55,T48,T48,J.J. Henry,96,4.03,4153,1031
56,T48,T48,Bill Lunde,92,4.03,3957,981
57,T48,T48,Troy Matteson,91,4.03,3905,970
58,T48,T48,Billy Mayfair,94,4.03,4098,1018
59,T48,T48,Ryan Moore,79,4.03,3288,816
60,T48,T48,Nick O'Hern,89,4.03,3868,960
61,T48,T48,Joe Ogilvie,75,4.03,3293,817
62,T48,T48,Pat Perez,76,4.03,3260,809
63,T48,T48,Chez Reavie,92,4.03,3999,992
64,T48,T48,Rory Sabbatini,85,4.03,3721,923
65,T48,T48,Bubba Watson,85,4.03,3412,847
66,T67,T67,Ben Curtis,66,4.04,2936,726
67,T67,T67,Jason Day,76,4.04,3262,807
68,T67,T67,Chris DiMarco,93,4.04,4093,1012
69,T67,T67,Robert Garrigus,83,4.04,3633,900
70,T67,T67,Padraig Harrington,60,4.04,2612,647
71,T67,T67,Tim Herron,85,4.04,3774,934
72,T67,T67,Charley Hoffman,93,4.04,3959,981
73,T67,T67,Trevor Immelman,84,4.04,3719,920
74,T67,T67,Robert Karlsson,61,4.04,2620,649
75,T67,T67,Jerry Kelly,85,4.04,3826,947
76,T67,T67,Davis Love III,70,4.04,3118,772
77,T67,T67,Steve Marino,76,4.04,3313,821
78,T67,T67,David Mathis,83,4.04,3674,910
79,T67,T67,Scott McCarron,65,4.04,2870,710
80,T67,T67,George McNeill,69,4.04,3033,751
81,T67,T67,Andres Romero,77,4.04,3415,845
82,T67,T67,Vijay Singh,79,4.04,3467,859
83,T67,T67,Heath Slocum,89,4.04,3919,970
84,T67,T67,Kyle Stanley,98,4.04,4307,1067
85,T67,T67,Johnson Wagner,81,4.04,3605,892
86,T67,T67,Charlie Wi,83,4.04,3643,901
87,T88,T88,Robert Allenby,84,4.05,3702,915
88,T88,T88,Ricky Barnes,78,4.05,3487,860
89,T88,T88,Cameron Beckman,71,4.05,3126,772
90,T88,T88,Jason Bohn,74,4.05,3253,804
91,T88,T88,Keegan Bradley,91,4.05,4016,992
92,T88,T88,Steve Elkington,50,4.05,2140,528
93,T88,T88,Tommy Gainey,104,4.05,4593,1134
94,T88,T88,Paul Goydos,81,4.05,3519,869
95,T88,T88,Nathan Green,81,4.05,3600,888
96,T88,T88,J.B. Holmes,57,4.05,2287,564
97,T88,T88,Ryuji Imada,83,4.05,3653,902
98,T88,T88,Matt Jones,71,4.05,3028,748
99,T88,T88,Jeff Overton,92,4.05,4056,1002
100,T88,T88,Ryan Palmer,82,4.05,3487,861
101,T88,T88,Scott Piercy,78,4.05,3438,849
102,T88,T88,D.A. Points,89,4.05,3895,962
103,T88,T88,Aron Price,58,4.05,2594,641
104,T88,T88,Vaughn Taylor,89,4.05,3906,964
105,T88,T88,Michael Thompson,79,4.05,3491,863
106,T88,T88,Cameron Tringale,110,4.05,4880,1204
107,T88,T88,Jhonattan Vegas,84,4.05,3716,917
108,T88,T88,Mark Wilson,89,4.05,3834,947
109,T110,T110,Michael Bradley,74,4.06,3280,808
110,T110,T110,Joseph Bramlett,73,4.06,3211,790
111,T110,T110,Alex Cejka,59,4.06,2508,617
112,T110,T110,Kevin Chappell,78,4.06,3421,843
113,T110,T110,Stewart Cink,72,4.06,3014,742
114,T110,T110,Joe Durant,71,4.06,3123,769
115,T110,T110,Lee Janzen,62,4.06,2722,670
116,T110,T110,Kent Jones,76,4.06,3412,840
117,T110,T110,Sung Kang,63,4.06,2791,688
118,T110,T110,Marc Leishman,87,4.06,3828,943
119,T110,T110,Justin Leonard,82,4.06,3595,886
120,T110,T110,Graeme McDowell,50,4.06,2098,517
121,T110,T110,Kevin Na,84,4.06,3667,904
122,T110,T110,Tim Petrovic,88,4.06,3851,948
123,T110,T110,Ian Poulter,52,4.06,2292,565
124,T110,T110,Chris Riley,76,4.06,3332,820
125,T110,T110,Kevin Stadler,88,4.06,3808,939
126,T110,T110,Paul Stankowski,78,4.06,3434,846
127,T110,T110,Josh Teater,104,4.06,4594,1131
128,T110,T110,D.J. Trahan,91,4.06,4030,993
129,T110,T110,Jimmy Walker,79,4.06,3541,873
130,T110,T110,Garrett Willis,71,4.06,3130,770
131,T132,T132,Ángel Cabrera,50,4.07,2200,540
132,T132,T132,Michael Connell,76,4.07,3396,834
133,T132,T132,James Driscoll,71,4.07,3112,765
134,T132,T132,Ernie Els,71,4.07,3094,761
135,T132,T132,Jim Furyk,87,4.07,3859,949
136,T132,T132,Jim Herman,69,4.07,3035,746
137,T132,T132,Billy Horschel,75,4.07,3287,808
138,T132,T132,Anthony Kim,72,4.07,3230,793
139,T132,T132,Kevin Kisner,70,4.07,3103,762
140,T132,T132,Ben Martin,74,4.07,3240,796
141,T132,T132,Matt McQuillan,59,4.07,2621,644
142,T132,T132,Michael Putnam,67,4.07,2968,730
143,T132,T132,Jim Renner,65,4.07,2854,702
144,T132,T132,Tag Ridings,87,4.07,3862,948
145,T132,T132,Boo Weekley,66,4.07,2921,718
146,T132,T132,Dean Wilson,62,4.07,2692,662
147,T148,T148,Arjun Atwal,91,4.08,4076,999
148,T148,T148,Matt Bettencourt,84,4.08,3741,917
149,T148,T148,Harrison Frazar,58,4.08,2621,643
150,T148,T148,Lucas Glover,74,4.08,3327,816
151,T148,T148,Andres Gonzales,60,4.08,2672,655
152,T148,T148,Sean O'Hair,71,4.08,3201,784
153,T148,T148,Scott Stallings,84,4.08,3716,910
154,T148,T148,Roland Thatcher,67,4.08,2946,722
155,T148,T148,Camilo Villegas,69,4.08,3041,746
156,T148,T148,Y.E. Yang,63,4.08,2674,655
157,T158,T158,Steven Bowditch,86,4.09,3838,938
158,T158,T158,David Duval,67,4.09,2928,716
159,T158,T158,Steve Flesch,88,4.09,3968,971
160,T158,T158,Bobby Gates,82,4.09,3583,876
161,T158,T158,J.P. Hayes,56,4.09,2426,593
162,T158,T158,Brendan Steele,89,4.09,3936,962
163,T164,T164,Stuart Appleby,65,4.1,2929,715
164,T164,T164,Fabián Gómez,84,4.1,3689,900
165,T164,T164,Scott Gutschewski,67,4.1,2969,724
166,T164,T164,Richard Johnson,64,4.1,2844,693
167,T164,T164,Colt Knost,80,4.1,3579,872
168,T164,T164,Shaun Micheel,77,4.1,3412,832
169,T164,T164,Alex Prugh,82,4.1,3605,880
170,T164,T164,Nate Smith,66,4.1,2933,716
171,T164,T164,Marc Turnesa,54,4.1,2392,584
172,T173,T173,Jarrod Lyle,83,4.11,3687,896
173,T173,T173,Zack Miller,86,4.11,3810,926
174,T173,T173,Alexandre Rocha,65,4.11,2943,716
175,T173,T173,Daniel Summerhays,75,4.11,3310,806
176,T177,T177,Tom Gillis,55,4.12,2561,622
177,T177,T177,Justin Hicks,60,4.12,2708,657
178,T177,T177,Rocco Mediate,53,4.12,2329,565
179,T177,T177,Troy Merritt,63,4.12,2808,682
180,T177,T177,Will Strickler,51,4.12,2291,556
181,182,182,Bio Kim,71,4.13,3154,764
182,T183,T183,D.J. Brigman,67,4.14,3054,738
183,T183,T183,Derek Lamely,65,4.14,2889,698
184,T185,T185,Rich Beem,53,4.15,2359,569
185,T185,T185,Martin Piller,63,4.15,2830,682
