,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
61,62,62,K.J. Choi,70.31,914,13
62,T63,T63,Michael Connell,70.33,844,12
63,T63,T63,Sean O'Hair,70.33,844,12
64,T65,T65,Brendon de Jonge,70.38,1126,16
65,T65,T65,William McGirt,70.38,1126,16
66,T67,T67,David Mathis,70.4,704,10
67,T67,T67,Nick O'Hern,70.4,1056,15
68,69,69,Troy Matteson,70.41,1197,17
69,70,70,Brian Gay,70.43,986,14
70,71,71,Davis Love III,70.44,634,9
71,72,72,Brian Davis,70.47,1198,17
72,73,73,Jason Dufner,70.5,1128,16
73,74,74,Justin Leonard,70.55,776,11
74,T75,T75,David Hearn,70.56,1129,16
75,T75,T75,Zach Johnson,70.56,635,9
76,77,77,Aron Price,70.57,494,7
77,78,78,Camilo Villegas,70.58,847,12
78,79,79,Nate Smith,70.6,706,10
79,80,80,Andres Romero,70.62,918,13
80,T81,T81,Briny Baird,70.63,565,8
81,T81,T81,Rickie Fowler,70.63,565,8
82,T83,T83,Shane Bertsch,70.67,848,12
83,T83,T83,Tim Herron,70.67,1060,15
84,T83,T83,D.J. Trahan,70.67,1060,15
85,T86,T86,Paul Stankowski,70.73,778,11
86,T86,T86,Josh Teater,70.73,1061,15
87,88,88,Scott McCarron,70.78,637,9
88,T89,T89,Brandt Jobe,70.8,1062,15
89,T89,T89,Dean Wilson,70.8,708,10
90,91,91,Jerry Kelly,70.86,992,14
91,92,92,Steve Flesch,70.87,1063,15
92,93,93,Garrett Willis,70.93,1064,15
93,T94,T94,Kris Blanks,71.0,852,12
94,T94,T94,Paul Goydos,71.0,497,7
95,T94,T94,Ryuji Imada,71.0,852,12
96,T94,T94,Matt McQuillan,71.0,781,11
97,T94,T94,Justin Rose,71.0,568,8
98,T94,T94,Kevin Streelman,71.0,852,12
99,T100,T100,Chris Kirk,71.07,1066,15
100,T100,T100,John Rollins,71.07,1066,15
101,102,102,Tommy Gainey,71.09,1564,22
102,103,103,Padraig Harrington,71.1,711,10
103,104,104,Harrison Frazar,71.11,640,9
104,105,105,Chez Reavie,71.12,1209,17
105,106,106,Phil Mickelson,71.13,569,8
106,107,107,Kevin Kisner,71.17,854,12
107,108,108,Scott Piercy,71.18,783,11
108,109,109,Jarrod Lyle,71.19,1139,16
109,110,110,Heath Slocum,71.21,997,14
110,T111,T111,Michael Thompson,71.23,926,13
111,T111,T111,Charlie Wi,71.23,926,13
112,113,113,Shaun Micheel,71.27,1069,15
113,114,114,Billy Horschel,71.29,998,14
114,T115,T115,Ernie Els,71.33,856,12
115,T115,T115,Dustin Johnson,71.33,642,9
116,117,117,Johnson Wagner,71.38,928,13
117,T118,T118,Stewart Cink,71.4,714,10
118,T118,T118,Kent Jones,71.4,714,10
119,T120,T120,Jim Herman,71.45,786,11
120,T120,T120,D.A. Points,71.45,786,11
121,T122,T122,Matt Bettencourt,71.5,1001,14
122,T122,T122,Ben Curtis,71.5,1144,16
123,T122,T122,Chris DiMarco,71.5,858,12
124,T122,T122,Richard Johnson,71.5,858,12
125,T122,T122,Bryce Molder,71.5,858,12
126,T122,T122,Brendan Steele,71.5,858,12
127,T122,T122,Daniel Summerhays,71.5,858,12
128,T129,T129,James Driscoll,71.53,1073,15
129,T129,T129,J.J. Henry,71.53,1216,17
130,131,131,Fabián Gómez,71.54,930,13
131,T132,T132,Andres Gonzales,71.56,644,9
132,T132,T132,Steve Marino,71.56,644,9
133,T132,T132,Pat Perez,71.56,644,9
134,135,135,Stuart Appleby,71.57,1002,14
135,T136,T136,Chris Riley,71.58,859,12
136,T136,T136,Vijay Singh,71.58,859,12
137,138,138,Alex Cejka,71.6,716,10
138,139,139,Cameron Beckman,71.64,788,11
139,140,140,Justin Hicks,71.69,932,13
140,T141,T141,Steve Elkington,71.71,502,7
141,T141,T141,Graeme McDowell,71.71,502,7
142,T143,T143,Zack Miller,71.73,1076,15
143,T143,T143,Kevin Na,71.73,789,11
144,T145,T145,Robert Allenby,71.75,861,12
145,T145,T145,Michael Bradley,71.75,861,12
146,T145,T145,Troy Merritt,71.75,861,12
147,148,148,Woody Austin,71.78,646,9
148,149,149,Tim Petrovic,71.79,1005,14
149,T150,T150,Joseph Bramlett,71.8,718,10
150,T150,T150,J.P. Hayes,71.8,718,10
151,152,152,Marc Leishman,71.86,1006,14
152,T153,T153,Bobby Gates,71.92,935,13
153,T153,T153,Anthony Kim,71.92,935,13
154,T155,T155,Matt Jones,72.0,1008,14
155,T155,T155,Ben Martin,72.0,1080,15
156,T155,T155,George McNeill,72.0,504,7
157,T155,T155,Joe Ogilvie,72.0,864,12
158,T155,T155,Alexandre Rocha,72.0,720,10
159,160,160,Bio Kim,72.08,937,13
160,161,161,Retief Goosen,72.11,649,9
161,162,162,Stephen Ames,72.17,866,12
162,163,163,Sung Kang,72.18,794,11
163,164,164,Charley Hoffman,72.19,1155,16
164,165,165,Tom Gillis,72.22,650,9
165,166,166,Arjun Atwal,72.25,1156,16
166,167,167,Joe Durant,72.3,723,10
167,T168,T168,Blake Adams,72.33,1085,15
168,T168,T168,Tag Ridings,72.33,868,12
169,T170,T170,Scott Stallings,72.4,1086,15
170,T170,T170,Marc Turnesa,72.4,724,10
171,T170,T170,Y.E. Yang,72.4,362,5
172,T173,T173,D.J. Brigman,72.42,869,12
173,T173,T173,Alex Prugh,72.42,869,12
174,175,175,Scott Gutschewski,72.56,653,9
175,176,176,David Duval,72.64,799,11
176,177,177,Kevin Chappell,72.73,800,11
177,178,178,Ryan Palmer,72.77,946,13
178,179,179,Ángel Cabrera,72.89,656,9
179,180,180,Martin Piller,72.91,802,11
180,181,181,Roland Thatcher,72.92,875,12
181,182,182,Derek Lamely,72.93,1021,14
182,183,183,Rory Sabbatini,73.27,806,11
183,184,184,Will Strickler,73.33,660,9
184,185,185,Colt Knost,73.64,810,11
185,186,186,Rocco Mediate,74.1,741,10
