,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Lucas Glover,74,4.32,147,34
1,2,2,Brendan Steele,89,4.35,248,57
2,3,3,Steve Stricker,70,4.36,122,28
3,4,4,Ángel Cabrera,50,4.41,119,27
4,5,5,Rory Sabbatini,85,4.43,208,47
5,T6,T6,Brian Gay,90,4.45,196,44
6,T6,T6,Webb Simpson,98,4.45,285,64
7,T8,T8,Robert Allenby,84,4.46,125,28
8,T8,T8,Chris Kirk,87,4.46,205,46
9,T8,T8,John Merrick,71,4.46,174,39
10,11,11,Billy Mayfair,94,4.47,228,51
11,T12,T12,Jason Day,76,4.49,166,37
12,T12,T12,Roland Thatcher,67,4.49,211,47
13,14,14,Brendon de Jonge,105,4.5,306,68
14,T15,T15,Chris Couch,73,4.52,298,66
15,T15,T15,Kent Jones,76,4.52,217,48
16,T15,T15,Will Strickler,51,4.52,149,33
17,T15,T15,David Toms,78,4.52,235,52
18,T15,T15,Nick Watney,80,4.52,226,50
19,T20,T20,Zach Johnson,79,4.53,154,34
20,T20,T20,D.A. Points,89,4.53,145,32
21,T20,T20,Gary Woodland,93,4.53,249,55
22,T23,T23,Jason Dufner,78,4.54,159,35
23,T23,T23,Jerry Kelly,85,4.54,168,37
24,T25,T25,Robert Garrigus,83,4.55,173,38
25,T25,T25,J.B. Holmes,57,4.55,91,20
26,T25,T25,Vaughn Taylor,89,4.55,241,53
27,T28,T28,Jeff Overton,92,4.56,260,57
28,T28,T28,Kyle Stanley,98,4.56,187,41
29,T28,T28,Bubba Watson,85,4.56,287,63
30,T28,T28,Mark Wilson,89,4.56,187,41
31,T32,T32,Michael Bradley,74,4.57,128,28
32,T32,T32,Rickie Fowler,84,4.57,201,44
33,T32,T32,Charles Howell III,108,4.57,210,46
34,T32,T32,Carl Pettersson,95,4.57,224,49
35,T36,T36,Steven Bowditch,86,4.58,229,50
36,T36,T36,Scott Stallings,84,4.58,165,36
37,T38,T38,Woody Austin,59,4.59,211,46
38,T38,T38,Keegan Bradley,91,4.59,294,64
39,T38,T38,Greg Chalmers,88,4.59,289,63
40,T38,T38,Kevin Na,84,4.59,202,44
41,T38,T38,Jhonattan Vegas,84,4.59,317,69
42,T43,T43,Sung Kang,63,4.6,207,45
43,T43,T43,Spencer Levin,113,4.6,230,50
44,T43,T43,Ben Martin,74,4.6,198,43
45,T46,T46,Jim Furyk,87,4.61,189,41
46,T46,T46,Matt Kuchar,94,4.61,235,51
47,T46,T46,Phil Mickelson,79,4.61,263,57
48,T46,T46,Paul Stankowski,78,4.61,318,69
49,T46,T46,D.J. Trahan,91,4.61,203,44
50,T46,T46,Dean Wilson,62,4.61,212,46
51,T52,T52,Aaron Baddeley,77,4.62,180,39
52,T52,T52,Robert Karlsson,61,4.62,97,21
53,T54,T54,Shane Bertsch,62,4.63,241,52
54,T54,T54,Bill Haas,93,4.63,176,38
55,T54,T54,Troy Matteson,91,4.63,241,52
56,T54,T54,Tag Ridings,87,4.63,287,62
57,T54,T54,Cameron Tringale,110,4.63,333,72
58,T59,T59,Kris Blanks,92,4.64,283,61
59,T59,T59,Jason Bohn,74,4.64,246,53
60,T59,T59,Jonathan Byrd,83,4.64,218,47
61,T59,T59,Luke Donald,73,4.64,209,45
62,T59,T59,Jarrod Lyle,83,4.64,325,70
63,T59,T59,Chez Reavie,92,4.64,218,47
64,T59,T59,Justin Rose,79,4.64,204,44
65,T59,T59,Heath Slocum,89,4.64,260,56
66,T67,T67,Briny Baird,60,4.65,144,31
67,T67,T67,Ernie Els,71,4.65,251,54
68,T67,T67,Charley Hoffman,93,4.65,214,46
69,T67,T67,Kevin Kisner,70,4.65,200,43
70,T67,T67,Bill Lunde,92,4.65,288,62
71,T72,T72,Kevin Chappell,78,4.66,261,56
72,T72,T72,K.J. Choi,77,4.66,284,61
73,T72,T72,Joe Durant,71,4.66,270,58
74,T72,T72,Fabián Gómez,84,4.66,303,65
75,T72,T72,Tim Petrovic,88,4.66,326,70
76,T72,T72,Alex Prugh,82,4.66,219,47
77,T78,T78,Stuart Appleby,65,4.67,126,27
78,T78,T78,Sergio Garcia,61,4.67,154,33
79,T78,T78,Hunter Haas,96,4.67,285,61
80,T78,T78,Brandt Jobe,100,4.67,210,45
81,T78,T78,John Rollins,85,4.67,196,42
82,T78,T78,Kevin Streelman,90,4.67,313,67
83,T84,T84,Alex Cejka,59,4.68,187,40
84,T84,T84,Stewart Cink,72,4.68,220,47
85,T84,T84,David Duval,67,4.68,178,38
86,T84,T84,Scott Gutschewski,67,4.68,234,50
87,T84,T84,Martin Laird,77,4.68,178,38
88,T84,T84,Ryan Moore,79,4.68,187,40
89,T84,T84,Jim Renner,65,4.68,178,38
90,T84,T84,Nate Smith,66,4.68,173,37
91,T84,T84,Kevin Stadler,88,4.68,262,56
92,T84,T84,Josh Teater,104,4.68,295,63
93,T94,T94,Michael Connell,76,4.69,244,52
94,T94,T94,Brian Davis,105,4.69,347,74
95,T94,T94,Trevor Immelman,84,4.69,305,65
96,T94,T94,Justin Leonard,82,4.69,305,65
97,T94,T94,Alexandre Rocha,65,4.69,225,48
98,T94,T94,Vijay Singh,79,4.69,244,52
99,T94,T94,Charlie Wi,83,4.69,314,67
100,T101,T101,Ricky Barnes,78,4.7,202,43
101,T101,T101,Steve Elkington,50,4.7,202,43
102,T101,T101,Steve Marino,76,4.7,263,56
103,T101,T101,Chris Riley,76,4.7,301,64
104,T101,T101,Brandt Snedeker,85,4.7,249,53
105,T106,T106,Cameron Beckman,71,4.71,231,49
106,T106,T106,Davis Love III,70,4.71,226,48
107,T106,T106,Ryan Palmer,82,4.71,165,35
108,T106,T106,Adam Scott,60,4.71,146,31
109,T106,T106,Johnson Wagner,81,4.71,226,48
110,T106,T106,Boo Weekley,66,4.71,193,41
111,T112,T112,Ben Curtis,66,4.72,118,25
112,T112,T112,Rocco Mediate,53,4.72,222,47
113,T112,T112,Bo Van Pelt,92,4.72,137,29
114,T115,T115,Blake Adams,116,4.73,279,59
115,T115,T115,Rich Beem,53,4.73,175,37
116,T115,T115,Chad Campbell,99,4.73,260,55
117,T115,T115,James Driscoll,71,4.73,260,55
118,T115,T115,Harrison Frazar,58,4.73,123,26
119,T115,T115,Tim Herron,85,4.73,298,63
120,T115,T115,Hunter Mahan,92,4.73,246,52
121,T115,T115,Troy Merritt,63,4.73,194,41
122,T115,T115,Chris Stroud,88,4.73,208,44
123,T124,T124,Stephen Ames,69,4.74,322,68
124,T124,T124,Tom Gillis,55,4.74,147,31
125,T124,T124,Justin Hicks,60,4.74,128,27
126,T124,T124,Lee Janzen,62,4.74,128,27
127,T124,T124,Bio Kim,71,4.74,147,31
128,T124,T124,Colt Knost,80,4.74,351,74
129,T124,T124,Zack Miller,86,4.74,270,57
130,T131,T131,Joseph Bramlett,73,4.75,261,55
131,T131,T131,David Hearn,88,4.75,323,68
132,T131,T131,Nick O'Hern,89,4.75,266,56
133,T131,T131,Rod Pampling,72,4.75,209,44
134,T131,T131,Charl Schwartzel,58,4.75,76,16
135,T131,T131,Jimmy Walker,79,4.75,171,36
136,T137,T137,Chris DiMarco,93,4.76,295,62
137,T137,T137,Steve Flesch,88,4.76,357,75
138,T137,T137,Bobby Gates,82,4.76,219,46
139,T137,T137,Graeme McDowell,50,4.76,138,29
140,T137,T137,Bryce Molder,82,4.76,257,54
141,T137,T137,Scott Piercy,78,4.76,233,49
142,T137,T137,John Senden,94,4.76,214,45
143,T137,T137,Camilo Villegas,69,4.76,195,41
144,T145,T145,Padraig Harrington,60,4.77,210,44
145,T145,T145,Scott McCarron,65,4.77,272,57
146,T147,T147,J.J. Henry,96,4.78,306,64
147,T147,T147,Anthony Kim,72,4.78,191,40
148,T147,T147,William McGirt,103,4.78,363,76
149,T147,T147,George McNeill,69,4.78,172,36
150,T147,T147,Joe Ogilvie,75,4.78,234,49
151,T152,T152,D.J. Brigman,67,4.79,249,52
152,T152,T152,Ben Crane,76,4.79,134,28
153,T152,T152,Jim Herman,69,4.79,163,34
154,T152,T152,Pat Perez,76,4.79,254,53
155,T152,T152,Martin Piller,63,4.79,182,38
156,T152,T152,Ian Poulter,52,4.79,91,19
157,T152,T152,Michael Thompson,79,4.79,254,53
158,T159,T159,Arjun Atwal,91,4.81,226,47
159,T159,T159,Freddie Jacobson,92,4.81,202,42
160,T159,T159,Geoff Ogilvy,69,4.81,149,31
161,T159,T159,Aron Price,58,4.81,173,36
162,T159,T159,Marc Turnesa,54,4.81,178,37
163,T164,T164,Tommy Gainey,104,4.82,265,55
