,First_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_5_Scoring_Average_AVG,First_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Ryan Palmer,64.0,64,1
1,T2,T2,Chris Couch,66.0,66,1
2,T2,T2,Bill Haas,66.0,66,1
3,4,4,Kevin Na,67.0,67,1
4,5,5,Matt Kuchar,68.0,68,1
5,T6,T6,Jerry Kelly,69.0,69,1
6,T6,T6,Jhonattan Vegas,69.0,69,1
7,T6,T6,Gary Woodland,69.0,69,1
8,T9,T9,Keegan Bradley,70.0,70,1
9,T9,T9,Greg Chalmers,70.0,70,1
10,T9,T9,Charles Howell III,70.0,70,1
11,T9,T9,Chris Kirk,70.0,70,1
12,T9,T9,Boo Weekley,70.0,70,1
13,T9,T9,Dean Wilson,70.0,70,1
14,T15,T15,Shaun Micheel,71.0,71,1
15,T15,T15,Daniel Summerhays,71.0,71,1
16,17,17,Ryuji Imada,72.0,72,1
17,18,18,Martin Laird,74.0,74,1
