,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Nick Watney,63.0,63,1
1,T2,T2,Bobby Gates,65.0,65,1
2,T2,T2,Retief Goosen,65.0,65,1
3,T2,T2,Bryce Molder,65.0,65,1
4,T5,T5,Charley Hoffman,66.0,66,1
5,T5,T5,Spencer Levin,66.0,132,2
6,T5,T5,David Toms,66.0,66,1
7,T5,T5,Boo Weekley,66.0,66,1
8,T9,T9,Michael Bradley,67.0,67,1
9,T9,T9,Chad Campbell,67.0,67,1
10,T9,T9,Jason Dufner,67.0,67,1
11,T9,T9,D.A. Points,67.0,134,2
12,T13,T13,Aaron Baddeley,68.0,68,1
13,T13,T13,Matt Bettencourt,68.0,68,1
14,T13,T13,Ben Curtis,68.0,68,1
15,T13,T13,Richard Johnson,68.0,136,2
16,T13,T13,Ben Martin,68.0,68,1
17,T13,T13,Jeff Overton,68.0,68,1
18,T13,T13,Marc Turnesa,68.0,68,1
19,T13,T13,Bo Van Pelt,68.0,68,1
20,T13,T13,Bubba Watson,68.0,68,1
21,22,22,Jim Furyk,68.5,137,2
22,T23,T23,Steve Elkington,69.0,138,2
23,T23,T23,Brian Gay,69.0,207,3
24,T23,T23,Brandt Jobe,69.0,69,1
25,T23,T23,Zack Miller,69.0,69,1
26,T23,T23,Tag Ridings,69.0,69,1
27,T23,T23,Vaughn Taylor,69.0,69,1
28,T29,T29,Blake Adams,69.5,139,2
29,T29,T29,Shane Bertsch,69.5,139,2
30,T29,T29,Bio Kim,69.5,139,2
31,T29,T29,Martin Laird,69.5,139,2
32,T29,T29,Billy Mayfair,69.5,139,2
33,T29,T29,John Merrick,69.5,139,2
34,T29,T29,D.J. Trahan,69.5,139,2
35,T36,T36,Briny Baird,70.0,70,1
36,T36,T36,Jonathan Byrd,70.0,70,1
37,T36,T36,Harrison Frazar,70.0,70,1
38,T36,T36,Billy Horschel,70.0,70,1
39,T36,T36,Davis Love III,70.0,70,1
40,T36,T36,Troy Matteson,70.0,70,1
41,T36,T36,George McNeill,70.0,70,1
42,T36,T36,Aron Price,70.0,70,1
43,T36,T36,Heath Slocum,70.0,140,2
44,T36,T36,Brendan Steele,70.0,70,1
45,T36,T36,Kevin Streelman,70.0,70,1
46,T36,T36,Will Strickler,70.0,70,1
47,T36,T36,Daniel Summerhays,70.0,70,1
48,T36,T36,Jhonattan Vegas,70.0,210,3
49,50,50,Tim Petrovic,70.33,211,3
50,T51,T51,Arjun Atwal,70.5,141,2
51,T51,T51,Kris Blanks,70.5,141,2
52,T51,T51,Hunter Haas,70.5,141,2
53,T51,T51,Martin Piller,70.5,141,2
54,T51,T51,Kevin Stadler,70.5,141,2
55,T51,T51,Gary Woodland,70.5,141,2
56,T57,T57,Joe Durant,71.0,142,2
57,T57,T57,Charles Howell III,71.0,71,1
58,T57,T57,Jarrod Lyle,71.0,71,1
59,T57,T57,Scott Piercy,71.0,142,2
60,T57,T57,Chez Reavie,71.0,142,2
61,T57,T57,Rory Sabbatini,71.0,71,1
62,T57,T57,Garrett Willis,71.0,213,3
63,64,64,Paul Stankowski,71.33,214,3
64,T65,T65,Michael Connell,71.5,143,2
65,T65,T65,Jerry Kelly,71.5,143,2
66,T65,T65,William McGirt,71.5,143,2
67,T65,T65,Rocco Mediate,71.5,143,2
68,T65,T65,Nate Smith,71.5,286,4
69,T70,T70,Ricky Barnes,71.67,215,3
70,T70,T70,Jason Bohn,71.67,215,3
71,T70,T70,Rod Pampling,71.67,215,3
72,T70,T70,Andres Romero,71.67,215,3
73,T74,T74,J.J. Henry,71.75,287,4
74,T74,T74,Alex Prugh,71.75,287,4
75,T76,T76,D.J. Brigman,72.0,72,1
76,T76,T76,Brian Davis,72.0,72,1
77,T76,T76,Ernie Els,72.0,72,1
78,T76,T76,Nick O'Hern,72.0,72,1
79,T76,T76,Jim Renner,72.0,144,2
80,T76,T76,Scott Stallings,72.0,72,1
81,T76,T76,Kyle Stanley,72.0,144,2
82,T76,T76,Chris Stroud,72.0,72,1
83,T76,T76,Mark Wilson,72.0,72,1
84,85,85,Fabián Gómez,72.25,289,4
85,T86,T86,Scott Gutschewski,72.5,145,2
86,T86,T86,Jim Herman,72.5,145,2
87,T88,T88,Paul Goydos,72.67,436,6
88,T88,T88,Justin Leonard,72.67,218,3
89,90,90,Josh Teater,72.75,291,4
90,91,91,Steven Bowditch,72.8,364,5
91,T92,T92,Cameron Beckman,73.0,73,1
92,T92,T92,Joseph Bramlett,73.0,73,1
93,T92,T92,Ángel Cabrera,73.0,146,2
94,T92,T92,Brendon de Jonge,73.0,73,1
95,T92,T92,Steve Flesch,73.0,219,3
96,T92,T92,Matt Jones,73.0,73,1
97,T92,T92,Sung Kang,73.0,146,2
98,T92,T92,Troy Merritt,73.0,146,2
