,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
105,T105,T105,Nick O'Hern,71.14,2063,29
106,T105,T105,Charl Schwartzel,71.14,996,14
107,108,108,Cameron Tringale,71.16,2277,32
108,T109,T109,Scott Gutschewski,71.17,1637,23
109,T109,T109,Ryuji Imada,71.17,2064,29
110,T109,T109,Jimmy Walker,71.17,1708,24
111,112,112,Robert Karlsson,71.18,1210,17
112,113,113,Aaron Baddeley,71.23,1567,22
113,T114,T114,Tommy Gainey,71.24,2422,34
114,T114,T114,Paul Goydos,71.24,1781,25
115,T114,T114,Vijay Singh,71.24,1781,25
116,117,117,Shaun Micheel,71.26,1924,27
117,118,118,Scott McCarron,71.27,1568,22
118,119,119,Dean Wilson,71.29,1497,21
119,T120,T120,Ian Poulter,71.33,1070,15
120,T120,T120,Garrett Willis,71.33,1712,24
121,T122,T122,Steve Elkington,71.35,1213,17
122,T122,T122,Ernie Els,71.35,1427,20
123,T122,T122,Brandt Snedeker,71.35,1855,26
124,T125,T125,Kent Jones,71.36,1784,25
125,T125,T125,Andres Romero,71.36,1570,22
126,127,127,Arjun Atwal,71.38,2070,29
127,128,128,Justin Leonard,71.42,1857,26
128,T129,T129,D.J. Brigman,71.43,1643,23
129,T129,T129,Sung Kang,71.43,1500,21
130,T129,T129,Chris Stroud,71.43,2000,28
131,T132,T132,Greg Chalmers,71.44,1929,27
132,T132,T132,Brendan Steele,71.44,1929,27
133,T132,T132,Jhonattan Vegas,71.44,1786,25
134,135,135,Stephen Ames,71.45,1572,22
135,136,136,Michael Connell,71.46,1858,26
136,137,137,Graeme McDowell,71.47,1072,15
137,T138,T138,Derek Lamely,71.48,1787,25
138,T138,T138,Jarrod Lyle,71.48,2073,29
139,T140,T140,Cameron Beckman,71.5,1716,24
140,T140,T140,Tim Herron,71.5,2002,28
141,T140,T140,Kevin Streelman,71.5,1859,26
142,T140,T140,D.J. Trahan,71.5,2145,30
143,144,144,Martin Piller,71.52,1645,23
144,145,145,Tom Gillis,71.53,1359,19
145,146,146,Heath Slocum,71.54,2003,28
146,147,147,Shane Bertsch,71.55,1431,20
147,T148,T148,Joseph Bramlett,71.56,1789,25
148,T148,T148,Anthony Kim,71.56,1789,25
149,150,150,Paul Stankowski,71.58,1718,24
150,151,151,James Driscoll,71.63,1719,24
151,152,152,Pat Perez,71.67,1720,24
152,153,153,Michael Putnam,71.71,1506,21
153,154,154,Marc Leishman,71.74,1937,27
154,155,155,Joe Durant,71.76,1794,25
155,156,156,Kevin Na,71.77,1866,26
156,T157,T157,Ben Curtis,71.83,1652,23
157,T157,T157,Zack Miller,71.83,2155,30
158,159,159,J.P. Hayes,71.84,1365,19
159,160,160,Matt Bettencourt,71.86,2084,29
160,161,161,Matt McQuillan,71.9,1510,21
161,162,162,Stuart Appleby,71.92,1726,24
162,163,163,Marc Turnesa,71.95,1439,20
163,164,164,Bobby Gates,72.03,2089,29
164,165,165,Kevin Stadler,72.04,1945,27
165,166,166,Jim Renner,72.05,1585,22
166,167,167,Sean O'Hair,72.09,1658,23
167,T168,T168,Harrison Frazar,72.11,1370,19
168,T168,T168,Colt Knost,72.11,1947,27
169,170,170,David Duval,72.17,1732,24
170,171,171,Andres Gonzales,72.19,1516,21
171,172,172,Bio Kim,72.2,1805,25
172,173,173,Roland Thatcher,72.23,1589,22
173,174,174,Troy Merritt,72.26,1662,23
174,175,175,Nate Smith,72.29,1735,24
175,176,176,Camilo Villegas,72.3,1663,23
176,177,177,Steven Bowditch,72.32,2025,28
177,178,178,Billy Horschel,72.36,1809,25
178,179,179,Kevin Kisner,72.46,1739,24
179,180,180,Richard Johnson,72.52,1668,23
180,181,181,Will Strickler,72.58,1379,19
181,182,182,Rocco Mediate,72.73,1600,22
182,183,183,Justin Hicks,72.78,1674,23
183,184,184,Alex Prugh,72.83,2112,29
184,185,185,Daniel Summerhays,72.97,2116,29
185,186,186,Rich Beem,73.0,1533,21
