,Top_5_Final_Round_Performance_RANK THIS WEEK,Top_5_Final_Round_Performance_RANK LAST WEEK,Top_5_Final_Round_Performance_PLAYER NAME,Top_5_Final_Round_Performance_EVENTS,Top_5_Final_Round_Performance_% TIMES IMPROVED,Top_5_Final_Round_Performance_# OF TIMES IMPROVED
50,T48,T48,Chris Kirk,28,66.7,2.0
51,T48,T48,Matt Kuchar,24,66.7,4.0
52,T48,T48,George McNeill,21,66.7,2.0
53,T48,T48,Geoff Ogilvy,21,66.7,2.0
54,T48,T48,Pat Perez,24,66.7,2.0
55,T48,T48,Justin Rose,23,66.7,2.0
56,T48,T48,Jimmy Walker,24,66.7,2.0
57,58,58,Webb Simpson,26,62.5,5.0
58,T59,T59,Aaron Baddeley,22,60.0,3.0
59,T59,T59,Gary Woodland,25,60.0,3.0
60,61,61,Bill Haas,26,57.1,4.0
61,T62,T62,Blake Adams,34,50.0,1.0
62,T62,T62,Lucas Glover,23,50.0,1.0
63,T62,T62,Paul Goydos,25,50.0,1.0
64,T62,T62,Freddie Jacobson,25,50.0,1.0
65,T62,T62,Brandt Jobe,28,50.0,1.0
66,T62,T62,Jerry Kelly,26,50.0,1.0
67,T62,T62,Spencer Levin,31,50.0,1.0
68,T62,T62,John Rollins,27,50.0,1.0
69,T62,T62,Kyle Stanley,28,50.0,1.0
70,T62,T62,Steve Stricker,19,50.0,3.0
71,T62,T62,Bubba Watson,22,50.0,2.0
72,T62,T62,Charlie Wi,25,50.0,1.0
73,T74,T74,Adam Scott,18,40.0,2.0
74,T74,T74,Mark Wilson,26,40.0,2.0
75,T76,T76,Kris Blanks,29,33.3,1.0
76,T76,T76,Rickie Fowler,24,33.3,1.0
77,T76,T76,Martin Laird,23,33.3,1.0
78,T76,T76,Hunter Mahan,25,33.3,1.0
79,T76,T76,Bryce Molder,27,33.3,1.0
80,T76,T76,Andres Romero,22,33.3,1.0
81,T76,T76,John Senden,26,33.3,1.0
82,T76,T76,Brendan Steele,27,33.3,1.0
83,T84,T84,Keegan Bradley,28,25.0,1.0
84,T84,T84,Brendon de Jonge,30,25.0,1.0
85,T86,T86,Stuart Appleby,24,0.0,
86,T86,T86,Arjun Atwal,29,0.0,
87,T86,T86,Ángel Cabrera,17,0.0,
88,T86,T86,Alex Cejka,21,0.0,
89,T86,T86,Stewart Cink,22,0.0,
90,T86,T86,Chris Couch,21,0.0,
91,T86,T86,Steve Elkington,17,0.0,
92,T86,T86,Jim Furyk,26,0.0,
93,T86,T86,Sergio Garcia,16,0.0,
94,T86,T86,Padraig Harrington,18,0.0,
95,T86,T86,David Hearn,26,0.0,
96,T86,T86,Charley Hoffman,27,0.0,
97,T86,T86,Billy Horschel,25,0.0,
98,T86,T86,Charles Howell III,30,0.0,
99,T86,T86,Matt Jones,25,0.0,
100,T86,T86,Sung Kang,21,0.0,
101,T86,T86,Anthony Kim,26,0.0,
102,T86,T86,Bio Kim,25,0.0,
103,T86,T86,Davis Love III,22,0.0,
104,T86,T86,Graeme McDowell,16,0.0,
105,T86,T86,John Merrick,21,0.0,
106,T86,T86,Shaun Micheel,27,0.0,
107,T86,T86,Nick O'Hern,29,0.0,
108,T86,T86,Jeff Overton,26,0.0,
109,T86,T86,Aron Price,18,0.0,
110,T86,T86,Chris Riley,25,0.0,
111,T86,T86,Daniel Summerhays,29,0.0,
112,T86,T86,Josh Teater,31,0.0,
113,T86,T86,D.J. Trahan,30,0.0,
114,T86,T86,Bo Van Pelt,27,0.0,
