,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
0,T1,T1,Jason Day,76,2.96,447,151
1,T1,T1,Matt McQuillan,59,2.96,409,138
2,T3,T3,Stephen Ames,69,2.98,361,121
3,T3,T3,Luke Donald,73,2.98,501,168
4,T3,T3,Jim Furyk,87,2.98,607,204
5,T3,T3,David Toms,78,2.98,486,163
6,T3,T3,Jimmy Walker,79,2.98,444,149
7,T8,T8,Jason Bohn,74,2.99,359,120
8,T8,T8,Brandt Jobe,100,2.99,603,202
9,T8,T8,Scott Stallings,84,2.99,499,167
10,T11,T11,Briny Baird,60,3.0,336,112
11,T11,T11,Michael Bradley,74,3.0,393,131
12,T11,T11,Steve Elkington,50,3.0,291,97
13,T11,T11,Heath Slocum,89,3.0,468,156
14,T15,T15,Kris Blanks,92,3.01,557,185
15,T15,T15,Brian Gay,90,3.01,559,186
16,T15,T15,Hunter Mahan,92,3.01,562,187
17,T15,T15,Bryce Molder,82,3.01,545,181
18,T15,T15,Kevin Na,84,3.01,478,159
19,T15,T15,Vaughn Taylor,89,3.01,559,186
20,T15,T15,Gary Woodland,93,3.01,677,225
21,T22,T22,Robert Allenby,84,3.02,423,140
22,T22,T22,Shane Bertsch,62,3.02,387,128
23,T22,T22,Bill Lunde,92,3.02,493,163
24,T22,T22,Shaun Micheel,77,3.02,393,130
25,T22,T22,Geoff Ogilvy,69,3.02,384,127
26,T22,T22,Ian Poulter,52,3.02,281,93
27,T22,T22,Jim Renner,65,3.02,386,128
28,T22,T22,Webb Simpson,98,3.02,759,251
29,T22,T22,Michael Thompson,79,3.02,507,168
30,T22,T22,Nick Watney,80,3.02,588,195
31,T32,T32,Alex Cejka,59,3.03,309,102
32,T32,T32,Michael Connell,76,3.03,440,145
33,T32,T32,David Hearn,88,3.03,484,160
34,T32,T32,Tim Herron,85,3.03,500,165
35,T32,T32,Chris Kirk,87,3.03,534,176
36,T32,T32,Spencer Levin,113,3.03,749,247
37,T32,T32,Michael Putnam,67,3.03,345,114
38,T32,T32,Chez Reavie,92,3.03,543,179
39,T32,T32,Alexandre Rocha,65,3.03,351,116
40,T32,T32,Boo Weekley,66,3.03,318,105
41,T42,T42,Ricky Barnes,78,3.04,505,166
42,T42,T42,Ernie Els,71,3.04,359,118
43,T42,T42,Tommy Gainey,104,3.04,672,221
44,T42,T42,Trevor Immelman,84,3.04,507,167
45,T42,T42,Freddie Jacobson,92,3.04,601,198
46,T42,T42,Richard Johnson,64,3.04,331,109
47,T42,T42,Derek Lamely,65,3.04,359,118
48,T42,T42,Nick O'Hern,89,3.04,614,202
49,T42,T42,D.A. Points,89,3.04,541,178
50,T42,T42,Justin Rose,79,3.04,408,134
51,T42,T42,Kevin Stadler,88,3.04,519,171
52,T42,T42,Kevin Streelman,90,3.04,462,152
53,T54,T54,Kevin Chappell,78,3.05,515,169
54,T54,T54,K.J. Choi,77,3.05,515,169
55,T54,T54,Brendon de Jonge,105,3.05,681,223
56,T54,T54,Andres Gonzales,60,3.05,308,101
57,T54,T54,Robert Karlsson,61,3.05,354,116
58,T54,T54,Jerry Kelly,85,3.05,543,178
59,T54,T54,Tim Petrovic,88,3.05,534,175
60,T54,T54,Carl Pettersson,95,3.05,558,183
61,T54,T54,Aron Price,58,3.05,345,113
62,T54,T54,Charl Schwartzel,58,3.05,354,116
63,T54,T54,Steve Stricker,70,3.05,561,184
64,T54,T54,D.J. Trahan,91,3.05,565,185
