,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Webb Simpson,98,4.48,1323,295
1,T2,T2,Steve Stricker,70,4.49,965,215
2,T2,T2,Bubba Watson,85,4.49,1158,258
3,T4,T4,Lucas Glover,74,4.54,981,216
4,T4,T4,Phil Mickelson,79,4.54,1125,248
5,T4,T4,Kyle Stanley,98,4.54,1362,300
6,7,7,Luke Donald,73,4.55,923,203
7,T8,T8,Chris Couch,73,4.56,1062,233
8,T8,T8,Charles Howell III,108,4.56,1472,323
9,T8,T8,Adam Scott,60,4.56,761,167
10,T8,T8,Bo Van Pelt,92,4.56,1226,269
11,T12,T12,Ángel Cabrera,50,4.57,731,160
12,T12,T12,Jason Day,76,4.57,983,215
13,T12,T12,J.B. Holmes,57,4.57,809,177
14,T12,T12,Spencer Levin,113,4.57,1522,333
15,T12,T12,Nick Watney,80,4.57,1069,234
16,T17,T17,Matt Kuchar,94,4.58,1186,259
17,T17,T17,Hunter Mahan,92,4.58,1254,274
18,T17,T17,Kevin Na,84,4.58,1215,265
19,T17,T17,Brendan Steele,89,4.58,1281,280
20,T21,T21,Aaron Baddeley,77,4.59,1102,240
21,T21,T21,David Toms,78,4.59,1096,239
22,T23,T23,Jonathan Byrd,83,4.6,1142,248
23,T23,T23,Robert Garrigus,83,4.6,1209,263
24,T23,T23,Bill Haas,93,4.6,1302,283
25,T23,T23,Zach Johnson,79,4.6,1067,232
26,T23,T23,Robert Karlsson,61,4.6,815,177
27,T23,T23,Brandt Snedeker,85,4.6,1164,253
28,T23,T23,Josh Teater,104,4.6,1475,321
29,T30,T30,Steven Bowditch,86,4.61,1203,261
30,T30,T30,Brendon de Jonge,105,4.61,1503,326
31,T30,T30,Rickie Fowler,84,4.61,1130,245
32,T30,T30,John Rollins,85,4.61,1212,263
33,T30,T30,Jhonattan Vegas,84,4.61,1184,257
34,T30,T30,Boo Weekley,66,4.61,941,204
35,T30,T30,Y.E. Yang,63,4.61,788,171
36,T37,T37,Sergio Garcia,61,4.62,818,177
37,T37,T37,Bobby Gates,82,4.62,1230,266
38,T37,T37,Sung Kang,63,4.62,892,193
39,T37,T37,Jerry Kelly,85,4.62,1105,239
40,T37,T37,Carl Pettersson,95,4.62,1298,281
41,T37,T37,Justin Rose,79,4.62,1142,247
42,T43,T43,Woody Austin,59,4.63,865,187
43,T43,T43,Keegan Bradley,91,4.63,1282,277
44,T43,T43,Fabián Gómez,84,4.63,1256,271
45,T43,T43,Dustin Johnson,72,4.63,1046,226
46,T43,T43,Billy Mayfair,94,4.63,1366,295
47,T43,T43,Graeme McDowell,50,4.63,672,145
48,T43,T43,John Merrick,71,4.63,954,206
49,T43,T43,Ryan Palmer,82,4.63,1191,257
50,T43,T43,Chris Stroud,88,4.63,1251,270
51,T43,T43,Cameron Tringale,110,4.63,1534,331
52,T43,T43,Gary Woodland,93,4.63,1325,286
53,T54,T54,Jason Bohn,74,4.64,1096,236
54,T54,T54,Martin Laird,77,4.64,1155,249
55,T54,T54,Jarrod Lyle,83,4.64,1212,261
56,T54,T54,Jeff Overton,92,4.64,1253,270
57,T54,T54,Vijay Singh,79,4.64,1124,242
58,T54,T54,D.J. Trahan,91,4.64,1281,276
59,T60,T60,Jim Furyk,87,4.65,1181,254
60,T60,T60,Charley Hoffman,93,4.65,1417,305
61,T60,T60,Brandt Jobe,100,4.65,1473,317
62,T60,T60,Anthony Kim,72,4.65,953,205
63,T60,T60,Bio Kim,71,4.65,1051,226
64,T60,T60,Bill Lunde,92,4.65,1414,304
65,T60,T60,Steve Marino,76,4.65,1115,240
66,T60,T60,Andres Romero,77,4.65,1061,228
67,T60,T60,Rory Sabbatini,85,4.65,1213,261
68,T60,T60,John Senden,94,4.65,1382,297
69,T70,T70,Jason Dufner,78,4.66,1076,231
70,T70,T70,Jim Herman,69,4.66,1021,219
71,T70,T70,George McNeill,69,4.66,978,210
72,T70,T70,Tag Ridings,87,4.66,1239,266
73,T70,T70,Scott Stallings,84,4.66,1212,260
74,T70,T70,Roland Thatcher,67,4.66,979,210
75,T70,T70,Mark Wilson,89,4.66,1231,264
76,T77,T77,Blake Adams,116,4.67,1703,365
77,T77,T77,Greg Chalmers,88,4.67,1255,269
78,T77,T77,K.J. Choi,77,4.67,1084,232
79,T77,T77,Stewart Cink,72,4.67,1088,233
80,T77,T77,Steve Flesch,88,4.67,1199,257
81,T77,T77,Brian Gay,90,4.67,1274,273
82,T77,T77,Chris Kirk,87,4.67,1238,265
83,T77,T77,Davis Love III,70,4.67,966,207
84,T77,T77,D.A. Points,89,4.67,1312,281
85,T77,T77,Kevin Stadler,88,4.67,1336,286
86,T77,T77,Charlie Wi,83,4.67,1205,258
87,T88,T88,Chad Campbell,99,4.68,1382,295
88,T88,T88,Brian Davis,105,4.68,1546,330
89,T88,T88,Trevor Immelman,84,4.68,1175,251
90,T88,T88,Freddie Jacobson,92,4.68,1259,269
91,T88,T88,Matt Jones,71,4.68,1119,239
92,T88,T88,Justin Leonard,82,4.68,1194,255
93,T88,T88,Joe Ogilvie,75,4.68,1082,231
94,T88,T88,Rod Pampling,72,4.68,1026,219
95,T88,T88,Aron Price,58,4.68,795,170
96,T88,T88,Alexandre Rocha,65,4.68,903,193
97,T88,T88,Kevin Streelman,90,4.68,1311,280
98,T88,T88,Jimmy Walker,79,4.68,1076,230
99,T100,T100,Kris Blanks,92,4.69,1351,288
100,T100,T100,Alex Cejka,59,4.69,947,202
101,T100,T100,Harrison Frazar,58,4.69,774,165
102,T100,T100,Hunter Haas,96,4.69,1467,313
103,T100,T100,J.J. Henry,96,4.69,1436,306
104,T100,T100,Sean O'Hair,71,4.69,906,193
105,T100,T100,Nick O'Hern,89,4.69,1322,282
106,T100,T100,Scott Piercy,78,4.69,1136,242
107,T100,T100,Alex Prugh,82,4.69,1237,264
108,T100,T100,Paul Stankowski,78,4.69,1145,244
109,T100,T100,Vaughn Taylor,89,4.69,1298,277
110,T111,T111,Stuart Appleby,65,4.7,911,194
111,T111,T111,Cameron Beckman,71,4.7,1038,221
112,T111,T111,Shane Bertsch,62,4.7,869,185
113,T111,T111,Matt Bettencourt,84,4.7,1212,258
114,T111,T111,Joseph Bramlett,73,4.7,1077,229
115,T111,T111,Kevin Chappell,78,4.7,1156,246
116,T111,T111,Chris DiMarco,93,4.7,1343,286
117,T111,T111,Ernie Els,71,4.7,982,209
118,T111,T111,Tommy Gainey,104,4.7,1486,316
119,T111,T111,Tim Herron,85,4.7,1190,253
120,T111,T111,Kent Jones,76,4.7,1029,219
121,T111,T111,Derek Lamely,65,4.7,997,212
122,T111,T111,Marc Leishman,87,4.7,1270,270
123,T111,T111,Bryce Molder,82,4.7,1213,258
124,T111,T111,Chez Reavie,92,4.7,1363,290
125,T111,T111,Jim Renner,65,4.7,972,207
126,T111,T111,Charl Schwartzel,58,4.7,808,172
127,T111,T111,Dean Wilson,62,4.7,936,199
128,T129,T129,Ricky Barnes,78,4.71,1073,228
129,T129,T129,Michael Bradley,74,4.71,1051,223
130,T129,T129,Tom Gillis,55,4.71,692,147
131,T129,T129,Ben Martin,74,4.71,1126,239
132,T129,T129,Ryan Moore,79,4.71,1084,230
133,T129,T129,Pat Perez,76,4.71,1177,250
134,T129,T129,Ian Poulter,52,4.71,721,153
135,T129,T129,Heath Slocum,89,4.71,1235,262
136,T129,T129,Johnson Wagner,81,4.71,1126,239
137,T138,T138,D.J. Brigman,67,4.72,939,199
138,T138,T138,James Driscoll,71,4.72,1067,226
139,T138,T138,Troy Matteson,91,4.72,1408,298
140,T138,T138,William McGirt,103,4.72,1457,309
141,T138,T138,Tim Petrovic,88,4.72,1317,279
142,T138,T138,Chris Riley,76,4.72,1129,239
143,T138,T138,Nate Smith,66,4.72,973,206
144,T138,T138,Michael Thompson,79,4.72,1143,242
145,T138,T138,Camilo Villegas,69,4.72,972,206
146,T147,T147,Robert Allenby,84,4.73,1168,247
147,T147,T147,Ben Crane,76,4.73,1002,212
148,T147,T147,Ben Curtis,66,4.73,927,196
149,T147,T147,Steve Elkington,50,4.73,799,169
150,T147,T147,J.P. Hayes,56,4.73,885,187
151,T147,T147,David Hearn,88,4.73,1231,260
152,T147,T147,Ryuji Imada,83,4.73,1210,256
153,T147,T147,Lee Janzen,62,4.73,928,196
154,T147,T147,Kevin Kisner,70,4.73,1022,216
155,T147,T147,Zack Miller,86,4.73,1281,271
156,T147,T147,Martin Piller,63,4.73,936,198
157,T158,T158,Michael Connell,76,4.74,1075,227
158,T158,T158,Joe Durant,71,4.74,1042,220
159,T158,T158,Scott Gutschewski,67,4.74,1010,213
160,T158,T158,Billy Horschel,75,4.74,1127,238
161,T158,T158,Scott McCarron,65,4.74,933,197
162,T158,T158,Troy Merritt,63,4.74,934,197
163,T164,T164,Stephen Ames,69,4.75,1027,216
164,T164,T164,Arjun Atwal,91,4.75,1312,276
165,T164,T164,Padraig Harrington,60,4.75,836,176
166,T164,T164,David Mathis,83,4.75,1187,250
167,T164,T164,Geoff Ogilvy,69,4.75,908,191
168,T164,T164,Will Strickler,51,4.75,745,157
169,170,170,Andres Gonzales,60,4.76,876,184
170,T171,T171,Retief Goosen,50,4.77,730,153
171,T171,T171,Nathan Green,81,4.77,1159,243
172,T171,T171,Michael Putnam,67,4.77,978,205
173,T171,T171,Garrett Willis,71,4.77,1044,219
174,T175,T175,Briny Baird,60,4.78,846,177
175,T175,T175,David Duval,67,4.78,1038,217
176,T175,T175,Colt Knost,80,4.78,1171,245
177,T175,T175,Rocco Mediate,53,4.78,851,178
178,179,179,Daniel Summerhays,75,4.79,1145,239
179,T180,T180,Rich Beem,53,4.8,816,170
180,T180,T180,Matt McQuillan,59,4.8,864,180
181,T180,T180,Marc Turnesa,54,4.8,802,167
182,183,183,Shaun Micheel,77,4.81,1154,240
183,184,184,Richard Johnson,64,4.82,969,201
184,185,185,Paul Goydos,81,4.83,1257,260
185,186,186,Justin Hicks,60,4.84,881,182
