,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
44,T29,T29,Johnson Wagner,81,4.0,1253,313
45,T46,T46,Woody Austin,59,4.01,798,199
46,T46,T46,Cameron Beckman,71,4.01,1046,261
47,T46,T46,Ángel Cabrera,50,4.01,646,161
48,T46,T46,Bill Haas,93,4.01,1212,302
49,T46,T46,Matt Kuchar,94,4.01,705,176
50,T46,T46,David Mathis,83,4.01,1224,305
51,T46,T46,William McGirt,103,4.01,1104,275
52,T46,T46,John Merrick,71,4.01,782,195
53,T46,T46,Pat Perez,76,4.01,1172,292
54,T46,T46,Chris Riley,76,4.01,935,233
55,T46,T46,John Senden,94,4.01,1171,292
56,T46,T46,Michael Thompson,79,4.01,811,202
57,T46,T46,Charlie Wi,83,4.01,1002,250
58,T59,T59,Robert Allenby,84,4.02,1740,433
59,T59,T59,Kevin Chappell,78,4.02,727,181
60,T59,T59,Brendon de Jonge,105,4.02,1279,318
61,T59,T59,Jason Dufner,78,4.02,1010,251
62,T59,T59,Joe Durant,71,4.02,908,226
63,T59,T59,Hunter Haas,96,4.02,1197,298
64,T59,T59,Brandt Jobe,100,4.02,1547,385
65,T59,T59,Bill Lunde,92,4.02,1414,352
66,T59,T59,Joe Ogilvie,75,4.02,1098,273
67,T68,T68,Stephen Ames,69,4.03,725,180
68,T68,T68,Matt Bettencourt,84,4.03,1276,317
69,T68,T68,Chad Campbell,99,4.03,1560,387
70,T68,T68,Luke Donald,73,4.03,455,113
71,T68,T68,James Driscoll,71,4.03,1055,262
72,T68,T68,Robert Garrigus,83,4.03,1412,350
73,T68,T68,Scott Gutschewski,67,4.03,898,223
74,T68,T68,J.J. Henry,96,4.03,1463,363
75,T68,T68,Zach Johnson,79,4.03,1284,319
76,T68,T68,Matt Jones,71,4.03,999,248
77,T68,T68,Troy Matteson,91,4.03,1257,312
78,T68,T68,Ryan Moore,79,4.03,1061,263
79,T68,T68,Scott Piercy,78,4.03,1108,275
80,T68,T68,Nate Smith,66,4.03,811,201
81,T68,T68,Bubba Watson,85,4.03,1011,251
82,T83,T83,Aaron Baddeley,77,4.04,889,220
83,T83,T83,Joseph Bramlett,73,4.04,1095,271
84,T83,T83,Tim Herron,85,4.04,1015,251
85,T83,T83,Marc Leishman,87,4.04,1519,376
86,T83,T83,Billy Mayfair,94,4.04,1460,361
87,T83,T83,Phil Mickelson,79,4.04,860,213
88,T83,T83,Tag Ridings,87,4.04,1328,329
89,T83,T83,Vaughn Taylor,89,4.04,1090,270
90,T91,T91,Chris Couch,73,4.05,801,198
91,T91,T91,Bobby Gates,82,4.05,1204,297
92,T91,T91,Andres Gonzales,60,4.05,1020,252
93,T91,T91,Trevor Immelman,84,4.05,1029,254
94,T91,T91,Kent Jones,76,4.05,1203,297
95,T91,T91,Davis Love III,70,4.05,738,182
96,T91,T91,Matt McQuillan,59,4.05,831,205
97,T91,T91,Kevin Na,84,4.05,1344,332
98,T91,T91,Chez Reavie,92,4.05,1490,368
99,T91,T91,Kevin Streelman,90,4.05,1429,353
100,T91,T91,Josh Teater,104,4.05,1651,408
101,T91,T91,D.J. Trahan,91,4.05,1364,337
102,T91,T91,Boo Weekley,66,4.05,1194,295
103,T104,T104,Michael Bradley,74,4.06,1472,363
104,T104,T104,Ben Curtis,66,4.06,1259,310
105,T104,T104,Chris DiMarco,93,4.06,1399,345
106,T104,T104,Padraig Harrington,60,4.06,833,205
107,T104,T104,Jim Herman,69,4.06,872,215
108,T104,T104,Robert Karlsson,61,4.06,1011,249
109,T104,T104,Jerry Kelly,85,4.06,1260,310
110,T104,T104,Anthony Kim,72,4.06,1142,281
111,T104,T104,Steve Marino,76,4.06,882,217
112,T104,T104,Scott McCarron,65,4.06,987,243
113,T104,T104,Graeme McDowell,50,4.06,670,165
114,T104,T104,Sean O'Hair,71,4.06,1181,291
115,T104,T104,Alex Prugh,82,4.06,1393,343
116,T104,T104,Andres Romero,77,4.06,1068,263
117,T104,T104,Webb Simpson,98,4.06,718,177
118,T104,T104,Kevin Stadler,88,4.06,1178,290
119,T104,T104,Kyle Stanley,98,4.06,1672,412
120,T104,T104,Cameron Tringale,110,4.06,1452,358
121,T104,T104,Gary Woodland,93,4.06,878,216
122,T123,T123,Kris Blanks,92,4.07,1180,290
123,T123,T123,Jason Day,76,4.07,928,228
124,T123,T123,Fabián Gómez,84,4.07,986,242
125,T123,T123,Ryuji Imada,83,4.07,1371,337
126,T123,T123,Martin Laird,77,4.07,964,237
127,T123,T123,Justin Leonard,82,4.07,782,192
128,T123,T123,D.A. Points,89,4.07,1587,390
129,T123,T123,Jim Renner,65,4.07,919,226
130,T123,T123,Roland Thatcher,67,4.07,874,215
131,T123,T123,Garrett Willis,71,4.07,992,244
132,T133,T133,Ricky Barnes,78,4.08,996,244
133,T133,T133,Jason Bohn,74,4.08,1243,305
134,T133,T133,Lucas Glover,74,4.08,975,239
135,T133,T133,Billy Horschel,75,4.08,962,236
136,T133,T133,Lee Janzen,62,4.08,1274,312
137,T133,T133,Derek Lamely,65,4.08,861,211
138,T133,T133,Ben Martin,74,4.08,971,238
139,T133,T133,George McNeill,69,4.08,1003,246
140,T133,T133,Ian Poulter,52,4.08,919,225
141,T133,T133,Michael Putnam,67,4.08,1085,266
142,T133,T133,Scott Stallings,84,4.08,1412,346
143,T133,T133,Nick Watney,80,4.08,583,143
144,T145,T145,Arjun Atwal,91,4.09,1496,366
145,T145,T145,Greg Chalmers,88,4.09,1117,273
146,T145,T145,Stewart Cink,72,4.09,1001,245
147,T145,T145,Ernie Els,71,4.09,888,217
148,T145,T145,Harrison Frazar,58,4.09,1001,245
149,T145,T145,Troy Merritt,63,4.09,1081,264
150,T151,T151,Michael Connell,76,4.1,956,233
151,T151,T151,Jim Furyk,87,4.1,886,216
152,T151,T151,Tim Petrovic,88,4.1,1065,260
153,T151,T151,Daniel Summerhays,75,4.1,1000,244
154,T151,T151,Jhonattan Vegas,84,4.1,915,223
155,T151,T151,Jimmy Walker,79,4.1,1307,319
156,T151,T151,Dean Wilson,62,4.1,796,194
157,T151,T151,Y.E. Yang,63,4.1,963,235
158,T159,T159,Alex Cejka,59,4.11,949,231
159,T159,T159,Steve Elkington,50,4.11,559,136
160,T159,T159,Steve Flesch,88,4.11,1004,244
161,T159,T159,Tom Gillis,55,4.11,1139,277
162,T159,T159,Kevin Kisner,70,4.11,1147,279
163,T159,T159,Jarrod Lyle,83,4.11,851,207
164,T159,T159,Jeff Overton,92,4.11,1410,343
165,T159,T159,Paul Stankowski,78,4.11,1048,255
166,T159,T159,Brendan Steele,89,4.11,1098,267
167,T168,T168,David Duval,67,4.12,1055,256
168,T168,T168,Justin Hicks,60,4.12,771,187
169,T168,T168,Rocco Mediate,53,4.12,771,187
170,T168,T168,Shaun Micheel,77,4.12,1269,308
171,T168,T168,Mark Wilson,89,4.12,1342,326
172,T173,T173,Richard Johnson,64,4.13,1155,280
173,T173,T173,Marc Turnesa,54,4.13,875,212
174,T175,T175,Rich Beem,53,4.14,717,173
175,T175,T175,Paul Goydos,81,4.14,783,189
176,T175,T175,Bio Kim,71,4.14,1171,283
177,T175,T175,Colt Knost,80,4.14,858,207
178,T179,T179,D.J. Brigman,67,4.16,1074,258
179,T179,T179,K.J. Choi,77,4.16,708,170
180,T179,T179,J.B. Holmes,57,4.16,831,200
181,T179,T179,Zack Miller,86,4.16,1241,298
182,T179,T179,Martin Piller,63,4.16,745,179
183,T184,T184,Tommy Gainey,104,4.17,1352,324
184,T184,T184,Alexandre Rocha,65,4.17,908,218
185,T184,T184,Will Strickler,51,4.17,859,206
