,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,David Toms,34.32,755,22
1,2,2,Gary Woodland,34.52,863,25
2,3,3,Rory Sabbatini,34.54,829,24
3,4,4,Steve Stricker,34.56,622,18
4,5,5,Ryan Moore,34.62,727,21
5,6,6,Bill Haas,34.64,866,25
6,7,7,Phil Mickelson,34.65,693,20
7,T8,T8,Hunter Mahan,34.67,832,24
8,T8,T8,Nick Watney,34.67,728,21
9,10,10,Adam Scott,34.76,591,17
10,11,11,Chris Riley,34.8,870,25
11,12,12,Woody Austin,34.83,627,18
12,13,13,Jason Dufner,34.87,802,23
13,T14,T14,Webb Simpson,34.92,908,26
14,T14,T14,Mark Wilson,34.92,873,25
15,T16,T16,Charles Howell III,34.93,1048,30
16,T16,T16,Brandt Jobe,34.93,978,28
17,T18,T18,Jonathan Byrd,34.96,874,25
18,T18,T18,Carl Pettersson,34.96,944,27
19,T18,T18,Vaughn Taylor,34.96,944,27
20,T21,T21,Robert Garrigus,35.0,875,25
21,T21,T21,David Hearn,35.0,910,26
22,T21,T21,Matt Kuchar,35.0,805,23
23,T24,T24,Chris Couch,35.05,736,21
24,T24,T24,Jason Day,35.05,701,20
25,26,26,Kris Blanks,35.07,1017,29
26,T27,T27,Ben Crane,35.09,772,22
27,T27,T27,Boo Weekley,35.09,772,22
28,29,29,Josh Teater,35.1,1088,31
29,30,30,Chez Reavie,35.11,948,27
30,31,31,Charlie Wi,35.12,878,25
31,T32,T32,Zach Johnson,35.14,773,22
32,T32,T32,Scott Stallings,35.14,984,28
33,T34,T34,Trevor Immelman,35.16,879,25
34,T34,T34,Spencer Levin,35.16,1090,31
35,36,36,Steve Marino,35.17,809,23
36,37,37,Ángel Cabrera,35.18,598,17
37,38,38,Kyle Stanley,35.21,986,28
38,T39,T39,Hunter Haas,35.23,1057,30
39,T39,T39,Charley Hoffman,35.23,916,26
40,T39,T39,Davis Love III,35.23,775,22
41,T39,T39,John Senden,35.23,916,26
42,T43,T43,Padraig Harrington,35.24,599,17
43,T43,T43,Matt Jones,35.24,881,25
44,T45,T45,Luke Donald,35.28,635,18
45,T45,T45,Ryuji Imada,35.28,1023,29
46,T45,T45,Billy Mayfair,35.28,1023,29
47,48,48,J.J. Henry,35.29,988,28
48,T49,T49,Martin Piller,35.3,812,23
49,T49,T49,John Rollins,35.3,953,27
50,51,51,D.A. Points,35.31,918,26
51,52,52,Scott McCarron,35.32,777,22
52,T53,T53,Cameron Beckman,35.33,848,24
53,T53,T53,Brendon de Jonge,35.33,1060,30
54,T53,T53,John Merrick,35.33,742,21
55,56,56,Chad Campbell,35.34,1025,29
56,57,57,Y.E. Yang,35.35,601,17
57,58,58,Freddie Jacobson,35.36,884,25
58,T59,T59,K.J. Choi,35.38,743,21
59,T59,T59,Sergio Garcia,35.38,566,16
60,T59,T59,Nathan Green,35.38,920,26
61,T62,T62,Keegan Bradley,35.39,991,28
62,T62,T62,Ryan Palmer,35.39,814,23
63,T64,T64,Brian Davis,35.4,1062,30
64,T64,T64,Graeme McDowell,35.4,531,15
65,T66,T66,Robert Allenby,35.42,850,24
66,T66,T66,Stuart Appleby,35.42,850,24
67,T66,T66,Fabián Gómez,35.42,921,26
68,T66,T66,Jimmy Walker,35.42,850,24
69,T70,T70,Rickie Fowler,35.43,815,23
70,T70,T70,Zack Miller,35.43,1063,30
71,T70,T70,Charl Schwartzel,35.43,496,14
72,T73,T73,Jeff Overton,35.44,886,25
73,T73,T73,Vijay Singh,35.44,886,25
74,75,75,Tim Petrovic,35.45,1028,29
75,76,76,Kevin Chappell,35.46,922,26
76,77,77,Alex Cejka,35.48,745,21
77,T78,T78,Jim Herman,35.5,781,22
78,T78,T78,Tag Ridings,35.5,994,28
79,T80,T80,Stewart Cink,35.52,746,21
80,T80,T80,Steve Flesch,35.52,959,27
81,T80,T80,Ben Martin,35.52,888,25
82,T83,T83,J.B. Holmes,35.53,533,15
83,T83,T83,Lee Janzen,35.53,675,19
84,T85,T85,Kevin Streelman,35.54,924,26
85,T85,T85,Garrett Willis,35.54,853,24
86,87,87,Geoff Ogilvy,35.55,711,20
87,88,88,Scott Gutschewski,35.57,818,23
88,T89,T89,Jerry Kelly,35.58,925,26
89,T89,T89,Bo Van Pelt,35.58,925,26
90,91,91,Blake Adams,35.59,1210,34
91,92,92,Dustin Johnson,35.6,712,20
92,T93,T93,Chris DiMarco,35.61,1104,31
93,T93,T93,Chris Kirk,35.61,997,28
94,T95,T95,Bryce Molder,35.62,926,26
95,T95,T95,Michael Putnam,35.62,748,21
96,T95,T95,Bubba Watson,35.62,748,21
97,T98,T98,William McGirt,35.63,1140,32
98,T98,T98,Kevin Stadler,35.63,962,27
99,T100,T100,Martin Laird,35.64,784,22
100,T100,T100,Alexandre Rocha,35.64,784,22
101,102,102,Ben Curtis,35.65,820,23
102,103,103,Michael Bradley,35.67,856,24
103,T104,T104,Kent Jones,35.68,892,25
104,T104,T104,Heath Slocum,35.68,999,28
105,T104,T104,Will Strickler,35.68,678,19
106,T104,T104,Michael Thompson,35.68,892,25
107,108,108,Brian Gay,35.69,928,26
108,T109,T109,D.J. Brigman,35.7,821,23
109,T109,T109,Brendan Steele,35.7,964,27
110,111,111,Steve Elkington,35.71,607,17
111,112,112,David Mathis,35.72,893,25
112,113,113,Ricky Barnes,35.74,822,23
113,T114,T114,Joseph Bramlett,35.76,894,25
114,T114,T114,Andres Gonzales,35.76,751,21
115,T114,T114,Derek Lamely,35.76,894,25
116,T114,T114,Jarrod Lyle,35.76,1037,29
117,T114,T114,Johnson Wagner,35.76,894,25
118,T119,T119,Jason Bohn,35.77,787,22
119,T119,T119,Lucas Glover,35.77,787,22
120,T119,T119,Kevin Na,35.77,930,26
121,T122,T122,Greg Chalmers,35.78,966,27
122,T122,T122,Scott Piercy,35.78,823,23
123,T122,T122,Aron Price,35.78,644,18
124,125,125,Shane Bertsch,35.8,716,20
125,126,126,Paul Goydos,35.84,896,25
126,T127,T127,Tommy Gainey,35.85,1219,34
127,T127,T127,Brandt Snedeker,35.85,932,26
128,T129,T129,Troy Matteson,35.86,1004,28
129,T129,T129,Matt McQuillan,35.86,753,21
130,T129,T129,Andres Romero,35.86,789,22
131,T129,T129,Dean Wilson,35.86,753,21
132,133,133,Robert Karlsson,35.88,610,17
133,134,134,Marc Leishman,35.89,969,27
134,T135,T135,Ernie Els,35.9,718,20
135,T135,T135,Rod Pampling,35.9,754,21
136,137,137,Justin Leonard,35.92,934,26
137,T138,T138,Matt Bettencourt,35.93,1042,29
138,T138,T138,Retief Goosen,35.93,539,15
139,T138,T138,Bill Lunde,35.93,970,27
140,T138,T138,Nick O'Hern,35.93,1042,29
141,T142,T142,Briny Baird,35.95,683,19
142,T142,T142,J.P. Hayes,35.95,683,19
143,T142,T142,Jim Renner,35.95,791,22
144,T145,T145,Joe Ogilvie,35.96,863,24
145,T145,T145,Pat Perez,35.96,863,24
146,T147,T147,Arjun Atwal,36.0,1044,29
147,T147,T147,Harrison Frazar,36.0,684,19
148,T147,T147,Cameron Tringale,36.0,1152,32
149,150,150,D.J. Trahan,36.03,1081,30
150,T151,T151,Michael Connell,36.04,937,26
151,T151,T151,Anthony Kim,36.04,901,25
152,T151,T151,Paul Stankowski,36.04,865,24
153,154,154,Shaun Micheel,36.07,974,27
154,T155,T155,Joe Durant,36.08,902,25
155,T155,T155,Jim Furyk,36.08,902,25
156,157,157,Colt Knost,36.11,975,27
157,158,158,Ian Poulter,36.13,542,15
158,T159,T159,Stephen Ames,36.14,795,22
159,T159,T159,George McNeill,36.14,759,21
160,T159,T159,Chris Stroud,36.14,1012,28
161,T162,T162,Justin Rose,36.18,796,22
162,T162,T162,Roland Thatcher,36.18,796,22
163,164,164,Jhonattan Vegas,36.2,905,25
164,165,165,Kevin Kisner,36.21,869,24
165,166,166,Aaron Baddeley,36.23,797,22
166,167,167,Billy Horschel,36.24,906,25
167,168,168,Tim Herron,36.25,1015,28
168,169,169,Camilo Villegas,36.26,834,23
169,T170,T170,James Driscoll,36.29,871,24
170,T170,T170,Sung Kang,36.29,762,21
171,172,172,Bobby Gates,36.31,1053,29
172,173,173,David Duval,36.33,872,24
173,174,174,Justin Hicks,36.39,837,23
174,175,175,Tom Gillis,36.42,692,19
175,176,176,Richard Johnson,36.43,838,23
176,177,177,Alex Prugh,36.48,1058,29
177,178,178,Troy Merritt,36.52,840,23
178,179,179,Nate Smith,36.54,877,24
179,180,180,Marc Turnesa,36.55,731,20
180,181,181,Sean O'Hair,36.57,841,23
181,182,182,Rocco Mediate,36.68,807,22
182,183,183,Steven Bowditch,36.75,1029,28
183,184,184,Bio Kim,36.76,919,25
184,185,185,Daniel Summerhays,36.79,1067,29
185,186,186,Rich Beem,37.14,780,21
