,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
148,T146,T146,Scott Piercy,78,4.09,1692,414
149,T146,T146,Alexandre Rocha,65,4.09,1321,323
150,T146,T146,Brendan Steele,89,4.09,2050,501
151,T152,T152,Joseph Bramlett,73,4.1,1330,324
152,T152,T152,Bobby Gates,82,4.1,1762,430
153,T152,T152,Lucas Glover,74,4.1,1820,444
154,T152,T152,Anthony Kim,72,4.1,1460,356
155,T152,T152,Jarrod Lyle,83,4.1,1917,467
156,T152,T152,Zack Miller,86,4.1,1724,421
157,T152,T152,Sean O'Hair,71,4.1,1565,382
158,T152,T152,Ryan Palmer,82,4.1,1915,467
159,T152,T152,Tag Ridings,87,4.1,1591,388
160,T152,T152,Chris Riley,76,4.1,1469,358
161,T152,T152,Roland Thatcher,67,4.1,1419,346
162,T152,T152,Y.E. Yang,63,4.1,1316,321
163,T164,T164,D.J. Brigman,67,4.11,1267,308
164,T164,T164,James Driscoll,71,4.11,1318,321
165,T164,T164,Joe Durant,71,4.11,1382,336
166,T164,T164,Fabián Gómez,84,4.11,1937,471
167,T168,T168,Matt Bettencourt,84,4.12,1832,445
168,T168,T168,Steven Bowditch,86,4.12,1943,472
169,T168,T168,Nathan Green,81,4.12,1680,408
170,T168,T168,J.P. Hayes,56,4.12,1305,317
171,T168,T168,Justin Hicks,60,4.12,1527,371
172,T168,T168,Bio Kim,71,4.12,1538,373
173,T168,T168,Colt Knost,80,4.12,1660,403
174,T175,T175,Scott Gutschewski,67,4.13,1352,327
175,T175,T175,Nate Smith,66,4.13,1586,384
176,T175,T175,Will Strickler,51,4.13,1004,243
177,T178,T178,Andres Gonzales,60,4.14,1130,273
178,T178,T178,Troy Merritt,63,4.14,1210,292
179,T178,T178,Martin Piller,63,4.14,1485,359
180,T178,T178,Alex Prugh,82,4.14,1552,375
181,T182,T182,Stuart Appleby,65,4.15,1620,390
182,T182,T182,Rich Beem,53,4.15,1158,279
183,T184,T184,Derek Lamely,65,4.17,1301,312
184,T184,T184,Rocco Mediate,53,4.17,1022,245
185,186,186,Tom Gillis,55,4.19,988,236
