,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
73,74,74,Carl Pettersson,70.6,706,10
74,75,75,J.J. Henry,70.63,565,8
75,T76,T76,Bill Lunde,70.67,424,6
76,T76,T76,John Senden,70.67,424,6
77,T78,T78,Billy Mayfair,70.71,495,7
78,T78,T78,Nate Smith,70.71,495,7
79,T80,T80,Chris DiMarco,70.75,283,4
80,T80,T80,William McGirt,70.75,283,4
81,T80,T80,Daniel Summerhays,70.75,566,8
82,T83,T83,Rich Beem,70.8,354,5
83,T83,T83,Brian Gay,70.8,708,10
84,T85,T85,Stuart Appleby,70.83,425,6
85,T85,T85,Chris Riley,70.83,425,6
86,T85,T85,Charlie Wi,70.83,425,6
87,88,88,Robert Garrigus,70.88,567,8
88,T89,T89,Tommy Gainey,70.91,780,11
89,T89,T89,Troy Matteson,70.91,780,11
90,T91,T91,Chad Campbell,71.0,639,9
91,T91,T91,Steve Flesch,71.0,142,2
92,T91,T91,Rickie Fowler,71.0,142,2
93,T91,T91,Ryuji Imada,71.0,568,8
94,T91,T91,Robert Karlsson,71.0,426,6
95,T91,T91,Matt Kuchar,71.0,284,4
96,T91,T91,Graeme McDowell,71.0,142,2
97,T91,T91,John Merrick,71.0,355,5
98,T91,T91,Nick O'Hern,71.0,639,9
99,T91,T91,Scott Piercy,71.0,142,2
100,T91,T91,Heath Slocum,71.0,497,7
101,102,102,Marc Leishman,71.1,711,10
102,T103,T103,Kevin Na,71.17,427,6
103,T103,T103,Vijay Singh,71.17,427,6
104,105,105,Sean O'Hair,71.2,356,5
105,T106,T106,Kevin Chappell,71.25,285,4
106,T106,T106,Anthony Kim,71.25,285,4
107,108,108,Kevin Streelman,71.29,499,7
108,109,109,Fabián Gómez,71.33,428,6
109,T110,T110,Troy Merritt,71.38,571,8
110,T110,T110,Bryce Molder,71.38,571,8
111,112,112,D.J. Trahan,71.42,857,12
112,113,113,Chris Stroud,71.43,500,7
113,114,114,Ben Curtis,71.45,786,11
114,T115,T115,Alex Cejka,71.5,286,4
115,T115,T115,Jason Day,71.5,143,2
116,T115,T115,Harrison Frazar,71.5,429,6
117,T115,T115,Jim Herman,71.5,429,6
118,T115,T115,Spencer Levin,71.5,572,8
119,T115,T115,Ben Martin,71.5,572,8
120,T115,T115,Ryan Palmer,71.5,572,8
121,T115,T115,Y.E. Yang,71.5,143,2
122,123,123,Charley Hoffman,71.57,501,7
123,T124,T124,David Duval,71.6,358,5
124,T124,T124,Jeff Overton,71.6,358,5
125,T126,T126,Matt Bettencourt,71.63,573,8
126,T126,T126,Bobby Gates,71.63,573,8
127,T126,T126,Bio Kim,71.63,573,8
128,T129,T129,Andres Gonzales,71.67,430,6
129,T129,T129,Josh Teater,71.67,430,6
130,T131,T131,Scott McCarron,71.75,287,4
131,T131,T131,Chez Reavie,71.75,574,8
132,T133,T133,Justin Hicks,71.78,646,9
133,T133,T133,D.A. Points,71.78,646,9
134,135,135,Brandt Jobe,71.8,718,10
135,136,136,Rory Sabbatini,71.83,431,6
136,137,137,Matt Jones,71.91,791,11
137,T138,T138,K.J. Choi,72.0,144,2
138,T138,T138,Joe Durant,72.0,288,4
139,T138,T138,Retief Goosen,72.0,360,5
140,T138,T138,Paul Goydos,72.0,144,2
141,T138,T138,J.P. Hayes,72.0,216,3
142,T138,T138,Dustin Johnson,72.0,288,4
143,T138,T138,Steve Marino,72.0,360,5
144,T138,T138,Matt McQuillan,72.0,504,7
145,T138,T138,John Rollins,72.0,720,10
146,T138,T138,Andres Romero,72.0,432,6
147,148,148,Blake Adams,72.09,793,11
148,149,149,Alex Prugh,72.11,649,9
149,T150,T150,Richard Johnson,72.13,577,8
150,T150,T150,Kevin Kisner,72.13,577,8
151,T150,T150,Tim Petrovic,72.13,577,8
152,153,153,Garrett Willis,72.14,505,7
153,T154,T154,Kris Blanks,72.2,361,5
154,T154,T154,James Driscoll,72.2,361,5
155,T156,T156,Woody Austin,72.25,289,4
156,T156,T156,Jarrod Lyle,72.25,578,8
157,T156,T156,Joe Ogilvie,72.25,289,4
158,T159,T159,Arjun Atwal,72.33,868,12
159,T159,T159,Marc Turnesa,72.33,434,6
160,161,161,Zack Miller,72.4,362,5
161,T162,T162,Stephen Ames,72.5,145,2
162,T162,T162,Michael Bradley,72.5,725,10
163,T162,T162,Adam Scott,72.5,145,2
164,T162,T162,Scott Stallings,72.5,870,12
165,166,166,Robert Allenby,72.57,508,7
166,167,167,Rocco Mediate,72.67,218,3
167,T168,T168,Ángel Cabrera,72.75,291,4
168,T168,T168,Pat Perez,72.75,291,4
169,170,170,Ernie Els,72.8,364,5
170,T171,T171,Tom Gillis,73.0,365,5
171,T171,T171,Kent Jones,73.0,292,4
172,T171,T171,George McNeill,73.0,219,3
173,T174,T174,Joseph Bramlett,73.2,366,5
174,T174,T174,Scott Gutschewski,73.2,366,5
175,T174,T174,Martin Piller,73.2,366,5
176,T174,T174,Roland Thatcher,73.2,366,5
177,T178,T178,Billy Horschel,73.5,294,4
178,T178,T178,Alexandre Rocha,73.5,147,2
179,T180,T180,D.J. Brigman,73.57,515,7
180,T180,T180,Will Strickler,73.57,515,7
181,182,182,Cameron Beckman,73.6,368,5
182,183,183,Derek Lamely,73.86,517,7
183,184,184,Padraig Harrington,78.0,78,1
