,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Luke Donald,33.87,508,15
1,2,2,Will Strickler,34.17,205,6
2,3,3,Daniel Summerhays,34.38,275,8
3,4,4,Chris Kirk,34.4,516,15
4,5,5,Scott Stallings,34.46,448,13
5,6,6,Kevin Na,34.47,517,15
6,T7,T7,Ian Poulter,34.5,345,10
7,T7,T7,David Toms,34.5,552,16
8,9,9,Marc Turnesa,34.57,242,7
9,T10,T10,Matt McQuillan,34.63,277,8
10,T10,T10,Justin Rose,34.63,554,16
11,12,12,Joe Durant,34.64,381,11
12,13,13,Cameron Beckman,34.67,416,12
13,14,14,Kevin Stadler,34.69,555,16
14,15,15,Geoff Ogilvy,34.77,452,13
15,16,16,Billy Mayfair,34.78,626,18
16,17,17,Spencer Levin,34.8,870,25
17,18,18,Zach Johnson,34.82,592,17
18,19,19,Billy Horschel,34.83,418,12
19,20,20,Charl Schwartzel,34.86,488,14
20,T21,T21,Jonathan Byrd,34.87,523,15
21,T21,T21,Tag Ridings,34.87,523,15
22,T21,T21,Chris Stroud,34.87,523,15
23,24,24,Brendan Steele,34.88,593,17
24,25,25,Sung Kang,34.9,349,10
25,26,26,Briny Baird,34.91,384,11
26,T27,T27,Chez Reavie,34.94,629,18
27,T27,T27,Nick Watney,34.94,594,17
28,T29,T29,William McGirt,34.95,664,19
29,T29,T29,Carl Pettersson,34.95,699,20
30,T29,T29,Gary Woodland,34.95,699,20
31,T32,T32,Sergio Garcia,35.0,490,14
32,T32,T32,Derek Lamely,35.0,245,7
33,T32,T32,John Rollins,35.0,525,15
34,T32,T32,Webb Simpson,35.0,770,22
35,T32,T32,Bo Van Pelt,35.0,630,18
36,T37,T37,Nick O'Hern,35.06,561,16
37,T37,T37,Brandt Snedeker,35.06,561,16
38,39,39,Martin Laird,35.07,526,15
39,40,40,Blake Adams,35.09,807,23
40,T41,T41,Brandt Jobe,35.1,737,21
41,T41,T41,Scott McCarron,35.1,351,10
42,T43,T43,Justin Hicks,35.17,211,6
43,T43,T43,Michael Putnam,35.17,422,12
44,45,45,David Hearn,35.18,598,17
45,46,46,Jason Day,35.19,563,16
46,T47,T47,Ben Curtis,35.2,352,10
47,T47,T47,Tim Petrovic,35.2,528,15
48,49,49,John Merrick,35.21,493,14
49,50,50,Brian Gay,35.22,634,18
50,T51,T51,Stephen Ames,35.25,423,12
51,T51,T51,Chris DiMarco,35.25,564,16
52,T51,T51,Hunter Haas,35.25,564,16
53,T51,T51,Jerry Kelly,35.25,564,16
54,T51,T51,Kyle Stanley,35.25,705,20
55,T56,T56,Scott Piercy,35.27,529,15
56,T56,T56,Johnson Wagner,35.27,529,15
57,T58,T58,Stewart Cink,35.29,494,14
58,T58,T58,Ernie Els,35.29,494,14
59,60,60,Bio Kim,35.3,353,10
60,61,61,David Mathis,35.31,565,16
61,T62,T62,Steven Bowditch,35.33,530,15
62,T62,T62,Kevin Chappell,35.33,424,12
63,T62,T62,George McNeill,35.33,424,12
64,65,65,Shane Bertsch,35.36,389,11
65,66,66,Chad Campbell,35.37,672,19
66,T67,T67,Aaron Baddeley,35.38,566,16
67,T67,T67,Brian Davis,35.38,743,21
68,69,69,Charles Howell III,35.39,814,23
69,T70,T70,Jason Bohn,35.4,531,15
70,T70,T70,Jason Dufner,35.4,531,15
71,T70,T70,Matt Kuchar,35.4,708,20
72,T70,T70,Heath Slocum,35.4,531,15
73,74,74,Ryan Moore,35.41,602,17
74,75,75,Adam Scott,35.42,425,12
75,76,76,Ben Crane,35.43,496,14
76,77,77,Bobby Gates,35.45,390,11
77,T78,T78,Steve Flesch,35.47,603,17
78,T78,T78,Jim Furyk,35.47,603,17
79,T78,T78,Bubba Watson,35.47,674,19
80,T81,T81,Michael Bradley,35.5,426,12
81,T81,T81,Chris Couch,35.5,568,16
82,T81,T81,Graeme McDowell,35.5,284,8
83,T81,T81,Bryce Molder,35.5,497,14
84,T81,T81,Jim Renner,35.5,355,10
85,T81,T81,Kevin Streelman,35.5,639,18
86,87,87,Rod Pampling,35.53,533,15
87,88,88,Chris Riley,35.54,462,13
88,T89,T89,Camilo Villegas,35.55,391,11
89,T89,T89,Boo Weekley,35.55,391,11
90,T91,T91,Scott Gutschewski,35.56,320,9
91,T91,T91,Steve Stricker,35.56,569,16
