,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
131,T131,T131,Jim Herman,69,4.07,431,106
132,T131,T131,Freddie Jacobson,92,4.07,570,140
133,T131,T131,Kent Jones,76,4.07,716,176
134,T131,T131,Justin Leonard,82,4.07,928,228
135,T131,T131,Alex Prugh,82,4.07,660,162
136,T131,T131,Adam Scott,60,4.07,500,123
137,T131,T131,Josh Teater,104,4.07,880,216
138,T139,T139,Robert Allenby,84,4.08,400,98
139,T139,T139,Matt Bettencourt,84,4.08,633,155
140,T139,T139,Kevin Kisner,70,4.08,563,138
141,T139,T139,Zack Miller,86,4.08,845,207
142,T139,T139,Tag Ridings,87,4.08,943,231
143,T139,T139,Alexandre Rocha,65,4.08,714,175
144,T139,T139,Marc Turnesa,54,4.08,477,117
145,T139,T139,Jimmy Walker,79,4.08,596,146
146,T147,T147,Stuart Appleby,65,4.09,405,99
147,T147,T147,Bill Lunde,92,4.09,768,188
148,T147,T147,David Mathis,83,4.09,671,164
149,T147,T147,Matt McQuillan,59,4.09,278,68
150,T147,T147,Aron Price,58,4.09,540,132
151,T147,T147,Nate Smith,66,4.09,536,131
152,T153,T153,Brian Gay,90,4.1,549,134
153,T153,T153,Fabián Gómez,84,4.1,766,187
154,T153,T153,Ryuji Imada,83,4.1,578,141
155,T153,T153,Richard Johnson,64,4.1,480,117
156,T153,T153,Marc Leishman,87,4.1,537,131
157,T153,T153,Graeme McDowell,50,4.1,455,111
158,T153,T153,Troy Merritt,63,4.1,517,126
159,T153,T153,Sean O'Hair,71,4.1,455,111
160,T153,T153,Kevin Stadler,88,4.1,804,196
161,T153,T153,Scott Stallings,84,4.1,480,117
162,T163,T163,Ryan Moore,79,4.11,579,141
163,T163,T163,Boo Weekley,66,4.11,579,141
164,T165,T165,Shane Bertsch,62,4.12,709,172
165,T165,T165,J.P. Hayes,56,4.12,606,147
166,T165,T165,Bio Kim,71,4.12,445,108
167,T168,T168,Cameron Beckman,71,4.13,723,175
168,T168,T168,Michael Bradley,74,4.13,405,98
169,T168,T168,Ángel Cabrera,50,4.13,409,99
170,T168,T168,Scott Gutschewski,67,4.13,719,174
171,T168,T168,Dustin Johnson,72,4.13,541,131
172,T168,T168,Michael Putnam,67,4.13,674,163
173,T174,T174,Rich Beem,53,4.14,484,117
174,T174,T174,Bobby Gates,82,4.14,617,149
175,T174,T174,Justin Hicks,60,4.14,410,99
176,T174,T174,Sung Kang,63,4.14,683,165
177,T174,T174,Jarrod Lyle,83,4.14,919,222
178,T174,T174,Shaun Micheel,77,4.14,754,182
179,T180,T180,D.J. Brigman,67,4.15,713,172
180,T180,T180,J.B. Holmes,57,4.15,324,78
181,T180,T180,Derek Lamely,65,4.15,727,175
182,183,183,Steven Bowditch,86,4.16,782,188
183,T184,T184,Martin Piller,63,4.17,600,144
184,T184,T184,Daniel Summerhays,75,4.17,768,184
185,186,186,Camilo Villegas,69,4.25,658,155
