,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Jason Day,76,2.94,429,146
1,T2,T2,Luke Donald,73,2.97,398,134
2,T2,T2,Nick Watney,80,2.97,470,158
3,4,4,D.J. Brigman,67,2.98,399,134
4,T5,T5,Stewart Cink,72,2.99,434,145
5,T5,T5,Ryuji Imada,83,2.99,508,170
6,T5,T5,Hunter Mahan,92,2.99,520,174
7,T5,T5,Kevin Na,84,2.99,520,174
8,T5,T5,David Toms,78,2.99,485,162
9,T10,T10,Robert Allenby,84,3.0,498,166
10,T10,T10,Scott Gutschewski,67,3.0,402,134
11,T10,T10,Matt McQuillan,59,3.0,357,119
12,T10,T10,Chez Reavie,92,3.0,567,189
13,T10,T10,Scott Stallings,84,3.0,519,173
14,T10,T10,Brendan Steele,89,3.0,543,181
15,T16,T16,Blake Adams,116,3.01,717,238
16,T16,T16,K.J. Choi,77,3.01,457,152
17,T16,T16,Jim Furyk,87,3.01,517,172
18,T16,T16,David Hearn,88,3.01,530,176
19,T16,T16,Lee Janzen,62,3.01,376,125
20,T16,T16,Chris Kirk,87,3.01,535,178
21,T16,T16,Vaughn Taylor,89,3.01,547,182
22,T16,T16,Michael Thompson,79,3.01,475,158
23,T24,T24,Briny Baird,60,3.02,362,120
24,T24,T24,Jason Bohn,74,3.02,435,144
25,T24,T24,Jerry Kelly,85,3.02,525,174
26,T24,T24,David Mathis,83,3.02,504,167
27,T24,T24,Ian Poulter,52,3.02,296,98
28,T24,T24,Alexandre Rocha,65,3.02,393,130
29,T24,T24,Webb Simpson,98,3.02,610,202
30,T24,T24,Garrett Willis,71,3.02,444,147
31,T32,T32,Michael Bradley,74,3.03,460,152
32,T32,T32,Steve Flesch,88,3.03,543,179
33,T32,T32,Zach Johnson,79,3.03,473,156
34,T32,T32,Martin Laird,77,3.03,479,158
35,T32,T32,Derek Lamely,65,3.03,394,130
36,T32,T32,Spencer Levin,113,3.03,704,232
37,T32,T32,Bryce Molder,82,3.03,509,168
38,T32,T32,Pat Perez,76,3.03,472,156
39,T32,T32,Tim Petrovic,88,3.03,545,180
40,T32,T32,Chris Riley,76,3.03,472,156
41,T32,T32,Brandt Snedeker,85,3.03,531,175
42,T32,T32,Steve Stricker,70,3.03,406,134
43,T32,T32,Jimmy Walker,79,3.03,484,160
44,T32,T32,Gary Woodland,93,3.03,582,192
45,T46,T46,Andres Gonzales,60,3.04,365,120
46,T46,T46,Brandt Jobe,100,3.04,621,204
47,T46,T46,Colt Knost,80,3.04,493,162
48,T46,T46,William McGirt,103,3.04,636,209
49,T46,T46,Shaun Micheel,77,3.04,487,160
50,T46,T46,Nick O'Hern,89,3.04,551,181
51,T46,T46,Geoff Ogilvy,69,3.04,414,136
52,T46,T46,Scott Piercy,78,3.04,475,156
53,T46,T46,Martin Piller,63,3.04,386,127
54,T46,T46,Charlie Wi,83,3.04,510,168
55,T56,T56,Ricky Barnes,78,3.05,488,160
56,T56,T56,Chad Campbell,99,3.05,622,204
57,T56,T56,Brian Gay,90,3.05,568,186
58,T56,T56,Billy Horschel,75,3.05,467,153
59,T56,T56,Charles Howell III,108,3.05,672,220
60,T56,T56,Richard Johnson,64,3.05,393,129
61,T56,T56,Ben Martin,74,3.05,455,149
62,T56,T56,John Merrick,71,3.05,433,142
63,T56,T56,Zack Miller,86,3.05,543,178
64,T56,T56,Justin Rose,79,3.05,469,154
65,T56,T56,Heath Slocum,89,3.05,534,175
66,T67,T67,Arjun Atwal,91,3.06,550,180
67,T67,T67,Cameron Beckman,71,3.06,437,143
68,T67,T67,Shane Bertsch,62,3.06,379,124
69,T67,T67,Kevin Chappell,78,3.06,484,158
70,T67,T67,Sergio Garcia,61,3.06,385,126
71,T67,T67,Jim Herman,69,3.06,422,138
72,T67,T67,Justin Hicks,60,3.06,367,120
73,T67,T67,Trevor Immelman,84,3.06,526,172
74,T67,T67,Justin Leonard,82,3.06,520,170
75,T67,T67,Troy Merritt,63,3.06,392,128
76,T67,T67,Aron Price,58,3.06,355,116
77,T67,T67,Charl Schwartzel,58,3.06,343,112
78,T67,T67,D.J. Trahan,91,3.06,569,186
79,T80,T80,Ben Crane,76,3.07,436,142
80,T80,T80,Brian Davis,105,3.07,663,216
81,T80,T80,Chris DiMarco,93,3.07,581,189
82,T80,T80,James Driscoll,71,3.07,442,144
83,T80,T80,Lucas Glover,74,3.07,467,152
84,T80,T80,J.J. Henry,96,3.07,608,198
85,T80,T80,Matt Kuchar,94,3.07,535,174
86,T80,T80,Bill Lunde,92,3.07,571,186
87,T80,T80,D.A. Points,89,3.07,553,180
88,T80,T80,Andres Romero,77,3.07,485,158
89,T80,T80,Kevin Stadler,88,3.07,559,182
90,T80,T80,Boo Weekley,66,3.07,411,134
91,T92,T92,Stephen Ames,69,3.08,437,142
92,T92,T92,Steven Bowditch,86,3.08,542,176
93,T92,T92,Jason Dufner,78,3.08,499,162
94,T92,T92,Steve Elkington,50,3.08,314,102
95,T92,T92,Ernie Els,71,3.08,413,134
96,T92,T92,Tommy Gainey,104,3.08,655,213
97,T92,T92,Bill Haas,93,3.08,567,184
98,T92,T92,Padraig Harrington,60,3.08,369,120
99,T92,T92,Freddie Jacobson,92,3.08,572,186
100,T92,T92,Sung Kang,63,3.08,388,126
101,T92,T92,Jarrod Lyle,83,3.08,523,170
102,T92,T92,Billy Mayfair,94,3.08,588,191
