,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
77,T67,T67,Adam Scott,60,4.03,946,235
78,T67,T67,Michael Thompson,79,4.03,1611,400
79,T67,T67,Charlie Wi,83,4.03,1971,489
80,T81,T81,Shane Bertsch,62,4.04,1324,328
81,T81,T81,Matt Bettencourt,84,4.04,1909,472
82,T81,T81,Kris Blanks,92,4.04,1984,491
83,T81,T81,Jason Bohn,74,4.04,1922,476
84,T81,T81,Joseph Bramlett,73,4.04,1881,466
85,T81,T81,Greg Chalmers,88,4.04,2095,518
86,T81,T81,James Driscoll,71,4.04,1794,444
87,T81,T81,Steve Elkington,50,4.04,1110,275
88,T81,T81,Andres Gonzales,60,4.04,1542,382
89,T81,T81,Padraig Harrington,60,4.04,1439,356
90,T81,T81,Sung Kang,63,4.04,1462,362
91,T81,T81,Bill Lunde,92,4.04,2182,540
92,T81,T81,Steve Marino,76,4.04,1552,384
93,T81,T81,David Mathis,83,4.04,1895,469
94,T81,T81,Scott McCarron,65,4.04,1767,437
95,T81,T81,Kevin Na,84,4.04,1956,484
96,T81,T81,Aron Price,58,4.04,1345,333
97,T98,T98,Aaron Baddeley,77,4.05,1410,348
98,T98,T98,Ricky Barnes,78,4.05,1659,410
99,T98,T98,Alex Cejka,59,4.05,1442,356
100,T98,T98,Ben Curtis,66,4.05,1606,397
101,T98,T98,Jason Day,76,4.05,1568,387
102,T98,T98,Chris DiMarco,93,4.05,2278,562
103,T98,T98,Lucas Glover,74,4.05,1507,372
104,T98,T98,Billy Horschel,75,4.05,1699,419
105,T98,T98,Lee Janzen,62,4.05,1607,397
106,T98,T98,Robert Karlsson,61,4.05,1321,326
107,T98,T98,Jerry Kelly,85,4.05,1843,455
108,T98,T98,Anthony Kim,72,4.05,1770,437
109,T98,T98,D.A. Points,89,4.05,1958,483
110,T98,T98,Chez Reavie,92,4.05,2093,517
111,T98,T98,D.J. Trahan,91,4.05,1980,489
112,T98,T98,Cameron Tringale,110,4.05,2460,607
113,T98,T98,Jhonattan Vegas,84,4.05,1929,476
114,T115,T115,Cameron Beckman,71,4.06,1769,436
115,T115,T115,Ángel Cabrera,50,4.06,1055,260
116,T115,T115,Stewart Cink,72,4.06,1597,393
117,T115,T115,Paul Goydos,81,4.06,1774,437
118,T115,T115,J.P. Hayes,56,4.06,1121,276
119,T115,T115,Jim Herman,69,4.06,1303,321
120,T115,T115,Kent Jones,76,4.06,1919,473
121,T115,T115,Marc Leishman,87,4.06,2056,507
122,T115,T115,Ben Martin,74,4.06,1530,377
123,T115,T115,Matt McQuillan,59,4.06,1109,273
124,T115,T115,Ryan Moore,79,4.06,1640,404
125,T115,T115,Jim Renner,65,4.06,1447,356
126,T115,T115,Tag Ridings,87,4.06,2271,560
127,T115,T115,Andres Romero,77,4.06,1729,426
128,T115,T115,Nate Smith,66,4.06,1347,332
129,T115,T115,Paul Stankowski,78,4.06,1948,480
130,T115,T115,Josh Teater,104,4.06,2531,624
131,T115,T115,Roland Thatcher,67,4.06,1527,376
132,T115,T115,Garrett Willis,71,4.06,1512,372
133,T115,T115,Dean Wilson,62,4.06,1390,342
134,T115,T115,Mark Wilson,89,4.06,1890,465
135,T136,T136,Steven Bowditch,86,4.07,1895,466
136,T136,T136,Michael Bradley,74,4.07,1877,461
137,T136,T136,K.J. Choi,77,4.07,1461,359
138,T136,T136,Ernie Els,71,4.07,1746,429
139,T136,T136,Jim Furyk,87,4.07,1561,384
140,T136,T136,Scott Gutschewski,67,4.07,1617,397
141,T136,T136,Justin Leonard,82,4.07,1710,420
142,T136,T136,George McNeill,69,4.07,1590,391
143,T136,T136,Sean O'Hair,71,4.07,1636,402
144,T136,T136,Jeff Overton,92,4.07,2302,566
145,T136,T136,Tim Petrovic,88,4.07,1964,483
146,T136,T136,Ian Poulter,52,4.07,1238,304
147,T136,T136,Alex Prugh,82,4.07,2053,505
148,T136,T136,Boo Weekley,66,4.07,1773,436
149,T136,T136,Y.E. Yang,63,4.07,1358,334
150,T151,T151,Arjun Atwal,91,4.08,2270,557
151,T151,T151,Michael Connell,76,4.08,1823,447
152,T151,T151,Steve Flesch,88,4.08,2226,545
153,T151,T151,Harrison Frazar,58,4.08,1403,344
154,T151,T151,Bobby Gates,82,4.08,1821,446
155,T151,T151,Tom Gillis,55,4.08,1573,386
156,T151,T151,Fabián Gómez,84,4.08,1752,429
157,T151,T151,Ryuji Imada,83,4.08,1949,478
158,T151,T151,Graeme McDowell,50,4.08,1125,276
159,T151,T151,Rocco Mediate,53,4.08,1307,320
160,T151,T151,Kevin Stadler,88,4.08,1982,486
161,T162,T162,Tommy Gainey,104,4.09,2185,534
162,T162,T162,Colt Knost,80,4.09,1919,469
163,T162,T162,Scott Stallings,84,4.09,1892,463
164,T162,T162,Brendan Steele,89,4.09,1886,461
165,T162,T162,Jimmy Walker,79,4.09,1903,465
166,T167,T167,David Duval,67,4.1,1573,384
167,T167,T167,Kevin Kisner,70,4.1,1710,417
168,T167,T167,Troy Merritt,63,4.1,1598,390
169,T167,T167,Michael Putnam,67,4.1,1759,429
170,T171,T171,Derek Lamely,65,4.11,1588,386
171,T171,T171,Will Strickler,51,4.11,1287,313
172,T171,T171,Marc Turnesa,54,4.11,1352,329
173,T171,T171,Camilo Villegas,69,4.11,1429,348
174,175,175,Richard Johnson,64,4.12,1635,397
175,T176,T176,Justin Hicks,60,4.13,1181,286
176,T176,T176,Bio Kim,71,4.13,1616,391
177,T176,T176,Jarrod Lyle,83,4.13,1770,429
178,T176,T176,Shaun Micheel,77,4.13,2023,490
179,T176,T176,Zack Miller,86,4.13,2086,505
180,T176,T176,Alexandre Rocha,65,4.13,1622,393
181,T176,T176,Daniel Summerhays,75,4.13,1768,428
182,183,183,Rich Beem,53,4.14,1201,290
183,184,184,J.B. Holmes,57,4.15,1155,278
184,T185,T185,D.J. Brigman,67,4.16,1787,430
185,T185,T185,Martin Piller,63,4.16,1345,323
