,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Zach Johnson,79,3.97,1701,428
1,T1,T1,Webb Simpson,98,3.97,2097,528
2,T1,T1,Steve Stricker,70,3.97,1498,377
3,T1,T1,David Toms,78,3.97,1669,420
4,T5,T5,Bill Haas,93,3.98,1976,496
5,T5,T5,Spencer Levin,113,3.98,2426,609
6,T5,T5,Ryan Moore,79,3.98,1595,401
7,T5,T5,Kevin Stadler,88,3.98,1831,460
8,T5,T5,Kevin Streelman,90,3.98,1935,486
9,T10,T10,Cameron Beckman,71,3.99,1499,376
10,T10,T10,Freddie Jacobson,92,3.99,2035,510
11,T10,T10,John Merrick,71,3.99,1535,385
12,T10,T10,Carl Pettersson,95,3.99,2065,517
13,T10,T10,Charl Schwartzel,58,3.99,1228,308
14,T10,T10,Adam Scott,60,3.99,1330,333
15,T16,T16,Woody Austin,59,4.0,1236,309
16,T16,T16,Jonathan Byrd,83,4.0,1769,442
17,T16,T16,Chris Couch,73,4.0,1529,382
18,T16,T16,Luke Donald,73,4.0,1476,369
19,T16,T16,Steve Marino,76,4.0,1615,404
20,T16,T16,Bryce Molder,82,4.0,1720,430
21,T16,T16,Geoff Ogilvy,69,4.0,1432,358
22,T16,T16,Justin Rose,79,4.0,1651,413
23,T24,T24,Aaron Baddeley,77,4.01,1672,417
24,T24,T24,Briny Baird,60,4.01,1298,324
25,T24,T24,Shane Bertsch,62,4.01,1346,336
26,T24,T24,Ben Crane,76,4.01,1636,408
27,T24,T24,Brian Davis,105,4.01,2216,553
28,T24,T24,Jason Dufner,78,4.01,1685,420
29,T24,T24,David Hearn,88,4.01,1916,478
30,T24,T24,J.B. Holmes,57,4.01,1107,276
31,T24,T24,Brandt Jobe,100,4.01,2115,528
32,T24,T24,Matt Kuchar,94,4.01,1956,488
33,T24,T24,Billy Mayfair,94,4.01,1996,498
34,T24,T24,Scott McCarron,65,4.01,1393,347
35,T24,T24,Will Strickler,51,4.01,1087,271
36,T24,T24,Bo Van Pelt,92,4.01,1975,492
37,T24,T24,Nick Watney,80,4.01,1658,413
38,T39,T39,Blake Adams,116,4.02,2459,612
39,T39,T39,Brendon de Jonge,105,4.02,2225,553
40,T39,T39,Robert Garrigus,83,4.02,1811,451
41,T39,T39,Brian Gay,90,4.02,1948,484
42,T39,T39,Charley Hoffman,93,4.02,1948,484
43,T39,T39,Charles Howell III,108,4.02,2340,582
44,T39,T39,Matt Jones,71,4.02,1453,361
45,T39,T39,Bill Lunde,92,4.02,1947,484
46,T39,T39,William McGirt,103,4.02,2232,555
47,T39,T39,Phil Mickelson,79,4.02,1643,409
48,T39,T39,Chris Riley,76,4.02,1626,404
49,T39,T39,John Rollins,85,4.02,1801,448
50,T39,T39,Brandt Snedeker,85,4.02,1856,462
51,T39,T39,Boo Weekley,66,4.02,1435,357
52,T39,T39,Gary Woodland,93,4.02,1990,495
53,T54,T54,Kris Blanks,92,4.03,1974,490
54,T54,T54,Joseph Bramlett,73,4.03,1560,387
55,T54,T54,Chad Campbell,99,4.03,2148,533
56,T54,T54,Ben Curtis,66,4.03,1427,354
57,T54,T54,Sergio Garcia,61,4.03,1333,331
58,T54,T54,Paul Goydos,81,4.03,1707,424
59,T54,T54,Chris Kirk,87,4.03,1864,462
60,T54,T54,Martin Laird,77,4.03,1588,394
61,T54,T54,Troy Matteson,91,4.03,1900,471
62,T54,T54,Graeme McDowell,50,4.03,1069,265
63,T54,T54,Nick O'Hern,89,4.03,1912,474
64,T54,T54,Rod Pampling,72,4.03,1554,386
65,T54,T54,Michael Putnam,67,4.03,1445,359
66,T54,T54,Chez Reavie,92,4.03,1951,484
67,T54,T54,Jim Renner,65,4.03,1397,347
68,T54,T54,Andres Romero,77,4.03,1657,411
69,T54,T54,Heath Slocum,89,4.03,1925,478
70,T71,T71,Robert Allenby,84,4.04,1829,453
71,T71,T71,Michael Bradley,74,4.04,1601,396
72,T71,T71,Harrison Frazar,58,4.04,1278,316
73,T71,T71,Tommy Gainey,104,4.04,2236,554
74,T71,T71,Nathan Green,81,4.04,1757,435
75,T71,T71,Hunter Haas,96,4.04,2014,499
76,T71,T71,Jim Herman,69,4.04,1481,367
77,T71,T71,Trevor Immelman,84,4.04,1815,449
78,T71,T71,Davis Love III,70,4.04,1553,384
79,T71,T71,Hunter Mahan,92,4.04,1960,485
80,T71,T71,George McNeill,69,4.04,1489,369
81,T71,T71,Joe Ogilvie,75,4.04,1611,399
82,T71,T71,Ryan Palmer,82,4.04,1714,424
83,T71,T71,Tim Petrovic,88,4.04,1872,463
84,T71,T71,Rory Sabbatini,85,4.04,1844,457
85,T71,T71,John Senden,94,4.04,2011,498
86,T71,T71,Vijay Singh,79,4.04,1700,421
87,T71,T71,Paul Stankowski,78,4.04,1679,416
88,T71,T71,Chris Stroud,88,4.04,1886,467
89,T71,T71,Cameron Tringale,110,4.04,2362,584
90,T71,T71,Johnson Wagner,81,4.04,1790,443
91,T71,T71,Charlie Wi,83,4.04,1788,443
92,T93,T93,Stephen Ames,69,4.05,1485,367
93,T93,T93,Jason Day,76,4.05,1631,403
94,T93,T93,Chris DiMarco,93,4.05,2008,496
95,T93,T93,Ernie Els,71,4.05,1543,381
96,T93,T93,J.J. Henry,96,4.05,2056,508
97,T93,T93,Billy Horschel,75,4.05,1600,395
98,T93,T93,Ryuji Imada,83,4.05,1784,441
99,T93,T93,Dustin Johnson,72,4.05,1558,385
100,T93,T93,David Mathis,83,4.05,1818,449
101,T93,T93,Matt McQuillan,59,4.05,1275,315
102,T93,T93,Kevin Na,84,4.05,1800,444
103,T93,T93,Ian Poulter,52,4.05,1161,287
104,T93,T93,Kyle Stanley,98,4.05,2123,524
105,T93,T93,Bubba Watson,85,4.05,1704,421
106,T93,T93,Dean Wilson,62,4.05,1304,322
107,T108,T108,Jason Bohn,74,4.06,1625,400
108,T108,T108,Ángel Cabrera,50,4.06,1081,266
109,T108,T108,Alex Cejka,59,4.06,1237,305
110,T108,T108,K.J. Choi,77,4.06,1637,403
111,T108,T108,Joe Durant,71,4.06,1537,379
112,T108,T108,Padraig Harrington,60,4.06,1311,323
113,T108,T108,Tim Herron,85,4.06,1879,463
