,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Scott McCarron,67.0,134,2
1,T1,T1,Marc Turnesa,67.0,134,2
2,3,3,Tom Gillis,67.5,135,2
3,4,4,Tim Herron,67.75,271,4
4,T5,T5,Richard Johnson,68.0,136,2
5,T5,T5,Derek Lamely,68.0,136,2
6,7,7,Luke Donald,68.42,821,12
7,8,8,Kevin Streelman,68.5,411,6
8,9,9,Jason Dufner,68.63,549,8
9,10,10,Stephen Ames,68.67,206,3
10,11,11,Bryce Molder,68.7,687,10
11,12,12,Jeff Overton,68.8,344,5
12,13,13,Chris Kirk,69.0,276,4
13,14,14,Shane Bertsch,69.14,484,7
14,15,15,George McNeill,69.17,415,6
15,16,16,Billy Mayfair,69.2,346,5
16,17,17,Ryuji Imada,69.25,277,4
17,18,18,Camilo Villegas,69.29,485,7
18,19,19,Kevin Na,69.33,416,6
19,T20,T20,Michael Bradley,69.4,347,5
20,T20,T20,Retief Goosen,69.4,347,5
21,22,22,Webb Simpson,69.47,1181,17
22,T23,T23,Tommy Gainey,69.5,695,10
23,T23,T23,Brandt Snedeker,69.5,834,12
24,25,25,Kevin Stadler,69.57,487,7
25,T26,T26,Ben Crane,69.6,348,5
26,T26,T26,Bobby Gates,69.6,348,5
27,T28,T28,Carl Pettersson,69.67,627,9
28,T28,T28,Tag Ridings,69.67,209,3
29,T30,T30,Robert Allenby,69.71,488,7
30,T30,T30,Robert Karlsson,69.71,488,7
31,T30,T30,Charl Schwartzel,69.71,488,7
32,33,33,Phil Mickelson,69.75,837,12
33,34,34,Chez Reavie,69.78,628,9
34,T35,T35,Heath Slocum,69.83,419,6
35,T35,T35,Roland Thatcher,69.83,419,6
36,T37,T37,K.J. Choi,69.89,629,9
37,T37,T37,Jason Day,69.89,629,9
38,T39,T39,Andres Gonzales,70.0,70,1
39,T39,T39,Zach Johnson,70.0,630,9
40,T39,T39,Graeme McDowell,70.0,210,3
41,T39,T39,Matt McQuillan,70.0,350,5
42,T39,T39,Geoff Ogilvy,70.0,350,5
43,T39,T39,Ian Poulter,70.0,210,3
44,T39,T39,Andres Romero,70.0,630,9
45,T39,T39,Johnson Wagner,70.0,420,6
46,47,47,Matt Kuchar,70.06,1121,16
47,48,48,Bo Van Pelt,70.13,1052,15
48,49,49,Jhonattan Vegas,70.14,491,7
49,T50,T50,Charles Howell III,70.17,1263,18
50,T50,T50,Bio Kim,70.17,421,6
51,T52,T52,Ernie Els,70.2,351,5
52,T52,T52,Jim Renner,70.2,351,5
53,T52,T52,Adam Scott,70.2,702,10
54,T55,T55,D.A. Points,70.22,632,9
55,T55,T55,D.J. Trahan,70.22,632,9
56,T57,T57,Brendan Steele,70.25,562,8
57,T57,T57,Nick Watney,70.25,843,12
58,59,59,Brian Gay,70.27,773,11
59,T60,T60,Hunter Haas,70.29,492,7
60,T60,T60,Spencer Levin,70.29,984,14
61,T60,T60,Scott Stallings,70.29,492,7
62,T63,T63,Kris Blanks,70.33,633,9
63,T63,T63,Lucas Glover,70.33,422,6
64,T63,T63,Padraig Harrington,70.33,211,3
65,T63,T63,Boo Weekley,70.33,211,3
66,67,67,Davis Love III,70.38,563,8
67,T68,T68,Greg Chalmers,70.4,352,5
68,T68,T68,Billy Horschel,70.4,352,5
69,T70,T70,Blake Adams,70.44,634,9
70,T70,T70,Jonathan Byrd,70.44,634,9
71,T70,T70,Dustin Johnson,70.44,634,9
72,T70,T70,Michael Thompson,70.44,634,9
73,74,74,David Toms,70.45,775,11
74,T75,T75,Aaron Baddeley,70.5,846,12
75,T75,T75,Chris DiMarco,70.5,423,6
76,T75,T75,Jim Furyk,70.5,846,12
77,T75,T75,John Rollins,70.5,423,6
78,T75,T75,Daniel Summerhays,70.5,141,2
79,80,80,Jerry Kelly,70.56,635,9
80,81,81,Rory Sabbatini,70.57,494,7
81,82,82,Justin Rose,70.6,353,5
82,83,83,Jarrod Lyle,70.67,212,3
83,T84,T84,Ben Curtis,70.75,283,4
84,T84,T84,Joe Ogilvie,70.75,283,4
85,T84,T84,Jimmy Walker,70.75,566,8
86,87,87,David Mathis,70.78,637,9
87,88,88,Briny Baird,70.8,354,5
88,T89,T89,Ángel Cabrera,70.83,425,6
89,T89,T89,William McGirt,70.83,425,6
90,T91,T91,Chad Campbell,70.86,496,7
91,T91,T91,Sung Kang,70.86,496,7
92,93,93,Chris Stroud,70.88,567,8
93,94,94,Hunter Mahan,70.92,922,13
94,T95,T95,Arjun Atwal,71.0,426,6
95,T95,T95,Jason Bohn,71.0,284,4
96,T95,T95,Charley Hoffman,71.0,426,6
97,T95,T95,Brandt Jobe,71.0,852,12
98,T95,T95,Zack Miller,71.0,284,4
99,T95,T95,Ryan Moore,71.0,639,9
100,T95,T95,Pat Perez,71.0,355,5
101,T95,T95,Michael Putnam,71.0,142,2
102,T95,T95,Steve Stricker,71.0,923,13
103,T104,T104,Ricky Barnes,71.11,640,9
104,T104,T104,Justin Leonard,71.11,640,9
105,106,106,Sergio Garcia,71.13,569,8
106,107,107,Robert Garrigus,71.17,427,6
107,108,108,Nick O'Hern,71.18,783,11
108,T109,T109,Stuart Appleby,71.2,356,5
109,T109,T109,Kyle Stanley,71.2,712,10
110,T109,T109,Mark Wilson,71.2,712,10
111,112,112,Gary Woodland,71.21,997,14
112,T113,T113,Brian Davis,71.25,855,12
113,T113,T113,Steve Elkington,71.25,285,4
114,T113,T113,Kevin Kisner,71.25,285,4
115,T113,T113,Y.E. Yang,71.25,570,8
116,117,117,John Senden,71.27,1069,15
117,T118,T118,Martin Laird,71.33,856,12
118,T118,T118,Martin Piller,71.33,214,3
119,T120,T120,Rod Pampling,71.36,785,11
120,T120,T120,Josh Teater,71.36,785,11
121,T122,T122,Tim Petrovic,71.38,571,8
122,T122,T122,Vijay Singh,71.38,571,8
123,T124,T124,Woody Austin,71.4,357,5
124,T124,T124,Paul Goydos,71.4,714,10
125,T124,T124,Garrett Willis,71.4,357,5
126,T124,T124,Dean Wilson,71.4,357,5
127,T128,T128,Joe Durant,71.5,286,4
128,T128,T128,Rocco Mediate,71.5,143,2
129,130,130,Troy Matteson,71.56,644,9
130,T131,T131,Harrison Frazar,71.6,358,5
131,T131,T131,Bill Lunde,71.6,358,5
132,133,133,Freddie Jacobson,71.64,788,11
133,T134,T134,Matt Bettencourt,71.67,430,6
134,T134,T134,David Duval,71.67,430,6
135,136,136,Bill Haas,71.69,932,13
136,137,137,Keegan Bradley,71.73,789,11
137,T138,T138,Scott Piercy,71.75,574,8
138,T138,T138,Alex Prugh,71.75,287,4
139,140,140,Trevor Immelman,71.78,646,9
140,141,141,Matt Jones,71.8,359,5
141,142,142,Sean O'Hair,71.86,503,7
142,T143,T143,Steven Bowditch,71.89,647,9
143,T143,T143,Bubba Watson,71.89,647,9
144,145,145,John Merrick,71.9,719,10
145,146,146,J.J. Henry,71.91,791,11
146,T147,T147,D.J. Brigman,72.0,72,1
147,T147,T147,Rickie Fowler,72.0,792,11
148,T147,T147,David Hearn,72.0,360,5
149,T147,T147,Alexandre Rocha,72.0,216,3
150,T147,T147,Will Strickler,72.0,216,3
151,152,152,Cameron Tringale,72.09,793,11
152,153,153,Steve Flesch,72.14,505,7
153,T154,T154,Kevin Chappell,72.22,650,9
154,T154,T154,Fabián Gómez,72.22,650,9
155,T156,T156,Brendon de Jonge,72.25,867,12
156,T156,T156,Anthony Kim,72.25,289,4
157,T156,T156,Steve Marino,72.25,578,8
158,T159,T159,Michael Connell,72.33,434,6
159,T159,T159,James Driscoll,72.33,217,3
160,T159,T159,Paul Stankowski,72.33,434,6
161,162,162,Colt Knost,72.4,362,5
162,163,163,Chris Couch,72.44,652,9
163,T164,T164,Cameron Beckman,72.5,290,4
164,T164,T164,Joseph Bramlett,72.5,145,2
165,T164,T164,Aron Price,72.5,290,4
166,T167,T167,J.B. Holmes,72.67,218,3
167,T167,T167,Nate Smith,72.67,436,6
168,169,169,Ryan Palmer,72.7,727,10
169,170,170,Jim Herman,72.83,437,6
170,171,171,Stewart Cink,72.86,510,7
171,T172,T172,Scott Gutschewski,73.0,365,5
172,T172,T172,Kent Jones,73.0,292,4
173,T172,T172,Ben Martin,73.0,365,5
174,T172,T172,Troy Merritt,73.0,146,2
175,176,176,Charlie Wi,73.43,514,7
176,T177,T177,Alex Cejka,73.5,441,6
177,T177,T177,Lee Janzen,73.5,147,2
178,T179,T179,Justin Hicks,73.67,221,3
179,T179,T179,Marc Leishman,73.67,442,6
180,181,181,Vaughn Taylor,73.89,665,9
181,182,182,J.P. Hayes,74.33,446,6
182,T183,T183,Rich Beem,75.0,225,3
183,T183,T183,Shaun Micheel,75.0,75,1
184,185,185,Nathan Green,75.2,376,5
185,186,186,Chris Riley,75.33,226,3
