,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,D.A. Points,67.5,135,2
1,2,2,Adam Scott,67.6,338,5
2,3,3,Brandt Jobe,67.67,203,3
3,4,4,Jim Herman,67.83,407,6
4,T5,T5,Carl Pettersson,68.4,342,5
5,T5,T5,Alexandre Rocha,68.4,342,5
6,7,7,Ben Martin,68.5,274,4
7,8,8,Matt Kuchar,68.55,754,11
8,9,9,Chez Reavie,68.6,343,5
9,10,10,Padraig Harrington,68.67,206,3
10,11,11,Freddie Jacobson,68.75,275,4
11,12,12,Y.E. Yang,68.8,344,5
12,13,13,Retief Goosen,69.0,69,1
13,14,14,Luke Donald,69.14,484,7
14,15,15,Fabián Gómez,69.17,415,6
15,T16,T16,Aaron Baddeley,69.25,277,4
16,T16,T16,Michael Bradley,69.25,277,4
17,18,18,K.J. Choi,69.29,485,7
18,19,19,Rory Sabbatini,69.33,208,3
19,T20,T20,Chris Riley,69.38,555,8
20,T20,T20,Michael Thompson,69.38,555,8
21,T22,T22,Ángel Cabrera,69.4,347,5
22,T22,T22,Phil Mickelson,69.4,694,10
23,T22,T22,Ryan Moore,69.4,347,5
24,25,25,William McGirt,69.44,625,9
25,26,26,Tim Petrovic,69.56,626,9
26,T27,T27,Alex Cejka,69.6,348,5
27,T27,T27,Tommy Gainey,69.6,348,5
28,T27,T27,J.B. Holmes,69.6,348,5
29,T27,T27,Robert Karlsson,69.6,348,5
30,T27,T27,Bubba Watson,69.6,696,10
31,T32,T32,Chris DiMarco,69.67,418,6
32,T32,T32,Sergio Garcia,69.67,418,6
33,T32,T32,John Rollins,69.67,418,6
34,T32,T32,Charlie Wi,69.67,418,6
35,T36,T36,David Hearn,69.71,488,7
36,T36,T36,Steve Stricker,69.71,488,7
37,38,38,Nick Watney,69.8,349,5
38,39,39,Vijay Singh,69.86,489,7
39,T40,T40,Briny Baird,70.0,210,3
40,T40,T40,Chris Couch,70.0,420,6
41,T40,T40,Jim Furyk,70.0,630,9
42,T40,T40,David Mathis,70.0,350,5
43,T40,T40,Joe Ogilvie,70.0,210,3
44,T40,T40,Aron Price,70.0,490,7
45,46,46,Bryce Molder,70.1,701,10
46,47,47,David Toms,70.11,631,9
47,48,48,Zach Johnson,70.14,491,7
48,T49,T49,Ryuji Imada,70.17,421,6
49,T49,T49,John Merrick,70.17,421,6
50,51,51,Billy Mayfair,70.2,351,5
51,T52,T52,Brian Gay,70.25,281,4
52,T52,T52,John Senden,70.25,281,4
53,T54,T54,Bill Haas,70.33,422,6
54,T54,T54,Sung Kang,70.33,211,3
55,T54,T54,Scott Stallings,70.33,422,6
56,57,57,Jason Dufner,70.4,352,5
57,T58,T58,Stewart Cink,70.43,493,7
58,T58,T58,Steve Marino,70.43,493,7
59,T58,T58,Kyle Stanley,70.43,493,7
60,61,61,Webb Simpson,70.45,775,11
61,T62,T62,Keegan Bradley,70.5,282,4
62,T62,T62,Chris Kirk,70.5,423,6
63,T62,T62,Bill Lunde,70.5,423,6
64,T62,T62,Hunter Mahan,70.5,423,6
65,T62,T62,Sean O'Hair,70.5,141,2
66,T62,T62,Geoff Ogilvy,70.5,423,6
67,68,68,Jason Day,70.56,635,9
68,69,69,Kevin Stadler,70.57,494,7
69,T70,T70,J.P. Hayes,70.6,353,5
70,T70,T70,Charley Hoffman,70.6,353,5
71,72,72,Gary Woodland,70.69,919,13
72,73,73,Cameron Tringale,70.73,778,11
73,T74,T74,Chad Campbell,70.75,566,8
74,T74,T74,Brendon de Jonge,70.75,566,8
75,T74,T74,Scott Gutschewski,70.75,566,8
76,T74,T74,Charles Howell III,70.75,566,8
77,78,78,Paul Goydos,70.82,779,11
78,79,79,Tag Ridings,70.83,425,6
79,80,80,Jarrod Lyle,70.86,496,7
80,81,81,Joseph Bramlett,70.89,638,9
81,T82,T82,Robert Allenby,71.0,284,4
82,T82,T82,Stephen Ames,71.0,426,6
83,T82,T82,Michael Connell,71.0,639,9
84,T82,T82,Robert Garrigus,71.0,568,8
85,T82,T82,Tom Gillis,71.0,142,2
86,T82,T82,Hunter Haas,71.0,568,8
87,T82,T82,Dustin Johnson,71.0,710,10
88,T82,T82,Jerry Kelly,71.0,284,4
89,T82,T82,Marc Leishman,71.0,355,5
90,T82,T82,Shaun Micheel,71.0,497,7
91,T82,T82,Martin Piller,71.0,355,5
92,T82,T82,Josh Teater,71.0,568,8
93,T82,T82,Roland Thatcher,71.0,426,6
94,T82,T82,Marc Turnesa,71.0,213,3
95,T82,T82,Bo Van Pelt,71.0,213,3
96,97,97,Jhonattan Vegas,71.09,782,11
97,T98,T98,Trevor Immelman,71.1,711,10
98,T98,T98,Brandt Snedeker,71.1,711,10
99,T100,T100,Ricky Barnes,71.14,498,7
100,T100,T100,Nick O'Hern,71.14,498,7
101,T100,T100,Ryan Palmer,71.14,498,7
102,T100,T100,Alex Prugh,71.14,498,7
103,T104,T104,J.J. Henry,71.17,427,6
104,T104,T104,Jeff Overton,71.17,427,6
105,106,106,Woody Austin,71.2,356,5
106,T107,T107,Brian Davis,71.25,570,8
107,T107,T107,Ernie Els,71.25,570,8
108,T107,T107,Harrison Frazar,71.25,285,4
109,T107,T107,Rocco Mediate,71.25,285,4
110,T111,T111,Ben Curtis,71.33,214,3
111,T111,T111,Martin Laird,71.33,428,6
112,T111,T111,Scott McCarron,71.33,428,6
113,T111,T111,Mark Wilson,71.33,428,6
114,115,115,Matt Jones,71.38,571,8
115,116,116,Colt Knost,71.4,714,10
116,T117,T117,Matt McQuillan,71.5,143,2
117,T117,T117,Daniel Summerhays,71.5,715,10
118,T117,T117,Johnson Wagner,71.5,429,6
119,120,120,Graeme McDowell,71.57,501,7
120,T121,T121,Jason Bohn,71.6,358,5
121,T121,T121,Troy Merritt,71.6,358,5
122,T121,T121,Rod Pampling,71.6,358,5
123,T121,T121,Paul Stankowski,71.6,716,10
124,125,125,Lucas Glover,71.67,645,9
125,126,126,Charl Schwartzel,71.75,287,4
126,T127,T127,Justin Rose,71.78,646,9
127,T127,T127,Kevin Streelman,71.78,646,9
128,T129,T129,Arjun Atwal,71.8,359,5
129,T129,T129,George McNeill,71.8,359,5
130,T129,T129,Andres Romero,71.8,359,5
131,T132,T132,Blake Adams,71.83,431,6
132,T132,T132,Vaughn Taylor,71.83,431,6
133,134,134,Davis Love III,71.89,647,9
