,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
168,T161,T161,Ian Poulter,16
169,T170,T170,Stuart Appleby,24
170,T170,T170,Colt Knost,27
171,T170,T170,Nate Smith,24
172,T170,T170,Y.E. Yang,18
173,T174,T174,Steve Elkington,17
174,T174,T174,Will MacKenzie,14
175,T174,T174,Tom Pernice Jr.,12
176,T174,T174,Jim Renner,22
177,T174,T174,Scott Verplank,15
178,T179,T179,J.P. Hayes,19
179,T179,T179,Richard Johnson,23
180,T179,T179,Derek Lamely,26
181,T179,T179,Martin Piller,23
182,T183,T183,Bud Cauley,8
183,T183,T183,Graeme McDowell,16
184,T185,T185,Paul Casey,15
185,T185,T185,Harrison Frazar,19
186,T185,T185,John Mallinger,15
187,T185,T185,Marc Turnesa,20
188,T185,T185,Lee Westwood,10
189,T185,T185,Brett Wetterich,8
190,T191,T191,Rory McIlroy,10
191,T191,T191,Louis Oosthuizen,15
192,T191,T191,Cameron Percy,12
193,T191,T191,Will Strickler,19
194,T195,T195,Chad Collins,16
195,T195,T195,Justin Hicks,23
196,T195,T195,Frank Lickliter II,12
197,T195,T195,Jeff Maggert,18
198,T195,T195,Kevin Sutherland,11
199,T200,T200,Chris Baryla,20
200,T200,T200,Bob Estes,12
201,T200,T200,Peter Tomasulo,12
202,T203,T203,John Daly,18
203,T203,T203,Todd Hamilton,11
204,T203,T203,Michael Letzig,13
205,T203,T203,Rocco Mediate,23
206,T203,T203,Francesco Molinari,11
207,T203,T203,Kenny Perry,13
208,T203,T203,Jeff Quinney,14
209,T203,T203,Henrik Stenson,15
210,T211,T211,Martin Kaymer,10
211,T211,T211,Edoardo Molinari,12
212,T211,T211,Kirk Triplett,8
213,T214,T214,Rich Beem,21
214,T214,T214,Tiger Woods,9
215,T216,T216,K.T. Kim,9
216,T216,T216,Michael Sim,19
217,T216,T216,Charles Warren,10
218,T219,T219,Ryo Ishikawa,10
219,T219,T219,Tom Lehman,5
220,T219,T219,Duffy Waldorf,14
221,T222,T222,Patrick Cantlay,5
222,T222,T222,Anders Hansen,7
223,T222,T222,Mark Hensby,6
224,T222,T222,Jesper Parnevik,10
225,T222,T222,Carl Paulson,11
226,T222,T222,Chris Tidland,12
227,T222,T222,Jay Williamson,6
228,T229,T229,Mark Calcavecchia,6
229,T229,T229,Erik Compton,6
230,T229,T229,Fred Couples,5
231,T229,T229,Marco Dawson,3
232,T229,T229,Ross Fisher,8
233,T229,T229,Adam Hadwin,5
234,T229,T229,Jamie Lovemark,9
235,T229,T229,Dicky Pride,8
236,T229,T229,Sam Saunders,8
237,T238,T238,Matt Every,5
238,T238,T238,Scott Gordon,19
239,T238,T238,Jason Gore,6
240,T238,T238,Peter Hanson,12
241,T242,T242,Michael Allen,5
242,T242,T242,Craig Barlow,5
243,T242,T242,Tim Clark,4
244,T242,T242,Jeff Klauk,8
245,T242,T242,Fran Quinn,10
246,T242,T242,Alvaro Quiros,8
247,T248,T248,Robert Gamez,9
248,T248,T248,Morgan Hoffmann,4
249,T248,T248,Matteo Manassero,8
250,T248,T248,Omar Uresti,5
251,T252,T252,Thomas Bjørn,5
252,T252,T252,Craig Bowden,4
253,T252,T252,Mark Brooks,5
254,T252,T252,Simon Dyson,3
255,T252,T252,Yuta Ikeda,9
256,T252,T252,Miguel Angel Jiménez,7
257,T252,T252,Andre Stolz,2
258,T259,T259,Joe Affrunti,6
259,T259,T259,Tom Byrum,1
260,T259,T259,Darren Clarke,3
261,T259,T259,John Cook,1
262,T259,T259,Robert Damron,3
263,T259,T259,Brad Faxon,12
264,T259,T259,Hiroyuki Fujita,7
265,T259,T259,Peter Lonard,2
266,T259,T259,Seung-Yul Noh,6
267,T259,T259,Alex Noren,4
268,T259,T259,Corey Pavin,4
269,T259,T259,Brett Quigley,10
270,T271,T271,Thomas Aiken,4
271,T271,T271,Notah Begay III,4
272,T271,T271,Guy Boros,1
273,T271,T271,Todd Fischer,3
274,T271,T271,Grégory Havret,3
275,T271,T271,Billy Hurley III,3
276,T271,T271,Jonathan Kaye,2
277,T271,T271,Pablo Larrazabal,3
278,T271,T271,J.L. Lewis,1
279,T271,T271,Shigeki Maruyama,2
280,T271,T271,Len Mattiace,5
281,T271,T271,Bob May,2
282,T271,T271,Hennie Otto,1
283,T271,T271,Steve Pate,1
284,T271,T271,Patrick Reed,3
285,T271,T271,Robert Rock,2
286,T271,T271,Mike Small,6
287,T271,T271,Jerod Turner,5
288,T271,T271,Peter Uihlein,5
289,T271,T271,Matt Weibring,5
290,T271,T271,Mike Weir,15
291,T292,T292,Brian Bateman,1
292,T292,T292,Josh Broadaway,1
293,T292,T292,Alejandro Cañizares,2
294,T292,T292,Will Claxton,1
295,T292,T292,George Coetzee,1
296,T292,T292,Johan Edfors,2
297,T292,T292,Julián Etulain,1
298,T292,T292,Marcus Fraser,1
299,T292,T292,Fred Funk,7
300,T292,T292,Mathew Goggin,1
301,T292,T292,Richard Green,4
302,T292,T292,Mathias Grönberg,1
303,T292,T292,Raphael Jacquelin,2
304,T292,T292,Erick Justesen,1
305,T292,T292,Troy Kelly,1
306,T292,T292,Skip Kendall,6
307,T292,T292,José Manuel Lara,1
308,T292,T292,Steve Lowery,2
309,T292,T292,Garth Mulroy,4
310,T292,T292,Anthony Paolucci,2
311,T292,T292,Ted Purdy,6
312,T292,T292,Jonathan Randolph,1
313,T292,T292,Dave Schultz,1
314,T292,T292,Richard Scott,1
315,T292,T292,Chris Smith,4
316,T292,T292,Sal Spallone,1
317,T292,T292,Jordan Spieth,1
318,T292,T292,Kevin Tway,4
319,T292,T292,Drew Weaver,2
320,T321,T321,Steve Allan,1
321,T321,T321,Fredrik Andersson Hed,2
322,T321,T321,Alex Aragon,2
323,T321,T321,Sangmoon Bae,2
324,T321,T321,Kurt Barnes,1
325,T321,T321,Alex Carpenter,1
326,T321,T321,Phillip Choi,1
327,T321,T321,Daniel Chopra,2
328,T321,T321,Michael Clark II,1
329,T321,T321,Tommy Cocha,1
330,T321,T321,Stuart Deane,1
331,T321,T321,Christopher DeForest,2
332,T321,T321,Graham DeLaet,2
333,T321,T321,Bubba Dickerson,1
334,T321,T321,Do-Hoon Kim,1
335,T321,T321,Dan Forsman,1
336,T321,T321,Carlos Franco,3
337,T321,T321,Robin Freeman,1
338,T321,T321,Scott Hend,1
339,T321,T321,Nolan Henke,1
340,T321,T321,Russell Henley,1
341,T321,T321,Matt Hill,2
342,T321,T321,Bobby Hudson,1
343,T321,T321,John Huston,3
344,T321,T321,Jung-gon Hwang,1
345,T321,T321,Steve Jones,1
346,T321,T321,Drew Kittleson,1
347,T321,T321,Greg Kraft,1
348,T321,T321,Brad Lardon,2
349,T321,T321,Tom Lewis,1
350,T321,T321,WC Liang,2
351,T321,T321,Olafur Loftsson,1
352,T321,T321,Joost Luiten,2
353,T321,T321,Michio Matsumura,1
354,T321,T321,Hideki Matsuyama,2
355,T321,T321,Richard McEvoy,1
356,T321,T321,Parker McLachlin,3
357,T321,T321,Kevin Messer,1
358,T321,T321,John Morse,1
359,T321,T321,Savio Nazareth,1
360,T321,T321,Mark O'Meara,3
361,T321,T321,José María Olazábal,6
362,T321,T321,Leif Olson,1
363,T321,T321,Rod Perry,2
364,T321,T321,Chad Proehl,1
365,T321,T321,Danny Renfro,1
366,T321,T321,"Jerry Richardson, Jr.",1
367,T321,T321,Dustin Risdon,1
368,T321,T321,Jason Roets,1
369,T321,T321,Brady Schnell,1
370,T321,T321,Óscar Serna,1
371,T321,T321,Marcel Siem,1
372,T321,T321,Shunsuke Sonoda,1
373,T321,T321,Bob Sowards,1
374,T321,T321,Craig Stadler,1
375,T321,T321,Phil Tataurangi,1
376,T321,T321,Grant Waite,1
377,T321,T321,Tim Weinhart,1
378,T321,T321,Tim Wilkinson,1
379,T321,T321,Danny Willett,1
380,T321,T321,Willie Wood,2
381,T321,T321,Fabrizio Zanotti,1
