,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
142,143,143,Dennis Paulson,63,27.0,100,27
143,144,144,Jeff Maggert,79,26.98,126,34
144,T145,T145,Jason Allred,75,26.92,78,21
145,T145,T145,Chris Riley,67,26.92,78,21
146,147,147,Joe Durant,81,26.77,127,34
147,148,148,Craig Barlow,81,26.72,116,31
148,149,149,Vaughn Taylor,99,26.52,181,48
149,150,150,Olin Browne,99,26.37,182,48
150,T151,T151,Luke Donald,67,26.32,76,20
151,T151,T151,Carlos Franco,78,26.32,133,35
152,153,153,Paul Claxton,79,26.27,118,31
153,154,154,Justin Rose,99,26.25,160,42
154,155,155,Cameron Beckman,96,26.17,149,39
155,156,156,Alex Cejka,84,25.97,154,40
156,157,157,Scott Hend,75,25.96,104,27
157,158,158,Tom Pernice Jr.,111,25.93,162,42
158,159,159,Michael Allen,90,25.74,136,35
159,160,160,Sean O'Hair,103,25.73,171,44
160,161,161,Brendan Jones,81,25.6,125,32
161,162,162,Lee Janzen,75,25.58,129,33
162,163,163,Matt Davidson,53,25.56,90,23
163,164,164,Mike Weir,71,25.53,94,24
164,165,165,Zach Johnson,96,25.48,157,40
165,166,166,Jeff Hart,63,25.45,110,28
166,167,167,Joey Snyder III,102,25.3,166,42
167,168,168,Glen Hnatiuk,59,25.26,95,24
168,169,169,Peter Lonard,85,25.2,123,31
169,170,170,Brian Bateman,98,25.15,163,41
170,171,171,Rob Rashell,65,25.0,100,25
171,T172,T172,Gavin Coles,70,24.81,129,32
172,T172,T172,David Hearn,68,24.81,129,32
173,174,174,Franklin Langham,91,24.7,166,41
174,175,175,Steve Jones,56,24.68,77,19
175,176,176,D.J. Trahan,81,24.46,139,34
176,T177,T177,Doug Barron,70,24.43,131,32
177,T177,T177,Rocco Mediate,73,24.43,131,32
178,179,179,Dan Forsman,52,24.18,91,22
179,180,180,Arron Oberholser,65,23.96,96,23
180,181,181,Fred Funk,102,23.93,163,39
181,182,182,Mark Brooks,72,23.85,109,26
182,183,183,Skip Kendall,80,23.53,136,32
183,184,184,Jerry Kelly,101,23.35,167,39
184,T185,T185,Thomas Levet,54,23.33,60,14
185,T185,T185,Hideto Tanihara,50,23.33,90,21
186,T187,T187,Jeff Brehaut,71,23.26,129,30
187,T187,T187,Bill Glasson,54,23.26,86,20
188,189,189,Stuart Appleby,84,23.14,121,28
189,190,190,John Senden,101,23.03,165,38
190,191,191,Robert Damron,89,22.92,144,33
191,192,192,Michael Long,72,22.61,115,26
192,193,193,Chris DiMarco,83,22.43,107,24
193,194,194,Andrew Magee,82,22.41,116,26
194,195,195,Bernhard Langer,67,22.22,72,16
195,196,196,Jonathan Byrd,103,22.09,172,38
196,197,197,Danny Briggs,70,22.02,109,24
197,198,198,Chris Anderson,66,21.9,105,23
198,199,199,Jeff Sluman,94,21.86,183,40
199,200,200,Ben Curtis,65,21.52,79,17
200,201,201,Mark Calcavecchia,92,20.95,148,31
201,202,202,Jim Carter,62,20.91,110,23
