,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Ben Crane,78,80.36,56,45
1,2,2,Bob Tway,87,79.03,62,49
2,3,3,Bob Heintz,67,78.33,60,47
3,T4,T4,José María Olazábal,55,75.0,44,33
4,T4,T4,Rory Sabbatini,81,75.0,68,51
5,T4,T4,Bo Van Pelt,112,75.0,96,72
6,7,7,Stewart Cink,98,72.73,66,48
7,8,8,Aaron Baddeley,84,72.46,69,50
8,9,9,Shigeki Maruyama,99,72.34,94,68
9,10,10,Tag Ridings,93,72.15,79,57
10,11,11,Brian Gay,101,71.6,81,58
11,12,12,J.L. Lewis,98,71.58,95,68
12,13,13,Brent Geiberger,61,71.15,52,37
13,14,14,José Coceres,56,70.83,48,34
14,15,15,Todd Hamilton,94,70.49,61,43
15,16,16,Patrick Sheehan,114,70.45,88,62
16,17,17,Luke Donald,67,70.27,37,26
17,18,18,Len Mattiace,86,70.24,84,59
18,19,19,Duffy Waldorf,86,70.0,70,49
19,T20,T20,Matt Davidson,53,69.81,53,37
20,T20,T20,Sean O'Hair,103,69.81,106,74
21,22,22,Nick Watney,91,69.7,66,46
22,23,23,Rod Pampling,89,69.62,79,55
23,T24,T24,Tim Petrovic,97,69.57,69,48
24,T24,T24,Darron Stiles,78,69.57,69,48
25,T26,T26,J.J. Henry,102,69.44,72,50
26,T26,T26,Richard Johnson,50,69.44,36,25
27,T26,T26,Shaun Micheel,81,69.44,72,50
28,29,29,Olin Browne,99,69.14,81,56
29,30,30,Brad Faxon,75,69.09,55,38
30,31,31,Brett Quigley,96,69.05,84,58
31,32,32,Matt Gogel,78,68.75,48,33
32,33,33,Steve Jones,56,68.63,51,35
33,34,34,Brian Davis,75,68.49,73,50
34,35,35,Robert Gamez,91,68.35,79,54
35,36,36,Stephen Leaney,89,68.33,60,41
36,T37,T37,Bernhard Langer,67,68.18,44,30
37,T37,T37,Mark O'Meara,66,68.18,44,30
38,39,39,Todd Fischer,99,68.09,94,64
39,T40,T40,John Senden,101,68.0,75,51
40,T40,T40,Steve Stricker,62,68.0,75,51
41,42,42,Scott Hend,75,67.69,65,44
42,43,43,Billy Andrade,83,67.57,74,50
43,44,44,Dan Forsman,52,67.35,49,33
44,45,45,Vaughn Taylor,99,67.09,79,53
45,46,46,Kent Jones,99,67.06,85,57
46,T47,T47,Arjun Atwal,65,66.67,57,38
47,T47,T47,Mark Calcavecchia,92,66.67,75,50
48,T47,T47,Jeff Maggert,79,66.67,51,34
49,T47,T47,Geoff Ogilvy,97,66.67,69,46
50,T47,T47,Ian Poulter,62,66.67,42,28
51,T47,T47,David Toms,87,66.67,66,44
52,T47,T47,Mike Weir,71,66.67,48,32
53,T54,T54,Brandt Jobe,96,66.28,86,57
54,T54,T54,Kevin Stadler,96,66.28,86,57
55,T56,T56,Michael Allen,90,66.22,74,49
56,T56,T56,Kevin Na,88,66.22,74,49
57,58,58,Paul Azinger,66,66.15,65,43
58,59,59,Greg Owen,84,66.1,59,39
59,60,60,Rob Rashell,65,66.07,56,37
60,61,61,Michael Long,72,66.04,53,35
61,62,62,Harrison Frazar,105,65.96,94,62
62,T63,T63,Retief Goosen,71,65.91,44,29
63,T63,T63,Hideto Tanihara,50,65.91,44,29
64,65,65,J.P. Hayes,63,65.79,76,50
65,66,66,Jeff Brehaut,71,65.57,61,40
66,67,67,Fred Funk,102,65.56,90,59
67,68,68,Vijay Singh,111,65.43,81,53
68,69,69,Charles Warren,89,65.33,75,49
69,70,70,Tjaart van der Walt,56,65.31,49,32
70,71,71,Marco Dawson,82,65.08,63,41
71,72,72,Tiger Woods,76,65.0,60,39
72,73,73,Lucas Glover,88,64.94,77,50
73,74,74,Tim Clark,92,64.81,54,35
74,75,75,Kirk Triplett,55,64.71,51,33
75,76,76,Stephen Ames,82,64.58,48,31
76,77,77,Hidemichi Tanaka,106,64.44,90,58
77,78,78,Chris DiMarco,83,64.41,59,38
78,79,79,Neal Lancaster,95,64.37,87,56
79,T80,T80,Tim Herron,100,64.29,56,36
80,T80,T80,Hank Kuehne,84,64.29,84,54
81,T80,T80,Chris Smith,93,64.29,70,45
82,83,83,Ryuji Imada,78,64.2,81,52
83,84,84,Ryan Palmer,101,64.1,78,50
84,85,85,Dudley Hart,84,63.89,72,46
85,86,86,Justin Bolli,65,63.79,58,37
86,T87,T87,Franklin Langham,91,63.77,69,44
87,T87,T87,Tom Pernice Jr.,111,63.77,69,44
88,T87,T87,Justin Rose,99,63.77,69,44
89,T87,T87,Scott Verplank,87,63.77,69,44
90,91,91,Gavin Coles,70,63.49,63,40
91,92,92,Mark Wilson,74,63.46,52,33
92,T93,T93,Doug Barron,70,63.33,60,38
93,T93,T93,Cameron Beckman,96,63.33,60,38
94,T93,T93,Tom Byrum,83,63.33,90,57
95,96,96,Jim Furyk,94,63.24,68,43
96,97,97,Bill Glasson,54,63.16,57,36
97,98,98,Robert Damron,89,63.1,84,53
98,T99,T99,Craig Barlow,81,63.08,65,41
99,T99,T99,D.J. Trahan,81,63.08,65,41
100,101,101,Danny Briggs,70,63.01,73,46
101,102,102,Freddie Jacobson,72,62.9,62,39
102,103,103,John Rollins,97,62.82,78,49
103,104,104,Briny Baird,98,62.79,86,54
104,105,105,Craig Perks,67,62.71,59,37
105,106,106,Dean Wilson,86,62.69,67,42
106,107,107,Brian Bateman,98,62.67,75,47
107,T108,T108,Paul Claxton,79,62.5,48,30
108,T108,T108,Frank Lickliter II,100,62.5,72,45
109,T108,T108,Scott McCarron,78,62.5,64,40
110,T108,T108,Dennis Paulson,63,62.5,72,45
