,Average_Putting_Distance_-_All_3_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_3_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_3_putts_PLAYER NAME,Average_Putting_Distance_-_All_3_putts_ROUNDS,Average_Putting_Distance_-_All_3_putts_AVG,Average_Putting_Distance_-_All_3_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_3_putts_TOTAL PUTTS
39,T40,T40,Aaron Baddeley,84,"43' 0""",1417.6670000000001,33
40,T40,T40,Brent Geiberger,61,"43' 0""",601.5830000000001,14
41,T40,T40,Mathias Grönberg,60,"43' 0""",2065.417,48
42,T40,T40,Franklin Langham,91,"43' 0""",1505.4170000000001,35
43,44,44,Kenny Perry,82,"42' 9""",1839.9170000000001,43
44,45,45,Rich Beem,66,"42' 8""",1152.5,27
45,T46,T46,Steve Elkington,67,"42' 7""",1064.5,25
46,T46,T46,Corey Pavin,77,"42' 7""",1065.0,25
47,T46,T46,Bo Van Pelt,112,"42' 7""",2471.583,58
48,49,49,Richard Johnson,50,"42' 6""",1020.0830000000001,24
49,T50,T50,Paul Azinger,66,"42' 5""",1103.167,26
50,T50,T50,Rod Pampling,89,"42' 5""",1357.5,32
51,52,52,Frank Lickliter II,100,"42' 4""",2201.667,52
52,53,53,Scott McCarron,78,"42' 3""",1224.917,29
53,T54,T54,Steve Allan,102,"42' 2""",3288.083,78
54,T54,T54,Craig Barlow,81,"42' 2""",1645.8329999999999,39
55,T54,T54,Ben Crane,78,"42' 2""",969.9169999999999,23
56,T54,T54,Geoff Ogilvy,97,"42' 2""",1432.9170000000001,34
57,58,58,Phillip Price,77,"41' 11""",1048.25,25
58,59,59,Joey Snyder III,102,"41' 10""",1964.4170000000001,47
59,60,60,Stuart Appleby,84,"41' 9""",1168.25,28
60,T61,T61,Skip Kendall,80,"41' 7""",1579.75,38
61,T61,T61,Scott Verplank,87,"41' 7""",1290.333,31
62,T63,T63,Stephen Ames,82,"41' 6""",1202.5,29
63,T63,T63,Tom Gillis,77,"41' 6""",1492.5829999999999,36
64,65,65,Kevin Stadler,96,"41' 5""",1987.75,48
65,T66,T66,Robert Gamez,91,"41' 4""",1610.6670000000001,39
66,T66,T66,Tim Herron,100,"41' 4""",1652.8329999999999,40
67,T68,T68,Bernhard Langer,67,"41' 2""",1151.667,28
68,T68,T68,Arron Oberholser,65,"41' 2""",1111.333,27
69,70,70,Steve Stricker,62,"41' 0""",820.1669999999999,20
70,T71,T71,K.J. Choi,78,"40' 11""",1023.75,25
71,T71,T71,Davis Love III,80,"40' 11""",1310.0,32
72,T73,T73,Jerry Kelly,101,"40' 10""",1265.667,31
73,T73,T73,Tiger Woods,76,"40' 10""",858.1669999999999,21
74,T75,T75,Craig Perks,67,"40' 8""",1627.9170000000001,40
75,T75,T75,John Rollins,97,"40' 8""",1953.5,48
76,T77,T77,Charles Howell III,95,"40' 7""",1462.0829999999999,36
77,T77,T77,Andrew Magee,82,"40' 7""",1543.4170000000001,38
78,T79,T79,Olin Browne,99,"40' 5""",1253.167,31
79,T79,T79,José María Olazábal,55,"40' 5""",605.9169999999999,15
80,T79,T79,Roland Thatcher,75,"40' 5""",2586.083,64
81,T82,T82,Tom Lehman,69,"40' 4""",1048.417,26
82,T82,T82,Dennis Paulson,63,"40' 4""",1291.25,32
83,T84,T84,Scott Gutschewski,86,"40' 3""",1368.75,34
84,T84,T84,Rob Rashell,65,"40' 3""",1007.0,25
85,86,86,Bradley Hughes,52,"40' 2""",1446.5829999999999,36
86,T87,T87,Joe Durant,81,"40' 1""",2446.167,61
87,T87,T87,Justin Leonard,78,"40' 1""",1042.333,26
88,T87,T87,Chris Riley,67,"40' 1""",1202.667,30
89,T90,T90,Danny Briggs,70,"39' 11""",1715.6670000000001,43
90,T90,T90,Brenden Pappas,51,"39' 11""",918.0,23
91,92,92,Darron Stiles,78,"39' 10""",1674.5829999999999,42
92,93,93,Heath Slocum,103,"39' 9""",1747.5,44
93,T94,T94,Sergio Garcia,73,"39' 8""",1507.9170000000001,38
94,T94,T94,Tjaart van der Walt,56,"39' 8""",1268.583,32
95,T96,T96,Chris DiMarco,83,"39' 7""",752.0,19
96,T96,T96,Lucas Glover,88,"39' 7""",1660.8329999999999,42
97,T96,T96,Will MacKenzie,75,"39' 7""",2216.667,56
98,T96,T96,Tag Ridings,93,"39' 7""",1663.5829999999999,42
99,T100,T100,Briny Baird,98,"39' 6""",2055.833,52
100,T100,T100,Matt Davidson,53,"39' 6""",1659.1670000000001,42
101,102,102,Jonathan Byrd,103,"39' 5""",2406.917,61
102,103,103,Greg Owen,84,"39' 4""",1653.3329999999999,42
103,T104,T104,Robert Allenby,95,"39' 3""",1725.5,44
104,T104,T104,Chad Campbell,95,"39' 3""",1569.1670000000001,40
105,T104,T104,Glen Day,80,"39' 3""",1529.4170000000001,39
106,T104,T104,Carlos Franco,78,"39' 3""",1845.5,47
107,T104,T104,Brett Quigley,96,"39' 3""",1413.0829999999999,36
108,T109,T109,Chris Anderson,66,"39' 2""",1019.0,26
109,T109,T109,Steve Flesch,90,"39' 2""",1685.1670000000001,43
110,T109,T109,Mark Hensby,70,"39' 2""",1175.833,30
111,T112,T112,Ryuji Imada,78,"39' 0""",1208.917,31
112,T112,T112,Neal Lancaster,95,"39' 0""",2029.6670000000001,52
113,T112,T112,Hunter Mahan,103,"39' 0""",1558.8329999999999,40
114,T115,T115,Arjun Atwal,65,"38' 11""",856.75,22
115,T115,T115,Ian Poulter,62,"38' 11""",622.1669999999999,16
116,T115,T115,Hideto Tanihara,50,"38' 11""",895.0,23
117,T118,T118,Jeff Hart,63,"38' 10""",1398.0,36
118,T118,T118,Shigeki Maruyama,99,"38' 10""",1359.0829999999999,35
119,T118,T118,Jeff Sluman,94,"38' 10""",1513.8329999999999,39
120,T121,T121,Paul Claxton,79,"38' 8""",1354.5,35
121,T121,T121,Robert Damron,89,"38' 8""",1741.1670000000001,45
122,T121,T121,J.L. Lewis,98,"38' 8""",1778.5,46
123,T124,T124,Retief Goosen,71,"38' 7""",539.75,14
124,T124,T124,David Hearn,68,"38' 7""",2007.3329999999999,52
125,T124,T124,Patrick Sheehan,114,"38' 7""",1698.1670000000001,44
126,T124,T124,Hidemichi Tanaka,106,"38' 7""",1929.9170000000001,50
127,T128,T128,Tommy Armour III,103,"38' 6""",1886.0,49
128,T128,T128,Ryan Palmer,101,"38' 6""",1501.6670000000001,39
129,T128,T128,Dean Wilson,86,"38' 6""",1193.833,31
130,T131,T131,Marco Dawson,82,"38' 5""",1691.6670000000001,44
131,T131,T131,Tom Pernice Jr.,111,"38' 5""",1344.9170000000001,35
132,T131,T131,Carl Pettersson,109,"38' 5""",1613.0,42
133,T134,T134,Jason Allred,75,"38' 4""",1494.1670000000001,39
134,T134,T134,Nick Watney,91,"38' 4""",1458.0829999999999,38
135,T136,T136,Fred Couples,72,"38' 3""",956.75,25
136,T136,T136,Lee Janzen,75,"38' 3""",1529.5,40
137,T136,T136,Omar Uresti,84,"38' 3""",1759.4170000000001,46
138,T139,T139,Kevin Na,88,"38' 2""",1641.75,43
139,T139,T139,Pat Perez,89,"38' 2""",1718.4170000000001,45
140,T139,T139,Vaughn Taylor,99,"38' 2""",1986.4170000000001,52
141,T139,T139,Mark Wilson,74,"38' 2""",1298.167,34
142,143,143,Brett Wetterich,76,"38' 1""",1905.5829999999999,50
143,T144,T144,Jim Carter,62,"37' 11""",1098.583,29
144,T144,T144,Dudley Hart,84,"37' 11""",1251.667,33
145,T144,T144,Adam Scott,72,"37' 11""",1024.417,27
146,T147,T147,Billy Andrade,83,"37' 10""",1400.5829999999999,37
147,T147,T147,Matt Gogel,78,"37' 10""",1021.4169999999999,27
148,T147,T147,Hank Kuehne,84,"37' 10""",1588.5829999999999,42
149,150,150,Doug Barron,70,"37' 9""",981.3330000000001,26
150,T151,T151,D.J. Brigman,76,"37' 8""",2034.6670000000001,54
151,T151,T151,Mario Tiziani,67,"37' 8""",1130.0,30
152,T153,T153,Glen Hnatiuk,59,"37' 6""",1161.25,31
153,T153,T153,Billy Mayfair,114,"37' 6""",2363.25,63
154,T155,T155,Dan Forsman,52,"37' 5""",1047.5,28
155,T155,T155,David Toms,87,"37' 5""",1121.833,30
156,T157,T157,Cameron Beckman,96,"37' 4""",1866.5829999999999,50
157,T157,T157,Fred Funk,102,"37' 4""",1569.3329999999999,42
158,T157,T157,Thomas Levet,54,"37' 4""",1343.5829999999999,36
159,160,160,Kirk Triplett,55,"37' 1""",629.9169999999999,17
160,161,161,Charles Warren,89,"37' 0""",1999.3329999999999,54
161,T162,T162,Sean O'Hair,103,"36' 10""",1988.5,54
162,T162,T162,Justin Rose,99,"36' 10""",1951.5829999999999,53
163,164,164,Hunter Haas,83,"36' 8""",1319.1670000000001,36
164,165,165,Zach Johnson,96,"36' 7""",1353.0,37
165,T166,T166,Brian Gay,101,"36' 6""",1277.917,35
166,T166,T166,Steve Jones,56,"36' 6""",1058.417,29
167,T168,T168,Alex Cejka,84,"36' 4""",1708.6670000000001,47
168,T168,T168,Stewart Cink,98,"36' 4""",654.6669999999999,18
169,T168,T168,Jeff Maggert,79,"36' 4""",1309.25,36
170,T171,T171,Brendan Jones,81,"36' 3""",1884.1670000000001,52
171,T171,T171,D.J. Trahan,81,"36' 3""",1738.75,48
172,173,173,Loren Roberts,54,"36' 0""",719.6669999999999,20
173,174,174,Brandt Jobe,96,"35' 10""",1542.25,43
174,T175,T175,Daniel Chopra,108,"35' 7""",1744.1670000000001,49
175,T175,T175,Matt Kuchar,60,"35' 7""",959.8330000000001,27
176,177,177,José Coceres,56,"35' 5""",1310.75,37
177,178,178,Gavin Coles,70,"35' 4""",989.4169999999999,28
178,179,179,Mike Weir,71,"35' 3""",950.8330000000001,27
179,180,180,J.P. Hayes,63,"35' 1""",911.9169999999999,26
180,181,181,Justin Bolli,65,"35' 0""",769.75,22
181,182,182,Bob Heintz,67,"34' 11""",1153.083,33
182,183,183,Mark O'Meara,66,"34' 9""",798.5,23
183,T184,T184,Tom Byrum,83,"34' 8""",1420.1670000000001,41
184,T184,T184,John Huston,90,"34' 8""",1593.4170000000001,46
185,186,186,Brian Bateman,98,"34' 3""",1507.4170000000001,44
186,187,187,D.A. Points,94,"34' 1""",1771.75,52
187,T188,T188,Paul Gow,78,"34' 0""",1326.25,39
188,T188,T188,Steve Lowery,100,"34' 0""",1565.0,46
189,190,190,Freddie Jacobson,72,"33' 10""",846.3330000000001,25
190,191,191,Peter Lonard,85,"33' 7""",839.6669999999999,25
191,192,192,Scott Hend,75,"33' 4""",2001.0,60
192,T193,T193,Brian Davis,75,"32' 11""",1711.8329999999999,52
193,T193,T193,Kent Jones,99,"32' 11""",1546.9170000000001,47
194,195,195,Jason Bohn,91,"32' 10""",1083.917,33
195,196,196,Rory Sabbatini,81,"32' 8""",1142.833,35
196,197,197,Michael Long,72,"32' 6""",1106.167,34
197,198,198,Woody Austin,100,"32' 3""",1773.75,55
198,199,199,Mark Calcavecchia,92,"31' 10""",1400.0829999999999,44
199,200,200,Joe Ogilvie,103,"31' 7""",1389.0,44
200,201,201,Mark Brooks,72,"31' 4""",909.3330000000001,29
201,202,202,Tim Clark,92,"27' 7""",881.8330000000001,32
