,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,T1,T1,D.J. Brigman,76,8,55
1,T1,T1,Billy Mayfair,114,8,64
2,T3,T3,Brian Bateman,98,7,45
3,T3,T3,Tim Clark,92,7,32
4,T3,T3,John Huston,90,7,49
5,T3,T3,Brandt Jobe,96,7,43
6,T3,T3,Michael Long,72,7,35
7,T8,T8,Carlos Franco,78,6,48
8,T8,T8,Scott Hend,75,6,63
9,T8,T8,Will MacKenzie,75,6,58
10,T8,T8,D.A. Points,94,6,52
11,T8,T8,Roland Thatcher,75,6,64
12,T13,T13,Robert Allenby,95,5,45
13,T13,T13,Woody Austin,100,5,59
14,T13,T13,Jonathan Byrd,103,5,61
15,T13,T13,Paul Gow,78,5,42
16,T13,T13,Sean O'Hair,103,5,56
17,T13,T13,Joe Ogilvie,103,5,44
18,T13,T13,Brett Quigley,96,5,37
19,T20,T20,Briny Baird,98,4,52
20,T20,T20,Cameron Beckman,96,4,51
21,T20,T20,Gavin Coles,70,4,30
22,T20,T20,Robert Damron,89,4,46
23,T20,T20,Fred Funk,102,4,42
24,T20,T20,Charles Howell III,95,4,37
25,T20,T20,Kenny Perry,82,4,45
26,T20,T20,Tag Ridings,93,4,44
27,T20,T20,Justin Rose,99,4,54
28,T20,T20,Darron Stiles,78,4,42
29,T20,T20,Charles Warren,89,4,54
30,T31,T31,Alex Cejka,84,3,47
31,T31,T31,Daniel Chopra,108,3,50
32,T31,T31,José Coceres,56,3,40
33,T31,T31,Brian Davis,75,3,54
34,T31,T31,Harrison Frazar,105,3,49
35,T31,T31,Robert Gamez,91,3,39
36,T31,T31,Sergio Garcia,73,3,39
37,T31,T31,Brian Gay,101,3,35
38,T31,T31,Hunter Haas,83,3,36
39,T31,T31,Bob Heintz,67,3,34
40,T31,T31,Freddie Jacobson,72,3,26
41,T31,T31,Kent Jones,99,3,47
42,T31,T31,Brendan Jones,81,3,52
43,T31,T31,Hank Kuehne,84,3,42
44,T31,T31,J.L. Lewis,98,3,46
45,T31,T31,Frank Lickliter II,100,3,52
46,T31,T31,Steve Lowery,100,3,47
47,T31,T31,Jeff Maggert,79,3,38
48,T31,T31,Shaun Micheel,81,3,37
49,T31,T31,Pat Perez,89,3,47
50,T31,T31,Kevin Stadler,96,3,51
51,T31,T31,Steve Stricker,62,3,21
52,T31,T31,Brett Wetterich,76,3,50
53,T54,T54,Michael Allen,90,2,33
54,T54,T54,Tommy Armour III,103,2,51
55,T54,T54,Danny Briggs,70,2,43
56,T54,T54,Mark Brooks,72,2,32
57,T54,T54,Olin Browne,99,2,31
58,T54,T54,Bart Bryant,91,2,36
59,T54,T54,Tom Byrum,83,2,41
60,T54,T54,Jim Carter,62,2,29
61,T54,T54,Paul Claxton,79,2,35
62,T54,T54,Fred Couples,72,2,29
63,T54,T54,John Daly,78,2,32
64,T54,T54,Matt Davidson,53,2,43
65,T54,T54,Joe Durant,81,2,62
66,T54,T54,Matt Gogel,78,2,27
67,T54,T54,Todd Hamilton,94,2,32
68,T54,T54,Padraig Harrington,50,2,19
69,T54,T54,Jeff Hart,63,2,37
70,T54,T54,Dudley Hart,84,2,34
71,T54,T54,J.P. Hayes,63,2,27
72,T54,T54,Mark Hensby,70,2,30
73,T54,T54,Bradley Hughes,52,2,36
74,T54,T54,Lee Janzen,75,2,40
75,T54,T54,Zach Johnson,96,2,37
76,T54,T54,Richard Johnson,50,2,24
77,T54,T54,Skip Kendall,80,2,39
78,T54,T54,Franklin Langham,91,2,35
79,T54,T54,Stephen Leaney,89,2,46
80,T54,T54,Thomas Levet,54,2,37
81,T54,T54,Davis Love III,80,2,33
82,T54,T54,Hunter Mahan,103,2,42
83,T54,T54,Len Mattiace,86,2,39
84,T54,T54,Mark O'Meara,66,2,23
85,T54,T54,Dennis Paulson,63,2,33
86,T54,T54,Tom Pernice Jr.,111,2,35
87,T54,T54,Carl Pettersson,109,2,43
88,T54,T54,Ted Purdy,122,2,67
89,T54,T54,Rob Rashell,65,2,25
90,T54,T54,Rory Sabbatini,81,2,38
91,T54,T54,Vaughn Taylor,99,2,52
92,T54,T54,Mario Tiziani,67,2,30
93,T54,T54,Tjaart van der Walt,56,2,33
94,T54,T54,Scott Verplank,87,2,31
95,T54,T54,Mike Weir,71,2,27
96,T54,T54,Lee Westwood,50,2,23
97,T54,T54,Jay Williamson,53,2,27
98,T54,T54,Dean Wilson,86,2,31
99,T54,T54,Mark Wilson,74,2,34
100,T101,T101,Steve Allan,102,1,79
101,T101,T101,Jason Allred,75,1,39
102,T101,T101,Stephen Ames,82,1,29
103,T101,T101,Chris Anderson,66,1,26
104,T101,T101,Billy Andrade,83,1,37
105,T101,T101,Arjun Atwal,65,1,22
106,T101,T101,Paul Azinger,66,1,27
107,T101,T101,Aaron Baddeley,84,1,33
108,T101,T101,Craig Barlow,81,1,41
109,T101,T101,Doug Barron,70,1,26
110,T101,T101,Rich Beem,66,1,29
111,T101,T101,Jason Bohn,91,1,33
112,T101,T101,Justin Bolli,65,1,22
113,T101,T101,Mark Calcavecchia,92,1,45
114,T101,T101,Chad Campbell,95,1,41
115,T101,T101,K.J. Choi,78,1,25
116,T101,T101,Stewart Cink,98,1,19
117,T101,T101,John Cook,72,1,20
118,T101,T101,Ben Crane,78,1,23
119,T101,T101,Glen Day,80,1,39
120,T101,T101,Chris DiMarco,83,1,20
121,T101,T101,Luke Donald,67,1,17
122,T101,T101,Steve Elkington,67,1,26
123,T101,T101,John Elliott,58,1,30
124,T101,T101,Brad Faxon,75,1,18
125,T101,T101,Todd Fischer,99,1,29
126,T101,T101,Dan Forsman,52,1,29
127,T101,T101,Bill Glasson,54,1,24
128,T101,T101,Lucas Glover,88,1,42
129,T101,T101,Mathias Grönberg,60,1,49
130,T101,T101,Jay Haas,54,1,18
131,T101,T101,David Hearn,68,1,52
132,T101,T101,J.J. Henry,102,1,55
133,T101,T101,Tim Herron,100,1,41
134,T101,T101,Ryuji Imada,78,1,31
135,T101,T101,Steve Jones,56,1,29
136,T101,T101,Jerry Kelly,101,1,32
137,T101,T101,Matt Kuchar,60,1,27
138,T101,T101,Neal Lancaster,95,1,55
139,T101,T101,Bernhard Langer,67,1,28
140,T101,T101,Tom Lehman,69,1,26
141,T101,T101,Justin Leonard,78,1,26
142,T101,T101,Andrew Magee,82,1,38
143,T101,T101,Scott McCarron,78,1,29
144,T101,T101,Rocco Mediate,73,1,49
145,T101,T101,Phil Mickelson,81,1,29
146,T101,T101,Kevin Na,88,1,44
147,T101,T101,Arron Oberholser,65,1,27
148,T101,T101,Geoff Ogilvy,97,1,34
149,T101,T101,Greg Owen,84,1,46
150,T101,T101,Ryan Palmer,101,1,40
151,T101,T101,Craig Perks,67,1,40
152,T101,T101,Tim Petrovic,97,1,43
153,T101,T101,Phillip Price,77,1,25
154,T101,T101,Chris Riley,67,1,30
155,T101,T101,Adam Scott,72,1,28
156,T101,T101,Patrick Sheehan,114,1,45
157,T101,T101,Heath Slocum,103,1,45
158,T101,T101,Chris Smith,93,1,65
159,T101,T101,Joey Snyder III,102,1,47
160,T101,T101,Hidemichi Tanaka,106,1,53
161,T101,T101,David Toms,87,1,30
162,T101,T101,D.J. Trahan,81,1,48
163,T101,T101,Kirk Triplett,55,1,19
164,T101,T101,Bob Tway,87,1,25
165,T101,T101,Omar Uresti,84,1,46
166,T101,T101,Bo Van Pelt,112,1,62
167,T101,T101,Nick Watney,91,1,38
168,T101,T101,Charlie Wi,67,1,26
