,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
0,1,1,Aaron Baddeley,48.89,132,270
1,2,2,Kent Jones,47.71,146,306
2,3,3,Chris DiMarco,46.67,126,270
3,4,4,Chris Anderson,46.53,67,144
4,5,5,Billy Andrade,46.3,125,270
5,6,6,Gavin Coles,46.03,116,252
6,T7,T7,Steve Stricker,45.96,91,198
7,T7,T7,Mark Wilson,45.96,91,198
8,9,9,Larry Mize,45.83,66,144
9,10,10,Matt Kuchar,45.68,74,162
10,11,11,John Elliott,45.37,49,108
11,12,12,Darron Stiles,45.24,114,252
12,13,13,Carl Pettersson,45.0,162,360
13,T14,T14,James Driscoll,44.95,89,198
14,T14,T14,Charlie Wi,44.95,89,198
15,T16,T16,Brian Davis,44.44,120,270
16,T16,T16,J.P. Hayes,44.44,88,198
17,T16,T16,Len Mattiace,44.44,80,180
18,T16,T16,Shaun Micheel,44.44,96,216
19,T16,T16,Tag Ridings,44.44,128,288
20,21,21,Michael Allen,44.07,119,270
21,22,22,Todd Fischer,43.7,118,270
22,23,23,Kevin Na,43.65,110,252
23,24,24,Joe Ogilvie,43.61,157,360
24,T25,T25,Brett Wetterich,43.43,86,198
25,T25,T25,Jay Williamson,43.43,86,198
26,27,27,Phillip Price,43.16,101,234
27,28,28,Phil Mickelson,42.9,139,324
28,29,29,Brad Faxon,42.86,108,252
29,30,30,Steve Lowery,42.81,131,306
30,31,31,Doug Barron,42.59,92,216
31,32,32,Paul Azinger,42.42,84,198
32,33,33,Jeff Brehaut,42.31,99,234
33,T34,T34,K.J. Choi,42.22,114,270
34,T34,T34,Bob Heintz,42.22,76,180
35,36,36,David Toms,42.16,129,306
36,37,37,José María Olazábal,42.13,91,216
37,T38,T38,Daniel Chopra,42.11,144,342
38,T38,T38,Zach Johnson,42.11,144,342
39,40,40,Ryuji Imada,42.06,106,252
40,41,41,Marco Dawson,41.98,136,324
41,42,42,Woody Austin,41.8,158,378
42,T43,T43,Arjun Atwal,41.67,120,288
43,T43,T43,D.A. Points,41.67,105,252
44,T43,T43,Vaughn Taylor,41.67,150,360
45,46,46,Brett Quigley,41.5,127,306
46,T47,T47,Jim Furyk,41.27,156,378
47,T47,T47,Geoff Ogilvy,41.27,156,378
48,49,49,Stephen Ames,41.18,126,306
49,50,50,Hunter Haas,41.03,96,234
50,51,51,Ben Curtis,40.97,59,144
51,52,52,Tom Gillis,40.91,81,198
52,T53,T53,Ben Crane,40.85,125,306
53,T53,T53,Todd Hamilton,40.85,125,306
54,T55,T55,José Coceres,40.74,44,108
55,T55,T55,Brian Gay,40.74,132,324
56,T55,T55,Dudley Hart,40.74,132,324
57,T55,T55,John Huston,40.74,110,270
58,T55,T55,Justin Leonard,40.74,110,270
59,T55,T55,Shigeki Maruyama,40.74,154,378
60,T55,T55,Mark O'Meara,40.74,88,216
61,T55,T55,Tjaart van der Walt,40.74,66,162
62,T55,T55,Bo Van Pelt,40.74,176,432
63,64,64,Robert Damron,40.63,117,288
