,One-Putt_Percentage_-_Round_5_RANK THIS WEEK,One-Putt_Percentage_-_Round_5_RANK LAST WEEK,One-Putt_Percentage_-_Round_5_PLAYER NAME,One-Putt_Percentage_-_Round_5_%,One-Putt_Percentage_-_Round_5_# OF 1 PUTTS,One-Putt_Percentage_-_Round_5_# OF HOLES
0,1,1,Harrison Frazar,72.22,13,18
1,2,2,Neal Lancaster,66.67,12,18
2,T3,T3,Jason Allred,61.11,11,18
3,T3,T3,Justin Leonard,61.11,11,18
4,T3,T3,Jesper Parnevik,61.11,11,18
5,T3,T3,Phillip Price,61.11,11,18
6,T7,T7,Billy Andrade,55.56,10,18
7,T7,T7,Aaron Baddeley,55.56,10,18
8,T7,T7,Bart Bryant,55.56,10,18
9,T7,T7,Ben Crane,55.56,10,18
10,T7,T7,Todd Fischer,55.56,10,18
11,T7,T7,Bernhard Langer,55.56,10,18
12,T7,T7,Joe Ogilvie,55.56,10,18
13,T14,T14,Ben Curtis,50.0,9,18
14,T14,T14,Brian Davis,50.0,9,18
15,T14,T14,Fred Funk,50.0,9,18
16,T14,T14,Jay Haas,50.0,9,18
17,T14,T14,Tim Herron,50.0,9,18
18,T14,T14,Ryuji Imada,50.0,9,18
19,T14,T14,Frank Lickliter II,50.0,9,18
20,T14,T14,Geoff Ogilvy,50.0,9,18
21,T14,T14,John Senden,50.0,9,18
22,T14,T14,Joey Sindelar,50.0,9,18
23,T14,T14,Hidemichi Tanaka,50.0,9,18
24,T25,T25,Stephen Ames,44.44,8,18
25,T25,T25,Chris DiMarco,44.44,8,18
26,T25,T25,Robert Gamez,44.44,8,18
27,T25,T25,J.J. Henry,44.44,8,18
28,T25,T25,Freddie Jacobson,44.44,8,18
29,T25,T25,Jerry Kelly,44.44,8,18
30,T25,T25,Peter Lonard,44.44,8,18
31,T25,T25,Davis Love III,44.44,8,18
32,T25,T25,Tom Pernice Jr.,44.44,8,18
33,T25,T25,Ian Poulter,44.44,8,18
34,T25,T25,Ted Purdy,44.44,8,18
35,T25,T25,Chris Riley,44.44,8,18
36,T25,T25,Justin Rose,44.44,8,18
37,T25,T25,Patrick Sheehan,44.44,8,18
38,T25,T25,Jeff Sluman,44.44,8,18
39,T25,T25,David Toms,44.44,8,18
40,T25,T25,Scott Verplank,44.44,8,18
41,T42,T42,Briny Baird,38.89,7,18
42,T42,T42,Mark Calcavecchia,38.89,7,18
43,T42,T42,Stewart Cink,38.89,7,18
44,T42,T42,Brent Geiberger,38.89,7,18
45,T42,T42,Skip Kendall,38.89,7,18
46,T42,T42,Andrew Magee,38.89,7,18
47,T42,T42,Jeff Maggert,38.89,7,18
48,T42,T42,Shaun Micheel,38.89,7,18
49,T42,T42,Tim Petrovic,38.89,7,18
50,T42,T42,Loren Roberts,38.89,7,18
51,T42,T42,Chris Smith,38.89,7,18
52,T42,T42,Kevin Stadler,38.89,7,18
53,T42,T42,Kevin Sutherland,38.89,7,18
54,T55,T55,Tommy Armour III,33.33,6,18
55,T55,T55,Tim Clark,33.33,6,18
56,T55,T55,John Daly,33.33,6,18
57,T55,T55,Jim Furyk,33.33,6,18
58,T55,T55,Billy Mayfair,33.33,6,18
59,T55,T55,Duffy Waldorf,33.33,6,18
60,T55,T55,Nick Watney,33.33,6,18
61,T55,T55,Jay Williamson,33.33,6,18
62,T63,T63,Craig Barlow,27.78,5,18
63,T63,T63,Olin Browne,27.78,5,18
64,T63,T63,Fred Couples,27.78,5,18
65,T63,T63,Dudley Hart,27.78,5,18
66,T63,T63,Kent Jones,27.78,5,18
67,T68,T68,Brian Bateman,22.22,4,18
68,T68,T68,Robert Damron,22.22,4,18
69,T68,T68,Joe Durant,22.22,4,18
70,T68,T68,Steve Elkington,22.22,4,18
71,T68,T68,Phil Mickelson,22.22,4,18
72,T68,T68,Pat Perez,22.22,4,18
