,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
147,T146,T146,Retief Goosen,71,6.74,411,61
148,T146,T146,Greg Owen,84,6.74,539,80
149,150,150,Lucas Glover,88,6.73,579,86
150,T151,T151,Ben Curtis,65,6.72,437,65
151,T151,T151,D.A. Points,94,6.72,605,90
152,T151,T151,Brett Wetterich,76,6.72,497,74
153,154,154,Craig Barlow,81,6.7,516,77
154,T155,T155,Brent Geiberger,61,6.68,394,59
155,T155,T155,Shaun Micheel,81,6.68,528,79
156,T157,T157,Tom Byrum,83,6.67,554,83
157,T157,T157,Charles Howell III,95,6.67,600,90
158,T157,T157,Lee Westwood,50,6.67,320,48
159,160,160,John Rollins,97,6.66,633,95
160,161,161,Bill Glasson,54,6.65,346,52
161,162,162,Brian Bateman,98,6.64,624,94
162,163,163,Paul Claxton,79,6.62,523,79
163,164,164,Steve Elkington,67,6.61,443,67
164,T165,T165,Luke Donald,67,6.6,396,60
165,T165,T165,Frank Lickliter II,100,6.6,634,96
166,T165,T165,Billy Mayfair,114,6.6,726,110
167,T165,T165,Adam Scott,72,6.6,449,68
168,T165,T165,Charles Warren,89,6.6,574,87
169,T170,T170,Danny Briggs,70,6.59,448,68
170,T170,T170,Franklin Langham,91,6.59,573,87
171,172,172,Chad Campbell,95,6.58,605,92
172,173,173,Scott Gutschewski,86,6.57,539,82
173,174,174,Kenny Perry,82,6.56,525,80
174,175,175,Tom Lehman,69,6.55,439,67
175,176,176,Rich Beem,66,6.53,405,62
176,177,177,Briny Baird,98,6.52,626,96
177,T178,T178,Tommy Armour III,103,6.51,671,103
178,T178,T178,Ted Purdy,122,6.51,794,122
179,T180,T180,Steve Jones,56,6.5,351,54
180,T180,T180,Hideto Tanihara,50,6.5,312,48
181,T182,T182,Jeff Brehaut,71,6.48,434,67
182,T182,T182,Jim Carter,62,6.48,389,60
183,184,184,Fred Couples,72,6.46,439,68
184,185,185,D.J. Trahan,81,6.45,497,77
185,186,186,Alex Cejka,84,6.44,522,81
186,187,187,John Senden,101,6.43,637,99
187,188,188,Roland Thatcher,75,6.41,468,73
188,189,189,D.J. Brigman,76,6.4,461,72
189,T190,T190,Robert Allenby,95,6.38,568,89
190,T190,T190,Dennis Paulson,63,6.38,402,63
191,192,192,Craig Perks,67,6.37,414,65
192,193,193,Michael Long,72,6.34,444,70
193,T194,T194,J.J. Henry,102,6.29,629,100
194,T194,T194,Glen Hnatiuk,59,6.29,346,55
195,T196,T196,David Hearn,68,6.28,427,68
196,T196,T196,Thomas Levet,54,6.28,333,53
197,198,198,Sergio Garcia,73,6.26,426,68
198,T199,T199,Joe Durant,81,6.21,503,81
199,T199,T199,Joey Snyder III,102,6.21,609,98
200,201,201,Chris Smith,93,6.1,567,93
201,202,202,Bradley Hughes,52,5.98,311,52
