,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,T1,Chris Anderson,66,100.0,597,597
1,T1,T1,Richard Johnson,50,100.0,472,472
2,T1,T1,Geoff Ogilvy,97,100.0,710,710
3,T1,T1,Tiger Woods,76,100.0,539,539
4,5,5,Patrick Sheehan,114,99.89,950,949
5,6,6,Chad Campbell,95,99.87,746,745
6,7,7,Scott Verplank,87,99.85,674,673
7,T8,T8,Stephen Ames,82,99.83,582,581
8,T8,T8,John Cook,72,99.83,601,600
9,10,10,Ben Crane,78,99.82,564,563
10,11,11,Loren Roberts,54,99.8,499,498
11,T12,T12,Retief Goosen,71,99.79,475,474
12,T12,T12,J.J. Henry,102,99.79,946,944
13,14,14,Bill Glasson,54,99.78,456,455
14,15,15,Tom Pernice Jr.,111,99.77,888,886
15,T16,T16,Luke Donald,67,99.76,416,415
16,T16,T16,Jay Haas,54,99.76,417,416
17,T16,T16,Padraig Harrington,50,99.76,418,417
18,T16,T16,Sean O'Hair,103,99.76,827,825
19,T20,T20,Jerry Kelly,101,99.75,814,812
20,T20,T20,Dean Wilson,86,99.75,813,811
21,22,22,Mark Calcavecchia,92,99.74,784,782
22,23,23,Billy Andrade,83,99.73,735,733
23,T24,T24,Ryuji Imada,78,99.72,704,702
24,T24,T24,Lee Westwood,50,99.72,352,351
25,26,26,Bob Tway,87,99.7,668,666
26,T27,T27,Phillip Price,77,99.69,636,634
27,T27,T27,Mario Tiziani,67,99.69,647,645
28,T27,T27,David Toms,87,99.69,636,634
29,T30,T30,Jeff Brehaut,71,99.68,634,632
30,T30,T30,John Senden,101,99.68,935,932
31,32,32,Scott McCarron,78,99.67,611,609
32,33,33,Mathias Grönberg,60,99.66,588,586
33,34,34,Bob Estes,92,99.64,827,824
34,T35,T35,Brad Faxon,75,99.63,538,536
35,T35,T35,Nick Watney,91,99.63,807,804
36,T37,T37,Todd Hamilton,94,99.62,781,778
37,T37,T37,Tim Herron,100,99.62,784,781
38,T37,T37,Freddie Jacobson,72,99.62,521,519
39,T37,T37,J.L. Lewis,98,99.62,782,779
40,T41,T41,Hunter Haas,83,99.61,768,765
41,T41,T41,Franklin Langham,91,99.61,775,772
42,T41,T41,Arron Oberholser,65,99.61,516,514
43,T41,T41,Ted Purdy,122,99.61,1023,1019
44,T45,T45,Aaron Baddeley,84,99.6,743,740
45,T45,T45,Phil Mickelson,81,99.6,495,493
46,T45,T45,Kevin Sutherland,89,99.6,754,751
47,T45,T45,Jay Williamson,53,99.6,500,498
48,49,49,Steve Jones,56,99.59,489,487
