,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
85,T73,T73,Brenden Pappas,2.78,5,180
86,T73,T73,Hidemichi Tanaka,2.78,9,324
87,T88,T88,Stephen Ames,2.94,9,306
88,T88,T88,Kent Jones,2.94,9,306
89,T88,T88,David Toms,2.94,9,306
90,T91,T91,Michael Allen,2.96,8,270
91,T91,T91,K.J. Choi,2.96,8,270
92,T91,T91,Todd Fischer,2.96,8,270
93,T91,T91,Lucas Glover,2.96,8,270
94,T91,T91,Justin Leonard,2.96,8,270
95,T91,T91,Tag Ridings,2.96,8,270
96,T97,T97,Ryuji Imada,2.99,7,234
97,T97,T97,Nick Watney,2.99,7,234
98,T99,T99,Lee Janzen,3.03,6,198
99,T99,T99,Shaun Micheel,3.03,6,198
100,T99,T99,Charlie Wi,3.03,6,198
101,T102,T102,David Hearn,3.09,5,162
102,T102,T102,John Rollins,3.09,10,324
103,T102,T102,Tjaart van der Walt,3.09,5,162
104,105,105,Jonathan Kaye,3.13,9,288
105,T106,T106,Jason Allred,3.17,4,126
106,T106,T106,Brian Davis,3.17,8,252
107,T106,T106,Carlos Franco,3.17,8,252
108,T106,T106,Bill Glasson,3.17,4,126
109,T106,T106,Skip Kendall,3.17,4,126
110,T106,T106,Rob Rashell,3.17,4,126
111,T112,T112,Mark Calcavecchia,3.22,11,342
112,T112,T112,Brandt Jobe,3.22,11,342
113,114,114,Gavin Coles,3.24,7,216
114,T115,T115,Ben Crane,3.27,10,306
115,T115,T115,Frank Lickliter II,3.27,10,306
116,T115,T115,Steve Lowery,3.27,10,306
117,T115,T115,Greg Owen,3.27,10,306
118,T115,T115,Tiger Woods,3.27,10,306
119,T120,T120,Paul Claxton,3.33,6,180
120,T120,T120,James Driscoll,3.33,6,180
121,T122,T122,Craig Barlow,3.42,8,234
122,T122,T122,Glen Day,3.42,8,234
123,T122,T122,Charles Warren,3.42,8,234
124,125,125,Fred Funk,3.44,13,378
125,T126,T126,Robert Damron,3.47,10,288
126,T126,T126,Steve Jones,3.47,5,144
127,T126,T126,Billy Mayfair,3.47,15,432
128,T126,T126,Dennis Paulson,3.47,5,144
129,130,130,Tim Clark,3.51,12,342
130,T131,T131,Jeff Brehaut,3.54,7,198
131,T131,T131,Andrew Magee,3.54,7,198
132,133,133,Vijay Singh,3.56,16,450
133,T134,T134,John Daly,3.57,9,252
134,T134,T134,Retief Goosen,3.57,9,252
135,T134,T134,Corey Pavin,3.57,9,252
136,T134,T134,Chris Smith,3.57,9,252
137,138,138,Hunter Mahan,3.59,11,306
138,139,139,Harrison Frazar,3.61,13,360
139,T140,T140,Robert Allenby,3.7,10,270
140,T140,T140,Matt Kuchar,3.7,6,162
141,T140,T140,Arron Oberholser,3.7,8,216
142,T140,T140,Tim Petrovic,3.7,10,270
143,T140,T140,Kirk Triplett,3.7,6,162
144,T140,T140,Jay Williamson,3.7,6,162
145,T146,T146,Tommy Armour III,3.79,15,396
146,T146,T146,Sean O'Hair,3.79,15,396
147,T148,T148,D.J. Brigman,3.89,7,180
148,T148,T148,Padraig Harrington,3.89,7,180
149,T148,T148,Patrick Sheehan,3.89,14,360
150,T148,T148,Brett Wetterich,3.89,7,180
151,152,152,Stuart Appleby,3.92,12,306
152,T153,T153,Rocco Mediate,3.97,10,252
153,T153,T153,Rory Sabbatini,3.97,10,252
154,T155,T155,Steve Allan,4.01,13,324
155,T155,T155,J.L. Lewis,4.01,13,324
156,157,157,Joey Sindelar,4.04,16,396
157,T158,T158,Billy Andrade,4.07,11,270
158,T158,T158,Joe Durant,4.07,11,270
159,T158,T158,Mark Hensby,4.07,11,270
160,T158,T158,Stephen Leaney,4.07,11,270
161,T162,T162,Alex Cejka,4.17,9,216
162,T162,T162,Todd Hamilton,4.17,12,288
163,T162,T162,Mike Weir,4.17,9,216
164,T165,T165,Briny Baird,4.25,13,306
165,T165,T165,Robert Gamez,4.25,13,306
166,167,167,Fred Couples,4.27,10,234
167,T168,T168,Richard Johnson,4.32,7,162
168,T168,T168,Michael Long,4.32,7,162
169,T168,T168,Chris Riley,4.32,7,162
170,T168,T168,Kevin Sutherland,4.32,14,324
171,172,172,Tom Lehman,4.37,11,252
172,173,173,Jonathan Byrd,4.39,15,342
173,T174,T174,Jay Haas,4.44,8,180
174,T174,T174,Lee Westwood,4.44,8,180
175,T176,T176,Paul Gow,4.63,10,216
176,T176,T176,Roland Thatcher,4.63,10,216
177,178,178,Ted Purdy,4.7,22,468
178,179,179,Justin Rose,4.72,17,360
179,180,180,Tim Herron,4.8,19,396
180,181,181,Peter Lonard,4.81,13,270
181,T182,T182,Danny Briggs,4.86,7,144
182,T182,T182,Dan Forsman,4.86,7,144
183,T182,T182,Larry Mize,4.86,7,144
184,185,185,Kenny Perry,4.94,16,324
185,186,186,Tom Gillis,5.0,9,180
186,187,187,D.J. Trahan,5.13,12,234
187,188,188,Phil Mickelson,5.23,16,306
188,T189,T189,Scott Hend,5.56,9,162
189,T189,T189,Thomas Levet,5.56,8,144
190,191,191,Rod Pampling,5.86,19,324
191,192,192,Pat Perez,5.88,18,306
192,193,193,Bo Van Pelt,6.06,24,396
193,194,194,Steve Flesch,6.3,17,270
194,T195,T195,Brendan Jones,6.48,14,216
195,T195,T195,Craig Perks,6.48,7,108
196,197,197,Jeff Maggert,6.75,17,252
197,T198,T198,Sergio Garcia,6.94,20,288
198,T198,T198,Will MacKenzie,6.94,15,216
199,200,200,Mathias Grönberg,7.22,13,180
