,Putts_per_Round_-_Round_5_RANK THIS WEEK,Putts_per_Round_-_Round_5_RANK LAST WEEK,Putts_per_Round_-_Round_5_PLAYER NAME,Putts_per_Round_-_Round_5_AVG,Putts_per_Round_-_Round_5_TOTAL PUTTS,Putts_per_Round_-_Round_5_TOTAL ROUNDS
0,1,1,Neal Lancaster,22.0,22,1
1,T2,T2,Harrison Frazar,23.0,23,1
2,T2,T2,Justin Leonard,23.0,23,1
3,T2,T2,Frank Lickliter II,23.0,23,1
4,5,5,Todd Fischer,24.0,24,1
5,T6,T6,Jason Allred,25.0,25,1
6,T6,T6,Tim Herron,25.0,25,1
7,T6,T6,Jesper Parnevik,25.0,25,1
8,T6,T6,Phillip Price,25.0,25,1
9,T10,T10,Billy Andrade,26.0,26,1
10,T10,T10,Ben Crane,26.0,26,1
11,T10,T10,Bernhard Langer,26.0,26,1
12,T10,T10,Joe Ogilvie,26.0,26,1
13,T10,T10,Hidemichi Tanaka,26.0,26,1
14,T15,T15,Aaron Baddeley,27.0,27,1
15,T15,T15,Bart Bryant,27.0,27,1
16,T15,T15,Ben Curtis,27.0,27,1
17,T15,T15,Fred Funk,27.0,27,1
18,T15,T15,Brent Geiberger,27.0,27,1
19,T15,T15,Skip Kendall,27.0,27,1
20,T15,T15,Geoff Ogilvy,27.0,27,1
21,T15,T15,Tim Petrovic,27.0,27,1
22,T15,T15,John Senden,27.0,27,1
23,T15,T15,Joey Sindelar,27.0,27,1
24,T15,T15,Jeff Sluman,27.0,27,1
25,T26,T26,Brian Bateman,28.0,28,1
26,T26,T26,Tim Clark,28.0,28,1
27,T26,T26,Brian Davis,28.0,28,1
28,T26,T26,Robert Gamez,28.0,28,1
29,T26,T26,Jay Haas,28.0,28,1
30,T26,T26,Ryuji Imada,28.0,28,1
31,T26,T26,Freddie Jacobson,28.0,28,1
32,T26,T26,Jerry Kelly,28.0,28,1
33,T26,T26,Peter Lonard,28.0,28,1
34,T26,T26,Davis Love III,28.0,28,1
35,T26,T26,Andrew Magee,28.0,28,1
36,T26,T26,Tom Pernice Jr.,28.0,28,1
37,T26,T26,Ted Purdy,28.0,28,1
38,T26,T26,Chris Riley,28.0,28,1
39,T26,T26,Justin Rose,28.0,28,1
40,T26,T26,David Toms,28.0,28,1
41,T26,T26,Duffy Waldorf,28.0,28,1
42,T43,T43,Stephen Ames,29.0,29,1
43,T43,T43,Briny Baird,29.0,29,1
44,T43,T43,Stewart Cink,29.0,29,1
45,T43,T43,Chris DiMarco,29.0,29,1
46,T43,T43,Dudley Hart,29.0,29,1
47,T43,T43,J.J. Henry,29.0,29,1
48,T43,T43,Jeff Maggert,29.0,29,1
49,T43,T43,Shaun Micheel,29.0,29,1
50,T43,T43,Loren Roberts,29.0,29,1
51,T43,T43,Patrick Sheehan,29.0,29,1
52,T43,T43,Scott Verplank,29.0,29,1
53,T54,T54,Tommy Armour III,30.0,30,1
54,T54,T54,Olin Browne,30.0,30,1
55,T54,T54,Mark Calcavecchia,30.0,30,1
56,T54,T54,John Daly,30.0,30,1
57,T54,T54,Ian Poulter,30.0,30,1
58,T54,T54,Chris Smith,30.0,30,1
59,T54,T54,Kevin Stadler,30.0,30,1
60,T54,T54,Nick Watney,30.0,30,1
61,T62,T62,Fred Couples,31.0,31,1
62,T62,T62,Jim Furyk,31.0,31,1
63,T62,T62,Billy Mayfair,31.0,31,1
64,T62,T62,Kevin Sutherland,31.0,31,1
65,T62,T62,Jay Williamson,31.0,31,1
66,T67,T67,Robert Damron,33.0,33,1
67,T67,T67,Joe Durant,33.0,33,1
68,T67,T67,Steve Elkington,33.0,33,1
69,T67,T67,Phil Mickelson,33.0,33,1
70,T71,T71,Craig Barlow,34.0,34,1
71,T71,T71,Kent Jones,34.0,34,1
72,73,73,Pat Perez,35.0,35,1
