,GIR_Putting_Avg_-_25-30_RANK THIS WEEK,GIR_Putting_Avg_-_25-30_RANK LAST WEEK,GIR_Putting_Avg_-_25-30_PLAYER NAME,GIR_Putting_Avg_-_25-30_ROUNDS,GIR_Putting_Avg_-_25-30_% MADE,GIR_Putting_Avg_-_25-30_ATTEMPTS,GIR_Putting_Avg_-_25-30_PUTTS MADE
70,T71,T71,Steve Elkington,67,0.92,65,6.0
71,T71,T71,Matt Gogel,78,0.92,76,7.0
72,T71,T71,Jonathan Kaye,77,0.92,65,6.0
73,T71,T71,Peter Lonard,85,0.92,76,7.0
74,T75,T75,Brent Geiberger,61,0.91,55,5.0
75,T75,T75,Hunter Haas,83,0.91,77,7.0
76,T75,T75,Lee Westwood,50,0.91,33,3.0
77,78,78,Matt Kuchar,60,0.9,67,6.0
78,T79,T79,Neal Lancaster,95,0.89,79,7.0
79,T79,T79,Rob Rashell,65,0.89,56,5.0
80,81,81,Tiger Woods,76,0.88,57,5.0
81,T82,T82,Cameron Beckman,96,0.87,92,8.0
82,T82,T82,Brenden Pappas,51,0.87,46,4.0
83,T84,T84,Arron Oberholser,65,0.86,58,5.0
84,T84,T84,Tim Petrovic,97,0.86,81,7.0
85,T84,T84,Vijay Singh,111,0.86,70,6.0
86,T87,T87,Bart Bryant,91,0.85,82,7.0
87,T87,T87,Marco Dawson,82,0.85,94,8.0
88,T87,T87,Steve Lowery,100,0.85,94,8.0
89,T87,T87,Billy Mayfair,114,0.85,117,10.0
90,91,91,J.L. Lewis,98,0.84,83,7.0
91,T92,T92,Freddie Jacobson,72,0.83,60,5.0
92,T92,T92,Hunter Mahan,103,0.83,108,9.0
93,T94,T94,Stephen Ames,82,0.82,61,5.0
94,T94,T94,Jesper Parnevik,84,0.82,73,6.0
95,T94,T94,Kenny Perry,82,0.82,85,7.0
96,T94,T94,Tjaart van der Walt,56,0.82,73,6.0
97,T94,T94,Jay Williamson,53,0.82,49,4.0
98,T99,T99,Bill Glasson,54,0.81,37,3.0
99,T99,T99,Lucas Glover,88,0.81,74,6.0
100,T99,T99,Justin Leonard,78,0.81,62,5.0
101,T99,T99,Brett Quigley,96,0.81,99,8.0
102,T99,T99,Bob Tway,87,0.81,74,6.0
103,104,104,John Elliott,58,0.8,50,4.0
104,T105,T105,Robert Damron,89,0.79,76,6.0
105,T105,T105,Zach Johnson,96,0.79,101,8.0
106,T105,T105,Kent Jones,99,0.79,126,10.0
107,108,108,John Daly,78,0.78,51,4.0
108,T109,T109,Hank Kuehne,84,0.77,78,6.0
109,T109,T109,Larry Mize,54,0.77,39,3.0
110,T109,T109,Tag Ridings,93,0.77,78,6.0
111,T112,T112,Michael Allen,90,0.76,79,6.0
112,T112,T112,Robert Allenby,95,0.76,92,7.0
113,T112,T112,Mark Calcavecchia,92,0.76,79,6.0
114,T115,T115,Mark Hensby,70,0.75,53,4.0
115,T115,T115,Phil Mickelson,81,0.75,40,3.0
116,T117,T117,Steve Allan,102,0.74,94,7.0
117,T117,T117,Jeff Brehaut,71,0.74,81,6.0
118,T117,T117,Carlos Franco,78,0.74,81,6.0
119,T120,T120,Shigeki Maruyama,99,0.73,96,7.0
120,T120,T120,Shaun Micheel,81,0.73,96,7.0
121,122,122,John Cook,72,0.72,69,5.0
122,T123,T123,Craig Perks,67,0.71,56,4.0
123,T123,T123,Charles Warren,89,0.71,98,7.0
124,T125,T125,Stewart Cink,98,0.7,71,5.0
125,T125,T125,Steve Stricker,62,0.7,57,4.0
126,T127,T127,Richard Johnson,50,0.69,58,4.0
127,T127,T127,Ted Purdy,122,0.69,102,7.0
128,T129,T129,Rich Beem,66,0.68,44,3.0
129,T129,T129,Ryuji Imada,78,0.68,59,4.0
130,T129,T129,Steve Jones,56,0.68,44,3.0
131,T132,T132,Tommy Armour III,103,0.67,104,7.0
132,T132,T132,Olin Browne,99,0.67,90,6.0
133,T132,T132,Luke Donald,67,0.67,45,3.0
134,T132,T132,Bob Estes,92,0.67,75,5.0
135,T132,T132,Fred Funk,102,0.67,120,8.0
136,T132,T132,Carl Pettersson,109,0.67,105,7.0
137,T132,T132,Ian Poulter,62,0.67,45,3.0
138,T132,T132,Jeff Sluman,94,0.67,89,6.0
139,T132,T132,Kirk Triplett,55,0.67,45,3.0
140,T141,T141,Alex Cejka,84,0.66,76,5.0
141,T141,T141,Brendan Jones,81,0.66,91,6.0
142,T143,T143,Justin Bolli,65,0.65,46,3.0
143,T143,T143,Tom Byrum,83,0.65,93,6.0
144,T143,T143,Chris DiMarco,83,0.65,62,4.0
145,T143,T143,Charles Howell III,95,0.65,77,5.0
146,T147,T147,Mathias Grönberg,60,0.63,63,4.0
147,T147,T147,Padraig Harrington,50,0.63,48,3.0
148,T147,T147,Franklin Langham,91,0.63,79,5.0
149,T147,T147,D.A. Points,94,0.63,80,5.0
150,T147,T147,Heath Slocum,103,0.63,112,7.0
151,T147,T147,Mario Tiziani,67,0.63,79,5.0
152,T153,T153,Brian Gay,101,0.62,97,6.0
153,T153,T153,Dean Wilson,86,0.62,97,6.0
154,T155,T155,D.J. Brigman,76,0.61,66,4.0
155,T155,T155,Sean O'Hair,103,0.61,114,7.0
156,157,157,Brett Wetterich,76,0.59,68,4.0
157,158,158,Billy Andrade,83,0.58,52,3.0
158,T159,T159,Mark Brooks,72,0.57,70,4.0
159,T159,T159,Stephen Leaney,89,0.57,88,5.0
160,T161,T161,Scott Hend,75,0.56,71,4.0
161,T161,T161,Ryan Palmer,101,0.56,90,5.0
162,T161,T161,Vaughn Taylor,99,0.56,89,5.0
163,T164,T164,Chris Riley,67,0.55,55,3.0
164,T164,T164,Joey Sindelar,104,0.55,110,6.0
165,T166,T166,Jason Allred,75,0.54,74,4.0
166,T166,T166,Jim Furyk,94,0.54,74,4.0
167,T166,T166,Kevin Sutherland,89,0.54,93,5.0
168,T169,T169,Woody Austin,100,0.53,95,5.0
169,T169,T169,Bradley Hughes,52,0.53,76,4.0
170,T169,T169,José María Olazábal,55,0.53,38,2.0
171,T169,T169,Roland Thatcher,75,0.53,76,4.0
172,T169,T169,Duffy Waldorf,86,0.53,75,4.0
173,174,174,Jason Bohn,91,0.52,97,5.0
174,175,175,J.J. Henry,102,0.51,118,6.0
175,176,176,John Huston,90,0.49,81,4.0
176,T177,T177,Brandt Jobe,96,0.48,84,4.0
177,T177,T177,Jerry Kelly,101,0.48,84,4.0
178,179,179,Joey Snyder III,102,0.47,106,5.0
179,180,180,Paul Azinger,66,0.46,65,3.0
180,T181,T181,Jonathan Byrd,103,0.45,89,4.0
181,T181,T181,Joe Durant,81,0.45,88,4.0
182,T181,T181,Todd Fischer,99,0.45,89,4.0
183,T184,T184,Aaron Baddeley,84,0.43,69,3.0
184,T184,T184,Daniel Chopra,108,0.43,93,4.0
185,T184,T184,Fred Couples,72,0.43,46,2.0
186,187,187,K.J. Choi,78,0.39,51,2.0
187,T188,T188,Dudley Hart,84,0.38,78,3.0
188,T188,T188,Pat Perez,89,0.38,80,3.0
189,T188,T188,John Rollins,97,0.38,80,3.0
190,191,191,Retief Goosen,71,0.34,58,2.0
191,T192,T192,Jim Carter,62,0.33,60,2.0
192,T192,T192,Andrew Magee,82,0.33,61,2.0
193,T194,T194,Brian Davis,75,0.3,66,2.0
194,T194,T194,Jeff Hart,63,0.3,66,2.0
195,196,196,Doug Barron,70,0.27,73,2.0
196,197,197,Skip Kendall,80,0.26,77,2.0
197,198,198,Ben Crane,78,0.19,53,1.0
198,199,199,Sergio Garcia,73,0.18,57,1.0
199,200,200,Corey Pavin,77,0.17,58,1.0
200,201,201,Robert Gamez,91,0.14,72,1.0
201,202,202,Matt Davidson,53,0.0,51,
