,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Ian Poulter,62,93.15,73,68
1,2,2,Hunter Mahan,103,92.7,137,127
2,3,3,Charlie Wi,67,91.67,96,88
3,4,4,Zach Johnson,96,91.26,103,94
4,5,5,Stewart Cink,98,90.82,98,89
5,6,6,Brad Faxon,75,90.48,105,95
6,7,7,John Cook,72,90.24,82,74
7,8,8,Gavin Coles,70,89.81,108,97
8,9,9,Steve Elkington,67,89.61,77,69
9,10,10,Steve Stricker,62,89.33,75,67
10,11,11,Shigeki Maruyama,99,89.26,121,108
11,12,12,Steve Lowery,100,89.23,130,116
12,13,13,Brent Geiberger,61,89.16,83,74
13,14,14,Tim Herron,100,89.08,119,106
14,15,15,Brett Quigley,96,88.71,124,110
15,16,16,Bob Tway,87,88.66,97,86
16,17,17,Kirk Triplett,55,88.61,79,70
17,18,18,Vijay Singh,111,88.57,140,124
18,19,19,Ben Crane,78,88.19,127,112
19,20,20,Ryan Palmer,101,88.14,118,104
20,21,21,Dudley Hart,84,88.04,92,81
21,22,22,Fred Funk,102,88.0,125,110
22,23,23,Arron Oberholser,65,87.95,83,73
23,24,24,Robert Gamez,91,87.62,105,92
24,25,25,Luke Donald,67,87.5,72,63
25,T26,T26,Phil Mickelson,81,87.34,79,69
26,T26,T26,Adam Scott,72,87.34,79,69
27,28,28,Ben Curtis,65,87.32,71,62
28,29,29,Larry Mize,54,87.3,63,55
29,30,30,Jeff Maggert,79,87.27,110,96
30,31,31,Retief Goosen,71,87.04,54,47
31,32,32,Michael Allen,90,86.96,115,100
32,33,33,Scott Gutschewski,86,86.87,99,86
33,34,34,Mark Hensby,70,86.73,98,85
34,35,35,Tiger Woods,76,86.46,96,83
35,36,36,Loren Roberts,54,86.36,66,57
36,37,37,Jesper Parnevik,84,86.32,95,82
37,38,38,Jeff Hart,63,86.3,73,63
38,39,39,Lucas Glover,88,86.29,124,107
39,40,40,Tom Pernice Jr.,111,85.94,128,110
40,T41,T41,Michael Long,72,85.87,92,79
41,T41,T41,Scott Verplank,87,85.87,92,79
42,43,43,Jerry Kelly,101,85.86,99,85
43,44,44,Robert Allenby,95,85.85,106,91
44,45,45,Aaron Baddeley,84,85.84,113,97
45,46,46,Greg Owen,84,85.83,120,103
46,T47,T47,Billy Andrade,83,85.71,126,108
47,T47,T47,Brian Gay,101,85.71,133,114
48,T47,T47,Brenden Pappas,51,85.71,70,60
49,T47,T47,Tag Ridings,93,85.71,140,120
50,51,51,Olin Browne,99,85.59,111,95
