,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
123,T124,T124,Rod Pampling,89,122,485,25.2
124,T124,T124,Kevin Sutherland,89,122,509,24.0
125,T126,T126,Brad Faxon,75,121,451,26.8
126,T126,T126,Franklin Langham,91,121,510,23.7
127,T126,T126,Roland Thatcher,75,121,433,27.9
128,T126,T126,Bob Tway,87,121,478,25.3
129,T130,T130,Paul Gow,78,119,471,25.3
130,T130,T130,Lee Janzen,75,119,423,28.1
131,T130,T130,Justin Leonard,78,119,396,30.1
132,T130,T130,Mark O'Meara,66,119,393,30.3
133,T134,T134,Chris Anderson,66,118,421,28.0
134,T134,T134,Chris Smith,93,118,507,23.3
135,T136,T136,Jeff Brehaut,71,117,409,28.6
136,T136,T136,Brett Wetterich,76,117,452,25.9
137,T138,T138,Justin Bolli,65,116,417,27.8
138,T138,T138,Paul Claxton,79,116,436,26.6
139,T140,T140,José Coceres,56,115,395,29.1
140,T140,T140,Jeff Maggert,79,115,421,27.3
141,T142,T142,Jonathan Kaye,77,114,447,25.5
142,T142,T142,Scott McCarron,78,114,424,26.9
143,T142,T142,Mark Wilson,74,114,448,25.4
144,T145,T145,Matt Davidson,53,113,350,32.3
145,T145,T145,Davis Love III,80,113,398,28.4
146,T147,T147,Jim Carter,62,111,352,31.5
147,T147,T147,Jeff Hart,63,111,389,28.5
148,T149,T149,K.J. Choi,78,110,389,28.3
149,T149,T149,Joe Durant,81,110,435,25.3
150,T149,T149,Matt Kuchar,60,110,391,28.1
151,T149,T149,Michael Long,72,110,411,26.8
152,T153,T153,D.J. Brigman,76,109,401,27.2
153,T153,T153,John Daly,78,109,401,27.2
154,T153,T153,Scott Hend,75,109,449,24.3
155,T156,T156,David Hearn,68,108,384,28.1
156,T156,T156,Phil Mickelson,81,108,382,28.3
157,T156,T156,Rob Rashell,65,108,397,27.2
158,T159,T159,James Driscoll,73,105,448,23.4
159,T159,T159,Bill Glasson,54,105,299,35.1
160,T159,T159,Matt Gogel,78,105,469,22.4
161,T162,T162,John Cook,72,104,408,25.5
162,T162,T162,Dennis Paulson,63,104,361,28.8
163,T162,T162,Kenny Perry,82,104,410,25.4
164,T162,T162,Phillip Price,77,104,470,22.1
165,T166,T166,Sergio Garcia,73,100,343,29.2
166,T166,T166,Mario Tiziani,67,100,417,24.0
167,T166,T166,Tjaart van der Walt,56,100,363,27.5
168,169,169,Craig Perks,67,96,367,26.2
169,170,170,Ben Curtis,65,95,346,27.5
170,171,171,Richard Johnson,50,94,333,28.2
171,T172,T172,Bernhard Langer,67,93,336,27.7
172,T172,T172,José María Olazábal,55,93,317,29.3
173,T174,T174,Brent Geiberger,61,92,350,26.3
174,T174,T174,Arron Oberholser,65,92,348,26.4
175,176,176,Larry Mize,54,91,340,26.8
176,T177,T177,Adam Scott,72,90,362,24.9
177,T177,T177,Kirk Triplett,55,90,314,28.7
178,T179,T179,Rich Beem,66,88,326,27.0
179,T179,T179,Dan Forsman,52,88,329,26.7
180,T179,T179,Steve Jones,56,88,307,28.7
181,T179,T179,Brenden Pappas,51,88,358,24.6
182,T183,T183,Padraig Harrington,50,86,290,29.7
183,T183,T183,Mark Hensby,70,86,347,24.8
184,T185,T185,Retief Goosen,71,85,293,29.0
185,T185,T185,Jay Williamson,53,85,330,25.8
186,T187,T187,Luke Donald,67,84,277,30.3
187,T187,T187,Steve Elkington,67,84,354,23.7
188,T187,T187,John Elliott,58,84,349,24.1
189,T187,T187,Mathias Grönberg,60,84,394,21.3
190,T187,T187,Glen Hnatiuk,59,84,324,25.9
191,192,192,Bradley Hughes,52,83,292,28.4
192,193,193,Mike Weir,71,78,348,22.4
193,194,194,Fred Couples,72,77,286,26.9
194,195,195,Ian Poulter,62,76,248,30.6
195,196,196,Loren Roberts,54,75,344,21.8
196,197,197,Tom Lehman,69,74,333,22.2
197,T198,T198,Chris Riley,67,73,313,23.3
198,T198,T198,Hideto Tanihara,50,73,287,25.4
199,200,200,Thomas Levet,54,66,238,27.7
200,201,201,Jay Haas,54,59,271,21.8
201,202,202,Lee Westwood,50,50,225,22.2
