,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
130,T131,T131,Jesper Parnevik,84,10.12,830,82
131,T131,T131,Patrick Sheehan,114,10.12,1113,110
132,T133,T133,Jason Allred,75,10.11,738,73
133,T133,T133,Cameron Beckman,96,10.11,930,92
134,T133,T133,Mark Wilson,74,10.11,708,70
135,T136,T136,Lee Janzen,75,10.1,737,73
136,T136,T136,Geoff Ogilvy,97,10.1,939,93
137,T136,T136,Kirk Triplett,55,10.1,525,52
138,T139,T139,John Daly,78,10.09,767,76
139,T139,T139,Paul Gow,78,10.09,747,74
140,T139,T139,Ryuji Imada,78,10.09,787,78
141,T139,T139,David Toms,87,10.09,777,77
142,143,143,Robert Gamez,91,10.08,917,91
143,144,144,Neal Lancaster,95,10.07,957,95
144,T145,T145,Freddie Jacobson,72,10.06,714,71
145,T145,T145,Steve Lowery,100,10.06,966,96
146,T145,T145,Scott Verplank,87,10.06,865,86
147,148,148,Phillip Price,77,10.05,734,73
148,T149,T149,Woody Austin,100,10.04,1004,100
149,T149,T149,Chris DiMarco,83,10.04,753,75
150,T149,T149,Bernhard Langer,67,10.04,673,67
151,152,152,Hank Kuehne,84,10.03,802,80
152,153,153,Chris Anderson,66,10.02,621,62
153,154,154,Mark Calcavecchia,92,10.01,901,90
154,T155,T155,Richard Johnson,50,10.0,500,50
155,T155,T155,Shigeki Maruyama,99,10.0,980,98
156,T155,T155,Chris Riley,67,10.0,640,64
157,T155,T155,Jay Williamson,53,10.0,530,53
158,159,159,Vaughn Taylor,99,9.97,987,99
159,T160,T160,Tom Pernice Jr.,111,9.95,1065,107
160,T160,T160,Darron Stiles,78,9.95,756,76
161,T162,T162,Hunter Haas,83,9.94,785,79
162,T162,T162,Mark O'Meara,66,9.94,656,66
163,164,164,Gavin Coles,70,9.93,695,70
164,T165,T165,Matt Davidson,53,9.92,526,53
165,T165,T165,Larry Mize,54,9.92,496,50
166,T165,T165,José María Olazábal,55,9.92,526,53
167,T165,T165,Mike Weir,71,9.92,655,66
168,169,169,Dudley Hart,84,9.9,832,84
169,170,170,Paul Azinger,66,9.88,652,66
170,T171,T171,Steve Allan,102,9.87,967,98
171,T171,T171,Stephen Ames,82,9.87,780,79
172,T173,T173,Daniel Chopra,108,9.86,1025,104
173,T173,T173,Brenden Pappas,51,9.86,503,51
174,T173,T173,Rory Sabbatini,81,9.86,769,78
175,T176,T176,Todd Fischer,99,9.85,955,97
176,T176,T176,John Huston,90,9.85,847,86
177,T176,T176,Corey Pavin,77,9.85,719,73
178,T179,T179,Tag Ridings,93,9.84,895,91
179,T179,T179,Tiger Woods,76,9.84,728,74
180,181,181,Brian Gay,101,9.83,973,99
181,T182,T182,Billy Andrade,83,9.82,815,83
182,T182,T182,Arjun Atwal,65,9.82,638,65
183,T182,T182,Tim Clark,92,9.82,854,87
184,T182,T182,Scott Hend,75,9.82,717,73
185,186,186,J.P. Hayes,63,9.81,618,63
186,T187,T187,Brad Faxon,75,9.7,689,71
187,T187,T187,Len Mattiace,86,9.7,815,84
188,T189,T189,Glen Day,80,9.69,756,78
189,T189,T189,Pat Perez,89,9.69,862,89
190,191,191,Brian Davis,75,9.68,726,75
191,192,192,Mathias Grönberg,60,9.67,561,58
192,T193,T193,Bob Heintz,67,9.61,644,67
193,T193,T193,Tim Herron,100,9.61,951,99
194,T193,T193,Phil Mickelson,81,9.61,711,74
195,196,196,Aaron Baddeley,84,9.54,782,82
196,197,197,Kevin Na,88,9.49,816,86
197,T198,T198,Ben Crane,78,9.45,699,74
198,T198,T198,Joe Ogilvie,103,9.45,936,99
199,T198,T198,Charlie Wi,67,9.45,614,65
200,201,201,José Coceres,56,9.37,506,54
201,202,202,Steve Stricker,62,9.35,580,62
