,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,T1,T1,Woody Austin,100,6,59
1,T1,T1,Kevin Na,88,6,44
2,T3,T3,David Hearn,68,5,52
3,T3,T3,Steve Lowery,100,5,47
4,T3,T3,Carl Pettersson,109,5,43
5,T6,T6,Billy Andrade,83,4,37
6,T6,T6,Mark Calcavecchia,92,4,45
7,T6,T6,Daniel Chopra,108,4,50
8,T6,T6,José Coceres,56,4,40
9,T6,T6,Scott Hend,75,4,63
10,T6,T6,Neal Lancaster,95,4,55
11,T6,T6,Hunter Mahan,103,4,42
12,T6,T6,Billy Mayfair,114,4,64
13,T6,T6,D.A. Points,94,4,52
14,T6,T6,D.J. Trahan,81,4,48
15,T16,T16,Doug Barron,70,3,26
16,T16,T16,Brian Bateman,98,3,45
17,T16,T16,Chad Campbell,95,3,41
18,T16,T16,Tim Clark,92,3,32
19,T16,T16,Gavin Coles,70,3,30
20,T16,T16,John Elliott,58,3,30
21,T16,T16,Sergio Garcia,73,3,39
22,T16,T16,Brandt Jobe,96,3,43
23,T16,T16,Skip Kendall,80,3,39
24,T16,T16,Frank Lickliter II,100,3,52
25,T16,T16,Joe Ogilvie,103,3,44
26,T16,T16,Pat Perez,89,3,47
27,T16,T16,John Rollins,97,3,49
28,T16,T16,Adam Scott,72,3,28
29,T16,T16,Heath Slocum,103,3,45
30,T16,T16,Kevin Stadler,96,3,51
31,T16,T16,Vaughn Taylor,99,3,52
32,T33,T33,Steve Allan,102,2,79
33,T33,T33,Michael Allen,90,2,33
34,T33,T33,Robert Allenby,95,2,45
35,T33,T33,Stephen Ames,82,2,29
36,T33,T33,Tommy Armour III,103,2,51
37,T33,T33,Aaron Baddeley,84,2,33
38,T33,T33,Craig Barlow,81,2,41
39,T33,T33,Jason Bohn,91,2,33
40,T33,T33,Alex Cejka,84,2,47
41,T33,T33,Paul Claxton,79,2,35
42,T33,T33,Ben Crane,78,2,23
43,T33,T33,Ben Curtis,65,2,25
44,T33,T33,Robert Damron,89,2,46
45,T33,T33,Marco Dawson,82,2,44
46,T33,T33,Glen Day,80,2,39
47,T33,T33,Joe Durant,81,2,62
48,T33,T33,Jim Furyk,94,2,33
49,T33,T33,Robert Gamez,91,2,39
50,T33,T33,Lucas Glover,88,2,42
51,T33,T33,Bob Heintz,67,2,34
52,T33,T33,Tim Herron,100,2,41
53,T33,T33,Glen Hnatiuk,59,2,31
54,T33,T33,Charles Howell III,95,2,37
55,T33,T33,Bradley Hughes,52,2,36
56,T33,T33,Ryuji Imada,78,2,31
57,T33,T33,Freddie Jacobson,72,2,26
58,T33,T33,Jonathan Kaye,77,2,35
59,T33,T33,Matt Kuchar,60,2,27
60,T33,T33,Franklin Langham,91,2,35
61,T33,T33,Tom Lehman,69,2,26
62,T33,T33,Peter Lonard,85,2,27
63,T33,T33,Michael Long,72,2,35
64,T33,T33,Jeff Maggert,79,2,38
65,T33,T33,Rocco Mediate,73,2,49
66,T33,T33,Ryan Palmer,101,2,40
67,T33,T33,Dennis Paulson,63,2,33
68,T33,T33,Rory Sabbatini,81,2,38
69,T33,T33,Vijay Singh,111,2,38
70,T33,T33,Hidemichi Tanaka,106,2,53
71,T33,T33,Hideto Tanihara,50,2,22
72,T33,T33,Roland Thatcher,75,2,64
73,T33,T33,Kirk Triplett,55,2,19
74,T33,T33,Omar Uresti,84,2,46
75,T33,T33,Tjaart van der Walt,56,2,33
76,T33,T33,Duffy Waldorf,86,2,42
77,T33,T33,Mike Weir,71,2,27
78,T33,T33,Mark Wilson,74,2,34
79,T80,T80,Jason Allred,75,1,39
80,T80,T80,Paul Azinger,66,1,27
81,T80,T80,Briny Baird,98,1,52
82,T80,T80,Cameron Beckman,96,1,51
83,T80,T80,Jeff Brehaut,71,1,26
84,T80,T80,Danny Briggs,70,1,43
85,T80,T80,D.J. Brigman,76,1,55
86,T80,T80,Mark Brooks,72,1,32
87,T80,T80,Olin Browne,99,1,31
88,T80,T80,Tom Byrum,83,1,41
89,T80,T80,Jim Carter,62,1,29
90,T80,T80,Stewart Cink,98,1,19
91,T80,T80,Fred Couples,72,1,29
92,T80,T80,Brian Davis,75,1,54
93,T80,T80,James Driscoll,73,1,30
94,T80,T80,Bob Estes,92,1,33
95,T80,T80,Todd Fischer,99,1,29
96,T80,T80,Steve Flesch,90,1,43
97,T80,T80,Dan Forsman,52,1,29
98,T80,T80,Harrison Frazar,105,1,49
99,T80,T80,Fred Funk,102,1,42
100,T80,T80,Brian Gay,101,1,35
101,T80,T80,Tom Gillis,77,1,37
102,T80,T80,Matt Gogel,78,1,27
103,T80,T80,Paul Gow,78,1,42
104,T80,T80,Mathias Grönberg,60,1,49
105,T80,T80,Scott Gutschewski,86,1,34
106,T80,T80,Hunter Haas,83,1,36
107,T80,T80,Todd Hamilton,94,1,32
108,T80,T80,Jeff Hart,63,1,37
109,T80,T80,Dudley Hart,84,1,34
110,T80,T80,J.P. Hayes,63,1,27
111,T80,T80,J.J. Henry,102,1,55
112,T80,T80,Mark Hensby,70,1,30
113,T80,T80,John Huston,90,1,49
114,T80,T80,Lee Janzen,75,1,40
115,T80,T80,Zach Johnson,96,1,37
116,T80,T80,Richard Johnson,50,1,24
117,T80,T80,Kent Jones,99,1,47
118,T80,T80,Hank Kuehne,84,1,42
119,T80,T80,Bernhard Langer,67,1,28
120,T80,T80,Thomas Levet,54,1,37
121,T80,T80,Will MacKenzie,75,1,58
122,T80,T80,Andrew Magee,82,1,38
123,T80,T80,Shigeki Maruyama,99,1,35
124,T80,T80,Len Mattiace,86,1,39
125,T80,T80,Mark O'Meara,66,1,23
126,T80,T80,Arron Oberholser,65,1,27
127,T80,T80,Geoff Ogilvy,97,1,34
128,T80,T80,Brenden Pappas,51,1,24
129,T80,T80,Jesper Parnevik,84,1,21
130,T80,T80,Craig Perks,67,1,40
131,T80,T80,Tom Pernice Jr.,111,1,35
132,T80,T80,Tim Petrovic,97,1,43
133,T80,T80,Ian Poulter,62,1,19
134,T80,T80,Phillip Price,77,1,25
135,T80,T80,Brett Quigley,96,1,37
136,T80,T80,Justin Rose,99,1,54
137,T80,T80,Patrick Sheehan,114,1,45
138,T80,T80,Jeff Sluman,94,1,41
139,T80,T80,Darron Stiles,78,1,42
140,T80,T80,Kevin Sutherland,89,1,46
141,T80,T80,Mario Tiziani,67,1,30
142,T80,T80,Bo Van Pelt,112,1,62
143,T80,T80,Scott Verplank,87,1,31
144,T80,T80,Charles Warren,89,1,54
145,T80,T80,Nick Watney,91,1,38
146,T80,T80,Brett Wetterich,76,1,50
147,T80,T80,Jay Williamson,53,1,27
