,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
148,T145,T145,D.J. Trahan,81,4.5
149,150,150,Hidemichi Tanaka,106,4.4
150,T151,T151,Scott Hend,75,4.3
151,T151,T151,Lee Janzen,75,4.3
152,T151,T151,Franklin Langham,91,4.3
153,T151,T151,Will MacKenzie,75,4.3
154,T151,T151,Kevin Stadler,96,4.3
155,T151,T151,Mike Weir,71,4.3
156,T151,T151,Brett Wetterich,76,4.3
157,T158,T158,Alex Cejka,84,4.2
158,T158,T158,Tom Gillis,77,4.2
159,T158,T158,J.J. Henry,102,4.2
160,T158,T158,Ian Poulter,62,4.2
161,T158,T158,Duffy Waldorf,86,4.2
162,T163,T163,Michael Allen,90,4.1
163,T163,T163,Craig Barlow,81,4.1
164,T163,T163,D.J. Brigman,76,4.1
165,T163,T163,John Daly,78,4.1
166,T163,T163,Robert Damron,89,4.1
167,T163,T163,Joe Durant,81,4.1
168,T163,T163,Todd Fischer,99,4.1
169,T163,T163,Glen Hnatiuk,59,4.1
170,T163,T163,Bradley Hughes,52,4.1
171,T163,T163,Rocco Mediate,73,4.1
172,T163,T163,D.A. Points,94,4.1
173,T174,T174,Chris Anderson,66,4.0
174,T174,T174,Paul Azinger,66,4.0
175,T174,T174,Justin Bolli,65,4.0
176,T174,T174,Jeff Hart,63,4.0
177,T174,T174,J.P. Hayes,63,4.0
178,T174,T174,David Hearn,68,4.0
179,T174,T174,Thomas Levet,54,4.0
180,T181,T181,Jason Allred,75,3.9
181,T181,T181,José Coceres,56,3.9
182,T181,T181,Matt Davidson,53,3.9
183,T181,T181,Ryuji Imada,78,3.9
184,T185,T185,Doug Barron,70,3.8
185,T185,T185,Paul Claxton,79,3.8
186,T185,T185,Michael Long,72,3.8
187,T188,T188,Rich Beem,66,3.7
188,T188,T188,Ben Curtis,65,3.7
189,T188,T188,John Elliott,58,3.7
190,T188,T188,Rob Rashell,65,3.7
191,192,192,Andrew Magee,82,3.6
192,T193,T193,Danny Briggs,70,3.5
193,T193,T193,Skip Kendall,80,3.5
194,T195,T195,Bill Glasson,54,3.4
195,T195,T195,Dennis Paulson,63,3.4
196,T197,T197,Craig Perks,67,3.3
197,T197,T197,Chris Riley,67,3.3
198,199,199,Steve Jones,56,3.2
199,200,200,Hideto Tanihara,50,3.0
200,201,201,Mark Brooks,72,2.9
201,202,202,Jim Carter,62,2.6
