,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
104,T86,T86,Tiger Woods,76,"7' 6""",3193.5,428
105,T106,T106,Aaron Baddeley,84,"7' 5""",4332.5,585
106,T106,T106,Rich Beem,66,"7' 5""",2410.333,326
107,T106,T106,Steve Flesch,90,"7' 5""",3283.25,443
108,T106,T106,Robert Gamez,91,"7' 5""",4375.833,593
109,T106,T106,Scott Gutschewski,86,"7' 5""",3521.833,477
110,T106,T106,Mark Hensby,70,"7' 5""",2561.167,347
111,T106,T106,Bradley Hughes,52,"7' 5""",2155.333,292
112,T106,T106,Jerry Kelly,101,"7' 5""",3889.333,527
113,T106,T106,Tom Pernice Jr.,111,"7' 5""",4812.417,650
114,T106,T106,Brett Quigley,96,"7' 5""",4500.333,605
115,T106,T106,Rob Rashell,65,"7' 5""",2942.417,397
116,T106,T106,Justin Rose,99,"7' 5""",4523.0,613
117,T106,T106,Jeff Sluman,94,"7' 5""",4315.0,585
118,T106,T106,Darron Stiles,78,"7' 5""",3729.583,502
119,T106,T106,Hidemichi Tanaka,106,"7' 5""",4834.417,655
120,T106,T106,Roland Thatcher,75,"7' 5""",3222.917,433
121,T106,T106,Tjaart van der Walt,56,"7' 5""",2703.25,363
122,T106,T106,Mark Wilson,74,"7' 5""",3333.833,448
123,T124,T124,Stephen Ames,82,"7' 4""",3395.917,461
124,T124,T124,Woody Austin,100,"7' 4""",4730.0,645
125,T124,T124,Tim Clark,92,"7' 4""",3514.917,478
126,T124,T124,Carlos Franco,78,"7' 4""",3391.667,461
127,T124,T124,Lucas Glover,88,"7' 4""",3895.417,532
128,T124,T124,Scott Hend,75,"7' 4""",3280.417,449
129,T124,T124,Mark O'Meara,66,"7' 4""",2897.0,393
130,T124,T124,Ted Purdy,122,"7' 4""",4793.833,652
131,T124,T124,John Senden,101,"7' 4""",4230.417,576
132,T124,T124,Vaughn Taylor,99,"7' 4""",4680.0,637
133,T124,T124,Brett Wetterich,76,"7' 4""",3310.75,452
134,T135,T135,Alex Cejka,84,"7' 3""",3316.75,456
135,T135,T135,Daniel Chopra,108,"7' 3""",4926.0,679
136,T135,T135,Chris DiMarco,83,"7' 3""",3161.417,438
137,T135,T135,Paul Gow,78,"7' 3""",3404.083,471
138,T135,T135,Todd Hamilton,94,"7' 3""",3887.333,534
139,T135,T135,Jeff Hart,63,"7' 3""",2805.5,389
140,T135,T135,John Huston,90,"7' 3""",4245.333,585
141,T135,T135,José María Olazábal,55,"7' 3""",2305.083,317
142,T135,T135,Rod Pampling,89,"7' 3""",3531.833,485
143,T135,T135,Dennis Paulson,63,"7' 3""",2614.5,361
144,T135,T135,Craig Perks,67,"7' 3""",2663.0,367
145,T135,T135,Carl Pettersson,109,"7' 3""",4903.583,673
146,T135,T135,D.A. Points,94,"7' 3""",4020.0,556
147,T135,T135,Adam Scott,72,"7' 3""",2610.5,362
148,T135,T135,Joey Sindelar,104,"7' 3""",4813.083,666
149,T135,T135,Scott Verplank,87,"7' 3""",3442.917,473
150,T135,T135,Charlie Wi,67,"7' 3""",3461.333,476
151,T152,T152,Cameron Beckman,96,"7' 2""",4366.583,607
152,T152,T152,D.J. Brigman,76,"7' 2""",2887.583,401
153,T152,T152,Brian Davis,75,"7' 2""",3397.917,473
154,T152,T152,Sergio Garcia,73,"7' 2""",2472.333,343
155,T152,T152,Justin Leonard,78,"7' 2""",2834.583,396
156,T152,T152,Will MacKenzie,75,"7' 2""",3331.333,466
157,T152,T152,Jeff Maggert,79,"7' 2""",3014.5,421
158,T152,T152,Kevin Na,88,"7' 2""",4393.75,610
159,T152,T152,Geoff Ogilvy,97,"7' 2""",3969.75,551
160,T152,T152,Vijay Singh,111,"7' 2""",4604.917,642
161,T152,T152,Steve Stricker,62,"7' 2""",3446.667,479
162,T163,T163,Mark Calcavecchia,92,"7' 1""",3948.75,555
163,T163,T163,Matt Davidson,53,"7' 1""",2469.667,350
164,T163,T163,Mathias Grönberg,60,"7' 1""",2799.0,394
165,T163,T163,Neal Lancaster,95,"7' 1""",4265.833,605
166,T163,T163,Franklin Langham,91,"7' 1""",3627.583,510
167,T163,T163,Rocco Mediate,73,"7' 1""",3142.083,445
168,T163,T163,Greg Owen,84,"7' 1""",3423.583,486
169,T163,T163,Tag Ridings,93,"7' 1""",4466.5,628
170,T163,T163,John Rollins,97,"7' 1""",3848.833,546
171,T163,T163,Duffy Waldorf,86,"7' 1""",3507.333,498
172,T173,T173,Jason Bohn,91,"7' 0""",3920.25,561
173,T173,T173,Glen Day,80,"7' 0""",3919.5,562
174,T173,T173,Luke Donald,67,"7' 0""",1941.4170000000001,277
175,T173,T173,J.P. Hayes,63,"7' 0""",2888.25,412
176,T173,T173,Jonathan Kaye,77,"7' 0""",3118.167,447
177,T173,T173,Shigeki Maruyama,99,"7' 0""",4461.583,635
178,T173,T173,Kevin Sutherland,89,"7' 0""",3581.0,509
179,T173,T173,Omar Uresti,84,"7' 0""",3549.083,505
180,T181,T181,Michael Allen,90,"6' 11""",3827.583,554
181,T181,T181,Robert Damron,89,"6' 11""",3816.333,550
182,T181,T181,Joe Durant,81,"6' 11""",2996.75,435
183,T181,T181,Ryuji Imada,78,"6' 11""",3232.167,470
184,T181,T181,Tom Lehman,69,"6' 11""",2303.083,333
185,T181,T181,Andrew Magee,82,"6' 11""",3242.333,471
186,T181,T181,Pat Perez,89,"6' 11""",3895.75,560
187,T181,T181,Mike Weir,71,"6' 11""",2419.417,348
188,T189,T189,Doug Barron,70,"6' 10""",3030.917,443
189,T189,T189,Justin Bolli,65,"6' 10""",2848.583,417
190,T189,T189,José Coceres,56,"6' 10""",2686.0,395
191,T189,T189,Ben Curtis,65,"6' 10""",2354.667,346
192,T189,T189,Todd Fischer,99,"6' 10""",4479.583,656
193,T194,T194,Paul Azinger,66,"6' 9""",2922.75,435
194,T194,T194,Steve Jones,56,"6' 9""",2078.167,307
195,T196,T196,John Daly,78,"6' 8""",2689.0,401
196,T196,T196,Bill Glasson,54,"6' 8""",2005.4170000000001,299
197,T196,T196,Retief Goosen,71,"6' 8""",1949.6670000000001,293
198,T196,T196,Hideto Tanihara,50,"6' 8""",1902.75,287
199,200,200,Chris Riley,67,"6' 7""",2069.667,313
200,T201,T201,Mark Brooks,72,"6' 6""",2851.083,440
201,T201,T201,Jim Carter,62,"6' 6""",2288.667,352
