,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,James Driscoll,0.51,1,198
1,T2,T2,Chris Anderson,0.69,1,144
2,T2,T2,Peter Lonard,0.69,2,288
3,T2,T2,Larry Mize,0.69,1,144
4,5,5,Corey Pavin,0.74,2,270
5,6,6,Mark O'Meara,0.93,2,216
6,T7,T7,Stephen Ames,0.98,3,306
7,T7,T7,Todd Hamilton,0.98,3,306
8,9,9,Mark Wilson,1.01,2,198
9,T10,T10,Jay Haas,1.11,2,180
10,T10,T10,Kevin Stadler,1.11,3,270
11,12,12,Steve Elkington,1.19,3,252
12,13,13,Justin Bolli,1.23,2,162
13,14,14,Steve Lowery,1.31,4,306
14,T15,T15,Ben Curtis,1.39,2,144
15,T15,T15,Shaun Micheel,1.39,3,216
16,T15,T15,José María Olazábal,1.39,3,216
17,T15,T15,Rob Rashell,1.39,2,144
18,T19,T19,Chris DiMarco,1.48,4,270
19,T19,T19,Mark Hensby,1.48,4,270
20,T19,T19,Franklin Langham,1.48,4,270
21,22,22,Charlie Wi,1.52,3,198
22,23,23,Dean Wilson,1.63,5,306
23,T24,T24,John Cook,1.67,3,180
24,T24,T24,Carl Pettersson,1.67,6,360
25,26,26,Arron Oberholser,1.71,4,234
26,27,27,Olin Browne,1.75,6,342
27,28,28,Tim Herron,1.77,7,396
28,T29,T29,Doug Barron,1.85,4,216
29,T29,T29,John Elliott,1.85,2,108
30,T29,T29,Todd Fischer,1.85,5,270
31,T29,T29,Brian Gay,1.85,6,324
32,T29,T29,Jeff Hart,1.85,3,162
33,T29,T29,Justin Leonard,1.85,5,270
34,T29,T29,Hunter Mahan,1.85,6,324
35,T29,T29,Geoff Ogilvy,1.85,7,378
36,T29,T29,Jesper Parnevik,1.85,6,324
37,T29,T29,Rory Sabbatini,1.85,5,270
38,39,39,Jeff Sluman,1.94,7,360
39,T40,T40,Ben Crane,1.96,6,306
40,T40,T40,Robert Gamez,1.96,6,306
41,T42,T42,Brad Faxon,1.98,5,252
42,T42,T42,Ryuji Imada,1.98,5,252
43,44,44,Paul Azinger,2.02,4,198
44,45,45,Daniel Chopra,2.05,7,342
45,46,46,Steve Jones,2.08,3,144
46,T47,T47,Bob Estes,2.12,8,378
47,T47,T47,Shigeki Maruyama,2.12,8,378
48,49,49,Craig Barlow,2.14,5,234
49,T50,T50,Jason Bohn,2.16,7,324
50,T50,T50,Dudley Hart,2.16,7,324
51,T50,T50,Kevin Sutherland,2.16,7,324
52,T53,T53,Billy Andrade,2.22,6,270
53,T53,T53,Mark Brooks,2.22,4,180
54,T53,T53,Harrison Frazar,2.22,8,360
55,T53,T53,Brent Geiberger,2.22,4,180
56,T53,T53,Padraig Harrington,2.22,4,180
57,T53,T53,Bob Heintz,2.22,4,180
58,T53,T53,Tim Petrovic,2.22,6,270
59,T53,T53,Joey Snyder III,2.22,8,360
60,T61,T61,Kent Jones,2.29,7,306
61,T61,T61,Pat Perez,2.29,7,306
62,T61,T61,David Toms,2.29,7,306
63,T61,T61,Tiger Woods,2.29,7,306
64,65,65,Tim Clark,2.34,8,342
65,T66,T66,Stewart Cink,2.38,9,378
66,T66,T66,Glen Day,2.38,6,252
67,T66,T66,Fred Funk,2.38,9,378
68,T66,T66,Brendan Jones,2.38,6,252
69,T66,T66,Kevin Na,2.38,6,252
70,T66,T66,John Senden,2.38,9,378
71,T66,T66,Patrick Sheehan,2.38,9,378
72,T73,T73,Jason Allred,2.47,4,162
73,T73,T73,Charles Howell III,2.47,8,324
74,T73,T73,Rod Pampling,2.47,8,324
75,T73,T73,Loren Roberts,2.47,4,162
76,T73,T73,Kirk Triplett,2.47,4,162
77,78,78,Jerry Kelly,2.5,9,360
78,T79,T79,Tom Gillis,2.53,5,198
79,T79,T79,Matt Gogel,2.53,5,198
80,T79,T79,Brenden Pappas,2.53,5,198
81,T79,T79,Heath Slocum,2.53,10,396
82,T79,T79,Jay Williamson,2.53,5,198
