,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
43,T40,T40,Harrison Frazar,105,1.5
44,T40,T40,Jim Furyk,94,1.5
45,T40,T40,Tom Gillis,77,1.5
46,T40,T40,Matt Gogel,78,1.5
47,T40,T40,Padraig Harrington,50,1.5
48,T40,T40,Kent Jones,99,1.5
49,T40,T40,Tom Lehman,69,1.5
50,T40,T40,J.L. Lewis,98,1.5
51,T40,T40,Peter Lonard,85,1.5
52,T40,T40,Shaun Micheel,81,1.5
53,T40,T40,Rod Pampling,89,1.5
54,T40,T40,Jesper Parnevik,84,1.5
55,T40,T40,Corey Pavin,77,1.5
56,T40,T40,John Senden,101,1.5
57,T40,T40,Heath Slocum,103,1.5
58,T40,T40,Joey Snyder III,102,1.5
59,T40,T40,Kevin Stadler,96,1.5
60,T61,T61,Chris Anderson,66,1.4
61,T61,T61,Briny Baird,98,1.4
62,T61,T61,Craig Barlow,81,1.4
63,T61,T61,Olin Browne,99,1.4
64,T61,T61,Marco Dawson,82,1.4
65,T61,T61,Mathias Grönberg,60,1.4
66,T61,T61,Todd Hamilton,94,1.4
67,T61,T61,Lee Janzen,75,1.4
68,T61,T61,Davis Love III,80,1.4
69,T61,T61,Mark O'Meara,66,1.4
70,T61,T61,Geoff Ogilvy,97,1.4
71,T61,T61,Kenny Perry,82,1.4
72,T61,T61,Rory Sabbatini,81,1.4
73,T61,T61,Chris Smith,93,1.4
74,T61,T61,Vaughn Taylor,99,1.4
75,T61,T61,Mario Tiziani,67,1.4
76,T61,T61,D.J. Trahan,81,1.4
77,T61,T61,Mike Weir,71,1.4
78,T61,T61,Lee Westwood,50,1.4
79,T61,T61,Jay Williamson,53,1.4
80,T81,T81,Steve Allan,102,1.3
81,T81,T81,Robert Allenby,95,1.3
82,T81,T81,Stephen Ames,82,1.3
83,T81,T81,Woody Austin,100,1.3
84,T81,T81,Danny Briggs,70,1.3
85,T81,T81,Mark Calcavecchia,92,1.3
86,T81,T81,Glen Day,80,1.3
87,T81,T81,Carlos Franco,78,1.3
88,T81,T81,Fred Funk,102,1.3
89,T81,T81,Brian Gay,101,1.3
90,T81,T81,Lucas Glover,88,1.3
91,T81,T81,Scott Gutschewski,86,1.3
92,T81,T81,Jay Haas,54,1.3
93,T81,T81,Hunter Haas,83,1.3
94,T81,T81,J.J. Henry,102,1.3
95,T81,T81,Mark Hensby,70,1.3
96,T81,T81,Brandt Jobe,96,1.3
97,T81,T81,Jerry Kelly,101,1.3
98,T81,T81,Stephen Leaney,89,1.3
99,T81,T81,Thomas Levet,54,1.3
100,T81,T81,Michael Long,72,1.3
101,T81,T81,Shigeki Maruyama,99,1.3
102,T81,T81,Len Mattiace,86,1.3
103,T81,T81,Kevin Na,88,1.3
104,T81,T81,Joe Ogilvie,103,1.3
105,T81,T81,José María Olazábal,55,1.3
106,T81,T81,Greg Owen,84,1.3
107,T81,T81,Ryan Palmer,101,1.3
108,T81,T81,Phillip Price,77,1.3
109,T81,T81,Brett Quigley,96,1.3
110,T81,T81,Loren Roberts,54,1.3
111,T81,T81,Joey Sindelar,104,1.3
112,T81,T81,Charles Warren,89,1.3
113,T114,T114,Billy Andrade,83,1.2
114,T114,T114,Tommy Armour III,103,1.2
115,T114,T114,Chris DiMarco,83,1.2
116,T114,T114,Brent Geiberger,61,1.2
117,T114,T114,J.P. Hayes,63,1.2
118,T114,T114,Bob Heintz,67,1.2
119,T114,T114,Brendan Jones,81,1.2
120,T114,T114,Jonathan Kaye,77,1.2
121,T114,T114,Rocco Mediate,73,1.2
122,T114,T114,Larry Mize,54,1.2
123,T114,T114,Dennis Paulson,63,1.2
124,T114,T114,Tim Petrovic,97,1.2
125,T114,T114,Carl Pettersson,109,1.2
126,T114,T114,Ted Purdy,122,1.2
127,T114,T114,Vijay Singh,111,1.2
128,T114,T114,Hidemichi Tanaka,106,1.2
129,T114,T114,Tjaart van der Walt,56,1.2
130,T114,T114,Nick Watney,91,1.2
131,T114,T114,Dean Wilson,86,1.2
132,T133,T133,Michael Allen,90,1.1
133,T133,T133,Cameron Beckman,96,1.1
134,T133,T133,Paul Claxton,79,1.1
135,T133,T133,John Cook,72,1.1
136,T133,T133,Robert Damron,89,1.1
137,T133,T133,Luke Donald,67,1.1
138,T133,T133,James Driscoll,73,1.1
139,T133,T133,Steve Flesch,90,1.1
140,T133,T133,Robert Gamez,91,1.1
141,T133,T133,Sergio Garcia,73,1.1
142,T133,T133,Retief Goosen,71,1.1
143,T133,T133,Paul Gow,78,1.1
144,T133,T133,David Hearn,68,1.1
145,T133,T133,Scott Hend,75,1.1
146,T133,T133,Glen Hnatiuk,59,1.1
147,T133,T133,Hank Kuehne,84,1.1
148,T133,T133,Justin Leonard,78,1.1
149,T133,T133,Pat Perez,89,1.1
150,T133,T133,Tag Ridings,93,1.1
151,T133,T133,Darron Stiles,78,1.1
152,T133,T133,Steve Stricker,62,1.1
153,T133,T133,Roland Thatcher,75,1.1
154,T133,T133,Scott Verplank,87,1.1
155,T133,T133,Duffy Waldorf,86,1.1
156,T133,T133,Charlie Wi,67,1.1
157,T158,T158,Jason Allred,75,1.0
158,T158,T158,Rich Beem,66,1.0
159,T158,T158,D.J. Brigman,76,1.0
160,T158,T158,Alex Cejka,84,1.0
161,T158,T158,Daniel Chopra,108,1.0
162,T158,T158,Brian Davis,75,1.0
163,T158,T158,Joe Durant,81,1.0
164,T158,T158,John Elliott,58,1.0
165,T158,T158,Todd Fischer,99,1.0
166,T158,T158,Jeff Hart,63,1.0
167,T158,T158,John Huston,90,1.0
168,T158,T158,Ryuji Imada,78,1.0
169,T158,T158,Matt Kuchar,60,1.0
170,T158,T158,Franklin Langham,91,1.0
171,T158,T158,Will MacKenzie,75,1.0
172,T158,T158,D.A. Points,94,1.0
173,T158,T158,Rob Rashell,65,1.0
174,T158,T158,Kevin Sutherland,89,1.0
175,T158,T158,Kirk Triplett,55,1.0
176,T158,T158,Omar Uresti,84,1.0
177,T158,T158,Mark Wilson,74,1.0
178,T179,T179,Paul Azinger,66,0.9
179,T179,T179,José Coceres,56,0.9
180,T179,T179,Fred Couples,72,0.9
181,T179,T179,Ben Curtis,65,0.9
182,T179,T179,Bradley Hughes,52,0.9
183,T179,T179,Skip Kendall,80,0.9
184,T179,T179,Neal Lancaster,95,0.9
185,T179,T179,Andrew Magee,82,0.9
186,T179,T179,Jeff Maggert,79,0.9
187,T179,T179,Ian Poulter,62,0.9
188,T179,T179,John Rollins,97,0.9
189,T179,T179,Hideto Tanihara,50,0.9
190,T191,T191,Doug Barron,70,0.8
191,T191,T191,Justin Bolli,65,0.8
192,T191,T191,Mark Brooks,72,0.8
193,T191,T191,John Daly,78,0.8
194,T191,T191,Steve Jones,56,0.8
195,T191,T191,Craig Perks,67,0.8
196,T197,T197,Jason Bohn,91,0.7
197,T197,T197,Matt Davidson,53,0.7
198,T197,T197,Chris Riley,67,0.7
199,T197,T197,Brett Wetterich,76,0.7
200,T201,T201,Jim Carter,62,0.5
201,T201,T201,Bill Glasson,54,0.5
