,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
0,1,1,Ian Poulter,62,96.25,160,154
1,2,2,Stewart Cink,98,94.19,258,243
2,3,3,Steve Stricker,62,94.06,202,190
3,4,4,Brad Faxon,75,94.04,218,205
4,5,5,Dudley Hart,84,93.52,247,231
5,6,6,Jesper Parnevik,84,93.5,246,230
6,7,7,Steve Elkington,67,93.27,223,208
7,8,8,Hunter Mahan,103,93.26,341,318
8,9,9,Kirk Triplett,55,93.18,176,164
9,10,10,Zach Johnson,96,93.16,263,245
10,11,11,Shigeki Maruyama,99,92.88,309,287
11,12,12,Fred Funk,102,92.73,330,306
12,13,13,John Cook,72,92.61,203,188
13,14,14,Mark Hensby,70,92.38,223,206
14,15,15,Brent Geiberger,61,92.31,195,180
15,16,16,Brian Gay,101,92.24,361,333
16,17,17,Jeff Brehaut,71,92.18,243,224
17,18,18,Charlie Wi,67,92.17,217,200
18,19,19,Vijay Singh,111,92.08,303,279
19,20,20,Bart Bryant,91,92.03,276,254
20,21,21,Brett Quigley,96,91.95,298,274
21,22,22,Freddie Jacobson,72,91.94,211,194
22,23,23,Ryan Palmer,101,91.87,283,260
23,24,24,Luke Donald,67,91.84,147,135
24,25,25,James Driscoll,73,91.7,241,221
25,26,26,Ben Crane,78,91.67,300,275
26,27,27,Matt Gogel,78,91.63,251,230
27,28,28,Olin Browne,99,91.58,297,272
28,29,29,Michael Allen,90,91.55,296,271
29,30,30,Tiger Woods,76,91.48,223,204
30,31,31,Robert Gamez,91,91.28,298,272
31,32,32,Jeff Maggert,79,91.27,252,230
32,33,33,Steve Lowery,100,91.1,326,297
33,34,34,Mario Tiziani,67,91.04,201,183
34,35,35,Tag Ridings,93,91.0,311,283
35,36,36,Gavin Coles,70,90.98,255,232
36,37,37,Bob Estes,92,90.97,299,272
37,38,38,Phillip Price,77,90.95,243,221
38,T39,T39,Retief Goosen,71,90.85,142,129
39,T39,T39,Loren Roberts,54,90.85,164,149
40,41,41,Arron Oberholser,65,90.77,195,177
41,42,42,Brendan Jones,81,90.76,303,275
42,43,43,Jerry Kelly,101,90.73,259,235
43,44,44,Todd Fischer,99,90.72,334,303
44,45,45,Tom Gillis,77,90.68,236,214
45,46,46,Tom Pernice Jr.,111,90.56,339,307
46,47,47,Bob Tway,87,90.52,232,210
47,48,48,Larry Mize,54,90.51,158,143
48,49,49,Jim Furyk,94,90.4,250,226
49,50,50,Geoff Ogilvy,97,90.38,312,282
50,51,51,Richard Johnson,50,90.34,145,131
51,52,52,Ben Curtis,65,90.3,165,149
52,53,53,Patrick Sheehan,114,90.24,369,333
53,54,54,Brandt Jobe,96,90.09,323,291
54,T55,T55,Scott Gutschewski,86,90.03,291,262
55,T55,T55,Kevin Sutherland,89,90.03,311,280
56,T57,T57,Stephen Ames,82,90.0,260,234
57,T57,T57,Tommy Armour III,103,90.0,350,315
58,T57,T57,Adam Scott,72,90.0,200,180
59,T57,T57,Tjaart van der Walt,56,90.0,200,180
60,61,61,Phil Mickelson,81,89.89,178,160
61,62,62,Dean Wilson,86,89.85,266,239
62,T63,T63,Justin Bolli,65,89.81,216,194
63,T63,T63,Len Mattiace,86,89.81,314,282
64,65,65,Woody Austin,100,89.78,372,334
65,66,66,Bernhard Langer,67,89.77,176,158
66,67,67,Daniel Chopra,108,89.76,371,333
67,68,68,Scott McCarron,78,89.74,234,210
68,69,69,Mark O'Meara,66,89.73,185,166
69,70,70,Heath Slocum,103,89.67,329,295
70,71,71,Kevin Stadler,96,89.63,299,268
71,72,72,John Elliott,58,89.6,202,181
72,T73,T73,Brenden Pappas,51,89.56,182,163
73,T73,T73,Mike Weir,71,89.56,182,163
74,75,75,Kevin Na,88,89.52,315,282
75,76,76,Tom Byrum,83,89.51,286,256
76,77,77,Chris DiMarco,83,89.5,200,179
77,78,78,Carl Pettersson,109,89.47,342,306
78,79,79,Joey Snyder III,102,89.44,360,322
79,80,80,John Senden,101,89.43,350,313
80,81,81,Justin Leonard,78,89.42,189,169
81,82,82,Peter Lonard,85,89.41,255,228
82,83,83,Kent Jones,99,89.39,311,278
83,84,84,Darron Stiles,78,89.38,273,244
84,85,85,Michael Long,72,89.26,242,216
85,86,86,K.J. Choi,78,89.19,185,165
86,87,87,Duffy Waldorf,86,89.17,240,214
87,88,88,Nick Watney,91,89.11,303,270
88,89,89,Steve Jones,56,89.08,174,155
89,90,90,Bo Van Pelt,112,89.01,355,316
90,91,91,Glen Hnatiuk,59,89.0,200,178
91,T92,T92,Lucas Glover,88,88.96,299,266
92,T92,T92,Pat Perez,89,88.96,308,274
93,94,94,Jonathan Byrd,103,88.95,344,306
94,95,95,Kenny Perry,82,88.94,208,185
95,T96,T96,Stuart Appleby,84,88.89,234,208
96,T96,T96,Jeff Sluman,94,88.89,288,256
97,T98,T98,Chris Anderson,66,88.84,215,191
98,T98,T98,Mark Brooks,72,88.84,224,199
99,T100,T100,J.P. Hayes,63,88.83,188,167
100,T100,T100,David Toms,87,88.83,197,175
101,102,102,Franklin Langham,91,88.82,304,270
102,T103,T103,Robert Allenby,95,88.81,295,262
103,T103,T103,Bill Glasson,54,88.81,143,127
104,T103,T103,Tim Herron,100,88.81,286,254
105,106,106,Rocco Mediate,73,88.79,232,206
106,107,107,John Rollins,97,88.78,312,277
107,108,108,Ryuji Imada,78,88.75,240,213
108,109,109,Hidemichi Tanaka,106,88.73,355,315
109,T110,T110,Jason Bohn,91,88.62,290,257
110,T110,T110,Hank Kuehne,84,88.62,290,257
111,112,112,John Daly,78,88.58,219,194
112,113,113,Chad Campbell,95,88.57,280,248
113,114,114,Lee Janzen,75,88.44,225,199
114,115,115,Corey Pavin,77,88.43,216,191
115,116,116,Tim Petrovic,97,88.42,285,252
116,117,117,Briny Baird,98,88.39,310,274
117,118,118,Sean O'Hair,103,88.37,344,304
118,119,119,J.L. Lewis,98,88.31,325,287
119,120,120,Greg Owen,84,88.27,324,286
120,121,121,Joe Ogilvie,103,88.25,332,293
121,122,122,Rob Rashell,65,88.24,204,180
122,123,123,Tim Clark,92,88.19,288,254
123,124,124,Vaughn Taylor,99,88.17,338,298
124,125,125,Danny Briggs,70,88.12,261,230
125,126,126,Aaron Baddeley,84,88.1,269,237
126,127,127,Scott Verplank,87,88.09,235,207
127,128,128,Dennis Paulson,63,88.06,201,177
128,T129,T129,Billy Andrade,83,88.04,276,243
129,T129,T129,Davis Love III,80,88.04,209,184
130,131,131,Rod Pampling,89,87.98,258,227
131,132,132,Paul Azinger,66,87.94,199,175
132,133,133,J.J. Henry,102,87.89,322,283
133,134,134,Matt Davidson,53,87.73,163,143
134,135,135,Matt Kuchar,60,87.69,195,171
135,136,136,Mark Wilson,74,87.67,227,199
136,137,137,Rich Beem,66,87.65,170,149
137,T138,T138,Mathias Grönberg,60,87.5,216,189
138,T138,T138,Andrew Magee,82,87.5,272,238
139,140,140,Robert Damron,89,87.46,279,244
140,141,141,Mark Calcavecchia,92,87.41,278,243
141,142,142,Padraig Harrington,50,87.4,127,111
142,143,143,Doug Barron,70,87.39,238,208
143,144,144,Brett Wetterich,76,87.35,253,221
144,145,145,Neal Lancaster,95,87.34,316,276
145,146,146,José María Olazábal,55,87.31,134,117
146,147,147,Arjun Atwal,65,87.25,204,178
147,148,148,Carlos Franco,78,87.15,249,217
148,149,149,Jonathan Kaye,77,87.11,225,196
149,150,150,Chris Riley,67,87.1,155,135
