,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Chris Riley,67,62.5,24,15
1,2,2,Justin Leonard,78,61.54,39,24
2,3,3,Corey Pavin,77,60.98,41,25
3,4,4,J.P. Hayes,63,58.97,39,23
4,5,5,Tiger Woods,76,56.41,39,22
5,6,6,Gavin Coles,70,56.1,41,23
6,7,7,Duffy Waldorf,86,55.32,47,26
7,8,8,Mark O'Meara,66,55.17,29,16
8,9,9,Arjun Atwal,65,55.1,49,27
9,10,10,J.L. Lewis,98,54.1,61,33
10,11,11,Brent Geiberger,61,53.85,26,14
11,12,12,Ben Crane,78,53.7,54,29
12,T13,T13,Luke Donald,67,53.57,28,15
13,T13,T13,Patrick Sheehan,114,53.57,56,30
14,15,15,Sergio Garcia,73,53.33,45,24
15,T16,T16,Franklin Langham,91,52.94,51,27
16,T16,T16,David Toms,87,52.94,51,27
17,18,18,Scott Gutschewski,86,52.38,42,22
18,19,19,Olin Browne,99,52.08,48,25
19,T20,T20,Mark Calcavecchia,92,52.0,50,26
20,T20,T20,Kevin Sutherland,89,52.0,50,26
21,T22,T22,Richard Johnson,50,51.35,37,19
22,T22,T22,Matt Kuchar,60,51.35,37,19
23,T24,T24,Bob Heintz,67,51.28,39,20
24,T24,T24,Phil Mickelson,81,51.28,39,20
25,26,26,Brad Faxon,75,51.06,47,24
26,27,27,Paul Azinger,66,50.98,51,26
27,T28,T28,Stephen Ames,82,50.0,44,22
28,T28,T28,Stewart Cink,98,50.0,50,25
29,T28,T28,Hunter Haas,83,50.0,60,30
30,T28,T28,Arron Oberholser,65,50.0,34,17
31,T28,T28,Adam Scott,72,50.0,32,16
32,T28,T28,Darron Stiles,78,50.0,48,24
33,T28,T28,Kirk Triplett,55,50.0,20,10
34,35,35,Brian Gay,101,49.18,61,30
35,36,36,Joe Durant,81,48.94,47,23
36,37,37,John Elliott,58,48.65,37,18
37,38,38,Matt Davidson,53,48.39,31,15
38,39,39,Ted Purdy,122,48.33,60,29
39,40,40,John Senden,101,48.28,58,28
40,T41,T41,Daniel Chopra,108,47.83,69,33
41,T41,T41,Greg Owen,84,47.83,46,22
42,T43,T43,Jay Haas,54,47.62,21,10
43,T43,T43,Stephen Leaney,89,47.62,42,20
44,45,45,Jeff Maggert,79,47.37,38,18
45,46,46,Robert Allenby,95,47.27,55,26
46,47,47,Dean Wilson,86,47.22,72,34
47,T48,T48,Briny Baird,98,47.06,68,32
48,T48,T48,Steve Lowery,100,47.06,51,24
49,50,50,Tim Clark,92,46.94,49,23
50,T51,T51,Marco Dawson,82,46.88,64,30
51,T51,T51,Vijay Singh,111,46.88,64,30
52,53,53,Harrison Frazar,105,46.75,77,36
53,T54,T54,Tag Ridings,93,46.67,45,21
54,T54,T54,Kevin Stadler,96,46.67,60,28
55,56,56,Hidemichi Tanaka,106,46.58,73,34
56,57,57,Jason Bohn,91,46.43,56,26
57,58,58,Chris Anderson,66,46.34,41,19
58,59,59,Aaron Baddeley,84,46.0,50,23
59,60,60,Paul Gow,78,45.95,37,17
60,T61,T61,Charles Howell III,95,45.83,48,22
61,T61,T61,Charlie Wi,67,45.83,48,22
62,63,63,John Huston,90,45.76,59,27
63,64,64,Kent Jones,99,45.71,70,32
64,T65,T65,Jim Furyk,94,45.45,44,20
65,T65,T65,Bill Glasson,54,45.45,33,15
66,T65,T65,J.J. Henry,102,45.45,55,25
