,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,J.P. Hayes,63,84.91,53,45
1,2,2,José María Olazábal,55,83.72,43,36
2,3,3,Jesper Parnevik,84,83.1,71,59
3,4,4,Len Mattiace,86,82.52,103,85
4,5,5,Ben Crane,78,82.28,79,65
5,6,6,Dudley Hart,84,81.93,83,68
6,7,7,Joe Ogilvie,103,81.82,99,81
7,8,8,Arjun Atwal,65,80.6,67,54
8,9,9,Carlos Franco,78,80.25,81,65
9,T10,T10,Steve Flesch,90,80.0,65,52
10,T10,T10,Freddie Jacobson,72,80.0,70,56
11,12,12,Robert Allenby,95,79.41,68,54
12,13,13,Stephen Ames,82,79.31,58,46
13,14,14,Rich Beem,66,78.85,52,41
14,15,15,Gavin Coles,70,78.69,61,48
15,16,16,D.J. Trahan,81,78.67,75,59
16,17,17,Hunter Haas,83,78.65,89,70
17,18,18,Todd Hamilton,94,78.57,84,66
18,19,19,Olin Browne,99,78.38,74,58
19,20,20,Tag Ridings,93,78.22,101,79
20,21,21,Aaron Baddeley,84,78.18,110,86
21,T22,T22,Rory Sabbatini,81,77.78,81,63
22,T22,T22,David Toms,87,77.78,63,49
23,T24,T24,Mark Calcavecchia,92,77.45,102,79
24,T24,T24,Shigeki Maruyama,99,77.45,102,79
25,26,26,Stephen Leaney,89,77.32,97,75
26,27,27,Mark O'Meara,66,77.14,70,54
27,28,28,Brenden Pappas,51,77.08,48,37
28,29,29,Tom Pernice Jr.,111,77.0,100,77
29,30,30,Paul Azinger,66,76.92,65,50
30,31,31,Patrick Sheehan,114,76.79,112,86
31,32,32,Robert Gamez,91,76.64,107,82
32,33,33,Jeff Sluman,94,76.4,89,68
33,34,34,Briny Baird,98,76.29,97,74
34,35,35,Rod Pampling,89,76.27,59,45
35,36,36,Mario Tiziani,67,76.19,63,48
36,37,37,Brandt Jobe,96,76.09,92,70
37,38,38,Robert Damron,89,76.0,100,76
38,T39,T39,Jim Furyk,94,75.86,87,66
39,T39,T39,Jerry Kelly,101,75.86,87,66
40,41,41,Chris Smith,93,75.82,91,69
41,42,42,Jeff Maggert,79,75.61,82,62
42,43,43,Billy Andrade,83,75.58,86,65
43,44,44,Brett Quigley,96,75.47,106,80
44,45,45,Jay Williamson,53,75.44,57,43
45,46,46,John Daly,78,75.38,65,49
46,47,47,Ted Purdy,122,75.25,101,76
47,T48,T48,Jim Carter,62,75.0,72,54
48,T48,T48,Matt Gogel,78,75.0,68,51
49,T48,T48,Omar Uresti,84,75.0,68,51
50,51,51,Daniel Chopra,108,74.79,119,89
51,52,52,Sean O'Hair,103,74.76,103,77
52,T53,T53,Brian Gay,101,74.73,91,68
53,T53,T53,Rocco Mediate,73,74.73,91,68
54,55,55,Tjaart van der Walt,56,74.6,63,47
55,56,56,Peter Lonard,85,74.58,59,44
56,57,57,Dean Wilson,86,74.44,90,67
57,58,58,Pat Perez,89,74.42,86,64
58,59,59,Bart Bryant,91,74.23,97,72
59,60,60,Hank Kuehne,84,74.11,112,83
60,61,61,Skip Kendall,80,74.03,77,57
61,62,62,Heath Slocum,103,74.02,127,94
62,63,63,Matt Davidson,53,73.97,73,54
63,T64,T64,Vijay Singh,111,73.96,96,71
64,T64,T64,Hidemichi Tanaka,106,73.96,96,71
65,66,66,Tom Byrum,83,73.86,88,65
66,67,67,Rob Rashell,65,73.85,65,48
67,68,68,Charlie Wi,67,73.81,84,62
68,69,69,Fred Funk,102,73.53,102,75
69,70,70,Tom Gillis,77,73.49,83,61
70,71,71,Darron Stiles,78,73.42,79,58
71,72,72,Chad Campbell,95,73.4,94,69
72,73,73,Larry Mize,54,73.24,71,52
73,74,74,Kenny Perry,82,73.13,67,49
74,75,75,Ben Curtis,65,73.08,52,38
75,76,76,Vaughn Taylor,99,73.04,115,84
76,77,77,Joe Durant,81,72.97,74,54
77,78,78,Stewart Cink,98,72.84,81,59
78,T79,T79,Brian Bateman,98,72.73,88,64
79,T79,T79,Will MacKenzie,75,72.73,88,64
80,T79,T79,Loren Roberts,54,72.73,44,32
81,T79,T79,Bob Tway,87,72.73,66,48
82,83,83,Zach Johnson,96,72.64,106,77
83,84,84,Mark Brooks,72,72.62,84,61
84,85,85,Phillip Price,77,72.58,62,45
85,86,86,Billy Mayfair,114,72.57,113,82
86,T87,T87,K.J. Choi,78,72.55,51,37
87,T87,T87,Arron Oberholser,65,72.55,51,37
88,89,89,Franklin Langham,91,72.41,87,63
89,90,90,Joey Snyder III,102,72.38,105,76
90,T91,T91,Steve Elkington,67,72.34,47,34
91,T91,T91,Hunter Mahan,103,72.34,94,68
92,T91,T91,Geoff Ogilvy,97,72.34,94,68
93,94,94,Stuart Appleby,84,72.31,65,47
94,95,95,Charles Howell III,95,72.22,72,52
95,96,96,Carl Pettersson,109,72.17,115,83
96,T97,T97,Michael Allen,90,72.0,75,54
97,T97,T97,Marco Dawson,82,72.0,100,72
98,T97,T97,Padraig Harrington,50,72.0,50,36
99,T97,T97,Tim Herron,100,72.0,75,54
100,T101,T101,Danny Briggs,70,71.93,57,41
101,T101,T101,Steve Stricker,62,71.93,57,41
102,103,103,Kent Jones,99,71.84,103,74
103,T104,T104,Ian Poulter,62,71.7,53,38
104,T104,T104,Adam Scott,72,71.7,53,38
105,106,106,Tommy Armour III,103,71.6,81,58
106,107,107,Ryan Palmer,101,71.56,109,78
107,108,108,D.A. Points,94,71.43,98,70
108,109,109,Todd Fischer,99,71.29,101,72
109,110,110,Justin Leonard,78,71.21,66,47
110,111,111,Andrew Magee,82,71.11,90,64
111,112,112,Joey Sindelar,104,71.07,121,86
112,T113,T113,Dan Forsman,52,70.97,62,44
113,T113,T113,Bill Glasson,54,70.97,62,44
114,T113,T113,J.L. Lewis,98,70.97,124,88
115,116,116,Brent Geiberger,61,70.91,55,39
