,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
95,T95,T95,Kirk Triplett,55,0.78,1.0,129,99.2
96,T97,T97,Bill Glasson,54,0.79,1.0,126,99.2
97,T97,T97,Phil Mickelson,81,0.79,1.0,126,99.2
98,99,99,Rich Beem,66,0.8,1.0,125,99.2
99,T100,T100,Chris Riley,67,0.81,1.0,124,99.1
100,T100,T100,Vaughn Taylor,99,0.81,2.0,246,99.1
101,102,102,Olin Browne,99,0.82,2.0,243,99.1
102,T103,T103,Steve Jones,56,0.83,1.0,121,99.1
103,T103,T103,Franklin Langham,91,0.83,2.0,241,99.1
104,T105,T105,Jay Haas,54,0.84,1.0,119,99.1
105,T105,T105,Tom Pernice Jr.,111,0.84,2.0,238,99.1
106,T105,T105,Carl Pettersson,109,0.84,2.0,239,99.1
107,108,108,Dan Forsman,52,0.91,1.0,110,99.0
108,109,109,Tom Byrum,83,0.94,2.0,212,99.0
109,110,110,Dean Wilson,86,0.96,2.0,208,99.0
110,T111,T111,Zach Johnson,96,0.97,2.0,206,99.0
111,T111,T111,Len Mattiace,86,0.97,2.0,206,99.0
112,T111,T111,Scott Verplank,87,0.97,2.0,206,99.0
113,T114,T114,Michael Allen,90,0.99,2.0,203,99.0
114,T114,T114,Bart Bryant,91,0.99,2.0,202,99.0
115,T114,T114,Stephen Leaney,89,0.99,2.0,202,99.0
116,T117,T117,Luke Donald,67,1.0,1.0,100,99.0
117,T117,T117,Skip Kendall,80,1.0,2.0,201,99.0
118,119,119,Bernhard Langer,67,1.01,1.0,99,98.9
119,120,120,Matt Gogel,78,1.03,2.0,194,98.9
120,121,121,Todd Hamilton,94,1.05,2.0,191,98.9
121,122,122,Mark Wilson,74,1.07,2.0,187,98.9
122,123,123,Dudley Hart,84,1.09,2.0,183,98.9
123,124,124,Lee Janzen,75,1.17,2.0,171,98.8
124,T125,T125,Joe Durant,81,1.18,2.0,169,98.8
125,T125,T125,Brian Gay,101,1.18,3.0,254,98.8
126,T125,T125,Rory Sabbatini,81,1.18,2.0,170,98.8
127,128,128,Frank Lickliter II,100,1.21,3.0,247,98.7
128,129,129,Rob Rashell,65,1.22,2.0,164,98.7
129,T130,T130,Daniel Chopra,108,1.23,3.0,244,98.7
130,T130,T130,Paul Claxton,79,1.23,2.0,162,98.7
131,T132,T132,Danny Briggs,70,1.24,2.0,161,98.7
132,T132,T132,Mark Brooks,72,1.24,2.0,161,98.7
133,T134,T134,Jeff Hart,63,1.27,2.0,158,98.7
134,T134,T134,Kent Jones,99,1.27,3.0,237,98.7
135,T134,T134,Davis Love III,80,1.27,2.0,158,98.7
136,T134,T134,Steve Lowery,100,1.27,3.0,236,98.7
137,T138,T138,John Daly,78,1.28,2.0,156,98.7
138,T138,T138,Harrison Frazar,105,1.28,3.0,235,98.7
139,140,140,Robert Gamez,91,1.29,3.0,232,98.7
140,141,141,Dennis Paulson,63,1.32,2.0,151,98.6
141,142,142,Jim Carter,62,1.35,2.0,148,98.6
142,143,143,Mario Tiziani,67,1.36,2.0,147,98.6
143,144,144,Mark O'Meara,66,1.38,2.0,145,98.6
144,T145,T145,Pat Perez,89,1.4,3.0,214,98.6
145,T145,T145,Kevin Stadler,96,1.4,3.0,214,98.6
146,147,147,Mark Hensby,70,1.41,2.0,142,98.5
147,148,148,Brett Wetterich,76,1.42,3.0,211,98.5
148,149,149,Mike Weir,71,1.43,2.0,140,98.5
149,T150,T150,Hank Kuehne,84,1.44,3.0,209,98.5
150,T150,T150,Tjaart van der Walt,56,1.44,2.0,139,98.5
151,T152,T152,Matt Davidson,53,1.45,2.0,138,98.5
152,T152,T152,Hunter Haas,83,1.45,3.0,207,98.5
153,154,154,Alex Cejka,84,1.47,3.0,204,98.5
154,155,155,Jay Williamson,53,1.48,2.0,135,98.5
155,156,156,J.P. Hayes,63,1.49,2.0,134,98.5
156,157,157,Bradley Hughes,52,1.61,2.0,124,98.3
157,158,158,J.L. Lewis,98,1.62,3.0,185,98.3
158,159,159,Bob Heintz,67,1.64,3.0,183,98.3
159,T160,T160,Briny Baird,98,1.67,4.0,240,98.3
160,T160,T160,Brian Davis,75,1.67,3.0,180,98.3
161,T160,T160,Tag Ridings,93,1.67,4.0,240,98.3
162,163,163,Brendan Jones,81,1.7,3.0,176,98.3
163,164,164,Jeff Maggert,79,1.71,3.0,175,98.2
164,165,165,Richard Johnson,50,1.74,2.0,115,98.2
165,T166,T166,Fred Funk,102,1.79,4.0,224,98.2
166,T166,T166,Charles Warren,89,1.79,4.0,223,98.2
167,T168,T168,Fred Couples,72,1.8,2.0,111,98.2
168,T168,T168,Padraig Harrington,50,1.8,2.0,111,98.2
169,170,170,Steve Stricker,62,1.81,3.0,166,98.1
170,171,171,Darron Stiles,78,1.85,4.0,216,98.1
171,T172,T172,Robert Damron,89,1.9,4.0,211,98.1
172,T172,T172,Justin Rose,99,1.9,4.0,210,98.1
173,174,174,Shaun Micheel,81,1.92,3.0,156,98.0
174,175,175,Cameron Beckman,96,1.94,4.0,206,98.0
175,176,176,Freddie Jacobson,72,1.95,3.0,154,98.0
176,177,177,Woody Austin,100,2.01,5.0,249,97.9
177,178,178,Thomas Levet,54,2.02,2.0,99,97.9
178,179,179,Kenny Perry,82,2.04,4.0,196,97.9
179,180,180,Jonathan Byrd,103,2.05,5.0,244,97.9
180,181,181,Charles Howell III,95,2.11,4.0,190,97.8
181,182,182,Lee Westwood,50,2.13,2.0,94,97.8
182,183,183,Gavin Coles,70,2.14,4.0,187,97.8
183,184,184,Sean O'Hair,103,2.15,5.0,233,97.8
184,185,185,José Coceres,56,2.21,3.0,136,97.7
185,186,186,Joe Ogilvie,103,2.25,5.0,222,97.7
186,187,187,Robert Allenby,95,2.3,5.0,217,97.7
187,188,188,Sergio Garcia,73,2.46,3.0,122,97.5
188,189,189,Brett Quigley,96,2.55,5.0,196,97.4
189,190,190,Paul Gow,78,2.58,5.0,194,97.4
190,191,191,D.A. Points,94,2.9,6.0,207,97.1
191,192,192,Brandt Jobe,96,2.97,7.0,236,97.0
192,193,193,Billy Mayfair,114,3.19,8.0,251,96.8
193,T194,T194,Brian Bateman,98,3.2,7.0,219,96.8
194,T194,T194,John Huston,90,3.2,7.0,219,96.8
195,196,196,Roland Thatcher,75,3.3,6.0,182,96.7
196,197,197,Carlos Franco,78,3.43,6.0,175,96.5
197,198,198,Scott Hend,75,3.45,6.0,174,96.5
198,199,199,Will MacKenzie,75,3.55,6.0,169,96.4
199,200,200,Tim Clark,92,3.59,7.0,195,96.4
200,201,201,Michael Long,72,4.27,7.0,164,95.7
201,202,202,D.J. Brigman,76,5.1,8.0,157,94.9
