,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
62,63,63,Vaughn Taylor,28.79,835,29
63,64,64,Bob Tway,28.8,720,25
64,65,65,Paul Azinger,28.82,634,22
65,T66,T66,Chris Anderson,28.83,663,23
66,T66,T66,Zach Johnson,28.83,836,29
67,T68,T68,Jim Furyk,28.84,721,25
68,T68,T68,Kevin Stadler,28.84,923,32
69,70,70,Brandt Jobe,28.85,750,26
70,71,71,Mark Calcavecchia,28.88,722,25
71,72,72,Olin Browne,28.89,809,28
72,73,73,Harrison Frazar,28.9,867,30
73,74,74,Todd Fischer,28.91,925,32
74,T75,T75,Billy Andrade,28.92,752,26
75,T75,T75,Scott Gutschewski,28.92,752,26
76,77,77,Jeff Hart,28.95,608,21
77,78,78,Lee Janzen,28.96,724,25
78,79,79,Nick Watney,28.97,869,30
79,T80,T80,Danny Briggs,29.0,725,25
80,T80,T80,Jonathan Byrd,29.0,841,29
81,T80,T80,Gavin Coles,29.0,638,22
82,T80,T80,Mathias Grönberg,29.0,522,18
83,T80,T80,Mark O'Meara,29.0,609,21
84,T80,T80,Geoff Ogilvy,29.0,725,25
85,T80,T80,Rod Pampling,29.0,696,24
86,T80,T80,Jesper Parnevik,29.0,667,23
87,T80,T80,Tom Pernice Jr.,29.0,899,31
88,T80,T80,Darron Stiles,29.0,725,25
89,T80,T80,Hideto Tanihara,29.0,551,19
90,T80,T80,Jay Williamson,29.0,464,16
91,T92,T92,Daniel Chopra,29.03,958,33
92,T92,T92,Steve Lowery,29.03,900,31
93,T94,T94,Jason Allred,29.04,813,28
94,T94,T94,Stewart Cink,29.04,697,24
95,T94,T94,John Huston,29.04,784,27
96,T97,T97,Kent Jones,29.06,901,31
97,T97,T97,Ian Poulter,29.06,523,18
98,T99,T99,Padraig Harrington,29.07,407,14
99,T99,T99,Hank Kuehne,29.07,785,27
100,T99,T99,Billy Mayfair,29.07,872,30
101,102,102,Frank Lickliter II,29.1,844,29
102,103,103,Justin Rose,29.11,786,27
103,104,104,Hunter Mahan,29.12,961,33
104,105,105,Will MacKenzie,29.13,699,24
105,106,106,Fred Funk,29.14,845,29
106,T107,T107,Andrew Magee,29.15,787,27
107,T107,T107,Sean O'Hair,29.15,787,27
108,T107,T107,Duffy Waldorf,29.15,758,26
109,110,110,Mark Hensby,29.16,554,19
110,T111,T111,Woody Austin,29.17,846,29
111,T111,T111,Doug Barron,29.17,671,23
112,T111,T111,John Daly,29.17,671,23
113,T111,T111,Franklin Langham,29.17,846,29
114,115,115,Robert Damron,29.18,817,28
115,T116,T116,Steve Flesch,29.19,788,27
116,T116,T116,Peter Lonard,29.19,759,26
117,T118,T118,John Cook,29.2,730,25
118,T118,T118,J.L. Lewis,29.2,876,30
119,T118,T118,Brenden Pappas,29.2,438,15
120,121,121,Tom Lehman,29.21,555,19
121,122,122,Greg Owen,29.22,672,23
122,123,123,Todd Hamilton,29.24,848,29
123,124,124,Stuart Appleby,29.26,673,23
124,125,125,Chad Campbell,29.27,761,26
125,T126,T126,Tom Byrum,29.3,791,27
126,T126,T126,Jonathan Kaye,29.3,586,20
127,T126,T126,Bo Van Pelt,29.3,967,33
128,T129,T129,Steve Allan,29.32,909,31
129,T129,T129,Brian Davis,29.32,645,22
130,T129,T129,Michael Long,29.32,733,25
131,T132,T132,K.J. Choi,29.33,616,21
132,T132,T132,David Toms,29.33,616,21
133,134,134,Jim Carter,29.35,675,23
134,135,135,D.J. Trahan,29.36,734,25
135,T136,T136,Cameron Beckman,29.37,881,30
136,T136,T136,Shaun Micheel,29.37,793,27
137,138,138,Dean Wilson,29.38,764,26
138,139,139,Jeff Maggert,29.41,647,22
139,140,140,Bradley Hughes,29.42,559,19
140,141,141,Hidemichi Tanaka,29.44,942,32
141,T142,T142,Fred Couples,29.45,589,20
142,T142,T142,Matt Davidson,29.45,589,20
143,T142,T142,Glen Hnatiuk,29.45,589,20
144,T142,T142,Tim Petrovic,29.45,913,31
145,T146,T146,Michael Allen,29.47,884,30
146,T146,T146,Steve Elkington,29.47,560,19
147,T146,T146,Ted Purdy,29.47,1002,34
148,T149,T149,Marco Dawson,29.48,678,23
149,T149,T149,Joey Sindelar,29.48,855,29
150,151,151,Adam Scott,29.5,531,18
151,T152,T152,D.J. Brigman,29.52,738,25
152,T152,T152,Dennis Paulson,29.52,679,23
153,154,154,Tjaart van der Walt,29.53,561,19
154,155,155,Carl Pettersson,29.55,975,33
155,156,156,Rory Sabbatini,29.58,710,24
156,T157,T157,Tom Gillis,29.59,799,27
157,T157,T157,Chris Riley,29.59,651,22
158,159,159,Paul Claxton,29.61,829,28
159,160,160,Lucas Glover,29.63,800,27
160,161,161,Davis Love III,29.64,652,22
161,162,162,Skip Kendall,29.65,919,31
162,T163,T163,David Hearn,29.67,712,24
163,T163,T163,Arron Oberholser,29.67,534,18
164,165,165,Craig Barlow,29.68,742,25
165,166,166,Robert Allenby,29.69,861,29
166,167,167,D.A. Points,29.71,921,31
167,168,168,Tommy Armour III,29.72,862,29
168,169,169,Briny Baird,29.73,892,30
169,170,170,Jeff Sluman,29.74,803,27
170,171,171,Brian Bateman,29.77,893,30
171,172,172,Sergio Garcia,29.78,536,18
172,T173,T173,Steve Jones,29.79,566,19
173,T173,T173,John Rollins,29.79,864,29
174,T173,T173,Heath Slocum,29.79,834,28
175,176,176,Chris Smith,29.84,955,32
176,177,177,Vijay Singh,29.86,866,29
177,178,178,Luke Donald,29.88,478,16
178,179,179,Scott Hend,29.89,807,27
179,180,180,Kenny Perry,29.91,658,22
180,181,181,Ben Curtis,29.92,718,24
181,182,182,Lee Westwood,29.93,419,14
182,183,183,Dan Forsman,29.94,479,16
183,184,184,John Elliott,29.95,659,22
184,T185,T185,Rich Beem,29.96,749,25
185,T185,T185,Roland Thatcher,29.96,719,24
186,187,187,Ryan Palmer,29.97,899,30
187,T188,T188,Bart Bryant,30.0,780,26
188,T188,T188,Alex Cejka,30.0,810,27
189,T188,T188,Carlos Franco,30.0,720,24
190,T188,T188,Thomas Levet,30.0,540,18
191,T188,T188,Larry Mize,30.0,510,17
192,T188,T188,Brett Wetterich,30.0,780,26
193,194,194,Charles Howell III,30.07,812,27
194,T195,T195,Jeff Brehaut,30.1,632,21
195,T195,T195,Charles Warren,30.1,903,30
196,197,197,Joey Snyder III,30.17,905,30
197,198,198,Omar Uresti,30.22,816,27
198,199,199,Craig Perks,30.23,786,26
199,200,200,Brent Geiberger,30.37,577,19
200,201,201,J.J. Henry,30.47,914,30
201,202,202,Joe Durant,30.52,763,25
