,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
69,T66,T66,Andrew Magee,82,"25' 1""",13485.75,538
70,T66,T66,Carl Pettersson,109,"25' 1""",19231.75,766
71,T66,T66,Steve Stricker,62,"25' 1""",10762.0,429
72,T73,T73,Jason Bohn,91,"25' 0""",17332.25,693
73,T73,T73,Mark Brooks,72,"25' 0""",11881.167,475
74,T73,T73,Jonathan Byrd,103,"25' 0""",18788.167,752
75,T73,T73,Chad Campbell,95,"25' 0""",16116.25,644
76,T73,T73,K.J. Choi,78,"25' 0""",10835.333,433
77,T73,T73,Paul Claxton,79,"25' 0""",13855.833,555
78,T73,T73,Dudley Hart,84,"25' 0""",14902.75,597
79,T73,T73,Phil Mickelson,81,"25' 0""",9442.0,378
80,T73,T73,Corey Pavin,77,"25' 0""",11729.167,469
81,T73,T73,Tom Pernice Jr.,111,"25' 0""",17371.75,695
82,T73,T73,Adam Scott,72,"25' 0""",11162.917,446
83,T73,T73,Mario Tiziani,67,"25' 0""",12834.583,513
84,T73,T73,Charles Warren,89,"25' 0""",16759.167,670
85,T73,T73,Mark Wilson,74,"25' 0""",12687.083,508
86,T87,T87,Danny Briggs,70,"24' 11""",12069.417,485
87,T87,T87,Mark Calcavecchia,92,"24' 11""",15269.917,613
88,T87,T87,Steve Flesch,90,"24' 11""",12225.5,490
89,T87,T87,Richard Johnson,50,"24' 11""",9673.167,388
90,T87,T87,Arron Oberholser,65,"24' 11""",10793.083,433
91,T87,T87,Rob Rashell,65,"24' 11""",10090.083,405
92,T93,T93,Michael Allen,90,"24' 10""",14940.333,602
93,T93,T93,Glen Day,80,"24' 10""",13348.333,538
94,T93,T93,Mathias Grönberg,60,"24' 10""",11253.25,453
95,T93,T93,Hunter Haas,83,"24' 10""",13963.0,562
96,T93,T93,Brandt Jobe,96,"24' 10""",16613.833,670
97,T93,T93,Hank Kuehne,84,"24' 10""",13951.083,562
98,T93,T93,Will MacKenzie,75,"24' 10""",13427.667,541
99,T93,T93,Larry Mize,54,"24' 10""",8671.417,349
100,T93,T93,Tim Petrovic,97,"24' 10""",15999.0,644
101,T93,T93,Lee Westwood,50,"24' 10""",6557.1669999999995,264
102,T103,T103,Bob Estes,92,"24' 9""",15942.75,645
103,T103,T103,Sergio Garcia,73,"24' 9""",11432.333,462
104,T103,T103,Todd Hamilton,94,"24' 9""",14639.083,592
105,T103,T103,Peter Lonard,85,"24' 9""",13376.083,540
106,T103,T103,Kevin Stadler,96,"24' 9""",16119.75,652
107,T103,T103,Hidemichi Tanaka,106,"24' 9""",19247.917,779
108,T109,T109,Arjun Atwal,65,"24' 8""",11710.5,474
109,T109,T109,Scott Gutschewski,86,"24' 8""",14820.667,600
110,T109,T109,J.L. Lewis,98,"24' 8""",16229.167,658
111,T112,T112,Ben Curtis,65,"24' 7""",9728.75,396
112,T112,T112,Brad Faxon,75,"24' 7""",10366.917,421
113,T112,T112,Dan Forsman,52,"24' 7""",9904.917,403
114,T112,T112,Jeff Hart,63,"24' 7""",11093.167,451
115,T112,T112,Bob Heintz,67,"24' 7""",10692.417,435
116,T112,T112,Brendan Jones,81,"24' 7""",14984.167,609
117,T118,T118,Cameron Beckman,96,"24' 6""",16020.833,653
118,T118,T118,Jeff Brehaut,71,"24' 6""",14066.75,574
119,T118,T118,Stewart Cink,98,"24' 6""",14467.25,590
120,T118,T118,Zach Johnson,96,"24' 6""",17023.583,694
121,T118,T118,Shigeki Maruyama,99,"24' 6""",16991.083,693
122,T118,T118,Tiger Woods,76,"24' 6""",11017.417,449
123,T124,T124,Stephen Ames,82,"24' 5""",11438.833,469
124,T124,T124,Billy Andrade,83,"24' 5""",13733.417,562
125,T124,T124,Woody Austin,100,"24' 5""",17311.667,708
126,T124,T124,Olin Browne,99,"24' 5""",17813.167,729
127,T124,T124,José Coceres,56,"24' 5""",9492.417,389
128,T124,T124,Carlos Franco,78,"24' 5""",13897.0,569
129,T124,T124,Fred Funk,102,"24' 5""",17262.583,708
130,T124,T124,Ryuji Imada,78,"24' 5""",12987.667,532
131,T124,T124,Frank Lickliter II,100,"24' 5""",16978.333,695
132,T124,T124,Jeff Maggert,79,"24' 5""",12141.083,497
133,T124,T124,Kevin Na,88,"24' 5""",14201.333,582
134,T124,T124,Craig Perks,67,"24' 5""",11315.25,463
135,T124,T124,D.A. Points,94,"24' 5""",16637.833,682
136,T124,T124,Mike Weir,71,"24' 5""",8831.75,362
137,T138,T138,Stuart Appleby,84,"24' 4""",13002.083,534
138,T138,T138,John Cook,72,"24' 4""",11166.167,459
139,T138,T138,Fred Couples,72,"24' 4""",8744.417,359
140,T138,T138,Brian Davis,75,"24' 4""",11729.167,482
141,T138,T138,Tom Gillis,77,"24' 4""",13388.167,551
142,T138,T138,Jay Haas,54,"24' 4""",7563.0830000000005,311
143,T138,T138,Tim Herron,100,"24' 4""",14334.083,590
144,T138,T138,Loren Roberts,54,"24' 4""",9748.667,400
145,T146,T146,Harrison Frazar,105,"24' 3""",18640.333,769
146,T146,T146,Jim Furyk,94,"24' 3""",14791.917,610
147,T146,T146,Jonathan Kaye,77,"24' 3""",12581.833,519
148,T146,T146,Skip Kendall,80,"24' 3""",13684.083,564
149,T150,T150,Justin Bolli,65,"24' 2""",11028.417,457
150,T150,T150,David Hearn,68,"24' 2""",12593.417,522
151,T150,T150,Jerry Kelly,101,"24' 2""",15611.417,645
152,T150,T150,Geoff Ogilvy,97,"24' 2""",14284.333,591
153,T150,T150,Phillip Price,77,"24' 2""",12536.417,519
154,T150,T150,D.J. Trahan,81,"24' 2""",14035.417,581
155,T156,T156,Robert Allenby,95,"24' 1""",15232.417,632
156,T156,T156,John Daly,78,"24' 1""",10007.917,415
157,T156,T156,Marco Dawson,82,"24' 1""",15475.833,643
158,T156,T156,Freddie Jacobson,72,"24' 1""",10007.583,415
159,T156,T156,Hunter Mahan,103,"24' 1""",18501.667,768
160,T156,T156,Pat Perez,89,"24' 1""",13310.25,552
161,T156,T156,Hideto Tanihara,50,"24' 1""",8773.25,364
162,T163,T163,Craig Barlow,81,"24' 0""",12691.833,528
163,T163,T163,Bill Glasson,54,"24' 0""",8795.25,366
164,T163,T163,Franklin Langham,91,"24' 0""",14886.0,620
165,T163,T163,Ryan Palmer,101,"24' 0""",15217.583,635
166,T163,T163,Jeff Sluman,94,"24' 0""",17282.583,719
167,T163,T163,David Toms,87,"24' 0""",12386.833,517
168,T163,T163,Charlie Wi,67,"24' 0""",10235.417,426
169,T170,T170,Jim Carter,62,"23' 11""",10785.417,451
170,T170,T170,Justin Leonard,78,"23' 11""",10420.083,436
171,T170,T170,Vijay Singh,111,"23' 11""",17546.417,734
172,T170,T170,Heath Slocum,103,"23' 11""",18499.167,774
173,T174,T174,Chris DiMarco,83,"23' 10""",11249.167,472
174,T174,T174,Joe Durant,81,"23' 10""",14274.833,598
175,T174,T174,Robert Gamez,91,"23' 10""",14748.167,618
176,T174,T174,Paul Gow,78,"23' 10""",12186.75,511
177,T174,T174,Greg Owen,84,"23' 10""",13790.417,579
178,T174,T174,Justin Rose,99,"23' 10""",17827.25,748
179,T174,T174,Roland Thatcher,75,"23' 10""",13661.583,573
180,T181,T181,Thomas Levet,54,"23' 9""",6275.5,264
181,T181,T181,Steve Lowery,100,"23' 9""",16062.0,677
182,T181,T181,Kenny Perry,82,"23' 9""",12062.667,508
183,T184,T184,Glen Hnatiuk,59,"23' 8""",10153.667,429
184,T184,T184,Jay Williamson,53,"23' 8""",8637.917,365
185,T186,T186,Rich Beem,66,"23' 7""",9062.917,384
186,T186,T186,Joe Ogilvie,103,"23' 7""",13162.917,558
187,T188,T188,Tommy Armour III,103,"23' 6""",18981.583,807
188,T188,T188,Robert Damron,89,"23' 6""",14855.667,632
189,T188,T188,John Huston,90,"23' 6""",14496.083,617
190,T188,T188,Rocco Mediate,73,"23' 6""",12514.333,533
191,T188,T188,Darron Stiles,78,"23' 6""",12998.75,554
192,T188,T188,Brett Wetterich,76,"23' 6""",13017.083,554
193,T194,T194,Vaughn Taylor,99,"23' 5""",16646.333,712
194,T194,T194,Omar Uresti,84,"23' 5""",14195.333,607
195,T196,T196,Chris Anderson,66,"23' 3""",10178.25,437
196,T196,T196,Scott Verplank,87,"23' 3""",12279.667,529
197,198,198,Doug Barron,70,"23' 2""",12625.167,545
198,199,199,Chris Riley,67,"23' 1""",6892.5830000000005,299
199,200,200,Tim Clark,92,"22' 11""",11333.833,495
200,201,201,Joey Sindelar,104,"22' 10""",19187.833,840
201,202,202,Alex Cejka,84,"22' 0""",12578.667,572
